year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,1st Quintile,,,,,,,,,,,,
1984,No migration background,2nd Quintile,,,,,,,,,,,,
1984,No migration background,3rd Quintile,,,,,,,,,,,,
1984,No migration background,4th Quintile,,,,,,,,,,,,
1984,No migration background,5th Quintile,,,,,,,,,,,,
1984,Direct migration background,1st Quintile,,,,,,,,,,,,
1984,Direct migration background,2nd Quintile,,,,,,,,,,,,
1984,Direct migration background,3rd Quintile,,,,,,,,,,,,
1984,Direct migration background,4th Quintile,,,,,,,,,,,,
1984,Direct migration background,5th Quintile,,,,,,,,,,,,
1984,Indirect migration background,1st Quintile,,,,,,,,,,,,
1984,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1984,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1984,Indirect migration background,4th Quintile,,,,,,,,,,,,
1984,Indirect migration background,5th Quintile,,,,,,,,,,,,
1985,No migration background,1st Quintile,,,,,,,,,,,,
1985,No migration background,2nd Quintile,,,,,,,,,,,,
1985,No migration background,3rd Quintile,,,,,,,,,,,,
1985,No migration background,4th Quintile,,,,,,,,,,,,
1985,No migration background,5th Quintile,,,,,,,,,,,,
1985,Direct migration background,1st Quintile,,,,,,,,,,,,
1985,Direct migration background,2nd Quintile,,,,,,,,,,,,
1985,Direct migration background,3rd Quintile,,,,,,,,,,,,
1985,Direct migration background,4th Quintile,,,,,,,,,,,,
1985,Direct migration background,5th Quintile,,,,,,,,,,,,
1985,Indirect migration background,1st Quintile,,,,,,,,,,,,
1985,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1985,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1985,Indirect migration background,4th Quintile,,,,,,,,,,,,
1985,Indirect migration background,5th Quintile,,,,,,,,,,,,
1986,No migration background,1st Quintile,,,,,,,,,,,,
1986,No migration background,2nd Quintile,,,,,,,,,,,,
1986,No migration background,3rd Quintile,,,,,,,,,,,,
1986,No migration background,4th Quintile,,,,,,,,,,,,
1986,No migration background,5th Quintile,,,,,,,,,,,,
1986,Direct migration background,1st Quintile,,,,,,,,,,,,
1986,Direct migration background,2nd Quintile,,,,,,,,,,,,
1986,Direct migration background,3rd Quintile,,,,,,,,,,,,
1986,Direct migration background,4th Quintile,,,,,,,,,,,,
1986,Direct migration background,5th Quintile,,,,,,,,,,,,
1986,Indirect migration background,1st Quintile,,,,,,,,,,,,
1986,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1986,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1986,Indirect migration background,4th Quintile,,,,,,,,,,,,
1986,Indirect migration background,5th Quintile,,,,,,,,,,,,
1987,No migration background,1st Quintile,,,,,,,,,,,,
1987,No migration background,2nd Quintile,,,,,,,,,,,,
1987,No migration background,3rd Quintile,,,,,,,,,,,,
1987,No migration background,4th Quintile,,,,,,,,,,,,
1987,No migration background,5th Quintile,,,,,,,,,,,,
1987,Direct migration background,1st Quintile,,,,,,,,,,,,
1987,Direct migration background,2nd Quintile,,,,,,,,,,,,
1987,Direct migration background,3rd Quintile,,,,,,,,,,,,
1987,Direct migration background,4th Quintile,,,,,,,,,,,,
1987,Direct migration background,5th Quintile,,,,,,,,,,,,
1987,Indirect migration background,1st Quintile,,,,,,,,,,,,
1987,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1987,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1987,Indirect migration background,4th Quintile,,,,,,,,,,,,
1987,Indirect migration background,5th Quintile,,,,,,,,,,,,
1988,No migration background,1st Quintile,,,,,,,,,,,,
1988,No migration background,2nd Quintile,,,,,,,,,,,,
1988,No migration background,3rd Quintile,,,,,,,,,,,,
1988,No migration background,4th Quintile,,,,,,,,,,,,
1988,No migration background,5th Quintile,,,,,,,,,,,,
1988,Direct migration background,1st Quintile,,,,,,,,,,,,
1988,Direct migration background,2nd Quintile,,,,,,,,,,,,
1988,Direct migration background,3rd Quintile,,,,,,,,,,,,
1988,Direct migration background,4th Quintile,,,,,,,,,,,,
1988,Direct migration background,5th Quintile,,,,,,,,,,,,
1988,Indirect migration background,1st Quintile,,,,,,,,,,,,
1988,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1988,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1988,Indirect migration background,4th Quintile,,,,,,,,,,,,
1988,Indirect migration background,5th Quintile,,,,,,,,,,,,
1989,No migration background,1st Quintile,,,,,,,,,,,,
1989,No migration background,2nd Quintile,,,,,,,,,,,,
1989,No migration background,3rd Quintile,,,,,,,,,,,,
1989,No migration background,4th Quintile,,,,,,,,,,,,
1989,No migration background,5th Quintile,,,,,,,,,,,,
1989,Direct migration background,1st Quintile,,,,,,,,,,,,
1989,Direct migration background,2nd Quintile,,,,,,,,,,,,
1989,Direct migration background,3rd Quintile,,,,,,,,,,,,
1989,Direct migration background,4th Quintile,,,,,,,,,,,,
1989,Direct migration background,5th Quintile,,,,,,,,,,,,
1989,Indirect migration background,1st Quintile,,,,,,,,,,,,
1989,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1989,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1989,Indirect migration background,4th Quintile,,,,,,,,,,,,
1989,Indirect migration background,5th Quintile,,,,,,,,,,,,
1990,No migration background,1st Quintile,,,,,,,,,,,,
1990,No migration background,2nd Quintile,,,,,,,,,,,,
1990,No migration background,3rd Quintile,,,,,,,,,,,,
1990,No migration background,4th Quintile,,,,,,,,,,,,
1990,No migration background,5th Quintile,,,,,,,,,,,,
1990,Direct migration background,1st Quintile,,,,,,,,,,,,
1990,Direct migration background,2nd Quintile,,,,,,,,,,,,
1990,Direct migration background,3rd Quintile,,,,,,,,,,,,
1990,Direct migration background,4th Quintile,,,,,,,,,,,,
1990,Direct migration background,5th Quintile,,,,,,,,,,,,
1990,Indirect migration background,1st Quintile,,,,,,,,,,,,
1990,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1990,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1990,Indirect migration background,4th Quintile,,,,,,,,,,,,
1990,Indirect migration background,5th Quintile,,,,,,,,,,,,
1991,No migration background,1st Quintile,,,,,,,,,,,,
1991,No migration background,2nd Quintile,,,,,,,,,,,,
1991,No migration background,3rd Quintile,,,,,,,,,,,,
1991,No migration background,4th Quintile,,,,,,,,,,,,
1991,No migration background,5th Quintile,,,,,,,,,,,,
1991,Direct migration background,1st Quintile,,,,,,,,,,,,
1991,Direct migration background,2nd Quintile,,,,,,,,,,,,
1991,Direct migration background,3rd Quintile,,,,,,,,,,,,
1991,Direct migration background,4th Quintile,,,,,,,,,,,,
1991,Direct migration background,5th Quintile,,,,,,,,,,,,
1991,Indirect migration background,1st Quintile,,,,,,,,,,,,
1991,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1991,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1991,Indirect migration background,4th Quintile,,,,,,,,,,,,
1991,Indirect migration background,5th Quintile,,,,,,,,,,,,
1992,No migration background,1st Quintile,2173,0.22040,0.18309,0.25771,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,No migration background,2nd Quintile,2159,0.24671,0.21254,0.28088,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,No migration background,3rd Quintile,1973,0.25793,0.22230,0.29355,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,No migration background,4th Quintile,1964,0.28358,0.24460,0.32256,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,No migration background,5th Quintile,2082,0.36053,0.32259,0.39848,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Direct migration background,1st Quintile,521,0.11193,0.06161,0.16224,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Direct migration background,2nd Quintile,610,0.11164,0.07234,0.15093,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Direct migration background,3rd Quintile,595,0.14540,0.08568,0.20511,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Direct migration background,4th Quintile,540,0.22822,0.16432,0.29211,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Direct migration background,5th Quintile,279,0.19177,0.11931,0.26423,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Indirect migration background,1st Quintile,75,0.68727,0.42065,0.95388,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,Indirect migration background,2nd Quintile,97,0.98796,0.58695,1.38897,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,Indirect migration background,3rd Quintile,102,0.77140,0.50890,1.03389,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,Indirect migration background,4th Quintile,93,0.36256,0.16624,0.55888,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Indirect migration background,5th Quintile,35,0.47915,0.12613,0.83218,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,No migration background,1st Quintile,1866,0.15866,0.12322,0.19411,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,No migration background,2nd Quintile,2129,0.19485,0.16149,0.22821,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,No migration background,3rd Quintile,2052,0.20695,0.17390,0.24001,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,No migration background,4th Quintile,2067,0.23282,0.19748,0.26816,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,No migration background,5th Quintile,2032,0.29409,0.25791,0.33027,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Direct migration background,1st Quintile,600,0.10381,0.06036,0.14727,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Direct migration background,2nd Quintile,600,0.12961,0.07240,0.18682,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Direct migration background,3rd Quintile,515,0.10916,0.06394,0.15438,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Direct migration background,4th Quintile,449,0.15255,0.09715,0.20795,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Direct migration background,5th Quintile,307,0.14465,0.08722,0.20209,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Indirect migration background,1st Quintile,126,0.42360,0.23401,0.61319,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Indirect migration background,2nd Quintile,102,0.59929,0.37865,0.81994,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,Indirect migration background,3rd Quintile,107,0.56624,0.35917,0.77332,0.00000,0.00000,1.00000,0.0,2.50000,,,
1993,Indirect migration background,4th Quintile,91,0.47912,0.28206,0.67618,0.00000,0.00000,1.00000,0.0,2.50000,,,
