year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,No answer / don't know,,,,,,,,,,,,
1984,Direct migration background,No answer / don't know,,,,,,,,,,,,
1984,Indirect migration background,No answer / don't know,,,,,,,,,,,,
1985,No migration background,Urban regions,,,,,,,,,,,,
1985,No migration background,Rural regions,,,,,,,,,,,,
1985,Direct migration background,Urban regions,,,,,,,,,,,,
1985,Direct migration background,Rural regions,,,,,,,,,,,,
1985,Indirect migration background,Urban regions,,,,,,,,,,,,
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,,,,,,,,,,,,
1986,No migration background,Rural regions,,,,,,,,,,,,
1986,Direct migration background,Urban regions,,,,,,,,,,,,
1986,Direct migration background,Rural regions,,,,,,,,,,,,
1986,Indirect migration background,Urban regions,,,,,,,,,,,,
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,,,,,,,,,,,,
1987,No migration background,Rural regions,,,,,,,,,,,,
1987,Direct migration background,Urban regions,,,,,,,,,,,,
1987,Direct migration background,Rural regions,,,,,,,,,,,,
1987,Indirect migration background,Urban regions,,,,,,,,,,,,
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,,,,,,,,,,,,
1988,No migration background,Rural regions,,,,,,,,,,,,
1988,Direct migration background,Urban regions,,,,,,,,,,,,
1988,Direct migration background,Rural regions,,,,,,,,,,,,
1988,Indirect migration background,Urban regions,,,,,,,,,,,,
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,,,,,,,,,,,,
1989,No migration background,Rural regions,,,,,,,,,,,,
1989,Direct migration background,Urban regions,,,,,,,,,,,,
1989,Direct migration background,Rural regions,,,,,,,,,,,,
1989,Indirect migration background,Urban regions,,,,,,,,,,,,
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,No answer / don't know,,,,,,,,,,,,
1990,No migration background,Urban regions,,,,,,,,,,,,
1990,No migration background,Rural regions,,,,,,,,,,,,
1990,Direct migration background,No answer / don't know,,,,,,,,,,,,
1990,Direct migration background,Urban regions,,,,,,,,,,,,
1990,Direct migration background,Rural regions,,,,,,,,,,,,
1990,Indirect migration background,Urban regions,,,,,,,,,,,,
1990,Indirect migration background,Rural regions,,,,,,,,,,,,
1991,No migration background,No answer / don't know,,,,,,,,,,,,
1991,No migration background,Urban regions,,,,,,,,,,,,
1991,No migration background,Rural regions,,,,,,,,,,,,
1991,Direct migration background,No answer / don't know,,,,,,,,,,,,
1991,Direct migration background,Urban regions,,,,,,,,,,,,
1991,Direct migration background,Rural regions,,,,,,,,,,,,
1991,Indirect migration background,Urban regions,,,,,,,,,,,,
1991,Indirect migration background,Rural regions,,,,,,,,,,,,
1992,No migration background,No answer / don't know,118,0.32005,0.17753,0.46257,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,No migration background,Urban regions,6181,0.30350,0.28071,0.32630,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,No migration background,Rural regions,4052,0.22435,0.20191,0.24678,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Direct migration background,No answer / don't know,,,,,,,,,,,,
1992,Direct migration background,Urban regions,2137,0.15892,0.13049,0.18734,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Direct migration background,Rural regions,409,0.14511,0.08924,0.20098,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,Indirect migration background,Urban regions,342,0.70341,0.55186,0.85496,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,Indirect migration background,Rural regions,61,0.60019,0.25156,0.94883,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,No migration background,Urban regions,6140,0.23508,0.21401,0.25614,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,No migration background,Rural regions,4008,0.19307,0.17121,0.21494,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Direct migration background,Urban regions,2060,0.12669,0.10059,0.15278,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Direct migration background,Rural regions,411,0.12500,0.07727,0.17273,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Indirect migration background,Urban regions,391,0.50338,0.39614,0.61062,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,Indirect migration background,Rural regions,75,0.38609,0.18907,0.58311,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,No migration background,Urban regions,,,,,,,,,,,,
1994,No migration background,Rural regions,,,,,,,,,,,,
1994,Direct migration background,Urban regions,,,,,,,,,,,,
1994,Direct migration background,Rural regions,,,,,,,,,,,,
1994,Indirect migration background,Urban regions,,,,,,,,,,,,
1994,Indirect migration background,Rural regions,,,,,,,,,,,,
1995,No migration background,Urban regions,5987,0.22301,0.20405,0.24197,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,No migration background,Rural regions,3991,0.17827,0.15795,0.19859,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Direct migration background,Urban regions,2299,0.16110,0.13447,0.18773,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Direct migration background,Rural regions,471,0.20245,0.14840,0.25650,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,Indirect migration background,Urban regions,425,0.55657,0.44508,0.66805,0.00000,0.00000,1.00000,0.0,2.50000,,,
1995,Indirect migration background,Rural regions,77,0.28987,0.10715,0.47258,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,No migration background,Urban regions,,,,,,,,,,,,
1996,No migration background,Rural regions,,,,,,,,,,,,
1996,Direct migration background,Urban regions,,,,,,,,,,,,
1996,Direct migration background,Rural regions,,,,,,,,,,,,
1996,Indirect migration background,Urban regions,,,,,,,,,,,,
1996,Indirect migration background,Rural regions,,,,,,,,,,,,
1997,No migration background,No answer / don't know,,,,,,,,,,,,
1997,No migration background,Urban regions,5863,0.22358,0.20430,0.24286,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,No migration background,Rural regions,3922,0.16750,0.14837,0.18663,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,Direct migration background,Urban regions,2041,0.14119,0.11474,0.16763,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,Direct migration background,Rural regions,429,0.05864,0.03309,0.08419,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,Indirect migration background,Urban regions,480,0.48298,0.37646,0.58951,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,Indirect migration background,Rural regions,85,0.34592,0.15422,0.53762,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,No migration background,Urban regions,,,,,,,,,,,,
1998,No migration background,Rural regions,,,,,,,,,,,,
1998,Direct migration background,Urban regions,,,,,,,,,,,,
1998,Direct migration background,Rural regions,,,,,,,,,,,,
1998,Indirect migration background,Urban regions,,,,,,,,,,,,
1998,Indirect migration background,Rural regions,,,,,,,,,,,,
1999,No migration background,Urban regions,6530,0.21155,0.19372,0.22938,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,No migration background,Rural regions,4331,0.17181,0.15106,0.19255,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,Direct migration background,Urban regions,1840,0.09634,0.07456,0.11811,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,Direct migration background,Rural regions,361,0.08668,0.04889,0.12447,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,Indirect migration background,Urban regions,514,0.56498,0.43847,0.69149,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,Indirect migration background,Rural regions,87,0.14188,0.03094,0.25281,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2000,No migration background,Urban regions,,,,,,,,,,,,
2000,No migration background,Rural regions,,,,,,,,,,,,
2000,Direct migration background,Urban regions,,,,,,,,,,,,
2000,Direct migration background,Rural regions,,,,,,,,,,,,
2000,Indirect migration background,Urban regions,,,,,,,,,,,,
2000,Indirect migration background,Rural regions,,,,,,,,,,,,
2001,No migration background,Urban regions,11265,0.20092,0.18739,0.21444,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,No migration background,Rural regions,6972,0.15691,0.14182,0.17199,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Direct migration background,Urban regions,2403,0.13669,0.10998,0.16339,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Direct migration background,Rural regions,512,0.12832,0.07906,0.17759,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Indirect migration background,Urban regions,663,0.49858,0.39097,0.60619,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,Indirect migration background,Rural regions,100,0.42148,0.22303,0.61992,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2002,No migration background,Urban regions,,,,,,,,,,,,
2002,No migration background,Rural regions,,,,,,,,,,,,
2002,Direct migration background,Urban regions,,,,,,,,,,,,
2002,Direct migration background,Rural regions,,,,,,,,,,,,
2002,Indirect migration background,Urban regions,,,,,,,,,,,,
2002,Indirect migration background,Rural regions,,,,,,,,,,,,
2003,No migration background,Urban regions,11917,0.19096,0.17845,0.20347,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,No migration background,Rural regions,6842,0.16617,0.15006,0.18228,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Direct migration background,Urban regions,2159,0.14561,0.11965,0.17158,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Direct migration background,Rural regions,457,0.10233,0.06456,0.14011,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Indirect migration background,Urban regions,675,0.38852,0.29544,0.48160,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,Indirect migration background,Rural regions,101,0.29340,0.15780,0.42901,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,No migration background,Urban regions,,,,,,,,,,,,
2004,No migration background,Rural regions,,,,,,,,,,,,
2004,Direct migration background,Urban regions,,,,,,,,,,,,
2004,Direct migration background,Rural regions,,,,,,,,,,,,
2004,Indirect migration background,Urban regions,,,,,,,,,,,,
2004,Indirect migration background,Rural regions,,,,,,,,,,,,
2005,No migration background,Urban regions,11099,0.19512,0.18143,0.20882,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,No migration background,Rural regions,6400,0.17472,0.15757,0.19187,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Direct migration background,Urban regions,1961,0.16440,0.13140,0.19740,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Direct migration background,Rural regions,406,0.14684,0.07393,0.21974,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Indirect migration background,Urban regions,717,0.42020,0.33950,0.50091,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,Indirect migration background,Rural regions,108,0.36642,0.21407,0.51878,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,No migration background,Urban regions,,,,,,,,,,,,
2006,No migration background,Rural regions,,,,,,,,,,,,
2006,Direct migration background,Urban regions,,,,,,,,,,,,
2006,Direct migration background,Rural regions,,,,,,,,,,,,
2006,Indirect migration background,Urban regions,,,,,,,,,,,,
2006,Indirect migration background,Rural regions,,,,,,,,,,,,
2007,No migration background,Urban regions,11091,0.21352,0.19833,0.22871,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,No migration background,Rural regions,6513,0.15787,0.14157,0.17418,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Direct migration background,Urban regions,1725,0.18663,0.14283,0.23042,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Direct migration background,Rural regions,394,0.08306,0.04137,0.12475,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Indirect migration background,Urban regions,668,0.40761,0.31064,0.50458,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,Indirect migration background,Rural regions,112,0.30811,0.16285,0.45337,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,No migration background,Urban regions,,,,,,,,,,,,
2008,No migration background,Rural regions,,,,,,,,,,,,
2008,Direct migration background,Urban regions,,,,,,,,,,,,
2008,Direct migration background,Rural regions,,,,,,,,,,,,
2008,Indirect migration background,Urban regions,,,,,,,,,,,,
2008,Indirect migration background,Rural regions,,,,,,,,,,,,
2009,No migration background,Urban regions,9772,0.21764,0.20077,0.23451,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,No migration background,Rural regions,5862,0.14916,0.13287,0.16546,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Direct migration background,Urban regions,1340,0.13362,0.10154,0.16569,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Direct migration background,Rural regions,318,0.04911,0.02179,0.07643,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Indirect migration background,Urban regions,592,0.40986,0.32511,0.49461,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,Indirect migration background,Rural regions,117,0.52814,0.26821,0.78806,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,No migration background,Urban regions,,,,,,,,,,,,
2010,No migration background,Rural regions,,,,,,,,,,,,
2010,Direct migration background,Urban regions,,,,,,,,,,,,
2010,Direct migration background,Rural regions,,,,,,,,,,,,
2010,Indirect migration background,Urban regions,,,,,,,,,,,,
2010,Indirect migration background,Rural regions,,,,,,,,,,,,
2011,No migration background,Urban regions,14650,0.20182,0.18833,0.21531,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,No migration background,Rural regions,9115,0.12905,0.11700,0.14110,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Direct migration background,Urban regions,2548,0.19804,0.15994,0.23614,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Direct migration background,Rural regions,798,0.17854,0.11854,0.23854,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Indirect migration background,Urban regions,1001,0.41949,0.35266,0.48632,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,Indirect migration background,Rural regions,234,0.39289,0.25035,0.53542,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,No migration background,Urban regions,,,,,,,,,,,,
2012,No migration background,Rural regions,,,,,,,,,,,,
2012,Direct migration background,Urban regions,,,,,,,,,,,,
2012,Direct migration background,Rural regions,,,,,,,,,,,,
2012,Indirect migration background,Urban regions,,,,,,,,,,,,
2012,Indirect migration background,Rural regions,,,,,,,,,,,,
2013,No migration background,Urban regions,13273,0.21184,0.19705,0.22662,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,No migration background,Rural regions,8416,0.14291,0.12947,0.15634,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Direct migration background,Urban regions,2149,0.14251,0.11112,0.17390,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Direct migration background,Rural regions,708,0.20825,0.14137,0.27512,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Indirect migration background,Urban regions,903,0.48191,0.39975,0.56408,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,Indirect migration background,Rural regions,221,0.47910,0.30079,0.65740,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,No migration background,Urban regions,,,,,,,,,,,,
2014,No migration background,Rural regions,,,,,,,,,,,,
2014,Direct migration background,Urban regions,,,,,,,,,,,,
2014,Direct migration background,Rural regions,,,,,,,,,,,,
2014,Indirect migration background,Urban regions,,,,,,,,,,,,
2014,Indirect migration background,Rural regions,,,,,,,,,,,,
2015,No migration background,Urban regions,11603,0.20550,0.19040,0.22060,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,No migration background,Rural regions,7403,0.12876,0.11430,0.14322,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Direct migration background,Urban regions,3331,0.12394,0.10228,0.14560,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Direct migration background,Rural regions,1138,0.15213,0.10547,0.19880,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Indirect migration background,Urban regions,1251,0.38683,0.32465,0.44901,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,Indirect migration background,Rural regions,291,0.43603,0.30654,0.56552,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,No migration background,Urban regions,,,,,,,,,,,,
2016,No migration background,Rural regions,,,,,,,,,,,,
2016,Direct migration background,Urban regions,,,,,,,,,,,,
2016,Direct migration background,Rural regions,,,,,,,,,,,,
2016,Indirect migration background,Urban regions,,,,,,,,,,,,
2016,Indirect migration background,Rural regions,,,,,,,,,,,,
2017,No migration background,Urban regions,12258,0.19724,0.18307,0.21142,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,No migration background,Rural regions,7810,0.12131,0.10939,0.13324,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Direct migration background,Urban regions,3498,0.13227,0.11068,0.15386,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Direct migration background,Rural regions,1238,0.08868,0.05982,0.11754,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Indirect migration background,Urban regions,1317,0.45061,0.38364,0.51757,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,Indirect migration background,Rural regions,280,0.31059,0.20422,0.41697,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,No migration background,Urban regions,,,,,,,,,,,,
2018,No migration background,Rural regions,,,,,,,,,,,,
2018,Direct migration background,Urban regions,,,,,,,,,,,,
2018,Direct migration background,Rural regions,,,,,,,,,,,,
2018,Indirect migration background,Urban regions,,,,,,,,,,,,
2018,Indirect migration background,Rural regions,,,,,,,,,,,,
2019,No migration background,No answer / don't know,483,0.37544,0.27293,0.47794,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,No migration background,Urban regions,12171,0.17276,0.15945,0.18606,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,No migration background,Rural regions,7450,0.10504,0.09219,0.11788,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Direct migration background,No answer / don't know,32,0.31296,-0.09413,0.72004,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Direct migration background,Urban regions,2961,0.11884,0.09660,0.14108,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Direct migration background,Rural regions,1031,0.07796,0.05065,0.10527,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Indirect migration background,No answer / don't know,38,0.22404,0.01165,0.43643,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Indirect migration background,Urban regions,1243,0.40428,0.33263,0.47593,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,Indirect migration background,Rural regions,291,0.36914,0.19035,0.54793,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,No migration background,Urban regions,,,,,,,,,,,,
2020,No migration background,Rural regions,,,,,,,,,,,,
2020,Direct migration background,Urban regions,,,,,,,,,,,,
2020,Direct migration background,Rural regions,,,,,,,,,,,,
2020,Indirect migration background,Urban regions,,,,,,,,,,,,
2020,Indirect migration background,Rural regions,,,,,,,,,,,,
2021,No migration background,No answer / don't know,,,,,,,,,,,,
2021,No migration background,Urban regions,8316,0.21047,0.19278,0.22816,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,No migration background,Rural regions,4854,0.16507,0.14211,0.18803,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Direct migration background,Urban regions,4064,0.16038,0.14030,0.18046,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Direct migration background,Rural regions,1162,0.15505,0.11311,0.19699,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Indirect migration background,Urban regions,739,0.46172,0.37455,0.54889,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,Indirect migration background,Rural regions,192,0.33534,0.15568,0.51501,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,No answer / don't know,Urban regions,,,,,,,,,,,,
2022,No answer / don't know,Rural regions,,,,,,,,,,,,
2022,No migration background,Urban regions,,,,,,,,,,,,
2022,No migration background,Rural regions,,,,,,,,,,,,
2022,Direct migration background,Urban regions,,,,,,,,,,,,
2022,Direct migration background,Rural regions,,,,,,,,,,,,
2022,Indirect migration background,Urban regions,,,,,,,,,,,,
2022,Indirect migration background,Rural regions,,,,,,,,,,,,
