year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,,,,,,,,,,,,
1984,17-29 y.,3433,0.65781,0.60412,0.71150,0.00000,0.00000,1.00000,0.0,2.50000,,,
1984,30-45 y.,3904,0.18745,0.16340,0.21151,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,46-65 y.,3555,0.05042,0.03982,0.06103,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1984,66 and older,1267,0.01251,-0.00053,0.02554,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,0-16 y.,,,,,,,,,,,,
1985,17-29 y.,3140,0.70798,0.65833,0.75764,0.00000,0.00000,1.00000,0.0,2.50000,,,
1985,30-45 y.,3475,0.18088,0.15999,0.20176,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,46-65 y.,3304,0.06259,0.04933,0.07586,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1985,66 and older,1107,0.01256,0.00046,0.02465,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,0-16 y.,,,,,,,,,,,,
1986,17-29 y.,3054,0.66561,0.61606,0.71515,0.00000,0.00000,1.00000,0.0,2.50000,,,
1986,30-45 y.,3269,0.20681,0.18148,0.23215,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,46-65 y.,3228,0.07497,0.06160,0.08833,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,66 and older,1031,0.00842,0.00201,0.01482,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,0-16 y.,,,,,,,,,,,,
1987,17-29 y.,3008,0.71777,0.66580,0.76975,0.00000,0.00000,1.00000,0.0,2.50000,,,
1987,30-45 y.,3168,0.24138,0.21344,0.26932,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,46-65 y.,3208,0.07746,0.06458,0.09033,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,66 and older,1068,0.01803,0.00589,0.03017,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,0-16 y.,,,,,,,,,,,,
1988,17-29 y.,2871,0.71785,0.66425,0.77145,0.00000,0.00000,1.00000,0.0,2.50000,,,
1988,30-45 y.,2952,0.24235,0.21332,0.27137,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,46-65 y.,3111,0.08897,0.07324,0.10471,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,66 and older,1036,0.01169,0.00138,0.02200,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,0-16 y.,,,,,,,,,,,,
1989,17-29 y.,2826,0.81656,0.75774,0.87539,0.00000,0.00000,1.00000,0.0,2.50000,,,
1989,30-45 y.,2841,0.22067,0.19435,0.24700,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,46-65 y.,2982,0.09183,0.07665,0.10701,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,66 and older,1011,0.01501,0.00525,0.02476,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,0-16 y.,,,,,,,,,,,,
1990,17-29 y.,3847,0.35567,0.32045,0.39089,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,30-45 y.,4302,0.06081,0.04886,0.07277,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,46-65 y.,4262,0.03231,0.02405,0.04058,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,66 and older,1461,0.00717,0.00129,0.01306,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1991,0-16 y.,,,,,,,,,,,,
1991,17-29 y.,,,,,,,,,,,,
1991,30-45 y.,,,,,,,,,,,,
1991,46-65 y.,,,,,,,,,,,,
1991,66 and older,,,,,,,,,,,,
1992,0-16 y.,,,,,,,,,,,,
1992,17-29 y.,3569,0.62517,0.58218,0.66817,0.00000,0.00000,1.00000,0.0,2.50000,,,
1992,30-45 y.,4255,0.30390,0.27817,0.32963,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,46-65 y.,4028,0.12844,0.11288,0.14400,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,66 and older,1449,0.02483,0.01371,0.03596,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,0-16 y.,,,,,,,,,,,,
1993,17-29 y.,3477,0.53633,0.49447,0.57818,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,30-45 y.,4193,0.20995,0.18756,0.23234,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,46-65 y.,3945,0.10917,0.09415,0.12419,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,66 and older,1470,0.02263,0.01048,0.03478,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1994,0-16 y.,,,,,,,,,,,,
1994,17-29 y.,,,,,,,,,,,,
1994,30-45 y.,,,,,,,,,,,,
1994,46-65 y.,,,,,,,,,,,,
1994,66 and older,,,,,,,,,,,,
1995,0-16 y.,,,,,,,,,,,,
1995,17-29 y.,3345,0.51730,0.47779,0.55681,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,30-45 y.,4424,0.21674,0.19646,0.23702,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,46-65 y.,3960,0.11835,0.10347,0.13323,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,66 and older,1521,0.01996,0.00992,0.03000,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1996,0-16 y.,,,,,,,,,,,,
1996,17-29 y.,,,,,,,,,,,,
1996,30-45 y.,,,,,,,,,,,,
1996,46-65 y.,,,,,,,,,,,,
1996,66 and older,,,,,,,,,,,,
1997,0-16 y.,,,,,,,,,,,,
1997,17-29 y.,3026,0.51020,0.46815,0.55225,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,30-45 y.,4362,0.20910,0.18879,0.22941,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,46-65 y.,3851,0.11627,0.10215,0.13040,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,66 and older,1582,0.02578,0.01486,0.03669,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,No answer / don't know,,,,,,,,,,,,
1998,0-16 y.,,,,,,,,,,,,
1998,17-29 y.,,,,,,,,,,,,
1998,30-45 y.,,,,,,,,,,,,
1998,46-65 y.,,,,,,,,,,,,
1998,66 and older,,,,,,,,,,,,
1999,0-16 y.,,,,,,,,,,,,
1999,17-29 y.,2967,0.50680,0.46290,0.55071,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,30-45 y.,4709,0.20556,0.18597,0.22514,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,46-65 y.,4188,0.10322,0.08977,0.11667,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,66 and older,1799,0.04125,0.02285,0.05964,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2000,No answer / don't know,,,,,,,,,,,,
2000,0-16 y.,,,,,,,,,,,,
2000,17-29 y.,,,,,,,,,,,,
2000,30-45 y.,,,,,,,,,,,,
2000,46-65 y.,,,,,,,,,,,,
2000,66 and older,,,,,,,,,,,,
2001,0-16 y.,,,,,,,,,,,,
2001,17-29 y.,4097,0.59525,0.55535,0.63514,0.00000,0.00000,1.00000,0.0,2.50000,,,
