year,pgisced97,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Lower Secondary Level,Agree,0.00513,33,240,-0.00393,0.01418
1990,Lower Secondary Level,Disagree,0.01552,83,240,-0.00015,0.03120
1990,Lower Secondary Level,Disagree completely,0.02449,124,240,0.00490,0.04409
1990,Upper Secondary Level,Agree completely,0.00928,124,2014,0.00509,0.01347
1990,Upper Secondary Level,Agree,0.01624,213,2014,0.01072,0.02177
1990,Upper Secondary Level,Disagree,0.04625,600,2014,0.03707,0.05542
1990,Upper Secondary Level,Disagree completely,0.08410,1077,2014,0.07198,0.09623
1990,First Stage of Tertiary Education,Disagree,0.03307,54,194,0.00784,0.05830
1990,First Stage of Tertiary Education,Disagree completely,0.09333,140,194,0.05229,0.13437
1990,Second Stage of Tertiary Education,Agree completely,0.01431,41,853,0.00633,0.02228
1990,Second Stage of Tertiary Education,Agree,0.03350,88,853,0.02142,0.04559
1990,Second Stage of Tertiary Education,Disagree,0.09565,273,853,0.07590,0.11539
1990,Second Stage of Tertiary Education,Disagree completely,0.16771,451,853,0.14262,0.19280
1991,Lower Secondary Level,Agree,0.00889,46,349,-0.00097,0.01876
1991,Lower Secondary Level,Disagree,0.03339,136,349,0.01452,0.05227
1991,Lower Secondary Level,Disagree completely,0.04643,167,349,0.02433,0.06854
1991,Upper Secondary Level,Agree completely,0.01204,135,2135,0.00741,0.01667
1991,Upper Secondary Level,Agree,0.02027,241,2135,0.01429,0.02625
1991,Upper Secondary Level,Disagree,0.05474,614,2135,0.04509,0.06439
1991,Upper Secondary Level,Disagree completely,0.10837,1145,2135,0.09518,0.12155
1991,Post-secondary Non-tertiary Level,Disagree completely,0.06250,37,37,-0.01657,0.14157
1991,First Stage of Tertiary Education,Disagree,0.04055,52,199,0.01307,0.06802
1991,First Stage of Tertiary Education,Disagree completely,0.10850,147,199,0.06518,0.15182
1991,Second Stage of Tertiary Education,Agree completely,0.02420,60,885,0.01407,0.03433
1991,Second Stage of Tertiary Education,Agree,0.03447,88,885,0.02245,0.04650
1991,Second Stage of Tertiary Education,Disagree,0.10678,286,885,0.08642,0.12714
1991,Second Stage of Tertiary Education,Disagree completely,0.17170,451,885,0.14684,0.19656
1992,Pre-primary Level,Disagree,0.41388,64,105,0.31922,0.50854
1992,Pre-primary Level,Disagree completely,0.25967,41,105,0.17540,0.34394
1992,Primary Level,Disagree completely,0.18430,52,52,0.07789,0.29071
1992,Lower Secondary Level,Agree completely,0.03980,88,1839,0.03086,0.04874
1992,Lower Secondary Level,Agree,0.09739,227,1839,0.08384,0.11095
1992,Lower Secondary Level,Disagree,0.29385,645,1839,0.27303,0.31468
1992,Lower Secondary Level,Disagree completely,0.40898,879,1839,0.38650,0.43146
1992,Upper Secondary Level,Agree completely,0.04529,279,5748,0.03991,0.05066
1992,Upper Secondary Level,Agree,0.10456,639,5748,0.09665,0.11247
