year,age_gr,pgisced97,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Lower Secondary Level,Disagree,0.03950,51,105,0.00206,0.07694
1990,17-29 y.,Lower Secondary Level,Disagree completely,0.04196,54,105,0.00343,0.08049
1990,17-29 y.,Upper Secondary Level,Agree completely,0.01033,33,586,0.00214,0.01852
1990,17-29 y.,Upper Secondary Level,Agree,0.02759,81,586,0.01432,0.04087
1990,17-29 y.,Upper Secondary Level,Disagree,0.07083,207,586,0.05004,0.09162
1990,17-29 y.,Upper Secondary Level,Disagree completely,0.09520,265,586,0.07142,0.11899
1990,17-29 y.,Second Stage of Tertiary Education,Disagree,0.14685,43,106,0.07914,0.21455
1990,17-29 y.,Second Stage of Tertiary Education,Disagree completely,0.20667,63,106,0.12922,0.28412
1990,30-45 y.,Upper Secondary Level,Agree completely,0.01086,47,816,0.00374,0.01797
1990,30-45 y.,Upper Secondary Level,Agree,0.02214,91,816,0.01203,0.03224
1990,30-45 y.,Upper Secondary Level,Disagree,0.05428,233,816,0.03872,0.06984
1990,30-45 y.,Upper Secondary Level,Disagree completely,0.10401,445,816,0.08305,0.12496
1990,30-45 y.,First Stage of Tertiary Education,Disagree completely,0.09471,59,59,0.01935,0.17007
1990,30-45 y.,Second Stage of Tertiary Education,Agree,0.03562,50,430,0.01808,0.05315
1990,30-45 y.,Second Stage of Tertiary Education,Disagree,0.10119,148,430,0.07265,0.12972
1990,30-45 y.,Second Stage of Tertiary Education,Disagree completely,0.17141,232,430,0.13575,0.20707
1990,46-65 y.,Lower Secondary Level,Disagree completely,0.03012,48,48,-0.01875,0.07898
1990,46-65 y.,Upper Secondary Level,Agree completely,0.01107,42,596,0.00266,0.01947
1990,46-65 y.,Upper Secondary Level,Agree,0.01034,41,596,0.00221,0.01847
1990,46-65 y.,Upper Secondary Level,Disagree,0.04156,157,596,0.02552,0.05759
1990,46-65 y.,Upper Secondary Level,Disagree completely,0.09491,356,596,0.07136,0.11846
1990,46-65 y.,First Stage of Tertiary Education,Disagree completely,0.13214,64,64,0.04851,0.21576
1990,46-65 y.,Second Stage of Tertiary Education,Disagree,0.09734,82,235,0.05936,0.13531
1990,46-65 y.,Second Stage of Tertiary Education,Disagree completely,0.19136,153,235,0.14096,0.24177
1991,17-29 y.,Lower Secondary Level,Disagree,0.04431,57,113,0.00620,0.08242
1991,17-29 y.,Lower Secondary Level,Disagree completely,0.04588,56,113,0.00713,0.08463
1991,17-29 y.,Upper Secondary Level,Agree completely,0.01732,43,583,0.00672,0.02791
1991,17-29 y.,Upper Secondary Level,Agree,0.02548,67,583,0.01268,0.03829
