year,age_gr,quintil_oecd,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,17-29 y.,1st Quintile,Agree,0.09677,64,458,0.06966,0.12387
1992,17-29 y.,1st Quintile,Disagree,0.29078,170,458,0.24914,0.33241
1992,17-29 y.,1st Quintile,Disagree completely,0.38541,224,458,0.34079,0.43003
1992,17-29 y.,2nd Quintile,Agree,0.08317,63,537,0.05979,0.10655
1992,17-29 y.,2nd Quintile,Disagree,0.34745,212,537,0.30714,0.38776
1992,17-29 y.,2nd Quintile,Disagree completely,0.38893,262,537,0.34765,0.43020
1992,17-29 y.,3rd Quintile,Agree,0.09300,54,515,0.06789,0.11811
1992,17-29 y.,3rd Quintile,Disagree,0.30411,206,515,0.26434,0.34388
1992,17-29 y.,3rd Quintile,Disagree completely,0.44524,255,515,0.40228,0.48821
1992,17-29 y.,4th Quintile,Agree,0.10714,68,538,0.08098,0.13330
1992,17-29 y.,4th Quintile,Disagree,0.32025,191,538,0.28078,0.35971
1992,17-29 y.,4th Quintile,Disagree completely,0.44911,279,538,0.40704,0.49118
1992,17-29 y.,5th Quintile,Agree,0.09341,46,481,0.06738,0.11945
1992,17-29 y.,5th Quintile,Disagree,0.32501,172,481,0.28311,0.36692
1992,17-29 y.,5th Quintile,Disagree completely,0.51775,263,481,0.47305,0.56245
1992,30-45 y.,1st Quintile,Agree completely,0.08779,47,662,0.06622,0.10936
1992,30-45 y.,1st Quintile,Agree,0.09190,71,662,0.06988,0.11393
1992,30-45 y.,1st Quintile,Disagree,0.31511,236,662,0.27970,0.35053
1992,30-45 y.,1st Quintile,Disagree completely,0.38013,308,662,0.34312,0.41713
1992,30-45 y.,2nd Quintile,Agree completely,0.03682,39,843,0.02410,0.04955
1992,30-45 y.,2nd Quintile,Agree,0.12894,103,843,0.10631,0.15158
1992,30-45 y.,2nd Quintile,Disagree,0.30479,276,843,0.27369,0.33588
1992,30-45 y.,2nd Quintile,Disagree completely,0.43605,425,843,0.40256,0.46955
1992,30-45 y.,3rd Quintile,Agree completely,0.04754,36,706,0.03183,0.06325
1992,30-45 y.,3rd Quintile,Agree,0.09959,73,706,0.07749,0.12170
1992,30-45 y.,3rd Quintile,Disagree,0.30535,236,706,0.27135,0.33934
1992,30-45 y.,3rd Quintile,Disagree completely,0.44789,361,706,0.41118,0.48460
1992,30-45 y.,4th Quintile,Agree,0.11740,74,613,0.09189,0.14290
1992,30-45 y.,4th Quintile,Disagree,0.34142,218,613,0.30385,0.37899
1992,30-45 y.,4th Quintile,Disagree completely,0.44815,321,613,0.40875,0.48755
1992,30-45 y.,5th Quintile,Agree completely,0.04470,31,692,0.02930,0.06011
1992,30-45 y.,5th Quintile,Agree,0.08829,59,692,0.06714,0.10945
1992,30-45 y.,5th Quintile,Disagree,0.34398,236,692,0.30856,0.37940
1992,30-45 y.,5th Quintile,Disagree completely,0.50017,366,692,0.46288,0.53745
1992,46-65 y.,1st Quintile,Agree completely,0.05282,32,488,0.03296,0.07269
1992,46-65 y.,1st Quintile,Agree,0.07032,46,488,0.04761,0.09303
1992,46-65 y.,1st Quintile,Disagree,0.25368,163,488,0.21503,0.29232
1992,46-65 y.,1st Quintile,Disagree completely,0.36834,247,488,0.32550,0.41118
1992,46-65 y.,2nd Quintile,Agree completely,0.05773,38,535,0.03795,0.07752
1992,46-65 y.,2nd Quintile,Agree,0.09061,51,535,0.06626,0.11495
1992,46-65 y.,2nd Quintile,Disagree,0.27657,173,535,0.23863,0.31451
1992,46-65 y.,2nd Quintile,Disagree completely,0.44339,273,535,0.40126,0.48553
1992,46-65 y.,3rd Quintile,Agree,0.09460,67,550,0.07012,0.11908
1992,46-65 y.,3rd Quintile,Disagree,0.28661,182,550,0.24878,0.32443
1992,46-65 y.,3rd Quintile,Disagree completely,0.45176,301,550,0.41013,0.49339
1992,46-65 y.,4th Quintile,Agree completely,0.04670,33,675,0.03077,0.06263
1992,46-65 y.,4th Quintile,Agree,0.12732,90,675,0.10216,0.15249
1992,46-65 y.,4th Quintile,Disagree,0.25705,198,675,0.22405,0.29004
1992,46-65 y.,4th Quintile,Disagree completely,0.45142,354,675,0.41385,0.48899
1992,46-65 y.,5th Quintile,Agree,0.07701,63,761,0.05806,0.09597
1992,46-65 y.,5th Quintile,Disagree,0.32145,257,761,0.28824,0.35465
1992,46-65 y.,5th Quintile,Disagree completely,0.52097,441,761,0.48545,0.55649
1992,66 and older,1st Quintile,Agree completely,0.05885,31,404,0.03587,0.08182
1992,66 and older,1st Quintile,Agree,0.09362,45,404,0.06518,0.12206
1992,66 and older,1st Quintile,Disagree,0.24969,126,404,0.20743,0.29194
1992,66 and older,1st Quintile,Disagree completely,0.39864,202,404,0.35084,0.44645
1992,66 and older,2nd Quintile,Agree,0.10567,31,245,0.06710,0.14425
1992,66 and older,2nd Quintile,Disagree,0.28552,76,245,0.22885,0.34219
1992,66 and older,2nd Quintile,Disagree completely,0.45136,138,245,0.38892,0.51380
1992,66 and older,3rd Quintile,Disagree,0.32441,69,177,0.25524,0.39357
1992,66 and older,3rd Quintile,Disagree completely,0.46925,108,177,0.39552,0.54298
1992,66 and older,4th Quintile,Disagree,0.25667,54,168,0.19042,0.32292
1992,66 and older,4th Quintile,Disagree completely,0.52143,114,168,0.44566,0.59719
1992,66 and older,5th Quintile,Disagree,0.27564,49,137,0.20054,0.35073
1992,66 and older,5th Quintile,Disagree completely,0.44348,88,137,0.35999,0.52698
1993,17-29 y.,1st Quintile,Agree completely,0.06124,42,660,0.04294,0.07955
1993,17-29 y.,1st Quintile,Agree,0.11852,81,660,0.09384,0.14319
1993,17-29 y.,1st Quintile,Disagree,0.37019,276,660,0.33332,0.40705
1993,17-29 y.,1st Quintile,Disagree completely,0.36815,261,660,0.33133,0.40498
1993,17-29 y.,2nd Quintile,Agree completely,0.04622,36,694,0.03059,0.06185
1993,17-29 y.,2nd Quintile,Agree,0.09698,68,694,0.07495,0.11902
1993,17-29 y.,2nd Quintile,Disagree,0.39040,281,694,0.35407,0.42672
1993,17-29 y.,2nd Quintile,Disagree completely,0.41004,309,694,0.37342,0.44666
1993,17-29 y.,3rd Quintile,Agree completely,0.05092,32,706,0.03469,0.06715
1993,17-29 y.,3rd Quintile,Agree,0.13434,89,706,0.10916,0.15951
1993,17-29 y.,3rd Quintile,Disagree,0.38635,284,706,0.35040,0.42229
1993,17-29 y.,3rd Quintile,Disagree completely,0.37383,301,706,0.33811,0.40954
1993,17-29 y.,4th Quintile,Agree completely,0.04773,40,680,0.03169,0.06377
1993,17-29 y.,4th Quintile,Agree,0.10018,70,680,0.07759,0.12276
1993,17-29 y.,4th Quintile,Disagree,0.41235,269,680,0.37532,0.44937
1993,17-29 y.,4th Quintile,Disagree completely,0.41777,301,680,0.38067,0.45486
1993,17-29 y.,5th Quintile,Agree,0.10555,55,515,0.07899,0.13211
1993,17-29 y.,5th Quintile,Disagree,0.38110,200,515,0.33912,0.42309
1993,17-29 y.,5th Quintile,Disagree completely,0.45644,260,515,0.41337,0.49950
1993,30-45 y.,1st Quintile,Agree completely,0.08736,46,685,0.06620,0.10852
