year,age_gr,migback,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,No migration background,Agree completely,0.00876,47,884,0.00261,0.01490
1990,17-29 y.,No migration background,Agree,0.02268,117,884,0.01286,0.03250
1990,17-29 y.,No migration background,Disagree,0.06388,314,884,0.04775,0.08001
1990,17-29 y.,No migration background,Disagree completely,0.08564,406,884,0.06718,0.10409
1990,30-45 y.,No migration background,Agree completely,0.01145,79,1406,0.00589,0.01701
1990,30-45 y.,No migration background,Agree,0.02309,153,1406,0.01524,0.03095
1990,30-45 y.,No migration background,Disagree,0.06061,420,1406,0.04813,0.07308
1990,30-45 y.,No migration background,Disagree completely,0.11333,754,1406,0.09675,0.12990
1990,46-65 y.,No migration background,Agree completely,0.00975,61,1006,0.00368,0.01583
1990,46-65 y.,No migration background,Agree,0.01312,76,1006,0.00608,0.02015
1990,46-65 y.,No migration background,Disagree,0.04440,276,1006,0.03167,0.05714
1990,46-65 y.,No migration background,Disagree completely,0.09863,593,1006,0.08019,0.11706
1990,46-65 y.,Direct migration background,Disagree completely,0.03768,35,35,-0.02633,0.10169
1991,17-29 y.,No migration background,Agree completely,0.01341,58,930,0.00601,0.02080
1991,17-29 y.,No migration background,Agree,0.02525,115,930,0.01516,0.03534
1991,17-29 y.,No migration background,Disagree,0.07490,326,930,0.05797,0.09182
1991,17-29 y.,No migration background,Disagree completely,0.10938,431,930,0.08931,0.12945
1991,30-45 y.,No migration background,Agree completely,0.01440,91,1399,0.00816,0.02065
1991,30-45 y.,No migration background,Agree,0.02231,148,1399,0.01457,0.03005
1991,30-45 y.,No migration background,Disagree,0.06463,422,1399,0.05174,0.07752
1991,30-45 y.,No migration background,Disagree completely,0.11321,738,1399,0.09660,0.12982
1991,46-65 y.,No migration background,Agree completely,0.01062,52,1032,0.00436,0.01687
1991,46-65 y.,No migration background,Agree,0.02027,105,1032,0.01167,0.02887
1991,46-65 y.,No migration background,Disagree,0.05315,281,1032,0.03945,0.06684
1991,46-65 y.,No migration background,Disagree completely,0.11974,594,1032,0.09992,0.13955
1991,46-65 y.,Direct migration background,Disagree completely,0.04579,35,35,-0.02447,0.11606
1991,66 and older,No migration background,Disagree,0.03647,74,220,0.01164,0.06130
1991,66 and older,No migration background,Disagree completely,0.06981,146,220,0.03606,0.10356
1992,17-29 y.,No migration background,Agree completely,0.03629,93,2499,0.02896,0.04363
1992,17-29 y.,No migration background,Agree,0.10342,276,2499,0.09148,0.11536
1992,17-29 y.,No migration background,Disagree,0.35430,906,2499,0.33555,0.37306
1992,17-29 y.,No migration background,Disagree completely,0.48246,1224,2499,0.46287,0.50206
1992,17-29 y.,Direct migration background,Disagree completely,0.16927,37,37,0.04677,0.29177
1992,30-45 y.,No migration background,Agree completely,0.05061,168,3374,0.04321,0.05801
1992,30-45 y.,No migration background,Agree,0.11492,366,3374,0.10416,0.12569
1992,30-45 y.,No migration background,Disagree,0.34650,1141,3374,0.33044,0.36256
1992,30-45 y.,No migration background,Disagree completely,0.47517,1699,3374,0.45832,0.49203
1992,30-45 y.,Direct migration background,Disagree,0.13910,51,126,0.07843,0.19976
1992,30-45 y.,Direct migration background,Disagree completely,0.23499,75,126,0.16066,0.30932
1992,46-65 y.,No migration background,Agree completely,0.05087,150,2836,0.04278,0.05896
1992,46-65 y.,No migration background,Agree,0.09927,291,2836,0.08826,0.11028
1992,46-65 y.,No migration background,Disagree,0.30319,906,2836,0.28627,0.32011
1992,46-65 y.,No migration background,Disagree completely,0.48715,1489,2836,0.46875,0.50555
1992,46-65 y.,Direct migration background,Disagree,0.15577,66,190,0.10407,0.20747
1992,46-65 y.,Direct migration background,Disagree completely,0.26307,124,190,0.20030,0.32584
1992,66 and older,No migration background,Agree completely,0.04597,66,1120,0.03370,0.05824
1992,66 and older,No migration background,Agree,0.08102,109,1120,0.06503,0.09700
1992,66 and older,No migration background,Disagree,0.27799,348,1120,0.25174,0.30424
1992,66 and older,No migration background,Disagree completely,0.44342,597,1120,0.41431,0.47253
1992,66 and older,Direct migration background,Disagree completely,0.48512,51,51,0.34659,0.62365
1993,17-29 y.,No migration background,Agree completely,0.05015,128,2368,0.04136,0.05894
1993,17-29 y.,No migration background,Agree,0.11236,260,2368,0.09964,0.12508
1993,17-29 y.,No migration background,Disagree,0.40113,976,2368,0.38138,0.42087
1993,17-29 y.,No migration background,Disagree completely,0.39856,1004,2368,0.37884,0.41829
1993,17-29 y.,Direct migration background,Agree,0.10869,63,505,0.08151,0.13586
1993,17-29 y.,Direct migration background,Disagree,0.31780,185,505,0.27715,0.35845
1993,17-29 y.,Direct migration background,Disagree completely,0.45218,257,505,0.40873,0.49564
1993,17-29 y.,Indirect migration background,Agree,0.09984,40,360,0.06883,0.13086
1993,17-29 y.,Indirect migration background,Disagree,0.33085,149,360,0.28217,0.37952
1993,17-29 y.,Indirect migration background,Disagree completely,0.41432,171,360,0.36336,0.46528
1993,30-45 y.,No migration background,Agree completely,0.06608,189,3315,0.05762,0.07454
1993,30-45 y.,No migration background,Agree,0.10958,374,3315,0.09894,0.12021
1993,30-45 y.,No migration background,Disagree,0.36639,1269,3315,0.34999,0.38280
1993,30-45 y.,No migration background,Disagree completely,0.43696,1483,3315,0.42007,0.45385
1993,30-45 y.,Direct migration background,Agree completely,0.06775,45,717,0.04934,0.08616
1993,30-45 y.,Direct migration background,Agree,0.11046,101,717,0.08750,0.13342
1993,30-45 y.,Direct migration background,Disagree,0.36937,258,717,0.33401,0.40472
1993,30-45 y.,Direct migration background,Disagree completely,0.40802,313,717,0.37202,0.44402
1993,46-65 y.,No migration background,Agree completely,0.06843,190,2704,0.05891,0.07795
1993,46-65 y.,No migration background,Agree,0.11186,327,2704,0.09998,0.12374
1993,46-65 y.,No migration background,Disagree,0.32760,967,2704,0.30990,0.34529
1993,46-65 y.,No migration background,Disagree completely,0.41516,1220,2704,0.39658,0.43373
1993,46-65 y.,Direct migration background,Agree completely,0.03718,40,880,0.02467,0.04968
1993,46-65 y.,Direct migration background,Agree,0.12899,148,880,0.10683,0.15115
1993,46-65 y.,Direct migration background,Disagree,0.33645,336,880,0.30521,0.36768
1993,46-65 y.,Direct migration background,Disagree completely,0.40671,356,880,0.37423,0.43918
1993,66 and older,No migration background,Agree completely,0.05971,75,1067,0.04549,0.07394
1993,66 and older,No migration background,Agree,0.09753,133,1067,0.07972,0.11534
1993,66 and older,No migration background,Disagree,0.26283,348,1067,0.23641,0.28926
1993,66 and older,No migration background,Disagree completely,0.38919,511,1067,0.35992,0.41846
1993,66 and older,Direct migration background,Disagree,0.28601,49,90,0.19212,0.37989
1993,66 and older,Direct migration background,Disagree completely,0.27153,41,90,0.17913,0.36393
1995,17-29 y.,No migration background,Agree completely,0.03754,82,2200,0.02960,0.04549
1995,17-29 y.,No migration background,Agree,0.10065,224,2200,0.08807,0.11322
1995,17-29 y.,No migration background,Disagree,0.41016,900,2200,0.38960,0.43072
1995,17-29 y.,No migration background,Disagree completely,0.41361,994,2200,0.39302,0.43419
1995,17-29 y.,Direct migration background,Agree,0.12935,81,526,0.10064,0.15805
1995,17-29 y.,Direct migration background,Disagree,0.38767,216,526,0.34600,0.42935
1995,17-29 y.,Direct migration background,Disagree completely,0.36506,229,526,0.32388,0.40625
1995,17-29 y.,Indirect migration background,Agree,0.10746,47,375,0.07607,0.13885
1995,17-29 y.,Indirect migration background,Disagree,0.26902,128,375,0.22408,0.31397
1995,17-29 y.,Indirect migration background,Disagree completely,0.46312,200,375,0.41258,0.51365
1995,30-45 y.,No migration background,Agree completely,0.05106,160,3386,0.04364,0.05847
1995,30-45 y.,No migration background,Agree,0.10259,352,3386,0.09237,0.11281
1995,30-45 y.,No migration background,Disagree,0.40033,1404,3386,0.38383,0.41684
1995,30-45 y.,No migration background,Disagree completely,0.42121,1470,3386,0.40457,0.43784
1995,30-45 y.,Direct migration background,Agree completely,0.04323,43,871,0.02972,0.05675
1995,30-45 y.,Direct migration background,Agree,0.09917,111,871,0.07931,0.11903
1995,30-45 y.,Direct migration background,Disagree,0.34086,320,871,0.30936,0.37236
1995,30-45 y.,Direct migration background,Disagree completely,0.45250,397,871,0.41942,0.48557
1995,46-65 y.,No migration background,Agree completely,0.05490,147,2692,0.04629,0.06351
1995,46-65 y.,No migration background,Agree,0.10665,286,2692,0.09499,0.11831
1995,46-65 y.,No migration background,Disagree,0.34902,1016,2692,0.33101,0.36703
1995,46-65 y.,No migration background,Disagree completely,0.41881,1243,2692,0.40017,0.43745
1995,46-65 y.,Direct migration background,Agree completely,0.06941,58,921,0.05299,0.08584
1995,46-65 y.,Direct migration background,Agree,0.12607,130,921,0.10463,0.14752
1995,46-65 y.,Direct migration background,Disagree,0.32724,337,921,0.29692,0.35756
1995,46-65 y.,Direct migration background,Disagree completely,0.37785,396,921,0.34652,0.40918
1995,66 and older,No migration background,Agree completely,0.02597,34,1082,0.01649,0.03545
1995,66 and older,No migration background,Agree,0.07529,93,1082,0.05956,0.09102
1995,66 and older,No migration background,Disagree,0.24974,325,1082,0.22394,0.27554
1995,66 and older,No migration background,Disagree completely,0.46999,630,1082,0.44023,0.49974
1995,66 and older,Direct migration background,Disagree,0.24313,52,150,0.17425,0.31201
1995,66 and older,Direct migration background,Disagree completely,0.47914,98,150,0.39893,0.55936
1996,17-29 y.,No migration background,Agree completely,0.02736,65,2081,0.02035,0.03437
1996,17-29 y.,No migration background,Agree,0.11353,236,2081,0.09990,0.12716
1996,17-29 y.,No migration background,Disagree,0.44795,944,2081,0.42658,0.46932
1996,17-29 y.,No migration background,Disagree completely,0.36975,836,2081,0.34900,0.39049
1996,17-29 y.,Direct migration background,Agree,0.13359,67,474,0.10293,0.16425
1996,17-29 y.,Direct migration background,Disagree,0.31522,163,474,0.27335,0.35709
1996,17-29 y.,Direct migration background,Disagree completely,0.42812,244,474,0.38353,0.47272
1996,17-29 y.,Indirect migration background,Agree,0.08068,36,398,0.05389,0.10747
1996,17-29 y.,Indirect migration background,Disagree,0.36063,157,398,0.31340,0.40787
1996,17-29 y.,Indirect migration background,Disagree completely,0.40245,205,398,0.35421,0.45069
1996,30-45 y.,No migration background,Agree completely,0.04413,133,3428,0.03725,0.05100
1996,30-45 y.,No migration background,Agree,0.11527,399,3428,0.10458,0.12597
1996,30-45 y.,No migration background,Disagree,0.41341,1476,3428,0.39692,0.42990
1996,30-45 y.,No migration background,Disagree completely,0.40538,1420,3428,0.38894,0.42182
1996,30-45 y.,Direct migration background,Agree completely,0.07069,33,817,0.05310,0.08828
1996,30-45 y.,Direct migration background,Agree,0.12713,106,817,0.10428,0.14999
1996,30-45 y.,Direct migration background,Disagree,0.38281,318,817,0.34946,0.41616
