year,quintil_oecd,plh0190,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,1st Quintile,Agree completely,0.04537,128,2030,0.03631,0.05442
1992,1st Quintile,Agree,0.06922,226,2030,0.05817,0.08026
1992,1st Quintile,Disagree,0.21634,695,2030,0.19842,0.23425
1992,1st Quintile,Disagree completely,0.30281,981,2030,0.28282,0.32280
1992,2nd Quintile,Agree completely,0.02877,104,2187,0.02177,0.03578
1992,2nd Quintile,Agree,0.07909,248,2187,0.06777,0.09040
1992,2nd Quintile,Disagree,0.23202,737,2187,0.21432,0.24971
1992,2nd Quintile,Disagree completely,0.32869,1098,2187,0.30900,0.34838
1992,3rd Quintile,Agree completely,0.03597,101,2023,0.02785,0.04409
1992,3rd Quintile,Agree,0.07008,204,2023,0.05896,0.08121
1992,3rd Quintile,Disagree,0.24467,693,2023,0.22594,0.26341
1992,3rd Quintile,Disagree completely,0.36560,1025,2023,0.34461,0.38659
1992,4th Quintile,Agree completely,0.03518,87,2065,0.02723,0.04313
1992,4th Quintile,Agree,0.09803,249,2065,0.08520,0.11086
1992,4th Quintile,Disagree,0.25504,661,2065,0.23624,0.27385
1992,4th Quintile,Disagree completely,0.39677,1068,2065,0.37566,0.41787
1992,5th Quintile,Agree completely,0.03581,87,2145,0.02795,0.04368
1992,5th Quintile,Agree,0.07493,186,2145,0.06379,0.08608
1992,5th Quintile,Disagree,0.28935,714,2145,0.27015,0.30854
1992,5th Quintile,Disagree completely,0.45164,1158,2145,0.43058,0.47271
1993,1st Quintile,Agree completely,0.05792,155,2214,0.04818,0.06765
1993,1st Quintile,Agree,0.09770,326,2214,0.08533,0.11008
1993,1st Quintile,Disagree,0.24892,872,2214,0.23091,0.26694
1993,1st Quintile,Disagree completely,0.25509,861,2214,0.23692,0.27325
1993,2nd Quintile,Agree completely,0.03923,147,2586,0.03174,0.04671
1993,2nd Quintile,Agree,0.08960,310,2586,0.07859,0.10061
1993,2nd Quintile,Disagree,0.26749,993,2586,0.25042,0.28455
1993,2nd Quintile,Disagree completely,0.31190,1136,2586,0.29404,0.32976
1993,3rd Quintile,Agree completely,0.05024,139,2496,0.04167,0.05881
1993,3rd Quintile,Agree,0.09023,308,2496,0.07898,0.10147
1993,3rd Quintile,Disagree,0.26662,930,2496,0.24926,0.28397
1993,3rd Quintile,Disagree completely,0.33436,1119,2496,0.31585,0.35287
1993,4th Quintile,Agree completely,0.04675,150,2507,0.03849,0.05502
1993,4th Quintile,Agree,0.09051,299,2507,0.07928,0.10174
