syear,migback,sex,plb0196_h,proportion,n,lower_confidence,upper_confidence
1986,No migration background,male,2.0,0.3550185873605948,10583,0.34590161121145707,0.3641355635097325
1986,No migration background,female,2.0,0.2983271375464684,10583,0.2896101707048617,0.30704410438807506
1986,Direct migration background,male,2.0,0.20213754646840149,10583,0.19448617684624803,0.20978891609055494
1986,Direct migration background,female,2.0,0.12825278810408922,10583,0.12188218770677658,0.13462338850140185
1986,Indirect migration background,female,2.0,0.009061338289962825,10583,0.00725594746140425,0.0108667291185214
1986,Indirect migration background,male,2.0,0.007202602230483271,10583,0.005591486626282543,0.008813717834684
1988,No migration background,male,2.0,0.36209476309226934,9970,0.3526607234283886,0.3715288027561501
1988,No migration background,female,2.0,0.2967581047381546,9970,0.28779079533997765,0.3057254141363316
1988,Direct migration background,male,2.0,0.19401496259351622,9970,0.18625267741698515,0.2017772477700473
1988,Direct migration background,female,2.0,0.12493765586034913,9970,0.11844720798256006,0.1314281037381382
1988,Indirect migration background,male,2.0,0.011970074812967581,9970,0.009835349627747354,0.014104799998187808
1988,Indirect migration background,female,2.0,0.010224438902743141,9970,0.008249759494592992,0.01219911831089329
1989,No migration background,male,2.0,0.3586871581140922,9662,0.34912368949614314,0.36825062673204123
1989,No migration background,female,2.0,0.30059911435269604,9662,0.2914563086166179,0.30974192008877416
1989,Direct migration background,male,2.0,0.1911956238603803,9662,0.1833544104340114,0.1990368372867492
1989,Direct migration background,female,2.0,0.1239906225579578,9662,0.11741901905133541,0.1305622260645802
1989,Indirect migration background,male,2.0,0.013024225058609012,9662,0.01076347918164465,0.015284970935573374
1989,Indirect migration background,female,2.0,0.012503256056264652,9662,0.01028760199340996,0.014718910119119343
1990,No migration background,male,2.0,0.39497907949790795,13886,0.3868481586459061,0.4031100003499098
1990,No migration background,female,2.0,0.3757322175732218,13886,0.3676767237338528,0.38378771141259077
1990,Direct migration background,male,2.0,0.12401673640167364,13886,0.11853452795518218,0.1294989448481651
1990,Direct migration background,female,2.0,0.08518828451882846,13886,0.08054502148891182,0.08983154754874509
1990,Indirect migration background,female,2.0,0.010209205020920502,13886,0.008537209310600542,0.011881200731240462
1990,Indirect migration background,male,2.0,0.009874476987447698,13886,0.008229841452057081,0.011519112522838316
1991,No migration background,male,2.0,0.39171241367097576,13586,0.383504204586774,0.39992062275517754
1991,No migration background,female,2.0,0.3624933593058261,13586,0.3544097996035476,0.3705769190081046
1991,Direct migration background,male,2.0,0.12555339118115813,13586,0.11998164737595537,0.1311251349863609
1991,Direct migration background,female,2.0,0.09403222950239065,13586,0.08912422438433651,0.0989402346204448
1991,Indirect migration background,male,2.0,0.013458473525765893,13586,0.011520865816014995,0.01539608123551679
1991,Indirect migration background,female,2.0,0.012750132813883479,13586,0.010863527025569454,0.014636738602197504
1992,No migration background,male,2.0,0.3835589171974522,13316,0.375299849852513,0.3918179845423914
1992,No migration background,female,2.0,0.348328025477707,13316,0.34023561489662596,0.3564204360587881
1992,Direct migration background,male,2.0,0.14052547770700638,13316,0.13462260773240442,0.14642834768160834
1992,Direct migration background,female,2.0,0.09434713375796179,13316,0.0893821890476359,0.09931207846828768
1992,Indirect migration background,female,2.0,0.016719745222929936,13316,0.014541921797707923,0.01889756864815195
1992,Indirect migration background,male,2.0,0.016520700636942675,13316,0.014355660158434383,0.018685741115450967
1993,No migration background,male,2.0,0.3780339805825243,13101,0.3697306448806456,0.386337316284403
1993,No migration background,female,2.0,0.3478964401294498,13101,0.33974025403990854,0.3560526262189911
1993,Direct migration background,male,2.0,0.13996763754045308,13101,0.1340264253825073,0.14590884969839885
1993,Direct migration background,female,2.0,0.09486245954692557,13101,0.08984471754756926,0.09988020154628188
1993,Indirect migration background,male,2.0,0.021035598705501618,13101,0.018578261611716173,0.023492935799287063
1993,Indirect migration background,female,2.0,0.01820388349514563,13101,0.015914616080038326,0.020493150910252934
1994,No migration background,male,2.0,0.3818657367044464,12873,0.37347281944543054,0.39025865396346227
1994,No migration background,female,2.0,0.3548387096774194,12873,0.3465732724241058,0.36310414693073295
1994,Direct migration background,male,2.0,0.1288142981691369,12873,0.12302729670726821,0.1346012996310056
1994,Direct migration background,female,2.0,0.09045335658238884,12873,0.08549838670981381,0.09540832645496387
1994,Indirect migration background,male,2.0,0.023321708805579773,12873,0.020714522067777234,0.025928895543382312
1994,Indirect migration background,female,2.0,0.02070619006102877,12873,0.018246259831699387,0.023166120290358156
1995,No migration background,male,2.0,0.3723264949803579,13284,0.3641055733652537,0.38054741659546215
1995,No migration background,female,2.0,0.3522479266695766,13284,0.34412485534564724,0.36037099799350597
1995,Direct migration background,male,2.0,0.1340026189436927,13284,0.1282095783686587,0.1397956595187267
