year,quintil_oecd,regtyp,plb0196_h,proportion,n,lower_confidence,upper_confidence
1986,1. Quintil,Staedtischer Raum,Nein,0.35857042087937924,13742,0.3505519266429858,0.3665889151157727
1986,2. Quintil,Staedtischer Raum,Nein,0.24641429579120622,13742,0.239209355687262,0.25361923589515045
1986,3. Quintil,Staedtischer Raum,Nein,0.12979073595109333,13742,0.12417166135063586,0.13540981055155082
1986,1. Quintil,Laendlicher Raum,Nein,0.10157535857042088,13742,0.09652448952329798,0.10662622761754378
1986,2. Quintil,Laendlicher Raum,Nein,0.05643075476134493,13742,0.05257263311091417,0.060288876411775695
1986,4. Quintil,Staedtischer Raum,Nein,0.04373383494004232,13742,0.04031459738538493,0.04715307249469971
1986,3. Quintil,Laendlicher Raum,Nein,0.035034093581001645,13742,0.031959890688901274,0.038108296473102016
1986,5. Quintil,Staedtischer Raum,Nein,0.012932047966141547,13742,0.011043020474450702,0.014821075457832393
1986,4. Quintil,Laendlicher Raum,Nein,0.009875382083235363,13742,0.008222077070714956,0.01152868709575577
1986,5. Quintil,Laendlicher Raum,Nein,0.005643075476134493,13742,0.004390626102277596,0.00689552484999139
1988,1. Quintil,Staedtischer Raum,Nein,0.28185035389282104,12817,0.2740613907849159,0.28963931700072615
1988,2. Quintil,Staedtischer Raum,Nein,0.26061678463094035,12817,0.2530170423641068,0.26821652689777387
1988,3. Quintil,Staedtischer Raum,Nein,0.15470171890798787,12817,0.1484411263342375,0.16096231148173823
1988,1. Quintil,Laendlicher Raum,Nein,0.07735085945399393,12817,0.07272583810532798,0.08197588080265988
1988,2. Quintil,Laendlicher Raum,Nein,0.07204246713852376,12817,0.06756614617968858,0.07651878809735894
1988,4. Quintil,Staedtischer Raum,Nein,0.06875631951466127,12817,0.06437554541238198,0.07313709361694055
1988,3. Quintil,Laendlicher Raum,Nein,0.03842264914054601,12817,0.03509491483109042,0.0417503834500016
1988,5. Quintil,Staedtischer Raum,Nein,0.024772497472194135,12817,0.022081577724850816,0.027463417219537455
1988,4. Quintil,Laendlicher Raum,Nein,0.014155712841253791,12817,0.012110526360349686,0.016200899322157895
1988,5. Quintil,Laendlicher Raum,Nein,0.007330637007077857,12817,0.005853788168298131,0.008807485845857582
1989,1. Quintil,Staedtischer Raum,Nein,0.2700787401574803,12393,0.262261543230174,0.2778959370847866
1989,2. Quintil,Staedtischer Raum,Nein,0.2511811023622047,12393,0.24354538709156823,0.25881681763284115
1989,3. Quintil,Staedtischer Raum,Nein,0.1700787401574803,12393,0.16346402257513692,0.1766934577398237
1989,4. Quintil,Staedtischer Raum,Nein,0.07506561679790026,12393,0.07042640887678774,0.07970482471901279
1989,1. Quintil,Laendlicher Raum,Nein,0.06719160104986877,12393,0.06278380425037998,0.07159939784935755
1989,2. Quintil,Laendlicher Raum,Nein,0.06561679790026247,12393,0.061257285933245,0.06997630986727993
1989,3. Quintil,Laendlicher Raum,Nein,0.04146981627296588,12393,0.03795957637043233,0.044980056175499425
1989,5. Quintil,Staedtischer Raum,Nein,0.031233595800524934,12393,0.028171009227720457,0.03429618237332941
1989,4. Quintil,Laendlicher Raum,Nein,0.02073490813648294,12393,0.018226090806281164,0.023243725466684715
1989,5. Quintil,Laendlicher Raum,Nein,0.007349081364829396,12393,0.005845307097925967,0.008852855631732826
1990,-6,Laendlicher Raum,Nein,0.24966193373901285,18165,0.2433676977026214,0.2559561697754043
1990,2. Quintil,Staedtischer Raum,Nein,0.1555104800540906,18165,0.150240422799671,0.1607805373085102
1990,1. Quintil,Staedtischer Raum,Nein,0.14773495605138606,18165,0.14257474645683324,0.15289516564593889
1990,-6,Staedtischer Raum,Nein,0.12407031778228533,18165,0.11927621943273894,0.12886441613183172
1990,3. Quintil,Staedtischer Raum,Nein,0.10260311020960108,18165,0.09819034405886437,0.1070158763603378
1990,4. Quintil,Staedtischer Raum,Nein,0.05764029749830967,18165,0.054250998913419314,0.06102959608320003
1990,1. Quintil,Laendlicher Raum,Nein,0.04107505070993915,18165,0.03818889516175265,0.04396120625812565
1990,2. Quintil,Laendlicher Raum,Nein,0.03972278566599054,18165,0.03688253591323717,0.04256303541874391
1990,3. Quintil,Laendlicher Raum,Nein,0.03329952670723462,18165,0.030690350760156405,0.03590870265431284
1990,5. Quintil,Staedtischer Raum,Nein,0.023664638269100743,18165,0.021454152033016777,0.02587512450518471
1990,4. Quintil,Laendlicher Raum,Nein,0.013015551048005409,18165,0.011367294517422313,0.014663807578588504
1990,-6,-1,Nein,0.007099391480730223,18165,0.005878430398314514,0.008320352563145932
1990,5. Quintil,Laendlicher Raum,Nein,0.004901960784313725,18165,0.0038862823721679545,0.005917639196459497
1991,-6,Laendlicher Raum,Nein,0.2332022873481058,17756,0.22698228841119514,0.23942228628501647
1991,2. Quintil,Staedtischer Raum,Nein,0.14599714081486775,17756,0.14080333939358133,0.15119094223615417
1991,1. Quintil,Staedtischer Raum,Nein,0.1284846318799142,17756,0.12356257508852231,0.13340668867130612
1991,3. Quintil,Staedtischer Raum,Nein,0.1277698355968549,17756,0.12285947685450332,0.13268019433920647
1991,-6,Staedtischer Raum,Nein,0.11168691922802002,17756,0.10705386175556145,0.11631997670047858
1991,4. Quintil,Staedtischer Raum,Nein,0.08059328091493924,17756,0.07658934831812965,0.08459721351174883
1991,2. Quintil,Laendlicher Raum,Nein,0.03788420300214439,17756,0.035076014522025196,0.04069239148226358
1991,3. Quintil,Laendlicher Raum,Nein,0.036454610436025735,17756,0.0336978703409452,0.03921135053110627
1991,1. Quintil,Laendlicher Raum,Nein,0.03609721229449607,17756,0.0333535102104576,0.03884091437853454
1991,5. Quintil,Staedtischer Raum,Nein,0.029664045746962117,17756,0.02716853320909701,0.03215955828482723
1991,4. Quintil,Laendlicher Raum,Nein,0.018048606147248035,17756,0.016090436418115302,0.020006775876380768
1991,5. Quintil,Laendlicher Raum,Nein,0.007147962830593281,17756,0.005908832716608045,0.008387092944578517
1991,-6,-1,Nein,0.006969263759828449,17756,0.005745610703538331,0.008192916816118567
1992,2. Quintil,Staedtischer Raum,Nein,0.1841735288210484,17350,0.1784056140708203,0.18994144357127649
1992,1. Quintil,Staedtischer Raum,Nein,0.15967061658967663,17350,0.1542200254265321,0.16512120775282116
1992,3. Quintil,Staedtischer Raum,Nein,0.1444065073307893,17350,0.13917612482958994,0.14963688983198867
1992,1. Quintil,Laendlicher Raum,Nein,0.13898373167302672,17350,0.13383625965433396,0.14413120369171947
1992,4. Quintil,Staedtischer Raum,Nein,0.11407913235589476,17350,0.10934863393046242,0.1188096307813271
1992,2. Quintil,Laendlicher Raum,Nein,0.10484032938341033,17350,0.10028184182232432,0.10939881694449634
1992,3. Quintil,Laendlicher Raum,Nein,0.05724040972082747,17350,0.05378373766984051,0.06069708177181444
1992,5. Quintil,Staedtischer Raum,Nein,0.04800160674834304,17350,0.04482068982404134,0.051182523672644746
1992,4. Quintil,Laendlicher Raum,Nein,0.02952400080337417,17350,0.027005243424990725,0.032042758181757613
1992,5. Quintil,Laendlicher Raum,Nein,0.009841333601124724,17350,0.008372455672483837,0.01131021152976561
