year,quintil_oecd,sex,plb0196_h,proportion,n,lower_confidence,upper_confidence
1986,1. Quintil,maennlich,Nein,0.2729837761580061,13742,0.2655352290457929,0.28043232327021933
1986,1. Quintil,weiblich,Nein,0.18716200329179403,13742,0.180640586758437,0.19368341982515105
1986,2. Quintil,maennlich,Nein,0.16576534211145075,13742,0.15954775210875094,0.17198293211415056
1986,2. Quintil,weiblich,Nein,0.1370797084411004,13742,0.1313292426258554,0.1428301742563454
1986,3. Quintil,maennlich,Nein,0.08558664472137315,13742,0.0809092353662091,0.09026405407653719
1986,3. Quintil,weiblich,Nein,0.07923818481072184,13742,0.07472199685138999,0.0837543727700537
1986,4. Quintil,maennlich,Nein,0.02868563367035034,13742,0.025894740394234495,0.03147652694646618
1986,4. Quintil,weiblich,Nein,0.024923583352927346,13742,0.02231709573083121,0.027530070975023482
1986,5. Quintil,maennlich,Nein,0.010815894662591112,13742,0.009086473024771863,0.01254531630041036
1986,5. Quintil,weiblich,Nein,0.0077592287796849286,13742,0.006292165280297086,0.00922629227907277
1988,1. Quintil,maennlich,Nein,0.2120829120323559,12817,0.2050058015125269,0.21916002255218492
1988,2. Quintil,maennlich,Nein,0.19059656218402427,12817,0.18379665581110208,0.19739646855694645
1988,1. Quintil,weiblich,Nein,0.14711830131445905,12817,0.14098575795210216,0.15325084467681593
1988,2. Quintil,weiblich,Nein,0.14206268958543983,12817,0.13601860305861133,0.14810677611226833
1988,3. Quintil,maennlich,Nein,0.1038928210313448,12817,0.09861036820998574,0.10917527385270386
1988,3. Quintil,weiblich,Nein,0.08923154701718908,12817,0.08429610470503929,0.09416698932933887
1988,4. Quintil,maennlich,Nein,0.0429726996966633,12817,0.03946177623618895,0.04648362315713765
1988,4. Quintil,weiblich,Nein,0.03993933265925177,12817,0.036549231793642896,0.04332943352486065
1988,5. Quintil,maennlich,Nein,0.01769464105156724,12817,0.015412160874711922,0.01997712122842256
1988,5. Quintil,weiblich,Nein,0.014408493427704751,12817,0.012345391704986941,0.016471595150422562
1989,1. Quintil,maennlich,Nein,0.20498687664041995,12393,0.1978793577205011,0.2120943955603388
1989,2. Quintil,maennlich,Nein,0.1753280839895013,12393,0.16863333663325067,0.18202283134575195
1989,2. Quintil,weiblich,Nein,0.14146981627296587,12393,0.13533392683514178,0.14760570571078996
1989,1. Quintil,weiblich,Nein,0.13228346456692913,12393,0.12631847671316193,0.13824845242069633
1989,3. Quintil,maennlich,Nein,0.11076115485564304,12393,0.10523566485718319,0.1162866448541029
1989,3. Quintil,weiblich,Nein,0.10078740157480315,12393,0.0954870806964693,0.106087722453137
1989,4. Quintil,maennlich,Nein,0.051181102362204724,12393,0.04730125779571502,0.055060946928694426
1989,4. Quintil,weiblich,Nein,0.04461942257217848,12393,0.04098430867157147,0.048254536472785485
1989,5. Quintil,maennlich,Nein,0.02099737532808399,12393,0.01847306769671621,0.02352168295945177
1989,5. Quintil,weiblich,Nein,0.01758530183727034,12393,0.015271158871741386,0.019899444802799295
1990,-6,maennlich,Nein,0.19066937119675456,18165,0.18495666583317924,0.19638207656032988
1990,-6,weiblich,Nein,0.19016227180527384,18165,0.18445538114879134,0.19586916246175634
1990,1. Quintil,maennlich,Nein,0.11156186612576065,18165,0.10698350704939588,0.11614022520212541
1990,2. Quintil,maennlich,Nein,0.10530764029749831,18165,0.10084383569897402,0.1097714448960226
1990,2. Quintil,weiblich,Nein,0.08992562542258282,18165,0.08576538387712578,0.09408586696803987
1990,1. Quintil,weiblich,Nein,0.07724814063556457,18165,0.07336552095036357,0.08113076032076556
1990,3. Quintil,maennlich,Nein,0.06862745098039216,18165,0.06495082864544281,0.07230407331534151
1990,3. Quintil,weiblich,Nein,0.06727518593644355,18165,0.06363232503055678,0.07091804684233032
1990,4. Quintil,maennlich,Nein,0.03617308992562542,18165,0.033457709405483746,0.0388884704457671
1990,4. Quintil,weiblich,Nein,0.034482758620689655,18165,0.03182925681176564,0.03713626042961367
1990,5. Quintil,maennlich,Nein,0.015889114266396213,18165,0.014070627134221986,0.01770760139857044
1990,5. Quintil,weiblich,Nein,0.012677484787018255,18165,0.011050496449934569,0.014304473124101942
1991,-6,maennlich,Nein,0.18209435310936384,17756,0.17641781777430177,0.1877708884444259
1991,-6,weiblich,Nein,0.16976411722659043,17756,0.16424197989872463,0.17528625455445623
1991,2. Quintil,maennlich,Nein,0.09828448892065761,17756,0.09390563189549038,0.10266334594582484
1991,1. Quintil,maennlich,Nein,0.09310221586847749,17756,0.08882813551909967,0.0973762962178553
1991,2. Quintil,weiblich,Nein,0.08559685489635453,17756,0.08148174666038557,0.08971196313232349
1991,3. Quintil,maennlich,Nein,0.08523945675482487,17756,0.08113214610125727,0.08934676740839248
1991,3. Quintil,weiblich,Nein,0.07898498927805575,17756,0.07501774320306681,0.08295223535304469
1991,1. Quintil,weiblich,Nein,0.07147962830593281,17756,0.06769022906117782,0.0752690275506878
1991,4. Quintil,maennlich,Nein,0.05110793423874196,17756,0.04786874683838162,0.0543471216391023
1991,4. Quintil,weiblich,Nein,0.047533952823445316,17756,0.044404198700699955,0.05066370694619068
1991,5. Quintil,maennlich,Nein,0.019656897784131523,17756,0.017615018600868476,0.02169877696739457
1991,5. Quintil,weiblich,Nein,0.017155110793423873,17756,0.015245157448905571,0.019065064137942175
1992,1. Quintil,maennlich,Nein,0.1671018276762402,17350,0.1615505508314156,0.17265310452106483
1992,2. Quintil,maennlich,Nein,0.15525205864631453,17350,0.1498633018120781,0.16064081548055095
1992,1. Quintil,weiblich,Nein,0.13717613978710586,17350,0.13205688560555695,0.14229539396865476
1992,2. Quintil,weiblich,Nein,0.1347660172725447,17350,0.12968485209718317,0.13984718244790623
1992,3. Quintil,maennlich,Nein,0.10986141795541274,17350,0.10520815339945105,0.11451468251137442
1992,3. Quintil,weiblich,Nein,0.09359309098212493,17350,0.08925908176475014,0.09792710019949971
1992,4. Quintil,maennlich,Nein,0.07551717212291625,17350,0.0715854880298576,0.0794488562159749
1992,4. Quintil,weiblich,Nein,0.06888933520787306,17350,0.06512070973581424,0.07265796067993188
1992,5. Quintil,maennlich,Nein,0.03173327977505523,17350,0.02912495711277499,0.03434160243733547
1992,5. Quintil,weiblich,Nein,0.02610966057441253,17350,0.023736855984763185,0.028482465164061877
1993,2. Quintil,maennlich,Nein,0.15862632869991825,16993,0.1531334104194484,0.1641192469803881
