year,age_gr,pgisced97,plb0196_h,proportion,n,lower_confidence,upper_confidence
1986,30-45 J.,middle vocational,Nein,0.19041944709246902,13742,0.18385471839125528,0.19698417579368277
1986,18-29 J.,middle vocational,Nein,0.15991420400381315,13742,0.15378595447525267,0.16604245353237362
1986,46-65 J.,middle vocational,Nein,0.14966634890371783,13742,0.14370165907895155,0.1556310387284841
1986,18-29 J.,general elemantary,Nein,0.09294566253574833,13742,0.0880909634555405,0.09780036161595616
1986,46-65 J.,general elemantary,Nein,0.08293612964728313,13742,0.07832504841242108,0.08754721088214518
1986,30-45 J.,general elemantary,Nein,0.07459485224022878,13742,0.07020195055422646,0.07898775392623111
1986,30-45 J.,higher education,Nein,0.0438512869399428,13742,0.040427671365153434,0.04727490251473217
1986,46-65 J.,inadequately,Nein,0.038608198284080075,13742,0.03538697318810634,0.04182942338005381
1986,30-45 J.,inadequately,Nein,0.031220209723546236,13742,0.02831242974080392,0.03412798970628855
1986,46-65 J.,higher education,Nein,0.023832221163012392,13742,0.021282013222189113,0.02638242910383567
1986,30-45 J.,higher vocational,Nein,0.022878932316491896,13742,0.02037902927681452,0.025378835356169274
1986,46-65 J.,higher vocational,Nein,0.019780743565300286,13742,0.01745257714679518,0.02210890998380539
1986,18-29 J.,inadequately,Nein,0.013584366062917064,13742,0.011648921390970015,0.015519810734864114
1986,18-29 J.,higher vocational,Nein,0.01215443279313632,13742,0.010322358945912118,0.013986506640360523
1986,30-45 J.,vocational + Abi,Nein,0.011439466158245948,13742,0.009661450373181123,0.013217481943310773
1986,18-29 J.,vocational + Abi,Nein,0.010247855100095328,13742,0.00856397636266591,0.011931733837524746
1986,18-29 J.,higher education,Nein,0.008341277407054338,13742,0.006820630090816384,0.00986192472329229
1986,46-65 J.,vocational + Abi,Nein,0.005958055290753098,13742,0.004671330350100812,0.007244780231405385
1986,66 und älter,middle vocational,Nein,0.002859866539561487,13742,0.001967009184216598,0.003752723894906376
1986,66 und älter,general elemantary,Nein,0.0019065776930409914,13742,0.0011772143208711615,0.0026359410652108213
1986,66 und älter,higher education,Nein,0.0011916110581506197,13742,0.0006147921975759692,0.00176842991872527
1986,66 und älter,higher vocational,Nein,0.0007149666348903718,13742,0.0002680580695787394,0.001161875200202004
1986,18-29 J.,in school,Nein,0.0007149666348903718,13742,0.0002680580695787394,0.001161875200202004
1986,66 und älter,vocational + Abi,Nein,0.00023832221163012392,13742,-1.9762098075716322e-05,0.0004964065213359642
1988,30-45 J.,middle vocational,Nein,0.19002314219593727,12817,0.183231067832783,0.19681521655909154
1988,46-65 J.,middle vocational,Nein,0.16096682951915658,12817,0.15460443435209853,0.16732922468621464
1988,18-29 J.,middle vocational,Nein,0.15068140910259706,12817,0.14448802477333153,0.15687479343186259
1988,18-29 J.,general elemantary,Nein,0.09745435844690152,12817,0.09231985914355628,0.10258885775024676
1988,46-65 J.,general elemantary,Nein,0.08871175109282592,12817,0.08378930078988436,0.09363420139576747
1988,30-45 J.,general elemantary,Nein,0.07122653638467473,12817,0.06677367996833644,0.07567939280101302
1988,30-45 J.,higher education,Nein,0.04499871432244793,12817,0.04140978496419577,0.04858764368070009
1988,46-65 J.,inadequately,Nein,0.03548470043713037,12817,0.032281840026605405,0.03868756084765533
1988,30-45 J.,inadequately,Nein,0.02802777063512471,12817,0.0251702848084654,0.03088525646178402
1988,30-45 J.,higher vocational,Nein,0.02545641553098483,12817,0.022729559945137617,0.02818327111683204
1988,46-65 J.,higher education,Nein,0.024427873489328875,12817,0.021755264640638084,0.027100482338019666
1988,46-65 J.,higher vocational,Nein,0.01979943430187709,12817,0.017387604014711473,0.02221126458904271
1988,18-29 J.,vocational + Abi,Nein,0.012085368989457444,12817,0.01019366776357169,0.013977070215343198
1988,18-29 J.,inadequately,Nein,0.010285420416559526,12817,0.008538677916297832,0.01203216291682122
1988,30-45 J.,vocational + Abi,Nein,0.00977114939573155,12817,0.008068193134521178,0.011474105656941921
1988,18-29 J.,higher vocational,Nein,0.008485471843661609,12817,0.006897472134301443,0.010073471553021775
1988,18-29 J.,higher education,Nein,0.007714065312419645,12817,0.006199378121800242,0.009228752503039048
1988,46-65 J.,vocational + Abi,Nein,0.00565698122910774,12817,0.004358536814669458,0.0069554256435460215
1988,66 und älter,higher education,Nein,0.0025713551041398816,12817,0.0016945868312671318,0.003448123377012631
1988,66 und älter,middle vocational,Nein,0.0023142195937258937,12817,0.001482336968713523,0.0031461022187382645
1988,66 und älter,general elemantary,Nein,0.0020570840833119054,12817,0.0012726765590064973,0.0028414916076173135
1988,66 und älter,higher vocational,Nein,0.0007714065312419646,12817,0.00029074766077543534,0.0012520654017084938
1988,18-29 J.,in school,Nein,0.0007714065312419646,12817,0.00029074766077543534,0.0012520654017084938
1988,66 und älter,vocational + Abi,Nein,0.00025713551041398817,12817,-2.0444421037226184e-05,0.0005347154418652025
1989,30-45 J.,middle vocational,Nein,0.19316056639059578,12393,0.18620999290176085,0.20011113987943072
1989,46-65 J.,middle vocational,Nein,0.15495591771306438,12393,0.14858485893027495,0.1613269764958538
1989,18-29 J.,middle vocational,Nein,0.1520170985840235,12393,0.14569578094323987,0.15833841622480715
1989,18-29 J.,general elemantary,Nein,0.10579748864547155,12393,0.10038217682959782,0.11121280046134527
1989,46-65 J.,general elemantary,Nein,0.0881645738712263,12393,0.08317259046009304,0.09315655728235955
1989,30-45 J.,general elemantary,Nein,0.06839433609404222,12393,0.06395013219825416,0.07283853998983028
1989,30-45 J.,higher education,Nein,0.04247929468340903,12393,0.03892845894714997,0.046030130419668094
1989,46-65 J.,inadequately,Nein,0.03339567192091905,12393,0.030232394312492753,0.036558949529345346
1989,46-65 J.,higher education,Nein,0.025915041410633183,12393,0.0231177209709269,0.028712361850339468
1989,30-45 J.,higher vocational,Nein,0.02564787603526583,12393,0.02286463052241988,0.02843112154811178
1989,30-45 J.,inadequately,Nein,0.02457921453379642,12393,0.02185307645195048,0.027305352615642358
1989,46-65 J.,higher vocational,Nein,0.01923590702644937,12393,0.01681762771837887,0.021654186334519872
1989,18-29 J.,higher vocational,Nein,0.010686615014694095,12393,0.008876297008633531,0.012496933020754658
1989,18-29 J.,vocational + Abi,Nein,0.010686615014694095,12393,0.008876297008633531,0.012496933020754658
1989,30-45 J.,vocational + Abi,Nein,0.010419449639326743,12393,0.008631662487190966,0.01220723679146252
1989,18-29 J.,inadequately,Nein,0.01015228426395939,12393,0.008387328097841847,0.011917240430076933
1989,18-29 J.,higher education,Nein,0.007747795885653219,12393,0.006204077885957499,0.00929151388534894
1989,46-65 J.,vocational + Abi,Nein,0.006411969008816457,12393,0.0050066765056508734,0.00781726151198204
1989,66 und älter,higher education,Nein,0.0026716537536735237,12393,0.0017628355563551403,0.003580471950991907
