"hlf0036","year","quintil","regtyp","n","percent","lower_confidence","upper_confidence"
"Ja","2009","1","Staedtischer Raum","","","",""
"Ja","2009","1","Laendlicher Raum","37","0.0318683445506366","0.0229466427252667","0.0407900463760066"
"Ja","2009","2","Staedtischer Raum","","","",""
"Ja","2009","2","Laendlicher Raum","48","0.034056010515163","0.0254189841386399","0.042693036891686"
"Ja","2009","3","Staedtischer Raum","56","0.0171836002525887","0.0124291487637302","0.0219380517414471"
"Ja","2009","3","Laendlicher Raum","47","0.0203624401318291","0.0140067597397413","0.0267181205239169"
"Ja","2009","4","Staedtischer Raum","73","0.0180981513278243","0.0136684747020199","0.0225278279536287"
"Ja","2009","4","Laendlicher Raum","94","0.0499057829233265","0.0395911213128693","0.0602204445337836"
"Ja","2009","5","Staedtischer Raum","118","0.0271280199093681","0.0218204702885158","0.0324355695302204"
"Ja","2009","5","Laendlicher Raum","99","0.051614254925883","0.0389745423110433","0.0642539675407227"
"Nein","2009","1","Staedtischer Raum","2161","0.987910050189346","0.983326597796616","0.992493502582075"
"Nein","2009","1","Laendlicher Raum","1452","0.968131655449363","0.959209953623993","0.977053357274733"
"Nein","2009","2","Staedtischer Raum","2498","0.995912471288292","0.993421878869866","0.998403063706718"
"Nein","2009","2","Laendlicher Raum","1646","0.965943989484837","0.957306963108314","0.97458101586136"
"Nein","2009","3","Staedtischer Raum","2814","0.982816399747411","0.978061948258553","0.98757085123627"
"Nein","2009","3","Laendlicher Raum","1850","0.979637559868171","0.973281879476083","0.985993240260259"
"Nein","2009","4","Staedtischer Raum","3406","0.981901848672176","0.977472172046371","0.98633152529798"
"Nein","2009","4","Laendlicher Raum","1618","0.950094217076674","0.939779555466216","0.960408878687131"
"Nein","2009","5","Staedtischer Raum","3481","0.972871980090632","0.96756443046978","0.978179529711484"
"Nein","2009","5","Laendlicher Raum","1078","0.948385745074117","0.935746032459277","0.961025457688957"
"Ja","2010","1","Staedtischer Raum","59","0.00435008214557693","0.00249197100141451","0.00620819328973936"
"Ja","2010","1","Laendlicher Raum","67","0.0180756869618459","0.0134798169098168","0.022671557013875"
"Ja","2010","2","Staedtischer Raum","104","0.0103905955766345","0.00757283767612412","0.0132083534771449"
"Ja","2010","2","Laendlicher Raum","84","0.0105853139454341","0.00708088553729554","0.0140897423535727"
"Ja","2010","3","Staedtischer Raum","168","0.0140080240594645","0.0105437442443202","0.0174723038746088"
"Ja","2010","3","Laendlicher Raum","156","0.0414053657070015","0.0338499745017321","0.0489607569122709"
"Ja","2010","4","Staedtischer Raum","156","0.0222823273440899","0.018110245021846","0.0264544096663339"
"Ja","2010","4","Laendlicher Raum","182","0.0499959953108189","0.0411047925125458","0.0588871981090919"
"Ja","2010","5","Staedtischer Raum","210","0.0367558412740965","0.0314739171676642","0.0420377653805289"
"Ja","2010","5","Laendlicher Raum","130","0.0769354289588628","0.0632094590963142","0.0906613988214114"
"Nein","2010","1","Staedtischer Raum","4760","0.995649917854423","0.993791806710261","0.997508028998585"
"Nein","2010","1","Laendlicher Raum","3161","0.981924313038154","0.977328442986125","0.986520183090183"
"Nein","2010","2","Staedtischer Raum","4871","0.989609404423365","0.986791646522855","0.992427162323876"
"Nein","2010","2","Laendlicher Raum","3192","0.989414686054566","0.985910257646427","0.992919114462705"
"Nein","2010","3","Staedtischer Raum","4253","0.985991975940536","0.982527696125391","0.98945625575568"
"Nein","2010","3","Laendlicher Raum","2515","0.958594634292999","0.951039243087729","0.966150025498268"
"Nein","2010","4","Staedtischer Raum","4652","0.97771767265591","0.973545590333666","0.981889754978154"
"Nein","2010","4","Laendlicher Raum","2126","0.950004004689181","0.941112801890908","0.958895207487454"
"Nein","2010","5","Staedtischer Raum","4665","0.963244158725904","0.957962234619471","0.968526082832336"
"Nein","2010","5","Laendlicher Raum","1318","0.923064571041137","0.909338601178589","0.936790540903686"
"Ja","2011","1","Staedtischer Raum","66","0.00672317999791668","0.00444943251847675","0.00899692747735661"
"Ja","2011","1","Laendlicher Raum","51","0.0146352772448818","0.0106765793158045","0.0185939751739592"
"Ja","2011","2","Staedtischer Raum","151","0.016449974267978","0.0130901943802165","0.0198097541557394"
"Ja","2011","2","Laendlicher Raum","137","0.0391351764109947","0.0328243082368447","0.0454460445851446"
"Ja","2011","3","Staedtischer Raum","190","0.0222840226642699","0.0182709697656435","0.0262970755628962"
"Ja","2011","3","Laendlicher Raum","157","0.0357480460639658","0.0295419774461996","0.041954114681732"
"Ja","2011","4","Staedtischer Raum","302","0.0343252594802942","0.0297534250501874","0.0388970939104011"
"Ja","2011","4","Laendlicher Raum","225","0.0524959211221891","0.0446233851632594","0.0603684570811188"
"Ja","2011","5","Staedtischer Raum","321","0.0453588579890926","0.0401131867598544","0.0506045292183309"
"Ja","2011","5","Laendlicher Raum","218","0.0899176867458929","0.0770852826638727","0.102750090827913"
"Nein","2011","1","Staedtischer Raum","4896","0.993276820002083","0.991003072522644","0.995550567481523"
"Nein","2011","1","Laendlicher Raum","3484","0.985364722755118","0.981406024826041","0.989323420684195"
"Nein","2011","2","Staedtischer Raum","5355","0.983550025732022","0.980190245844261","0.986909805619783"
"Nein","2011","2","Laendlicher Raum","3490","0.960864823589005","0.954553955414855","0.967175691763155"
"Nein","2011","3","Staedtischer Raum","5007","0.97771597733573","0.973702924437104","0.981729030234357"
"Nein","2011","3","Laendlicher Raum","3281","0.964251953936034","0.958045885318268","0.9704580225538"
"Nein","2011","4","Staedtischer Raum","5790","0.965674740519706","0.961102906089599","0.970246574949813"
"Nein","2011","4","Laendlicher Raum","2858","0.947504078877811","0.939631542918881","0.955376614836741"
"Nein","2011","5","Staedtischer Raum","5724","0.954641142010907","0.949395470781669","0.959886813240146"
"Nein","2011","5","Laendlicher Raum","1691","0.910082313254107","0.897249909172087","0.922914717336127"
"Ja","2012","1","Staedtischer Raum","52","0.00523214301334854","0.00303824962155241","0.00742603640514467"
"Ja","2012","1","Laendlicher Raum","39","0.00957284933099647","0.00603747668257186","0.0131082219794211"
"Ja","2012","2","Staedtischer Raum","148","0.0334170487711215","0.0284364694749191","0.0383976280673238"
"Ja","2012","2","Laendlicher Raum","89","0.0207128567916412","0.0159999014308358","0.0254258121524465"
"Ja","2012","3","Staedtischer Raum","183","0.0189900770990886","0.015284228959623","0.0226959252385542"
"Ja","2012","3","Laendlicher Raum","134","0.0327100909746985","0.0268612516370311","0.0385589303123659"
"Ja","2012","4","Staedtischer Raum","318","0.0418185674945341","0.0367736896922033","0.0468634452968649"
"Ja","2012","4","Laendlicher Raum","250","0.0646625800935183","0.056097434912759","0.0732277252742776"
"Ja","2012","5","Staedtischer Raum","327","0.0377562990440127","0.0330394965198532","0.0424731015681722"
"Ja","2012","5","Laendlicher Raum","191","0.0698524873906147","0.0590604396510165","0.0806445351302129"
"Nein","2012","1","Staedtischer Raum","4102","0.994767856986651","0.992573963594855","0.996961750378448"
"Nein","2012","1","Laendlicher Raum","2875","0.990427150669003","0.986891778020579","0.993962523317428"
"Nein","2012","2","Staedtischer Raum","4854","0.966582951228879","0.961602371932676","0.971563530525081"
"Nein","2012","2","Laendlicher Raum","3419","0.979287143208359","0.974574187847553","0.984000098569164"
"Nein","2012","3","Staedtischer Raum","5028","0.981009922900911","0.977304074761446","0.984715771040377"
"Nein","2012","3","Laendlicher Raum","3419","0.967289909025302","0.961441069687634","0.973138748362969"
"Nein","2012","4","Staedtischer Raum","5730","0.958181432505466","0.953136554703135","0.963226310307797"
"Nein","2012","4","Laendlicher Raum","2917","0.935337419906482","0.926772274725722","0.943902565087241"
"Nein","2012","5","Staedtischer Raum","5946","0.962243700955987","0.957526898431828","0.966960503480147"
"Nein","2012","5","Laendlicher Raum","1952","0.930147512609385","0.919355464869787","0.940939560348984"
"Ja","2013","1","Staedtischer Raum","36","0.00325453624394969","0.00176823537643944","0.00474083711145994"
"Ja","2013","1","Laendlicher Raum","49","0.0235346215010831","0.0182016499299525","0.0288675930722136"
"Ja","2013","2","Staedtischer Raum","118","0.0157023301276562","0.0125832847983754","0.0188213754569369"
"Ja","2013","2","Laendlicher Raum","128","0.0388588561015717","0.0324351696249901","0.0452825425781534"
"Ja","2013","3","Staedtischer Raum","179","0.0199718274787582","0.0163572826934286","0.0235863722640878"
"Ja","2013","3","Laendlicher Raum","146","0.0282202340456754","0.0227526637822831","0.0336878043090677"
"Ja","2013","4","Staedtischer Raum","356","0.0450747991043475","0.0401674407984464","0.0499821574102486"
"Ja","2013","4","Laendlicher Raum","248","0.0582992840027957","0.0506969101919668","0.0659016578136246"
"Ja","2013","5","Staedtischer Raum","396","0.0451813395381494","0.0403181406322745","0.0500445384440242"
"Ja","2013","5","Laendlicher Raum","218","0.061128947478113","0.0513383181942574","0.0709195767619687"
"Nein","2013","1","Staedtischer Raum","5605","0.99674546375605","0.99525916288854","0.99823176462356"
"Nein","2013","1","Laendlicher Raum","3055","0.976465378498917","0.971132406927786","0.981798350070047"
"Nein","2013","2","Staedtischer Raum","5985","0.984297669872344","0.981178624543063","0.987416715201625"
"Nein","2013","2","Laendlicher Raum","3349","0.961141143898428","0.954717457421847","0.96756483037501"
"Nein","2013","3","Staedtischer Raum","5576","0.980028172521242","0.976413627735912","0.983642717306571"
"Nein","2013","3","Laendlicher Raum","3378","0.971779765954325","0.966312195690932","0.977247336217717"
"Nein","2013","4","Staedtischer Raum","6510","0.954925200895653","0.950017842589752","0.959832559201554"
"Nein","2013","4","Laendlicher Raum","3401","0.941700715997204","0.934098342186375","0.949303089808033"
"Nein","2013","5","Staedtischer Raum","6611","0.954818660461851","0.949955461555976","0.959681859367725"
"Nein","2013","5","Laendlicher Raum","2082","0.938871052521887","0.929080423238031","0.948661681805743"
"Ja","2014","1","Staedtischer Raum","63","0.0122686147964104","0.00890110628089028","0.0156361233119305"
"Ja","2014","1","Laendlicher Raum","40","0.020429240786664","0.0147470944628049","0.0261113871105232"
"Ja","2014","2","Staedtischer Raum","101","0.0234538639739809","0.0191747389157097","0.0277329890322522"
"Ja","2014","2","Laendlicher Raum","93","0.029264218952971","0.0232198708588117","0.0353085670471303"
"Ja","2014","3","Staedtischer Raum","206","0.0346387573647732","0.0296052559782538","0.0396722587512925"
"Ja","2014","3","Laendlicher Raum","187","0.0513261891286478","0.0435821351872355","0.0590702430700602"
"Ja","2014","4","Staedtischer Raum","316","0.040457943827469","0.0355272263831477","0.0453886612717903"
"Ja","2014","4","Laendlicher Raum","217","0.0626161701592549","0.0545283883096589","0.0707039520088509"
"Ja","2014","5","Staedtischer Raum","437","0.0533565969066702","0.0480402282632487","0.0586729655500917"
"Ja","2014","5","Laendlicher Raum","264","0.0728800482844524","0.0622521994566257","0.0835078971122792"
"Nein","2014","1","Staedtischer Raum","4042","0.987731385203589","0.984363876688069","0.99109889371911"
"Nein","2014","1","Laendlicher Raum","2341","0.979570759213336","0.973888612889477","0.985252905537195"
"Nein","2014","2","Staedtischer Raum","4704","0.976546136026019","0.972267010967748","0.98082526108429"
"Nein","2014","2","Laendlicher Raum","2894","0.970735781047029","0.96469143295287","0.976780129141188"
"Nein","2014","3","Staedtischer Raum","4864","0.965361242635227","0.960327741248707","0.970394744021746"
"Nein","2014","3","Laendlicher Raum","2932","0.948673810871352","0.94092975692994","0.956417864812764"
"Nein","2014","4","Staedtischer Raum","5818","0.959542056172531","0.95461133872821","0.964472773616852"
"Nein","2014","4","Laendlicher Raum","3230","0.937383829840745","0.929296047991149","0.945471611690341"
"Nein","2014","5","Staedtischer Raum","6428","0.94664340309333","0.941327034449908","0.951959771736751"
"Nein","2014","5","Laendlicher Raum","2034","0.927119951715548","0.916492102887721","0.937747800543374"
"Ja","2015","1","Staedtischer Raum","","","",""
"Ja","2015","1","Laendlicher Raum","","","",""
"Ja","2015","2","Staedtischer Raum","69","0.0127748740369045","0.00947976552209295","0.016069982551716"
"Ja","2015","2","Laendlicher Raum","105","0.0314574911197561","0.024879612718227","0.0380353695212851"
"Ja","2015","3","Staedtischer Raum","182","0.0269171505470943","0.0223642553241611","0.0314700457700276"
"Ja","2015","3","Laendlicher Raum","139","0.0324713810581137","0.0261871274058056","0.0387556347104217"
"Ja","2015","4","Staedtischer Raum","290","0.0347280789916118","0.0301179526058897","0.0393382053773338"
"Ja","2015","4","Laendlicher Raum","249","0.0707702124942234","0.0621326455662171","0.0794077794222296"
"Ja","2015","5","Staedtischer Raum","429","0.0474009072656053","0.0424741065708697","0.0523277079603409"
"Ja","2015","5","Laendlicher Raum","266","0.0748417755159607","0.0645021942499718","0.0851813567819496"
"Nein","2015","1","Staedtischer Raum","4146","0.995472671529972","0.993435819069087","0.997509523990856"
"Nein","2015","1","Laendlicher Raum","2293","0.988950917337058","0.984694584767523","0.993207249906592"
"Nein","2015","2","Staedtischer Raum","4393","0.987225125963096","0.983930017448284","0.990520234477907"
"Nein","2015","2","Laendlicher Raum","2600","0.968542508880244","0.961964630478715","0.975120387281773"
