year,quintil_oecd_hh,rentown,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,,Tenant,,,,,,,,,,,,
1998,,Owner,,,,,,,,,,,,
1998,,Tenant,,,,,,,,,,,,
1998,,Owner,,,,,,,,,,,,
1998,,Tenant,,,,,,,,,,,,
1998,,Owner,,,,,,,,,,,,
1998,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
1999,,Owner,,,,,,,,,,,,
1999,,Tenant,,,,,,,,,,,,
2000,,Owner,,,,,,,,,,,,
2000,,Tenant,,,,,,,,,,,,
2000,,Owner,,,,,,,,,,,,
2000,,Tenant,,,,,,,,,,,,
2000,,Owner,,,,,,,,,,,,
2000,,Tenant,,,,,,,,,,,,
2000,,Owner,,,,,,,,,,,,
2000,,Tenant,,,,,,,,,,,,
2000,,Owner,,,,,,,,,,,,
2000,,Tenant,,,,,,,,,,,,
2001,,Owner,,,,,,,,,,,,
2001,,Tenant,,,,,,,,,,,,
2001,,Owner,,,,,,,,,,,,
2001,,Tenant,,,,,,,,,,,,
2001,,Owner,,,,,,,,,,,,
2001,,Tenant,,,,,,,,,,,,
2001,,Owner,,,,,,,,,,,,
2001,,Tenant,,,,,,,,,,,,
2001,,Owner,,,,,,,,,,,,
2001,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2002,,Owner,,,,,,,,,,,,
2002,,Tenant,,,,,,,,,,,,
2003,,Owner,,,,,,,,,,,,
2003,,Tenant,,,,,,,,,,,,
2003,,Owner,,,,,,,,,,,,
2003,,Tenant,,,,,,,,,,,,
2003,,Owner,,,,,,,,,,,,
2003,,Tenant,,,,,,,,,,,,
2003,,Owner,,,,,,,,,,,,
2003,,Tenant,,,,,,,,,,,,
2003,,Owner,,,,,,,,,,,,
2003,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2004,,Owner,,,,,,,,,,,,
2004,,Tenant,,,,,,,,,,,,
2005,,Owner,,,,,,,,,,,,
2005,,Tenant,,,,,,,,,,,,
2005,,Owner,,,,,,,,,,,,
2005,,Tenant,,,,,,,,,,,,
2005,,Owner,,,,,,,,,,,,
2005,,Tenant,,,,,,,,,,,,
2005,,Owner,,,,,,,,,,,,
2005,,Tenant,,,,,,,,,,,,
2005,,Owner,,,,,,,,,,,,
2005,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2006,,Owner,,,,,,,,,,,,
2006,,Tenant,,,,,,,,,,,,
2007,,Owner,,,,,,,,,,,,
2007,,Tenant,,,,,,,,,,,,
2007,,Owner,,,,,,,,,,,,
2007,,Tenant,,,,,,,,,,,,
2007,,Owner,,,,,,,,,,,,
2007,,Tenant,,,,,,,,,,,,
2007,,Owner,,,,,,,,,,,,
2007,,Tenant,,,,,,,,,,,,
2007,,Owner,,,,,,,,,,,,
2007,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2008,,Owner,,,,,,,,,,,,
2008,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2009,,Owner,,,,,,,,,,,,
2009,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,,,,,,,,,,,,
2010,,Owner,,,,,,,,,,,,
2010,,Tenant,,,,,,,,,,,,
2011,,Owner,,,,,,,,,,,,
2011,,Tenant,,,,,,,,,,,,
2011,,Owner,,,,,,,,,,,,
2011,,Tenant,,,,,,,,,,,,
2011,,Owner,,,,,,,,,,,,
2011,,Tenant,,,,,,,,,,,,
2011,,Owner,,,,,,,,,,,,
2011,,Tenant,,,,,,,,,,,,
2011,,Owner,,,,,,,,,,,,
2011,,Tenant,,,,,,,,,,,,
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,,,,,,,,,,,,
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,,,,,,,,,,,,
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,,,,,,,,,,,,
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,,,,,,,,,,,,
2012,,Owner,,,,,,,,,,,,
2012,,Tenant,,,,,,,,,,,,
2013,,Owner,,,,,,,,,,,,
2013,,Tenant,,,,,,,,,,,,
2013,,Owner,,,,,,,,,,,,
2013,,Tenant,,,,,,,,,,,,
2013,,Owner,,,,,,,,,,,,
2013,,Tenant,,,,,,,,,,,,
2013,,Owner,,,,,,,,,,,,
2013,,Tenant,,,,,,,,,,,,
2013,,Owner,,,,,,,,,,,,
2013,,Tenant,,,,,,,,,,,,
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,,,,,,,,,,,,
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,,,,,,,,,,,,
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,,,,,,,,,,,,
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,,,,,,,,,,,,
2014,,Owner,,,,,,,,,,,,
2014,,Tenant,,,,,,,,,,,,
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,,,,,,,,,,,,
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,,,,,,,,,,,,
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,,,,,,,,,,,,
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,,,,,,,,,,,,
2015,,Owner,,,,,,,,,,,,
2015,,Tenant,,,,,,,,,,,,
2016,,Owner,,,,,,,,,,,,
2016,,Tenant,,,,,,,,,,,,
2016,,Owner,,,,,,,,,,,,
2016,,Tenant,,,,,,,,,,,,
2016,,Owner,,,,,,,,,,,,
2016,,Tenant,,,,,,,,,,,,
2016,,Owner,,,,,,,,,,,,
2016,,Tenant,,,,,,,,,,,,
2016,,Owner,,,,,,,,,,,,
2016,,Tenant,,,,,,,,,,,,
2017,,Owner,94,3.873253601658225,3.582039610265486,4.164467593050964,1.0,4.821615576594803,5.0,0.0,10.0,5.0,5.0,8.0
2017,,Tenant,,,,,,,,,,,,
2017,,Owner,306,3.993997855148784,3.8413598166324725,4.1466358936650956,2.0,4.0,6.0,0.0,10.0,4.0,3.0,5.0
2017,,Tenant,,,,,,,,,,,,
2017,,Owner,923,3.6846972131295455,3.5948734308969796,3.7745209953621113,1.0,4.0,6.0,0.0,10.0,4.0,3.0,5.0
2017,,Tenant,,,,,,,,,,,,
2017,,Owner,1941,3.1102044957931865,3.0508147370751586,3.1695942545112143,0.0,3.0,5.0,0.0,10.0,3.0,3.0,4.0
2017,,Tenant,,,,,,,,,,,,
2017,,Owner,3738,2.2907600769938314,2.2525733293352186,2.3289468246524443,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
2017,,Tenant,,,,,,,,,,,,
2018,,Owner,92,4.318875564093243,4.003896762506607,4.633854365679878,1.0,5.0,7.0,0.0,10.0,5.0,5.0,7.0
2018,,Tenant,,,,,,,,,,,,
2018,,Owner,274,4.059898991787644,3.890212684529191,4.229585299046096,1.677472806033684,4.100527461951775,7.0,0.0,10.0,4.0,3.0,5.0
2018,,Tenant,,,,,,,,,,,,
2018,,Owner,814,3.4931846970008404,3.399425398198849,3.586943995802832,0.9424992835589228,3.0,6.0,0.0,10.0,3.0,2.0,3.0
2018,,Tenant,,,,,,,,,,,,
2018,,Owner,1819,3.275922191961881,3.215687212495031,3.3361571714287312,0.0,3.0,5.0,0.0,10.0,3.0,3.0,3.0
2018,,Tenant,,,,,,,,,,,,
2018,,Owner,3729,2.2574958356335646,2.2197693765002455,2.2952222947668837,0.0,2.0,4.0,0.0,10.0,2.0,2.0,3.0
2018,,Tenant,,,,,,,,,,,,
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,,,,,,,,,,,,
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,,,,,,,,,,,,
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,,,,,,,,,,,,
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,,,,,,,,,,,,
2019,,Owner,,,,,,,,,,,,
2019,,Tenant,,,,,,,,,,,,
2020,,Owner,61,3.6588710497463213,3.281899385248015,4.035842714244628,2.0,3.0,5.0,0.0,9.5,3.0,2.0,4.0
2020,,Tenant,,,,,,,,,,,,
2020,,Owner,169,3.8331142591483367,3.6393559098892085,4.026872608407465,2.0,4.0,6.0,0.0,10.0,4.0,3.0,6.0
2020,,Tenant,,,,,,,,,,,,
2020,,Owner,489,4.004918371823696,3.887439599463905,4.122397144183488,2.0,4.0,6.0,0.0,10.0,4.0,3.0,5.0
2020,,Tenant,,,,,,,,,,,,
2020,,Owner,1469,3.329392336463359,3.2620457676066854,3.3967389053200323,1.0,3.0,5.0,0.0,10.0,3.0,3.0,3.0
2020,,Tenant,,,,,,,,,,,,
2020,,Owner,4694,2.507432819737184,2.4732014610446065,2.5416641784297616,0.0,2.0,5.0,0.0,10.0,2.0,2.0,2.0
2020,,Tenant,,,,,,,,,,,,
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,,,,,,,,,,,,
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,,,,,,,,,,,,
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,,,,,,,,,,,,
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,,,,,,,,,,,,
2021,,Owner,,,,,,,,,,,,
2021,,Tenant,,,,,,,,,,,,
