year,pgisced97,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,male,,,,,,,,,,,,
1984,Pre-primary Level,female,,,,,,,,,,,,
1984,Primary Level,male,,,,,,,,,,,,
1984,Primary Level,female,,,,,,,,,,,,
1984,Lower Secondary Level,male,,,,,,,,,,,,
1984,Lower Secondary Level,female,,,,,,,,,,,,
1984,Upper Secondary Level,male,,,,,,,,,,,,
1984,Upper Secondary Level,female,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1984,First Stage of Tertiary Education,male,,,,,,,,,,,,
1984,First Stage of Tertiary Education,female,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1985,Pre-primary Level,male,,,,,,,,,,,,
1985,Pre-primary Level,female,,,,,,,,,,,,
1985,Primary Level,male,,,,,,,,,,,,
1985,Primary Level,female,,,,,,,,,,,,
1985,Lower Secondary Level,male,,,,,,,,,,,,
1985,Lower Secondary Level,female,,,,,,,,,,,,
1985,Upper Secondary Level,male,,,,,,,,,,,,
1985,Upper Secondary Level,female,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1985,First Stage of Tertiary Education,male,,,,,,,,,,,,
1985,First Stage of Tertiary Education,female,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1986,Pre-primary Level,male,,,,,,,,,,,,
1986,Pre-primary Level,female,,,,,,,,,,,,
1986,Primary Level,male,,,,,,,,,,,,
1986,Primary Level,female,,,,,,,,,,,,
1986,Lower Secondary Level,male,,,,,,,,,,,,
1986,Lower Secondary Level,female,,,,,,,,,,,,
1986,Upper Secondary Level,male,,,,,,,,,,,,
1986,Upper Secondary Level,female,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1986,First Stage of Tertiary Education,male,,,,,,,,,,,,
1986,First Stage of Tertiary Education,female,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1987,Pre-primary Level,male,,,,,,,,,,,,
1987,Pre-primary Level,female,,,,,,,,,,,,
1987,Primary Level,male,,,,,,,,,,,,
1987,Primary Level,female,,,,,,,,,,,,
1987,Lower Secondary Level,male,,,,,,,,,,,,
1987,Lower Secondary Level,female,,,,,,,,,,,,
1987,Upper Secondary Level,male,,,,,,,,,,,,
1987,Upper Secondary Level,female,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1987,First Stage of Tertiary Education,male,,,,,,,,,,,,
1987,First Stage of Tertiary Education,female,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1988,Pre-primary Level,male,,,,,,,,,,,,
1988,Pre-primary Level,female,,,,,,,,,,,,
1988,Primary Level,male,,,,,,,,,,,,
1988,Primary Level,female,,,,,,,,,,,,
1988,Lower Secondary Level,male,,,,,,,,,,,,
1988,Lower Secondary Level,female,,,,,,,,,,,,
1988,Upper Secondary Level,male,,,,,,,,,,,,
1988,Upper Secondary Level,female,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1988,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1988,First Stage of Tertiary Education,male,,,,,,,,,,,,
1988,First Stage of Tertiary Education,female,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1988,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1989,Pre-primary Level,male,,,,,,,,,,,,
1989,Pre-primary Level,female,,,,,,,,,,,,
1989,Primary Level,male,,,,,,,,,,,,
1989,Primary Level,female,,,,,,,,,,,,
1989,Lower Secondary Level,male,,,,,,,,,,,,
1989,Lower Secondary Level,female,,,,,,,,,,,,
1989,Upper Secondary Level,male,,,,,,,,,,,,
1989,Upper Secondary Level,female,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1989,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1989,First Stage of Tertiary Education,male,,,,,,,,,,,,
1989,First Stage of Tertiary Education,female,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1989,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1990,Pre-primary Level,male,,,,,,,,,,,,
1990,Pre-primary Level,female,,,,,,,,,,,,
1990,Primary Level,male,,,,,,,,,,,,
1990,Primary Level,female,,,,,,,,,,,,
1990,Lower Secondary Level,male,,,,,,,,,,,,
1990,Lower Secondary Level,female,,,,,,,,,,,,
1990,Upper Secondary Level,male,,,,,,,,,,,,
1990,Upper Secondary Level,female,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1990,First Stage of Tertiary Education,male,,,,,,,,,,,,
1990,First Stage of Tertiary Education,female,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1991,Pre-primary Level,male,,,,,,,,,,,,
1991,Pre-primary Level,female,,,,,,,,,,,,
1991,Primary Level,male,,,,,,,,,,,,
1991,Primary Level,female,,,,,,,,,,,,
1991,Lower Secondary Level,male,,,,,,,,,,,,
1991,Lower Secondary Level,female,,,,,,,,,,,,
1991,Upper Secondary Level,male,,,,,,,,,,,,
1991,Upper Secondary Level,female,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1991,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1991,First Stage of Tertiary Education,male,,,,,,,,,,,,
1991,First Stage of Tertiary Education,female,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1991,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1992,Pre-primary Level,male,,,,,,,,,,,,
1992,Pre-primary Level,female,,,,,,,,,,,,
1992,Primary Level,male,,,,,,,,,,,,
1992,Primary Level,female,,,,,,,,,,,,
1992,Lower Secondary Level,male,,,,,,,,,,,,
1992,Lower Secondary Level,female,,,,,,,,,,,,
1992,Upper Secondary Level,male,,,,,,,,,,,,
1992,Upper Secondary Level,female,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1992,First Stage of Tertiary Education,male,,,,,,,,,,,,
1992,First Stage of Tertiary Education,female,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1993,Pre-primary Level,male,,,,,,,,,,,,
1993,Pre-primary Level,female,,,,,,,,,,,,
1993,Primary Level,male,,,,,,,,,,,,
1993,Primary Level,female,,,,,,,,,,,,
1993,Lower Secondary Level,male,,,,,,,,,,,,
1993,Lower Secondary Level,female,,,,,,,,,,,,
1993,Upper Secondary Level,male,,,,,,,,,,,,
1993,Upper Secondary Level,female,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1993,First Stage of Tertiary Education,male,,,,,,,,,,,,
1993,First Stage of Tertiary Education,female,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1994,Pre-primary Level,male,,,,,,,,,,,,
1994,Pre-primary Level,female,,,,,,,,,,,,
1994,Primary Level,male,,,,,,,,,,,,
1994,Primary Level,female,,,,,,,,,,,,
1994,Lower Secondary Level,male,,,,,,,,,,,,
1994,Lower Secondary Level,female,,,,,,,,,,,,
1994,Upper Secondary Level,male,,,,,,,,,,,,
1994,Upper Secondary Level,female,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1994,First Stage of Tertiary Education,male,,,,,,,,,,,,
1994,First Stage of Tertiary Education,female,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1995,Pre-primary Level,male,,,,,,,,,,,,
1995,Pre-primary Level,female,,,,,,,,,,,,
1995,Primary Level,male,,,,,,,,,,,,
1995,Primary Level,female,,,,,,,,,,,,
1995,Lower Secondary Level,male,,,,,,,,,,,,
1995,Lower Secondary Level,female,,,,,,,,,,,,
1995,Upper Secondary Level,male,,,,,,,,,,,,
1995,Upper Secondary Level,female,,,,,,,,,,,,
1995,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1995,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1995,First Stage of Tertiary Education,male,,,,,,,,,,,,
1995,First Stage of Tertiary Education,female,,,,,,,,,,,,
1995,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1995,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1996,Pre-primary Level,male,,,,,,,,,,,,
1996,Pre-primary Level,female,,,,,,,,,,,,
1996,Primary Level,male,,,,,,,,,,,,
1996,Primary Level,female,,,,,,,,,,,,
1996,Lower Secondary Level,male,,,,,,,,,,,,
1996,Lower Secondary Level,female,,,,,,,,,,,,
1996,Upper Secondary Level,male,,,,,,,,,,,,
1996,Upper Secondary Level,female,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1996,First Stage of Tertiary Education,male,,,,,,,,,,,,
1996,First Stage of Tertiary Education,female,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1997,Pre-primary Level,male,,,,,,,,,,,,
1997,Pre-primary Level,female,,,,,,,,,,,,
1997,Primary Level,male,,,,,,,,,,,,
1997,Primary Level,female,,,,,,,,,,,,
1997,Lower Secondary Level,male,,,,,,,,,,,,
1997,Lower Secondary Level,female,,,,,,,,,,,,
1997,Upper Secondary Level,male,,,,,,,,,,,,
1997,Upper Secondary Level,female,,,,,,,,,,,,
1997,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1997,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1997,First Stage of Tertiary Education,male,,,,,,,,,,,,
1997,First Stage of Tertiary Education,female,,,,,,,,,,,,
1997,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1997,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1998,Pre-primary Level,male,,,,,,,,,,,,
1998,Pre-primary Level,female,,,,,,,,,,,,
1998,Primary Level,male,,,,,,,,,,,,
1998,Primary Level,female,,,,,,,,,,,,
1998,Lower Secondary Level,male,,,,,,,,,,,,
1998,Lower Secondary Level,female,,,,,,,,,,,,
1998,Upper Secondary Level,male,,,,,,,,,,,,
1998,Upper Secondary Level,female,,,,,,,,,,,,
1998,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1998,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1998,First Stage of Tertiary Education,male,,,,,,,,,,,,
1998,First Stage of Tertiary Education,female,,,,,,,,,,,,
1998,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1998,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1999,Pre-primary Level,male,,,,,,,,,,,,
1999,Pre-primary Level,female,,,,,,,,,,,,
1999,Primary Level,male,,,,,,,,,,,,
1999,Primary Level,female,,,,,,,,,,,,
1999,Lower Secondary Level,male,,,,,,,,,,,,
1999,Lower Secondary Level,female,50,47.27445,37.38038,57.16853,18.00000,39.14374,66.09915,3.0,138.24788,42.0,26.00000,57.02500
1999,Upper Secondary Level,male,180,62.79630,50.31825,75.27435,16.90730,40.35626,77.00000,1.0,167.13904,40.0,26.00000,56.00000
1999,Upper Secondary Level,female,230,49.87752,44.39554,55.35949,18.00000,41.00000,70.00000,1.0,148.00000,41.0,36.00000,51.00000
1999,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1999,Post-secondary Non-tertiary Level,female,31,33.62504,27.97512,39.27496,21.41260,27.34439,51.00000,7.0,61.0,27.0,26.00000,51.00000
1999,First Stage of Tertiary Education,male,,,,,,,,,,,,
1999,First Stage of Tertiary Education,female,31,44.60645,35.23700,53.97591,22.13865,44.37316,58.54982,2.0,102.0,45.0,31.00000,51.00000
1999,Second Stage of Tertiary Education,male,84,51.36022,40.01622,62.70423,12.00277,31.00000,77.00000,1.0,174.49584,31.0,18.90000,51.00000
1999,Second Stage of Tertiary Education,female,64,44.83820,36.49228,53.18411,20.89152,36.00000,51.70101,1.0,97.91525,36.0,33.00000,46.00000
2000,Pre-primary Level,male,,,,,,,,,,,,
2000,Pre-primary Level,female,,,,,,,,,,,,
2000,Primary Level,male,,,,,,,,,,,,
2000,Primary Level,female,,,,,,,,,,,,
2000,Lower Secondary Level,male,,,,,,,,,,,,
2000,Lower Secondary Level,female,63,48.99648,38.10755,59.88541,13.00000,33.68205,77.00000,1.0,173.00000,34.0,20.00000,61.10000
2000,Upper Secondary Level,male,321,48.65076,42.43776,54.86375,12.10305,26.00000,66.00000,1.0,146.84542,26.0,22.00000,31.00000
2000,Upper Secondary Level,female,488,53.15114,49.25204,57.05024,17.66642,44.00000,76.63956,1.0,165.09929,44.0,40.00000,51.00000
2000,Post-secondary Non-tertiary Level,male,44,65.47440,47.69694,83.25185,26.67759,53.12627,99.92668,1.0,209.80032,53.0,38.00000,77.00000
2000,Post-secondary Non-tertiary Level,female,59,44.84372,33.84435,55.84308,13.54265,36.00000,53.71478,1.0,113.97298,36.0,28.00000,50.00000
2000,First Stage of Tertiary Education,male,81,79.38674,57.79890,100.97457,15.08795,57.61596,94.23038,1.0,212.94403,59.0,26.97500,66.00000
2000,First Stage of Tertiary Education,female,60,46.05968,36.34826,55.77109,20.00000,41.00000,56.00000,1.0,110.00000,41.0,29.90000,50.00000
2000,Second Stage of Tertiary Education,male,201,66.90731,56.93391,76.88071,20.77219,44.21039,92.00000,1.0,198.84171,44.0,36.00000,54.00000
2000,Second Stage of Tertiary Education,female,149,45.22549,38.49459,51.95638,19.00000,36.00000,61.00000,1.0,124.00000,36.0,31.00000,41.00000
2001,Pre-primary Level,male,,,,,,,,,,,,
2001,Pre-primary Level,female,,,,,,,,,,,,
2001,Primary Level,male,,,,,,,,,,,,
2001,Primary Level,female,,,,,,,,,,,,
2001,Lower Secondary Level,male,,,,,,,,,,,,
2001,Lower Secondary Level,female,46,56.43884,40.11903,72.75865,14.00000,51.00000,77.00000,1.0,171.50000,51.0,19.00000,66.00000
2001,Upper Secondary Level,male,294,46.08859,40.72929,51.44790,13.00000,26.00000,63.91567,1.0,140.28918,26.0,23.95000,38.07500
2001,Upper Secondary Level,female,471,49.35153,45.11545,53.58761,15.00000,40.71762,67.61223,1.0,146.53058,41.0,34.92500,46.00000
2001,Post-secondary Non-tertiary Level,male,38,57.31002,43.87017,70.74987,23.43659,47.62958,93.29181,1.0,153.0,45.0,41.00000,75.00000
2001,Post-secondary Non-tertiary Level,female,71,44.19946,32.36475,56.03416,15.00000,31.00000,61.00000,1.0,130.00000,31.0,26.00000,43.00000
2001,First Stage of Tertiary Education,male,76,59.71911,43.90750,75.53073,15.32350,45.45374,66.34835,1.0,142.88563,46.0,26.00000,61.00000
2001,First Stage of Tertiary Education,female,61,41.41687,35.66521,47.16853,24.75852,41.00000,51.00000,1.0,90.36222,41.0,31.00000,49.00000
2001,Second Stage of Tertiary Education,male,188,57.65084,49.19393,66.10776,19.45843,40.65596,77.00000,1.0,163.31236,41.0,33.00000,51.00000
2001,Second Stage of Tertiary Education,female,133,38.92796,33.25557,44.60036,12.69785,31.00000,53.00000,1.0,113.45323,31.0,26.00000,41.00000
2002,Pre-primary Level,male,,,,,,,,,,,,
2002,Pre-primary Level,female,,,,,,,,,,,,
2002,Primary Level,male,,,,,,,,,,,,
2002,Primary Level,female,,,,,,,,,,,,
2002,Lower Secondary Level,male,,,,,,,,,,,,
2002,Lower Secondary Level,female,60,63.83009,49.88549,77.77469,15.22138,59.02878,100.00000,2.0,227.16793,60.0,29.90000,67.07500
2002,Upper Secondary Level,male,352,44.92154,39.54078,50.30230,15.00000,25.00000,60.00000,1.0,127.50000,25.0,20.00000,30.00000
2002,Upper Secondary Level,female,563,48.55387,44.67924,52.42849,14.00000,36.46723,70.00000,1.0,154.00000,36.0,30.00000,44.05000
2002,Post-secondary Non-tertiary Level,male,43,68.64103,52.29712,84.98494,35.21228,50.00000,90.84560,1.0,174.29558,50.0,36.00000,75.00000
2002,Post-secondary Non-tertiary Level,female,88,45.15546,37.18008,53.13084,15.52557,35.00000,58.25044,1.0,122.33775,35.0,29.90000,46.02500
2002,First Stage of Tertiary Education,male,85,66.32224,50.89286,81.75162,24.22431,50.00000,73.21213,2.0,146.69386,50.0,30.00000,60.00000
2002,First Stage of Tertiary Education,female,78,40.38829,33.29737,47.47921,15.03916,33.72658,56.19866,1.0,117.93791,34.0,24.97500,50.00000
2002,Second Stage of Tertiary Education,male,277,68.06563,60.07999,76.05127,20.00000,50.00000,87.73695,1.0,189.34237,50.0,40.00000,60.00000
2002,Second Stage of Tertiary Education,female,189,42.98704,37.63588,48.33819,15.92655,36.89399,60.00000,1.0,126.11017,37.0,30.00000,49.02500
2003,Pre-primary Level,male,,,,,,,,,,,,
2003,Pre-primary Level,female,,,,,,,,,,,,
2003,Primary Level,male,,,,,,,,,,,,
2003,Primary Level,female,,,,,,,,,,,,
2003,Lower Secondary Level,male,,,,,,,,,,,,
2003,Lower Secondary Level,female,52,54.12777,38.91513,69.34041,8.72727,40.00000,78.31649,2.0,182.70033,40.0,14.00000,61.10000
2003,Upper Secondary Level,male,340,44.08249,38.62176,49.54322,11.00000,25.00000,60.00000,1.0,133.50000,25.0,20.00000,33.00000
2003,Upper Secondary Level,female,566,55.11297,49.00220,61.22373,18.00000,40.00000,70.21530,1.0,148.53826,40.0,30.00000,47.00000
2003,Post-secondary Non-tertiary Level,male,42,51.86072,34.11683,69.60460,19.64914,35.53472,50.00000,2.0,95.52629,40.0,24.87500,50.00000
2003,Post-secondary Non-tertiary Level,female,90,50.96175,40.91747,61.00602,14.43507,40.00000,72.63755,1.0,159.94127,40.0,26.00000,50.00000
2003,First Stage of Tertiary Education,male,78,72.65591,57.75432,87.55750,25.00000,56.08120,100.00000,1.0,212.50000,55.0,35.00000,90.00000
2003,First Stage of Tertiary Education,female,73,42.80907,35.03070,50.58743,17.29161,37.67220,60.00000,2.0,124.06259,38.0,25.00000,50.00000
2003,Second Stage of Tertiary Education,male,253,61.41248,53.92208,68.90288,20.00000,40.00000,82.00000,1.0,175.00000,40.0,30.00000,60.00000
2003,Second Stage of Tertiary Education,female,181,42.15962,35.75489,48.56435,15.00000,35.34850,60.00000,1.0,127.50000,35.0,26.97500,43.00000
2004,Pre-primary Level,male,,,,,,,,,,,,
2004,Pre-primary Level,female,,,,,,,,,,,,
2004,Primary Level,male,,,,,,,,,,,,
2004,Primary Level,female,,,,,,,,,,,,
2004,Lower Secondary Level,male,31,27.89250,15.99444,39.79056,6.23984,15.71022,37.27628,1.0,83.83095,16.0,7.00000,30.12500
2004,Lower Secondary Level,female,58,48.24283,38.26136,58.22430,18.00000,40.00000,70.26753,1.0,148.66883,40.0,24.00000,61.07500
2004,Upper Secondary Level,male,355,43.27039,37.89239,48.64840,12.00000,25.00000,53.00000,1.0,114.50000,25.0,20.00000,30.00000
2004,Upper Secondary Level,female,563,51.82591,47.56070,56.09112,15.00000,40.00000,74.00000,1.0,162.50000,40.0,30.00000,47.00000
2004,Post-secondary Non-tertiary Level,male,46,48.70209,29.62612,67.77806,10.92459,30.00000,49.55670,2.0,107.50487,30.0,14.00000,45.07500
2004,Post-secondary Non-tertiary Level,female,95,45.10490,35.59778,54.61202,13.55286,33.58344,63.41334,1.0,138.20405,34.0,20.00000,51.00000
2004,First Stage of Tertiary Education,male,82,72.38076,56.70867,88.05286,20.00000,53.74061,107.14957,1.0,237.87392,54.0,29.87500,79.02500
2004,First Stage of Tertiary Education,female,84,37.29965,31.55319,43.04611,16.54917,30.00000,52.00000,1.0,105.17624,30.0,20.00000,43.00000
2004,Second Stage of Tertiary Education,male,272,60.51156,52.01546,69.00766,20.00000,43.00000,80.00000,1.0,170.00000,43.0,34.97500,56.00000
2004,Second Stage of Tertiary Education,female,191,46.05326,39.08796,53.01857,17.68321,35.00000,60.31911,1.0,124.27296,35.0,27.00000,45.00000
2005,Pre-primary Level,male,,,,,,,,,,,,
2005,Pre-primary Level,female,,,,,,,,,,,,
2005,Primary Level,male,,,,,,,,,,,,
2005,Primary Level,female,,,,,,,,,,,,
2005,Lower Secondary Level,male,,,,,,,,,,,,
