"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1984","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1984","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1984","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1984","(noch) kein Abschluss","weiblich","6.78","6.5","624","3","5","9","10","10","6.6","6.96","0","10","7","8"
"1984","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"1984","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1984","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1984","Hauptschule","weiblich","7.35","7.5","3523","5","6","9","10","10","7.28","7.42","0","10","8","8"
"1984","Realschule","maennlich","","","","","","","","","","","","","",""
"1984","Realschule","weiblich","7.1","7.5","897","4","5","9","10","10","6.94","7.26","0","10","7","8"
"1985","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1985","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","weiblich","7.18","6.5","508","5","5","9","10","10","7","7.36","0","10","7","8"
"1985","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"1985","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1985","Hauptschule","maennlich","6.48","5.5","854","4","5","8","10","10","6.32","6.64","0","10","6","7"
"1985","Hauptschule","weiblich","7.27","7.5","3027","5","6","9","10","10","7.19","7.35","0","10","7","8"
"1985","Realschule","maennlich","","","","","","","","","","","","","",""
"1985","Realschule","weiblich","7.01","6.5","853","4","5","9","10","10","6.86","7.16","0","10","7","7"
"1986","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","weiblich","6.76","6.5","473","4","5","8","10","10","6.57","6.95","0","10","7","7"
"1986","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"1986","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1986","Hauptschule","maennlich","6.54","6.5","918","4","5","8","10","10","6.39","6.69","0","10","6","7"
"1986","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1986","Realschule","maennlich","","","","","","","","","","","","","",""
"1986","Realschule","weiblich","6.87","6.5","838","4","5","8","10","10","6.72","7.02","0","10","7","7"
"1987","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","weiblich","7.02","6.5","474","5","6","8","10","10","6.84","7.2","0","10","7","7"
"1987","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"1987","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1987","Hauptschule","maennlich","6.52","6.5","952","4","5","8","10","10","6.38","6.66","0","10","6","7"
"1987","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1987","Realschule","maennlich","","","","","","","","","","","","","",""
"1987","Realschule","weiblich","7.1","6.5","829","5","5","9","10","10","6.96","7.24","0","10","7","7"
"1988","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","weiblich","6.79","6.5","448","4","5","8","10","10","6.6","6.98","0","10","7","7"
"1988","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"1988","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1988","Hauptschule","maennlich","6.42","6.5","936","3","5","8","10","10","6.28","6.56","0","10","6","7"
"1988","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1988","Realschule","maennlich","","","","","","","","","","","","","",""
"1988","Realschule","weiblich","6.84","6.5","825","4","5","8","10","10","6.7","6.98","0","10","7","7"
"1989","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","weiblich","6.84","6.5","429","4","5","8","10","10","6.64","7.04","0","10","7","7"
"1989","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"1989","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1989","Hauptschule","maennlich","6.31","5.5","976","3","5","8","9","10","6.17","6.45","0","10","6","6"
"1989","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1989","Realschule","maennlich","","","","","","","","","","","","","",""
"1989","Realschule","weiblich","6.82","6.5","817","4","5","8","10","10","6.68","6.96","0","10","7","7"
"1990","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","weiblich","6.93","6.5","399","5","5","8","10","10","6.73","7.13","0","10","7","7"
"1990","AkademikerIn","maennlich","","","","","","","","","","","","","",""
"1990","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1990","Hauptschule","maennlich","","","","","","","","","","","","","",""
"1990","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1990","Realschule","maennlich","","","","","","","","","","","","","",""
"1990","Realschule","weiblich","6.82","6.5","845","4","5","8","10","10","6.68","6.96","0","10","7","7"
"1991","(Fach-)Abitur","maennlich","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","maennlich","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
