"year","bildungsniveau","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1984","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1984","(Fach-)Abitur","Westdeutschland","6.23","5.5","484","3","5","8","10","10","6","6.46","0","10","6","7"
"1984","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1984","(noch) kein Abschluss","Westdeutschland","6.6","6.5","848","3","5","8","10","10","6.44","6.76","0","10","7","8"
"1984","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1984","AkademikerIn","Westdeutschland","6.32","6.5","408","3","5","8","10","10","6.07","6.57","0","10","6","7"
"1984","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1984","Hauptschule","Westdeutschland","7.13","7.5","4825","4","5","9","10","10","7.06","7.2","0","10","7","8"
"1984","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1984","Realschule","Westdeutschland","6.95","6.5","1164","4","5","9","10","10","6.81","7.09","0","10","7","8"
"1985","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1985","(Fach-)Abitur","Westdeutschland","6.29","5.5","388","3","5","8","10","10","6.05","6.53","0","10","6","7"
"1985","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1985","(noch) kein Abschluss","Westdeutschland","6.87","6.5","623","4","5","8","10","10","6.7","7.04","0","10","7","8"
"1985","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1985","AkademikerIn","Westdeutschland","6.39","6.5","359","3","5","8","10","10","6.15","6.63","0","10","6","7"
"1985","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1985","Hauptschule","Westdeutschland","7.1","6.5","3881","4","5","9","10","10","7.03","7.17","0","10","7","7"
"1985","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1985","Realschule","Westdeutschland","6.92","6.5","1064","4","5","9","10","10","6.78","7.06","0","10","7","7"
"1986","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1986","(Fach-)Abitur","Westdeutschland","6.35","5.5","417","4","5","8","10","10","6.13","6.57","0","10","6","7"
"1986","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1986","(noch) kein Abschluss","Westdeutschland","6.52","6.5","632","4","5","8","10","10","6.34","6.7","0","10","7","7"
"1986","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1986","AkademikerIn","Westdeutschland","6.43","6.5","372","3","5","8","9","10","6.2","6.66","0","10","6","7"
"1986","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1986","Hauptschule","Westdeutschland","7.06","6.5","3772","4","5","9","10","10","6.99","7.13","0","10","7","7"
"1986","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1986","Realschule","Westdeutschland","6.76","6.5","1078","4","5","8","10","10","6.63","6.89","0","10","7","7"
"1987","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1987","(Fach-)Abitur","Westdeutschland","6.6","6.5","409","4","5","8","10","10","6.4","6.8","1","10","6","7"
"1987","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1987","(noch) kein Abschluss","Westdeutschland","6.79","6.5","619","4","5","8","10","10","6.62","6.96","0","10","7","7"
"1987","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1987","AkademikerIn","Westdeutschland","6.47","6.5","372","3","5","8","10","10","6.23","6.71","0","10","6","7"
"1987","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1987","Hauptschule","Westdeutschland","7.07","6.5","3770","4","5","9","10","10","7","7.14","0","10","7","7"
"1987","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1987","Realschule","Westdeutschland","6.96","6.5","1070","5","5","8","10","10","6.84","7.08","0","10","7","7"
"1988","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1988","(Fach-)Abitur","Westdeutschland","6.46","6.5","392","3","5","8","10","10","6.24","6.68","0","10","6","7"
"1988","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1988","(noch) kein Abschluss","Westdeutschland","6.53","6.5","561","4","5","8","10","10","6.35","6.71","0","10","7","7"
"1988","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1988","AkademikerIn","Westdeutschland","6.4","6.5","344","3","5","8","10","10","6.16","6.64","0","10","6","7"
"1988","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1988","Hauptschule","Westdeutschland","6.92","6.5","3612","4","5","8","10","10","6.85","6.99","0","10","7","7"
"1988","Realschule","Ostdeutschland","","","","","","","","","","","","","",""
"1988","Realschule","Westdeutschland","6.72","6.5","1067","4","5","8","10","10","6.59","6.85","0","10","7","7"
"1989","(Fach-)Abitur","Ostdeutschland","","","","","","","","","","","","","",""
"1989","(Fach-)Abitur","Westdeutschland","6.39","6.5","395","3","5","8","10","10","6.16","6.62","0","10","6","7"
"1989","(noch) kein Abschluss","Ostdeutschland","","","","","","","","","","","","","",""
"1989","(noch) kein Abschluss","Westdeutschland","6.68","6.5","544","4","5","8","10","10","6.5","6.86","0","10","7","7"
"1989","AkademikerIn","Ostdeutschland","","","","","","","","","","","","","",""
"1989","AkademikerIn","Westdeutschland","6.31","6.5","364","3","5","8","9","10","6.08","6.54","0","10","6","7"
"1989","Hauptschule","Ostdeutschland","","","","","","","","","","","","","",""
"1989","Hauptschule","Westdeutschland","6.81","6.5","3560","4","5","8","10","10","6.74","6.88","0","10","7","7"
