year,age_gr,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,,,,,,,,,,,,
1984,17-29 y.,1853,6.50403,6.38825,6.61980,5.00000,7.00000,8.00000,0.50000,10,,,
1984,30-45 y.,2641,6.81303,6.72232,6.90373,5.00000,7.00000,9.00000,0,10,,,
1984,46-65 y.,2339,7.26991,7.17598,7.36384,6.00000,8.00000,9.00000,1.50000,10,,,
1984,66 and older,953,7.21087,7.05591,7.36583,5.00000,8.00000,9.00000,0,10,,,
1985,0-16 y.,,,,,,,,,,,,
1985,17-29 y.,1482,6.61696,6.49779,6.73613,5.00000,7.00000,8.00000,0.50000,10,,,
1985,30-45 y.,2146,6.70560,6.61082,6.80038,5.00000,7.00000,8.00000,0.50000,10,,,
1985,46-65 y.,1987,7.27724,7.18077,7.37371,6.00000,8.00000,9.00000,1.50000,10,,,
1985,66 and older,777,7.13814,6.98235,7.29393,5.00000,7.00000,9.00000,0,10,,,
1986,0-16 y.,,,,,,,,,,,,
1986,17-29 y.,1531,6.51289,6.40281,6.62296,5.00000,7.00000,8.00000,0.50000,10,,,
1986,30-45 y.,2109,6.49027,6.39525,6.58529,5.00000,7.00000,8.00000,0.50000,10,,,
1986,46-65 y.,1970,7.13485,7.04101,7.22869,5.00000,8.00000,9.00000,0,10,,,
1986,66 and older,741,7.40340,7.25055,7.55624,6.00000,8.00000,9.00000,1.50000,10,,,
1987,0-16 y.,,,,,,,,,,,,
1987,17-29 y.,1510,6.70897,6.60726,6.81068,5.00000,7.00000,8.00000,0.50000,10,,,
1987,30-45 y.,2047,6.54434,6.45352,6.63516,5.00000,7.00000,8.00000,0.50000,10,,,
1987,46-65 y.,1988,7.20051,7.10869,7.29233,6.00000,8.00000,9.00000,1.50000,10,,,
1987,66 and older,780,7.35480,7.20537,7.50423,6.00000,8.00000,9.00000,1.50000,10,,,
1988,0-16 y.,,,,,,,,,,,,
1988,17-29 y.,1472,6.60794,6.50141,6.71448,5.00000,7.00000,8.00000,0.50000,10,,,
1988,30-45 y.,1906,6.48446,6.38699,6.58192,5.00000,7.00000,8.00000,0.50000,10,,,
