syear,migback,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,No migration background,1. Quintil,7.0692247782163316,7.0341796091110345,7.104269947321629,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,4293.0
1984,No migration background,2. Quintil,6.630665934816598,6.564864777323069,6.696467092310127,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1210.0
1984,Direct migration background,1. Quintil,7.00466813631439,6.941743050501248,7.067593222127531,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,1285.0
1984,Direct migration background,2. Quintil,6.922153562316201,6.842480800166759,7.001826324465644,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,931.0
1984,Indirect migration background,1. Quintil,6.629205392514745,6.2500957554662655,7.008315029563224,5.0,6.0,9.0,0.0,10.0,6.0,3.0,7.0,35.0
1984,Indirect migration background,2. Quintil,6.578964802780688,6.196625621491312,6.961303984070065,5.0,7.0,8.0,0.5,10.0,7.0,6.0,9.0,32.0
1985,No migration background,1. Quintil,6.9703465362801165,6.934362290982571,7.006330781577662,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0,3604.0
1985,No migration background,2. Quintil,6.963953304582348,6.898973499753827,7.028933109410869,5.0,7.0,9.0,0.0,10.0,7.0,7.0,7.0,995.0
1985,Direct migration background,1. Quintil,6.933075581718536,6.864637653354251,7.001513510082821,5.0,7.0,8.378862398099262,0.0,10.0,7.0,6.0,7.0,1014.0
1985,Direct migration background,2. Quintil,6.992983400454425,6.912638304151053,7.073328496757797,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,712.0
1985,Indirect migration background,1. Quintil,7.391744409152955,7.1029041710642975,7.680584647241613,6.66963658982114,8.0,8.0,4.67409147455285,9.995545115268289,8.0,8.0,9.0,34.0
1985,Indirect migration background,2. Quintil,6.1502572888760785,5.762646685483961,6.537867892268196,4.0,7.0,8.0,1.0,10.0,7.0,6.0,10.0,33.0
1986,No migration background,1. Quintil,6.961325963178042,6.926372166795466,6.996279759560617,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3533.0
1986,No migration background,2. Quintil,6.641988665118384,6.57677007254242,6.707207257694348,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1020.0
1986,Direct migration background,1. Quintil,6.965587907795387,6.898851509291511,7.032324306299262,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,989.0
