year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,West,5503,6.98401,6.92001,7.04801,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,Direct migration background,West,2216,6.97958,6.87825,7.08091,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1984,Indirect migration background,West,67,6.62054,6.04814,7.19293,5.00000,6.64537,9.00000,0.00000,10.00000,6.00000,5.00000,8.02500
1985,No migration background,West,4599,6.96927,6.90410,7.03444,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1985,Direct migration background,West,1726,6.94916,6.84132,7.05700,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1985,Indirect migration background,West,67,7.12393,6.64162,7.60625,6.00000,7.64199,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1986,No migration background,West,4554,6.90560,6.84194,6.96926,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Direct migration background,West,1716,6.86196,6.75658,6.96734,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1986,Indirect migration background,West,81,6.29789,5.73257,6.86320,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1987,No migration background,West,4533,6.97457,6.91311,7.03603,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,Direct migration background,West,1692,6.92797,6.82765,7.02829,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1987,Indirect migration background,West,100,6.58893,6.17002,7.00784,5.00000,7.00000,8.00000,2.00000,10.00000,7.00000,5.00000,8.00000
1988,No migration background,West,4307,6.80416,6.73964,6.86869,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Direct migration background,West,1650,6.82587,6.72554,6.92620,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1988,Indirect migration background,West,125,6.42437,6.07378,6.77497,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1989,No migration background,West,4288,6.73572,6.67155,6.79989,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,Direct migration background,West,1615,6.66140,6.55930,6.76351,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,Indirect migration background,West,130,6.62560,6.25706,6.99413,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,8.00000
1990,No migration background,West,4476,6.69853,6.63638,6.76067,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,No migration background,East,,,,,,,,,,,,
1990,Direct migration background,West,1704,6.65965,6.55899,6.76031,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1990,Direct migration background,East,,,,,,,,,,,,
1990,Indirect migration background,West,176,6.93934,6.67268,7.20599,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,6.00000,8.00000
1990,Indirect migration background,East,,,,,,,,,,,,
1991,No migration background,West,,,,,,,,,,,,
1991,No migration background,East,,,,,,,,,,,,
1991,Direct migration background,West,,,,,,,,,,,,
1991,Direct migration background,East,,,,,,,,,,,,
1991,Indirect migration background,West,,,,,,,,,,,,
1991,Indirect migration background,East,,,,,,,,,,,,
1992,No migration background,West,,,,,,,,,,,,
1992,No migration background,East,,,,,,,,,,,,
1992,Direct migration background,West,,,,,,,,,,,,
1992,Direct migration background,East,,,,,,,,,,,,
1992,Indirect migration background,West,,,,,,,,,,,,
1992,Indirect migration background,East,,,,,,,,,,,,
1993,No migration background,West,4370,6.51848,6.45602,6.58094,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,No migration background,East,2164,6.33091,6.23981,6.42202,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,Direct migration background,West,1658,6.60520,6.50214,6.70825,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,Direct migration background,East,98,5.98224,5.51308,6.45139,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1993,Indirect migration background,West,283,6.59071,6.31169,6.86974,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,Indirect migration background,East,,,,,,,,,,,,
1994,No migration background,West,4400,6.55985,6.49781,6.62189,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1994,No migration background,East,2237,6.24587,6.15773,6.33400,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1994,Direct migration background,West,1551,6.46634,6.35732,6.57535,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1994,Direct migration background,East,99,6.19502,5.80096,6.58908,5.00000,6.00000,8.00000,1.00000,10.00000,6.00000,5.00000,7.00000
1994,Indirect migration background,West,298,6.18752,5.91487,6.46018,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,5.00000,7.00000
1994,Indirect migration background,East,,,,,,,,,,,,
1995,No migration background,West,4541,6.50314,6.44232,6.56395,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,No migration background,East,2247,6.31556,6.22918,6.40194,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1995,Direct migration background,West,1886,6.72299,6.61604,6.82994,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1995,Direct migration background,East,100,6.42537,5.99722,6.85352,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,5.00000,7.00000
1995,Indirect migration background,West,293,6.47221,6.20466,6.73976,5.00000,7.00000,8.00000,1.00000,10.00000,7.00000,6.00000,7.00000
1995,Indirect migration background,East,,,,,,,,,,,,
