"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"1984","16-34 Jahre alt","(Fach-)Abitur","6.02","5.5","308","5.73","6.31"
"1984","16-34 Jahre alt","(noch) kein Abschluss","6.28","5.5","298","5.99","6.57"
"1984","16-34 Jahre alt","AkademikerInnen","5.83","5.5","144","5.43","6.23"
"1984","16-34 Jahre alt","Hauptschulabschluss","6.85","6.5","1379","6.72","6.98"
"1984","16-34 Jahre alt","Realschulabschluss","6.57","6.5","529","6.35","6.79"
"1984","35-65 Jahre alt","(Fach-)Abitur","6.62","6.5","147","6.22","7.02"
"1984","35-65 Jahre alt","(noch) kein Abschluss","6.88","6.5","539","6.68","7.08"
"1984","35-65 Jahre alt","AkademikerInnen","6.49","6.5","226","6.14","6.84"
"1984","35-65 Jahre alt","Hauptschulabschluss","7.22","7.5","2714","7.13","7.31"
"1984","35-65 Jahre alt","Realschulabschluss","7.03","6.5","493","6.82","7.24"
"1984","66 und älter","(Fach-)Abitur","","","","",""
"1984","66 und älter","(noch) kein Abschluss","","","","",""
"1984","66 und älter","AkademikerInnen","6.73","7.5","38","5.79","7.67"
"1984","66 und älter","Hauptschulabschluss","7.18","7.5","732","7","7.36"
"1984","66 und älter","Realschulabschluss","7.61","7.5","142","7.24","7.98"
"1985","16-34 Jahre alt","(Fach-)Abitur","5.94","5.5","247","5.64","6.24"
"1985","16-34 Jahre alt","(noch) kein Abschluss","6.72","6.5","213","6.43","7.01"
"1985","16-34 Jahre alt","AkademikerInnen","5.85","4.5","131","5.46","6.24"
"1985","16-34 Jahre alt","Hauptschulabschluss","6.8","6.5","1008","6.66","6.94"
"1985","16-34 Jahre alt","Realschulabschluss","6.75","6.5","508","6.55","6.95"
"1985","35-65 Jahre alt","(Fach-)Abitur","6.55","6.5","117","6.13","6.97"
"1985","35-65 Jahre alt","(noch) kein Abschluss","7.03","6.5","402","6.81","7.25"
"1985","35-65 Jahre alt","AkademikerInnen","6.42","6.5","195","6.09","6.75"
"1985","35-65 Jahre alt","Hauptschulabschluss","7.22","7.5","2287","7.13","7.31"
"1985","35-65 Jahre alt","Realschulabschluss","6.96","6.5","430","6.75","7.17"
"1985","66 und älter","(Fach-)Abitur","","","","",""
"1985","66 und älter","(noch) kein Abschluss","","","","",""
"1985","66 und älter","AkademikerInnen","7.48","7.5","33","6.78","8.18"
"1985","66 und älter","Hauptschulabschluss","7.09","6.5","586","6.91","7.27"
"1985","66 und älter","Realschulabschluss","7.22","7.5","126","6.81","7.63"
"1986","16-34 Jahre alt","(Fach-)Abitur","5.99","5.5","274","5.73","6.25"
"1986","16-34 Jahre alt","(noch) kein Abschluss","6.28","5.5","206","5.96","6.6"
"1986","16-34 Jahre alt","AkademikerInnen","6.03","5.5","135","5.63","6.43"
"1986","16-34 Jahre alt","Hauptschulabschluss","6.73","6.5","1027","6.59","6.87"
"1986","16-34 Jahre alt","Realschulabschluss","6.42","6.5","525","6.24","6.6"
"1986","35-65 Jahre alt","(Fach-)Abitur","6.77","6.5","119","6.3","7.24"
"1986","35-65 Jahre alt","(noch) kein Abschluss","6.74","6.5","412","6.53","6.95"
"1986","35-65 Jahre alt","AkademikerInnen","6.38","6.5","205","6.08","6.68"
"1986","35-65 Jahre alt","Hauptschulabschluss","7.04","6.5","2195","6.95","7.13"
"1986","35-65 Jahre alt","Realschulabschluss","6.73","6.5","432","6.52","6.94"
"1986","66 und älter","(Fach-)Abitur","","","","",""
"1986","66 und älter","(noch) kein Abschluss","","","","",""
"1986","66 und älter","AkademikerInnen","7.52","7.5","32","6.64","8.4"
"1986","66 und älter","Hauptschulabschluss","7.37","7.5","550","7.2","7.54"
"1986","66 und älter","Realschulabschluss","7.59","7.5","121","7.2","7.98"
"1987","16-34 Jahre alt","(Fach-)Abitur","6.24","5.5","264","6","6.48"
"1987","16-34 Jahre alt","(noch) kein Abschluss","6.48","6.5","208","6.2","6.76"
"1987","16-34 Jahre alt","AkademikerInnen","6.07","5.5","128","5.66","6.48"
"1987","16-34 Jahre alt","Hauptschulabschluss","6.76","6.5","1017","6.63","6.89"
"1987","16-34 Jahre alt","Realschulabschluss","6.86","6.5","518","6.69","7.03"
"1987","35-65 Jahre alt","(Fach-)Abitur","7.08","6.5","116","6.68","7.48"
"1987","35-65 Jahre alt","(noch) kein Abschluss","6.98","6.5","398","6.77","7.19"
"1987","35-65 Jahre alt","AkademikerInnen","6.59","6.5","218","6.28","6.9"
"1987","35-65 Jahre alt","Hauptschulabschluss","7.08","6.5","2172","6.99","7.17"
"1987","35-65 Jahre alt","Realschulabschluss","6.73","6.5","422","6.53","6.93"
"1987","66 und älter","(Fach-)Abitur","","","","",""
"1987","66 und älter","(noch) kein Abschluss","","","","",""
"1987","66 und älter","AkademikerInnen","","","","",""
"1987","66 und älter","Hauptschulabschluss","7.31","7.5","581","7.14","7.48"
"1987","66 und älter","Realschulabschluss","7.62","7.5","130","7.29","7.95"
"1988","16-34 Jahre alt","(Fach-)Abitur","6.23","5.5","255","5.97","6.49"
"1988","16-34 Jahre alt","(noch) kein Abschluss","6.42","5.5","166","6.09","6.75"
"1988","16-34 Jahre alt","AkademikerInnen","6.06","5.5","118","5.64","6.48"
"1988","16-34 Jahre alt","Hauptschulabschluss","6.67","6.5","994","6.54","6.8"
"1988","16-34 Jahre alt","Realschulabschluss","6.74","6.5","513","6.57","6.91"
"1988","35-65 Jahre alt","(Fach-)Abitur","6.59","6.5","115","6.2","6.98"
"1988","35-65 Jahre alt","(noch) kein Abschluss","6.75","6.5","380","6.53","6.97"
"1988","35-65 Jahre alt","AkademikerInnen","6.52","6.5","200","6.2","6.84"
"1988","35-65 Jahre alt","Hauptschulabschluss","6.94","6.5","2050","6.85","7.03"
"1988","35-65 Jahre alt","Realschulabschluss","6.59","6.5","423","6.38","6.8"
"1988","66 und älter","(Fach-)Abitur","","","","",""
"1988","66 und älter","(noch) kein Abschluss","","","","",""
"1988","66 und älter","AkademikerInnen","","","","",""
"1988","66 und älter","Hauptschulabschluss","7.07","6.5","568","6.89","7.25"
"1988","66 und älter","Realschulabschluss","6.96","6.5","131","6.53","7.39"
"1989","16-34 Jahre alt","(Fach-)Abitur","6.01","5.5","254","5.74","6.28"
"1989","16-34 Jahre alt","(noch) kein Abschluss","6.52","5.5","165","6.19","6.85"
"1989","16-34 Jahre alt","AkademikerInnen","6.08","5.5","118","5.68","6.48"
"1989","16-34 Jahre alt","Hauptschulabschluss","6.48","6.5","966","6.35","6.61"
"1989","16-34 Jahre alt","Realschulabschluss","6.58","6.5","523","6.4","6.76"
"1989","35-65 Jahre alt","(Fach-)Abitur","7.01","6.5","115","6.57","7.45"
"1989","35-65 Jahre alt","(noch) kein Abschluss","6.69","6.5","370","6.47","6.91"
"1989","35-65 Jahre alt","AkademikerInnen","6.24","6.5","216","5.95","6.53"
"1989","35-65 Jahre alt","Hauptschulabschluss","6.85","6.5","2040","6.76","6.94"
"1989","35-65 Jahre alt","Realschulabschluss","6.57","6.5","407","6.36","6.78"
"1989","66 und älter","(Fach-)Abitur","","","","",""
"1989","66 und älter","(noch) kein Abschluss","","","","",""
"1989","66 und älter","AkademikerInnen","7.18","6.5","30","6.36","8"
"1989","66 und älter","Hauptschulabschluss","6.99","6.5","554","6.81","7.17"
"1989","66 und älter","Realschulabschluss","7.52","7.5","133","7.19","7.85"
"1990","16-34 Jahre alt","(Fach-)Abitur","6.07","5.5","277","5.81","6.33"
"1990","16-34 Jahre alt","(noch) kein Abschluss","6.67","6.5","154","6.33","7.01"
"1990","16-34 Jahre alt","AkademikerInnen","6.19","5.5","114","5.79","6.59"
"1990","16-34 Jahre alt","Hauptschulabschluss","6.63","6.5","1049","6.5","6.76"
"1990","16-34 Jahre alt","Realschulabschluss","6.7","6.5","574","6.53","6.87"
"1990","35-65 Jahre alt","(Fach-)Abitur","6.57","6.5","124","6.15","6.99"
"1990","35-65 Jahre alt","(noch) kein Abschluss","6.71","6.5","374","6.5","6.92"
