"plh0176","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","(noch) kein Abschluss","77","0.151348161978411","0.121007919327162","0.18168840462966"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","Hauptschulabschluss","89","0.0915102065917463","0.07442444963864","0.108595963544853"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","Realschulabschluss","107","0.0590296896686395","0.0478098551869263","0.0702495241503526"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","(Fach-)Abitur","75","0.0457919450109757","0.033915384254818","0.0576685057671334"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","AkademikerInnen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","Hauptschulabschluss","259","0.0654240662046853","0.0580358689668993","0.0728122634424713"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","Realschulabschluss","173","0.0611636750102385","0.0530332786884735","0.0692940713320035"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","(Fach-)Abitur","45","0.0475188402577221","0.0341375007563465","0.0609001797590978"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","AkademikerInnen","89","0.0417172614832695","0.0346652311185732","0.0487692918479657"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","(noch) kein Abschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","Hauptschulabschluss","51","0.0224038004253706","0.0165556149558062","0.0282519858949349"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","Realschulabschluss","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","(Fach-)Abitur","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","Hauptschulabschluss","61","0.0535703713635193","0.0402276037418731","0.0669131389851655"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","Realschulabschluss","71","0.0494863407865964","0.0391614589124887","0.059811222660704"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","(Fach-)Abitur","51","0.0430800082549649","0.0315441393195587","0.0546158771903712"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","AkademikerInnen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","Hauptschulabschluss","146","0.0357417074357784","0.0301948531531274","0.0412885617184295"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","Realschulabschluss","114","0.0409269211491235","0.0342048922484783","0.0476489500497687"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","(Fach-)Abitur","36","0.0468853084483654","0.0335890500437142","0.0601815668530166"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","AkademikerInnen","59","0.0272764150487177","0.0215313121273438","0.0330215179700916"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","(noch) kein Abschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","Hauptschulabschluss","59","0.0217364849584289","0.0159740886542422","0.0274988812626156"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","Realschulabschluss","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","(Fach-)Abitur","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","(noch) kein Abschluss","40","0.0785950927834732","0.0558132593571974","0.101376926209749"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","Hauptschulabschluss","100","0.0848412095921658","0.0683295364218933","0.101352882762438"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","Realschulabschluss","112","0.0690954399039144","0.057021736258404","0.0811691435494248"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","(Fach-)Abitur","101","0.0785086833277009","0.0632267225453781","0.0937906441100238"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","AkademikerInnen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","Hauptschulabschluss","261","0.0595637139527028","0.0524921089969797","0.0666353189084259"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","Realschulabschluss","180","0.0535557653445734","0.0459170448763504","0.0611944858127964"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","(Fach-)Abitur","40","0.0604795789549758","0.0454863225636393","0.0754728353463123"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","35-65 Jahre alt","AkademikerInnen","102","0.0362308530199527","0.029640097009505","0.0428216090304004"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","(noch) kein Abschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","Hauptschulabschluss","99","0.0417500109205815","0.0338459870046527","0.0496540348365102"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","Realschulabschluss","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","(Fach-)Abitur","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","66 und älter","AkademikerInnen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","(noch) kein Abschluss","50","0.111194534848279","0.0845804966685796","0.137808573027978"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","Hauptschulabschluss","100","0.0952886967326588","0.0778900635571842","0.112687329908133"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","16-34 Jahre alt","Realschulabschluss","172","0.11033102026848","0.095415916439277","0.125246124097684"
