"plh0176","year","sex","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","maennlich","374","0.0408781107057643","0.0370485833315326","0.044707638079996"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","weiblich","686","0.066853136369497","0.062110637263392","0.071595635475602"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","maennlich","293","0.0335700490238211","0.0300864829897347","0.0370536150579074"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","weiblich","386","0.0371182135156996","0.0335285694924501","0.0407078575389492"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","maennlich","516","0.0469151255016003","0.0428254853209213","0.0510047656822794"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","weiblich","486","0.047534778344324","0.0434945895110452","0.0515749671776029"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","maennlich","494","0.0513464466640455","0.0470779800853832","0.0556149132427078"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","weiblich","633","0.0580395453440565","0.0535998854655562","0.0624792052225568"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","maennlich","676","0.0707767297080655","0.0658168841465198","0.0757365752696112"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","weiblich","980","0.101759093484209","0.0960185317286983","0.107499655239719"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","maennlich","765","0.0812764190003349","0.075991509177164","0.0865613288235058"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","weiblich","944","0.0890377556464061","0.0836301046501349","0.0944454066426773"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","maennlich","1475","0.14709370902478","0.140243393467045","0.153944024582514"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","weiblich","1639","0.162012220026517","0.155015989786161","0.169008450266873"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","maennlich","1167","0.111886349153988","0.105789777345604","0.117982920962372"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","weiblich","1235","0.112647528428493","0.106644363441907","0.118650693415079"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","maennlich","1761","0.177758945361509","0.170364966912957","0.18515292381006"
