"plh0176","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","92","0.0398547213570686","0.0311297237196119","0.0485797189945253"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","30","0.0585117844559696","0.0351276271277743","0.0818959417841648"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","76","0.130518482339193","0.103719399543799","0.157317565134586"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","74","0.0383139495140269","0.0314047002371617","0.0452231987908922"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","46","0.0359855256540034","0.0257540189760127","0.0462170323319941"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","307","0.0516755743176647","0.0462860776882437","0.0570650709470858"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","92","0.0681103523636149","0.0547988313768835","0.0814218733503464"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","146","0.0427245680132528","0.0360738442607622","0.0493752917657433"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","140","0.0861169395936899","0.0735423518832566","0.0986915273041233"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","73","0.0402337492861044","0.0314690919016358","0.048998406670573"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","(noch) kein Abschluss","Westdeutschland, alte Bundeslaender","31","0.0537396177538135","0.0358002818953806","0.0716789536122463"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","(noch) kein Abschluss","Ostdeutschland, neue Bundeslaender","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","AkademikerInnen","Westdeutschland, alte Bundeslaender","42","0.0202236196436459","0.0151568790568005","0.0252903602304913"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","AkademikerInnen","Ostdeutschland, neue Bundeslaender","31","0.0340543832407201","0.0240912316818171","0.0440175347996231"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","Hauptschulabschluss","Westdeutschland, alte Bundeslaender","218","0.0323225857263826","0.0280168692332435","0.0366283022195218"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","Hauptschulabschluss","Ostdeutschland, neue Bundeslaender","48","0.0388257675448304","0.0286187242040479","0.0490328108856129"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","Realschulabschluss","Westdeutschland, alte Bundeslaender","100","0.0283741740783549","0.0229137955298458","0.0338345526268641"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","Realschulabschluss","Ostdeutschland, neue Bundeslaender","95","0.0727520515065835","0.0611101288480407","0.0843939741651262"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","(Fach-)Abitur","Westdeutschland, alte Bundeslaender","110","0.0642609221705861","0.0533236803543583","0.0751981639868139"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","2004","(Fach-)Abitur","Ostdeutschland, neue Bundeslaender","","","",""
