year,bula_h,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,Pre-primary Level,,,,,,,,,,,,
1984,Schleswig-Holstein,Primary Level,,,,,,,,,,,,
1984,Schleswig-Holstein,Lower Secondary Level,53,2.98480,2.28058,3.68901,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,3.00000
1984,Schleswig-Holstein,Upper Secondary Level,152,2.21296,1.86450,2.56141,1.00000,2.00000,2.84335,1.00000,5.60837,2.00000,1.00000,2.00000
1984,Schleswig-Holstein,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Schleswig-Holstein,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Schleswig-Holstein,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,Hamburg,Pre-primary Level,,,,,,,,,,,,
1984,Hamburg,Primary Level,,,,,,,,,,,,
1984,Hamburg,Lower Secondary Level,39,2.18331,1.69875,2.66786,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,1.00000,2.00000
1984,Hamburg,Upper Secondary Level,87,2.24996,1.92467,2.57525,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,Hamburg,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Hamburg,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Hamburg,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,Lower Saxony,Pre-primary Level,,,,,,,,,,,,
1984,Lower Saxony,Primary Level,,,,,,,,,,,,
1984,Lower Saxony,Lower Secondary Level,209,2.26273,2.02180,2.50367,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,1.00000,2.00000
1984,Lower Saxony,Upper Secondary Level,347,1.98653,1.82887,2.14419,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,1.00000,2.00000
1984,Lower Saxony,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Lower Saxony,First Stage of Tertiary Education,46,2.03313,1.57690,2.48936,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,1.00000,2.00000
1984,Lower Saxony,Second Stage of Tertiary Education,49,1.56139,1.33970,1.78309,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,2.00000
1984,Bremen,Primary Level,,,,,,,,,,,,
1984,Bremen,Lower Secondary Level,,,,,,,,,,,,
1984,Bremen,Upper Secondary Level,49,2.21874,1.77287,2.66461,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,1.00000,2.00000
1984,Bremen,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Bremen,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Bremen,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,North Rhine-Westphalia,Pre-primary Level,52,2.45603,2.07057,2.84149,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,3.00000
1984,North Rhine-Westphalia,Primary Level,150,2.55003,2.24860,2.85145,1.00000,2.00000,3.37716,1.00000,6.94290,2.00000,1.00000,3.00000
1984,North Rhine-Westphalia,Lower Secondary Level,551,2.38483,2.23835,2.53130,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,North Rhine-Westphalia,Upper Secondary Level,998,2.18877,2.08621,2.29133,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,North Rhine-Westphalia,Post-secondary Non-tertiary Level,63,2.13344,1.63130,2.63558,1.00000,1.00000,3.00000,1.00000,6.00000,1.00000,1.00000,2.00000
1984,North Rhine-Westphalia,First Stage of Tertiary Education,107,1.89630,1.69174,2.10085,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,1.00000,2.00000
1984,North Rhine-Westphalia,Second Stage of Tertiary Education,144,1.69434,1.50393,1.88475,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,1.00000
1984,Hesse,Pre-primary Level,,,,,,,,,,,,
1984,Hesse,Primary Level,55,2.78396,2.36132,3.20660,2.00000,2.16037,3.00000,1.00000,4.50000,3.00000,2.00000,3.00000
1984,Hesse,Lower Secondary Level,228,2.29256,2.02771,2.55740,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,1.00000,2.00000
1984,Hesse,Upper Secondary Level,376,2.14576,1.99272,2.29881,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
1984,Hesse,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Hesse,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Hesse,Second Stage of Tertiary Education,68,1.92091,1.45163,2.39018,1.00000,1.00000,2.00000,1.00000,3.50000,1.00000,1.00000,2.00000
1984,"Rhineland-Palatinate, Saarland",Pre-primary Level,,,,,,,,,,,,
1984,"Rhineland-Palatinate, Saarland",Primary Level,37,2.12665,1.48801,2.76528,1.00000,1.00000,3.00000,1.00000,6.00000,1.00000,1.00000,2.02500
1984,"Rhineland-Palatinate, Saarland",Lower Secondary Level,199,2.02222,1.84556,2.19887,1.00000,2.00000,2.00000,1.00000,3.50000,2.00000,2.00000,2.00000
1984,"Rhineland-Palatinate, Saarland",Upper Secondary Level,271,2.19747,2.01380,2.38113,1.00000,2.00000,3.00000,1.00000,6.00000,2.00000,2.00000,2.00000
