year,migback,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,No migration background,4th Quintile,,,,,,,,,,,,
1996,No migration background,5th Quintile,,,,,,,,,,,,
1996,Direct migration background,1st Quintile,,,,,,,,,,,,
1996,Direct migration background,2nd Quintile,,,,,,,,,,,,
1996,Direct migration background,3rd Quintile,,,,,,,,,,,,
1996,Direct migration background,4th Quintile,,,,,,,,,,,,
1996,Direct migration background,5th Quintile,,,,,,,,,,,,
1996,Indirect migration background,1st Quintile,,,,,,,,,,,,
1996,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1996,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1996,Indirect migration background,4th Quintile,,,,,,,,,,,,
1996,Indirect migration background,5th Quintile,,,,,,,,,,,,
1997,No migration background,1st Quintile,,,,,,,,,,,,
1997,No migration background,2nd Quintile,,,,,,,,,,,,
1997,No migration background,3rd Quintile,,,,,,,,,,,,
1997,No migration background,4th Quintile,,,,,,,,,,,,
1997,No migration background,5th Quintile,,,,,,,,,,,,
1997,Direct migration background,1st Quintile,,,,,,,,,,,,
1997,Direct migration background,2nd Quintile,,,,,,,,,,,,
1997,Direct migration background,3rd Quintile,,,,,,,,,,,,
1997,Direct migration background,4th Quintile,,,,,,,,,,,,
1997,Direct migration background,5th Quintile,,,,,,,,,,,,
1997,Indirect migration background,1st Quintile,,,,,,,,,,,,
1997,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1997,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1997,Indirect migration background,4th Quintile,,,,,,,,,,,,
1997,Indirect migration background,5th Quintile,,,,,,,,,,,,
1998,No migration background,1st Quintile,,,,,,,,,,,,
1998,No migration background,2nd Quintile,,,,,,,,,,,,
1998,No migration background,3rd Quintile,,,,,,,,,,,,
1998,No migration background,4th Quintile,,,,,,,,,,,,
1998,No migration background,5th Quintile,,,,,,,,,,,,
1998,Direct migration background,1st Quintile,,,,,,,,,,,,
1998,Direct migration background,2nd Quintile,,,,,,,,,,,,
1998,Direct migration background,3rd Quintile,,,,,,,,,,,,
1998,Direct migration background,4th Quintile,,,,,,,,,,,,
1998,Direct migration background,5th Quintile,,,,,,,,,,,,
1998,Indirect migration background,1st Quintile,,,,,,,,,,,,
1998,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1998,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1998,Indirect migration background,4th Quintile,,,,,,,,,,,,
1998,Indirect migration background,5th Quintile,,,,,,,,,,,,
1999,No migration background,1st Quintile,,,,,,,,,,,,
1999,No migration background,2nd Quintile,,,,,,,,,,,,
1999,No migration background,3rd Quintile,,,,,,,,,,,,
1999,No migration background,4th Quintile,,,,,,,,,,,,
1999,No migration background,5th Quintile,,,,,,,,,,,,
1999,Direct migration background,1st Quintile,,,,,,,,,,,,
1999,Direct migration background,2nd Quintile,,,,,,,,,,,,
1999,Direct migration background,3rd Quintile,,,,,,,,,,,,
1999,Direct migration background,4th Quintile,,,,,,,,,,,,
1999,Direct migration background,5th Quintile,,,,,,,,,,,,
1999,Indirect migration background,1st Quintile,,,,,,,,,,,,
1999,Indirect migration background,2nd Quintile,,,,,,,,,,,,
1999,Indirect migration background,3rd Quintile,,,,,,,,,,,,
1999,Indirect migration background,4th Quintile,,,,,,,,,,,,
1999,Indirect migration background,5th Quintile,,,,,,,,,,,,
2000,No migration background,1st Quintile,,,,,,,,,,,,
2000,No migration background,2nd Quintile,,,,,,,,,,,,
2000,No migration background,3rd Quintile,,,,,,,,,,,,
2000,No migration background,4th Quintile,,,,,,,,,,,,
2000,No migration background,5th Quintile,,,,,,,,,,,,
2000,Direct migration background,1st Quintile,,,,,,,,,,,,
2000,Direct migration background,2nd Quintile,,,,,,,,,,,,
2000,Direct migration background,3rd Quintile,,,,,,,,,,,,
2000,Direct migration background,4th Quintile,,,,,,,,,,,,
2000,Direct migration background,5th Quintile,,,,,,,,,,,,
2000,Indirect migration background,1st Quintile,,,,,,,,,,,,
2000,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2000,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2000,Indirect migration background,4th Quintile,,,,,,,,,,,,
2000,Indirect migration background,5th Quintile,,,,,,,,,,,,
2001,No migration background,1st Quintile,,,,,,,,,,,,
2001,No migration background,2nd Quintile,,,,,,,,,,,,
2001,No migration background,3rd Quintile,,,,,,,,,,,,
2001,No migration background,4th Quintile,,,,,,,,,,,,
2001,No migration background,5th Quintile,,,,,,,,,,,,
2001,Direct migration background,1st Quintile,,,,,,,,,,,,
2001,Direct migration background,2nd Quintile,,,,,,,,,,,,
2001,Direct migration background,3rd Quintile,,,,,,,,,,,,
2001,Direct migration background,4th Quintile,,,,,,,,,,,,
2001,Direct migration background,5th Quintile,,,,,,,,,,,,
2001,Indirect migration background,1st Quintile,,,,,,,,,,,,
2001,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2001,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2001,Indirect migration background,4th Quintile,,,,,,,,,,,,
2001,Indirect migration background,5th Quintile,,,,,,,,,,,,
2002,No migration background,1st Quintile,2405,73.09481,72.47449,73.71514,62.00000,71.00000,81.00000,36.0,109.50000,71.0,70.00000,72.00000
2002,No migration background,2nd Quintile,3025,75.08358,74.56619,75.60097,65.00000,75.00000,84.00000,39.0,112.50000,75.0,74.00000,75.00000
2002,No migration background,3rd Quintile,3437,75.36276,74.87626,75.84926,65.00000,75.00000,85.00000,40.0,115.00000,75.0,74.00000,75.00000
2002,No migration background,4th Quintile,3829,75.44027,74.96502,75.91552,65.00000,75.00000,85.00000,35.00000,115.00000,75.0,74.00000,75.00000
2002,No migration background,5th Quintile,4512,75.47216,75.03970,75.90463,65.00000,75.00000,85.00000,36.0,115.00000,75.0,74.00000,75.00000
2002,Direct migration background,1st Quintile,843,73.47879,72.54678,74.41081,64.00000,73.00000,82.00000,43.0,109.00000,73.0,71.00000,75.00000
2002,Direct migration background,2nd Quintile,700,73.07915,72.04187,74.11643,63.00000,72.00000,80.00000,39.0,105.50000,72.0,70.00000,74.02500
2002,Direct migration background,3rd Quintile,429,72.48785,71.24514,73.73056,64.00000,72.00000,80.00000,43.0,104.00000,72.0,70.00000,74.00000
2002,Direct migration background,4th Quintile,375,75.24181,73.81774,76.66587,65.00000,75.00000,84.15876,46.0,112.89689,75.0,72.00000,78.00000
2002,Direct migration background,5th Quintile,333,72.83789,71.39055,74.28523,63.00000,73.00000,82.00000,39.0,110.50000,73.0,70.00000,75.00000
2002,Indirect migration background,1st Quintile,182,67.95341,66.07758,69.82923,58.00000,66.92895,77.80950,40.0,107.52375,67.0,65.00000,70.00000
2002,Indirect migration background,2nd Quintile,160,69.12384,66.97847,71.26920,57.47257,68.00000,80.00000,44.0,113.79115,68.0,65.00000,72.00000
2002,Indirect migration background,3rd Quintile,129,68.94213,66.13995,71.74432,59.00000,65.00000,77.67737,48.0,105.69344,65.0,60.97500,70.00000
2002,Indirect migration background,4th Quintile,134,70.95314,68.43818,73.46809,60.00000,70.00000,78.00000,45.0,105.00000,70.0,66.00000,75.00000
2002,Indirect migration background,5th Quintile,120,74.75919,72.43256,77.08583,65.00000,75.00000,85.00000,40.0,115.00000,75.0,70.00000,78.00000
2003,No migration background,1st Quintile,,,,,,,,,,,,
2003,No migration background,2nd Quintile,,,,,,,,,,,,
2003,No migration background,3rd Quintile,,,,,,,,,,,,
2003,No migration background,4th Quintile,,,,,,,,,,,,
2003,No migration background,5th Quintile,,,,,,,,,,,,
2003,Direct migration background,1st Quintile,,,,,,,,,,,,
2003,Direct migration background,2nd Quintile,,,,,,,,,,,,
2003,Direct migration background,3rd Quintile,,,,,,,,,,,,
2003,Direct migration background,4th Quintile,,,,,,,,,,,,
2003,Direct migration background,5th Quintile,,,,,,,,,,,,
2003,Indirect migration background,1st Quintile,,,,,,,,,,,,
2003,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2003,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2003,Indirect migration background,4th Quintile,,,,,,,,,,,,
2003,Indirect migration background,5th Quintile,,,,,,,,,,,,
2004,No migration background,1st Quintile,2286,73.48323,72.83234,74.13411,62.00000,72.00000,82.00000,32.00000,112.00000,72.0,70.00000,72.02500
2004,No migration background,2nd Quintile,2967,75.33896,74.81235,75.86557,65.00000,75.00000,84.31272,36.03092,113.28181,75.0,74.00000,75.00000
2004,No migration background,3rd Quintile,3346,76.43201,75.88812,76.97590,65.00000,75.00000,85.00000,39.0,115.00000,75.0,75.00000,76.00000
2004,No migration background,4th Quintile,3834,76.26270,75.77825,76.74714,65.00000,75.00000,85.00000,35.00000,115.00000,75.0,75.00000,75.00000
2004,No migration background,5th Quintile,5652,75.85261,75.46004,76.24518,65.00000,75.00000,85.00000,38.0,115.00000,75.0,74.00000,75.00000
2004,Direct migration background,1st Quintile,745,74.58589,73.59548,75.57630,65.00000,75.00000,82.00000,39.50000,107.50000,75.0,73.00000,75.00000
2004,Direct migration background,2nd Quintile,618,73.87862,72.76612,74.99113,63.00000,75.00000,83.00000,42.0,113.00000,75.0,72.00000,76.00000
2004,Direct migration background,3rd Quintile,450,73.68242,72.32550,75.03935,63.00000,73.00000,82.00000,38.0,110.50000,73.0,70.00000,75.00000
2004,Direct migration background,4th Quintile,351,74.85367,73.42138,76.28596,65.00000,74.00000,85.00000,45.0,115.00000,74.0,72.00000,75.00000
2004,Direct migration background,5th Quintile,344,71.92585,70.41202,73.43967,60.00000,70.00000,80.97249,45.0,112.43122,70.0,67.97500,75.00000
2004,Indirect migration background,1st Quintile,176,71.16175,69.19541,73.12809,62.00000,71.00000,80.00000,39.0,105.0,71.0,66.00000,75.00000
2004,Indirect migration background,2nd Quintile,155,71.00256,68.80127,73.20384,60.00000,70.00000,80.00000,44.0,110.00000,70.0,65.97500,72.05000
2004,Indirect migration background,3rd Quintile,177,71.85600,69.80934,73.90266,61.00000,70.00000,82.00000,45.0,113.50000,70.0,66.00000,74.02500
2004,Indirect migration background,4th Quintile,128,69.25580,66.97653,71.53507,59.37984,65.71731,78.00000,48.0,105.93025,65.0,63.00000,74.00000
2004,Indirect migration background,5th Quintile,145,73.98367,71.80851,76.15883,64.11285,75.00000,84.21922,43.0,112.0,75.0,71.00000,80.00000
2005,No migration background,1st Quintile,,,,,,,,,,,,
2005,No migration background,2nd Quintile,,,,,,,,,,,,
2005,No migration background,3rd Quintile,,,,,,,,,,,,
2005,No migration background,4th Quintile,,,,,,,,,,,,
2005,No migration background,5th Quintile,,,,,,,,,,,,
2005,Direct migration background,1st Quintile,,,,,,,,,,,,
2005,Direct migration background,2nd Quintile,,,,,,,,,,,,
2005,Direct migration background,3rd Quintile,,,,,,,,,,,,
2005,Direct migration background,4th Quintile,,,,,,,,,,,,
2005,Direct migration background,5th Quintile,,,,,,,,,,,,
2005,Indirect migration background,1st Quintile,,,,,,,,,,,,
2005,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2005,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2005,Indirect migration background,4th Quintile,,,,,,,,,,,,
2005,Indirect migration background,5th Quintile,,,,,,,,,,,,
2006,No migration background,1st Quintile,2161,74.68379,73.97297,75.39461,63.00000,72.00000,83.00000,37.0,113.00000,72.0,70.00000,74.00000
2006,No migration background,2nd Quintile,2724,76.03447,75.44699,76.62195,65.00000,75.00000,85.00000,38.0,115.00000,75.0,74.00000,75.00000
2006,No migration background,3rd Quintile,3047,76.93928,76.38064,77.49792,65.00000,75.00000,85.00000,35.00000,115.00000,75.0,75.00000,76.00000
2006,No migration background,4th Quintile,3525,76.62974,76.10519,77.15430,65.00000,75.00000,85.00000,35.00000,115.00000,75.0,75.00000,76.00000
2006,No migration background,5th Quintile,5074,76.58948,76.16221,77.01676,65.00000,75.00000,86.00000,40.0,117.50000,75.0,75.00000,76.00000
2006,Direct migration background,1st Quintile,615,75.95918,74.83961,77.07875,67.00000,75.00000,84.00000,41.50000,109.50000,75.0,75.00000,76.02500
2006,Direct migration background,2nd Quintile,497,74.57559,73.29984,75.85134,63.00000,75.00000,84.00000,46.0,115.50000,75.0,71.00000,76.00000
2006,Direct migration background,3rd Quintile,396,74.07963,72.59437,75.56489,62.75043,74.00000,85.00000,43.0,118.37436,74.0,70.00000,76.00000
2006,Direct migration background,4th Quintile,320,74.32879,72.74515,75.91242,63.00000,73.00000,85.00000,45.0,118.00000,73.0,70.00000,75.00000
2006,Direct migration background,5th Quintile,325,74.00748,72.50297,75.51199,65.00000,73.00000,83.00000,38.00000,110.00000,73.0,70.00000,75.00000
2006,Indirect migration background,1st Quintile,213,73.75947,71.51431,76.00463,61.00000,73.00000,87.00000,39.0,126.00000,73.0,70.00000,75.00000
2006,Indirect migration background,2nd Quintile,135,69.53257,67.21672,71.84843,59.00000,68.00000,80.00000,45.0,107.0,68.0,62.00000,70.05000
2006,Indirect migration background,3rd Quintile,162,72.96378,70.90049,75.02706,62.01009,72.00000,82.00000,48.0,111.98486,72.0,65.00000,78.00000
2006,Indirect migration background,4th Quintile,150,72.70198,70.64713,74.75683,63.00000,73.02061,80.00000,48.0,105.50000,74.0,68.00000,76.05000
2006,Indirect migration background,5th Quintile,140,73.54277,71.12216,75.96339,62.44274,73.00000,82.61274,48.0,112.86774,73.0,70.00000,79.00000
2007,No migration background,1st Quintile,,,,,,,,,,,,
2007,No migration background,2nd Quintile,,,,,,,,,,,,
2007,No migration background,3rd Quintile,,,,,,,,,,,,
2007,No migration background,4th Quintile,,,,,,,,,,,,
2007,No migration background,5th Quintile,,,,,,,,,,,,
2007,Direct migration background,1st Quintile,,,,,,,,,,,,
2007,Direct migration background,2nd Quintile,,,,,,,,,,,,
2007,Direct migration background,3rd Quintile,,,,,,,,,,,,
2007,Direct migration background,4th Quintile,,,,,,,,,,,,
2007,Direct migration background,5th Quintile,,,,,,,,,,,,
2007,Indirect migration background,1st Quintile,,,,,,,,,,,,
2007,Indirect migration background,2nd Quintile,,,,,,,,,,,,
2007,Indirect migration background,3rd Quintile,,,,,,,,,,,,
2007,Indirect migration background,4th Quintile,,,,,,,,,,,,
2007,Indirect migration background,5th Quintile,,,,,,,,,,,,
2008,No migration background,1st Quintile,2192,75.61993,74.85383,76.38603,63.00000,73.00000,84.00000,35.0,115.50000,73.0,72.00000,75.00000
2008,No migration background,2nd Quintile,2819,76.75212,76.17426,77.32997,65.00000,75.00000,85.00000,40.0,115.00000,75.0,75.00000,76.00000
2008,No migration background,3rd Quintile,3282,77.33932,76.79089,77.88775,65.00000,76.00000,86.00000,42.0,117.50000,76.0,75.00000,77.02500
2008,No migration background,4th Quintile,3478,77.55744,77.01929,78.09560,65.00000,76.00000,86.00000,40.0,117.50000,76.0,75.00000,77.00000
2008,No migration background,5th Quintile,4876,77.30393,76.85318,77.75468,65.00000,76.00000,87.00000,40.0,120.00000,76.0,75.00000,77.00000
2008,Direct migration background,1st Quintile,595,76.70239,75.39746,78.00733,66.00000,75.00000,85.00000,37.50000,113.50000,75.0,74.00000,77.00000
2008,Direct migration background,2nd Quintile,409,75.07156,73.56373,76.57940,63.00000,75.00000,84.00000,40.0,115.50000,75.0,72.97500,76.00000
2008,Direct migration background,3rd Quintile,364,73.85046,72.33251,75.36842,63.00000,74.00000,83.55477,45.0,114.38691,74.0,70.97500,75.00000
2008,Direct migration background,4th Quintile,284,75.12736,73.39211,76.86262,64.00000,73.00000,83.00000,43.0,111.50000,73.0,70.00000,75.00000
2008,Direct migration background,5th Quintile,245,74.38353,72.56993,76.19712,64.00000,74.00000,84.00000,46.0,114.00000,74.0,68.00000,77.00000
2008,Indirect migration background,1st Quintile,208,70.45761,68.31165,72.60358,60.00000,70.00000,80.00000,40.0,110.00000,70.0,67.00000,72.00000
2008,Indirect migration background,2nd Quintile,153,74.89854,72.49112,77.30596,63.00000,75.00000,84.00000,43.0,110.0,75.0,72.00000,79.00000
2008,Indirect migration background,3rd Quintile,173,71.57228,69.67471,73.46986,62.00000,70.00000,80.00000,45.0,107.00000,70.0,65.00000,73.00000
2008,Indirect migration background,4th Quintile,136,74.35205,71.74801,76.95608,60.00000,75.00000,84.50924,45.0,121.27310,75.0,70.00000,80.00000
2008,Indirect migration background,5th Quintile,146,75.43132,73.08984,77.77281,65.00000,75.00000,86.00000,44.0,117.50000,75.0,71.00000,80.00000
2009,No migration background,1st Quintile,,,,,,,,,,,,
2009,No migration background,2nd Quintile,,,,,,,,,,,,
2009,No migration background,3rd Quintile,,,,,,,,,,,,
2009,No migration background,4th Quintile,,,,,,,,,,,,
2009,No migration background,5th Quintile,,,,,,,,,,,,
2009,Direct migration background,1st Quintile,,,,,,,,,,,,
2009,Direct migration background,2nd Quintile,,,,,,,,,,,,
2009,Direct migration background,3rd Quintile,,,,,,,,,,,,
2009,Direct migration background,4th Quintile,,,,,,,,,,,,
2009,Direct migration background,5th Quintile,,,,,,,,,,,,
