"ple0020","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Ja","2009","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Ja","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","Hauptschule","kein Migrationshintergrund","29","","",""
"Ja","2009","Hauptschule","direkter Migrationshintergrund","5","","",""
"Ja","2009","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","Realschule","kein Migrationshintergrund","7","","",""
"Ja","2009","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2009","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","(Fach-)Abitur","kein Migrationshintergrund","1","","",""
"Ja","2009","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2009","AkademikerIn","kein Migrationshintergrund","3","","",""
"Ja","2009","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2009","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","(noch) kein Abschluss","kein Migrationshintergrund","315","0.985964499128204","0.972994225257515","0.998934772998892"
"Nein","2009","(noch) kein Abschluss","direkter Migrationshintergrund","111","0.977019647816073","0.949269259255533","1.00477003637661"
"Nein","2009","(noch) kein Abschluss","indirekter Migrationshintergrund","56","1","1","1"
"Nein","2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","Hauptschule","kein Migrationshintergrund","5193","0.99427260172812","0.992225869229826","0.996319334226414"
"Nein","2009","Hauptschule","direkter Migrationshintergrund","773","0.990259864650837","0.983358811422429","0.997160917879245"
"Nein","2009","Hauptschule","indirekter Migrationshintergrund","212","1","1","1"
"Nein","2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","Realschule","kein Migrationshintergrund","4493","0.998392505070102","0.997222016179403","0.999562993960801"
"Nein","2009","Realschule","direkter Migrationshintergrund","142","1","1","1"
"Nein","2009","Realschule","indirekter Migrationshintergrund","170","1","1","1"
"Nein","2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","(Fach-)Abitur","kein Migrationshintergrund","1603","0.99910522043332","0.997642000691203","1.00056844017544"
"Nein","2009","(Fach-)Abitur","direkter Migrationshintergrund","295","1","1","1"
"Nein","2009","(Fach-)Abitur","indirekter Migrationshintergrund","105","1","1","1"
"Nein","2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2009","AkademikerIn","kein Migrationshintergrund","3653","0.998943803157779","0.997890901138923","0.999996705176635"
"Nein","2009","AkademikerIn","direkter Migrationshintergrund","292","1","1","1"
"Nein","2009","AkademikerIn","indirekter Migrationshintergrund","87","1","1","1"
"Nein","2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","Realschule","kein Migrationshintergrund","","","",""
"Ja","2010","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2010","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2010","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","Realschule","kein Migrationshintergrund","","","",""
"Nein","2010","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2010","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2010","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2010","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2010","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2010","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","Hauptschule","kein Migrationshintergrund","38","0.00706245471301284","0.00495267342742226","0.00917223599860341"
"Ja","2011","Hauptschule","direkter Migrationshintergrund","7","","",""
"Ja","2011","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","Realschule","kein Migrationshintergrund","3","","",""
"Ja","2011","Realschule","direkter Migrationshintergrund","1","","",""
"Ja","2011","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2011","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2011","AkademikerIn","kein Migrationshintergrund","7","","",""
"Ja","2011","AkademikerIn","direkter Migrationshintergrund","1","","",""
"Ja","2011","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","(noch) kein Abschluss","kein Migrationshintergrund","362","1","1","1"
"Nein","2011","(noch) kein Abschluss","direkter Migrationshintergrund","132","1","1","1"
"Nein","2011","(noch) kein Abschluss","indirekter Migrationshintergrund","67","1","1","1"
"Nein","2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","Hauptschule","kein Migrationshintergrund","6014","0.992937545286987","0.990827764001397","0.995047326572578"
"Nein","2011","Hauptschule","direkter Migrationshintergrund","883","0.987668385263961","0.980417873893565","0.994918896634356"
"Nein","2011","Hauptschule","indirekter Migrationshintergrund","208","1","1","1"
"Nein","2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","Realschule","kein Migrationshintergrund","5152","0.99929885194263","0.998576271308295","1.00002143257696"
"Nein","2011","Realschule","direkter Migrationshintergrund","170","0.996975894950367","0.988746066139856","1.00520572376088"
"Nein","2011","Realschule","indirekter Migrationshintergrund","189","1","1","1"
"Nein","2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","(Fach-)Abitur","kein Migrationshintergrund","1905","1","1","1"
"Nein","2011","(Fach-)Abitur","direkter Migrationshintergrund","393","1","1","1"
"Nein","2011","(Fach-)Abitur","indirekter Migrationshintergrund","143","1","1","1"
"Nein","2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2011","AkademikerIn","kein Migrationshintergrund","4103","0.998238001087295","0.996955826846817","0.999520175327773"
"Nein","2011","AkademikerIn","direkter Migrationshintergrund","369","0.997469800435232","0.99235092577977","1.00258867509069"
"Nein","2011","AkademikerIn","indirekter Migrationshintergrund","108","1","1","1"
"Nein","2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","Realschule","kein Migrationshintergrund","","","",""
"Ja","2012","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","Realschule","kein Migrationshintergrund","","","",""
"Nein","2012","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2012","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2012","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","(noch) kein Abschluss","kein Migrationshintergrund","1","","",""
"Ja","2013","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Ja","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","Hauptschule","kein Migrationshintergrund","35","0.00632663589312386","0.00419524134976569","0.00845803043648204"
"Ja","2013","Hauptschule","direkter Migrationshintergrund","6","","",""
"Ja","2013","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","Realschule","kein Migrationshintergrund","7","","",""
"Ja","2013","Realschule","direkter Migrationshintergrund","1","","",""
"Ja","2013","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","(Fach-)Abitur","kein Migrationshintergrund","1","","",""
"Ja","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2013","AkademikerIn","kein Migrationshintergrund","4","","",""
"Ja","2013","AkademikerIn","direkter Migrationshintergrund","2","","",""
"Ja","2013","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","(noch) kein Abschluss","kein Migrationshintergrund","324","0.99447076552282","0.986408911602009","1.00253261944363"
"Nein","2013","(noch) kein Abschluss","direkter Migrationshintergrund","95","0.965593011584471","0.929131651720596","1.00205437144835"
"Nein","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","63","1","1","1"
"Nein","2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","Hauptschule","kein Migrationshintergrund","5281","0.993673364106876","0.991541969563518","0.995804758650234"
"Nein","2013","Hauptschule","direkter Migrationshintergrund","713","0.985823650872687","0.977182621876081","0.994464679869293"
"Nein","2013","Hauptschule","indirekter Migrationshintergrund","182","1","1","1"
"Nein","2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","Realschule","kein Migrationshintergrund","4724","0.998714138724832","0.99769298935241","0.999735288097254"
"Nein","2013","Realschule","direkter Migrationshintergrund","143","0.995782687961992","0.985198269574741","1.00636710634924"
"Nein","2013","Realschule","indirekter Migrationshintergrund","165","1","1","1"
"Nein","2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","(Fach-)Abitur","kein Migrationshintergrund","1752","0.999525565375643","0.998506170902662","1.00054495984862"
"Nein","2013","(Fach-)Abitur","direkter Migrationshintergrund","338","1","1","1"
"Nein","2013","(Fach-)Abitur","indirekter Migrationshintergrund","124","1","1","1"
"Nein","2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2013","AkademikerIn","kein Migrationshintergrund","3993","0.998579459209118","0.997411845499662","0.999747072918573"
"Nein","2013","AkademikerIn","direkter Migrationshintergrund","353","0.994647269006447","0.987057017428189","1.00223752058471"
"Nein","2013","AkademikerIn","indirekter Migrationshintergrund","114","1","1","1"
"Nein","2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","Realschule","kein Migrationshintergrund","","","",""
"Nein","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2015","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Ja","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","Hauptschule","kein Migrationshintergrund","32","0.00773713944672535","0.00540447630001143","0.0100698025934393"
"Ja","2015","Hauptschule","direkter Migrationshintergrund","4","","",""
"Ja","2015","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2015","Realschule","kein Migrationshintergrund","12","","",""
