"ple0020","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2009","(noch) kein Abschluss","Westdeutschland","2","","",""
"Ja","2009","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2009","Hauptschule","Westdeutschland","22","","",""
"Ja","2009","Hauptschule","Ostdeutschland","12","","",""
"Ja","2009","Realschule","Westdeutschland","6","0.00190112356711254","0.000378478154250928","0.00342376897997415"
"Ja","2009","Realschule","Ostdeutschland","1","","",""
"Ja","2009","(Fach-)Abitur","Westdeutschland","1","","",""
"Ja","2009","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2009","AkademikerIn","Westdeutschland","3","","",""
"Ja","2009","AkademikerIn","Ostdeutschland","","","",""
"Nein","2009","(noch) kein Abschluss","Westdeutschland","410","0.983101451190837","0.970655635741835","0.995547266639839"
"Nein","2009","(noch) kein Abschluss","Ostdeutschland","72","1","1","1"
"Nein","2009","Hauptschule","Westdeutschland","5069","0.994973447430496","0.993030829457589","0.996916065403404"
"Nein","2009","Hauptschule","Ostdeutschland","1109","","",""
"Nein","2009","Realschule","Westdeutschland","3138","0.998098876432887","0.996576231020026","0.999621521845749"
"Nein","2009","Realschule","Ostdeutschland","1667","","",""
"Nein","2009","(Fach-)Abitur","Westdeutschland","1656","","",""
"Nein","2009","(Fach-)Abitur","Ostdeutschland","347","1","1","1"
"Nein","2009","AkademikerIn","Westdeutschland","2825","","",""
"Nein","2009","AkademikerIn","Ostdeutschland","1207","","",""
"Ja","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Ja","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Ja","2010","Hauptschule","Westdeutschland","","","",""
"Ja","2010","Hauptschule","Ostdeutschland","","","",""
"Ja","2010","Realschule","Westdeutschland","","","",""
"Ja","2010","Realschule","Ostdeutschland","","","",""
"Ja","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2010","(Fach-)Abitur","Ostdeutschland","","","",""
