year,ple0020,migback,sampreg,proportion,n,lower_confidence,upper_confidence
2009,Yes,No migration background,West,0.6041666666666666,21983,0.5977019848629729,0.6106313484703604
2009,Yes,No migration background,East,0.25,21983,0.2442758207182814,0.2557241792817186
2009,Yes,Direct migration background,West,0.125,21983,0.12062808585833777,0.12937191414166221
2009,Yes,Direct migration background,East,0.020833333333333332,21983,0.018945253806703848,0.022721412859962816
2009,No,No migration background,West,0.6230940456316082,21983,0.6166877660047746,0.6295003252584418
2009,No,No migration background,East,0.24568725653867557,21983,0.239996373902211,0.2513781391751401
2009,No,Direct migration background,West,0.08781302170283806,21983,0.08407162304227207,0.09155442036340404
2009,No,Indirect migration background,West,0.037117417918753476,21983,0.034618292020209974,0.03961654381729698
2009,No,Direct migration background,East,0.004117974401780746,21983,0.0032714132019670992,0.004964535601594392
2009,No,Indirect migration background,East,0.0021702838063439064,21983,0.0015551082466048528,0.00278545936608296
2011,Yes,No migration background,West,0.6379310344827587,41903,0.6333293585715566,0.6425327103939608
2011,Yes,No migration background,East,0.20689655172413793,41903,0.20301795114296672,0.21077515230530913
2011,Yes,Direct migration background,West,0.13793103448275862,41903,0.13462935040783197,0.14123271855768527
2011,Yes,Direct migration background,East,0.017241379310344827,41903,0.015995020904181513,0.01848773771650814
2011,No,No migration background,West,0.6349528643944887,41903,0.6303431000037172,0.6395626287852603
2011,No,No migration background,East,0.22992506647328984,41903,0.22589610451502393,0.23395402843155574
2011,No,Direct migration background,West,0.09238578680203045,41903,0.08961318987246346,0.09515838373159745
2011,No,Indirect migration background,West,0.03620981387478849,41903,0.03442111221904547,0.03799851553053151
2011,No,Direct migration background,East,0.004544355813391346,41903,0.0039003635740599996,0.005188348052722693
2011,No,Indirect migration background,East,0.001982112642011119,41903,0.0015562526503821827,0.0024079726336400553
2013,Yes,No migration background,West,0.5344827586206896,44486,0.5298474449505963,0.5391180722907829
2013,Yes,No migration background,East,0.29310344827586204,44486,0.2888735220969944,0.2973333744547297
2013,Yes,Direct migration background,West,0.13793103448275862,44486,0.13472663690555176,0.14113543205996548
2013,Yes,Direct migration background,East,0.034482758620689655,44486,0.032787150802476205,0.036178366438903105
2013,No,No migration background,West,0.6421735431731178,44486,0.6377189625743469,0.6466281237718887
2013,No,No migration background,East,0.22915780518928117,44486,0.2252521449610647,0.23306346541749765
2013,No,Direct migration background,West,0.08693109315185028,44486,0.08431300816700295,0.08954917813669762
2013,No,Indirect migration background,West,0.035197788175244576,44486,0.03348532506598996,0.03691025128449919
2013,No,Direct migration background,East,0.004519353466609953,44486,0.003896050838608691,0.005142656094611215
2013,No,Indirect migration background,East,0.0020204168438962143,44486,0.0016031386296900597,0.002437695058102369
2015,Yes,No migration background,West,0.5692307692307692,38036,0.5642542558852465,0.5742072825762919
2015,Yes,No migration background,East,0.27692307692307694,38036,0.27242599833725323,0.28142015550890065
2015,Yes,Direct migration background,West,0.12307692307692308,38036,0.11977529828742603,0.12637854786642014
2015,Yes,Direct migration background,East,0.015384615384615385,38036,0.014147713411411649,0.016621517357819124
2015,Yes,Indirect migration background,West,0.015384615384615385,38036,0.014147713411411649,0.016621517357819124
2015,No,No migration background,West,0.5674701689757348,38036,0.562491213955176,0.5724491239962936
2015,No,No migration background,East,0.19364138704252423,38036,0.18967018613591197,0.1976125879491365
2015,No,Direct migration background,West,0.1642107792103788,38036,0.16048765208116778,0.16793390633958982
2015,No,Indirect migration background,West,0.05878113237767278,38036,0.05641726591954771,0.061144998835797854
2015,No,Direct migration background,East,0.012212701209257628,38036,0.01110888634834525,0.013316516070170006
2015,No,Indirect migration background,East,0.003683831184431809,38036,0.003074985683505768,0.00429267668535785
2017,Yes,No migration background,West,0.5714285714285714,45410,0.5668768790460093,0.5759802638111335
