year,bula_h,regtyp,ple0020,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,Urban regions,No,1.0,21983,1.0,1.0
2009,Schleswig-Holstein,Rural regions,No,0.9968454258675079,21983,0.9961041209680324,0.9975867307669835
2009,Schleswig-Holstein,Rural regions,Yes,0.0031545741324921135,21983,0.0024132692330165527,0.0038958790319676743
2009,Hamburg,Urban regions,No,1.0,21983,1.0,1.0
2009,Lower Saxony,Urban regions,No,0.9974025974025974,21983,0.9967297486151762,0.9980754461900186
2009,Lower Saxony,Urban regions,Yes,0.0025974025974025974,21983,0.001924553809981382,0.0032702513848238126
2009,Lower Saxony,Rural regions,No,0.996523754345307,21983,0.995745696925448,0.9973018117651661
2009,Lower Saxony,Rural regions,Yes,0.0034762456546929316,21983,0.002698188234833891,0.004254303074551972
2009,Bremen,Urban regions,No,1.0,21983,1.0,1.0
2009,North Rhine-Westphalia,Urban regions,No,0.9982964224872232,21983,0.9977512633467066,0.9988415816277397
2009,North Rhine-Westphalia,Urban regions,Yes,0.0017035775127768314,21983,0.0011584183722602877,0.002248736653293375
2009,North Rhine-Westphalia,Rural regions,No,0.9905660377358491,21983,0.9892881244783618,0.9918439509933363
2009,North Rhine-Westphalia,Rural regions,Yes,0.009433962264150943,21983,0.008156049006663661,0.010711875521638225
2009,Hesse,Urban regions,No,0.9949849548645938,21983,0.9940511454001211,0.9959187643290666
2009,Hesse,Urban regions,Yes,0.0050150451354062184,21983,0.004081235670933452,0.005948854599878985
2009,Hesse,Rural regions,No,1.0,21983,1.0,1.0
2009,"Rhineland-Palatinate, Saarland",Urban regions,No,0.9961290322580645,21983,0.9953081513284454,0.9969499131876836
2009,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.003870967741935484,21983,0.003050086812316445,0.004691848671554522
2009,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,21983,1.0,1.0
2009,Baden-Wuerttemberg,Urban regions,No,0.9963484611371936,21983,0.9955510979482497,0.9971458243261374
2009,Baden-Wuerttemberg,Urban regions,Yes,0.0036515388628064684,21983,0.0028541756738625955,0.004448902051750341
2009,Baden-Wuerttemberg,Rural regions,No,0.9894736842105263,21983,0.9881245569650198,0.9908228114560328
2009,Baden-Wuerttemberg,Rural regions,Yes,0.010526315789473684,21983,0.00917718854396713,0.011875443034980239
2009,Bavaria,Urban regions,No,0.99836867862969,21983,0.9978351867321038,0.9989021705272763
2009,Bavaria,Urban regions,Yes,0.0016313213703099511,21983,0.001097829472723771,0.0021648132678961313
2009,Bavaria,Rural regions,No,0.9992769342010123,21983,0.9989215939270741,0.9996322744749504
2009,Bavaria,Rural regions,Yes,0.0007230657989877079,21983,0.0003677255250496247,0.001078406072925791
2009,Berlin,Urban regions,No,0.9956076134699854,21983,0.9947334211808799,0.9964818057590908
2009,Berlin,Urban regions,Yes,0.004392386530014641,21983,0.0035181942409091434,0.005266578819120139
2009,Brandenburg,Urban regions,No,1.0,21983,1.0,1.0
2009,Brandenburg,Rural regions,No,0.9958563535911602,21983,0.9950071686483717,0.9967055385339487
2009,Brandenburg,Rural regions,Yes,0.004143646408839779,21983,0.0032944614660512174,0.004992831351628341
2009,Mecklenburg-Western Pomerania,Urban regions,No,0.9827586206896551,21983,0.9810378538604331,0.9844793875188772
2009,Mecklenburg-Western Pomerania,Urban regions,Yes,0.017241379310344827,21983,0.015520612481122721,0.018962146139566934
2009,Mecklenburg-Western Pomerania,Rural regions,No,1.0,21983,1.0,1.0
2009,Saxony,Urban regions,No,1.0,21983,1.0,1.0
2009,Saxony,Rural regions,No,0.9970326409495549,21983,0.9963136021441246,0.9977516797549852
2009,Saxony,Rural regions,Yes,0.002967359050445104,21983,0.0022483202450148034,0.0036863978558754045
2009,Saxony-Anhalt,Urban regions,No,0.9932432432432432,21983,0.9921602904061613,0.9943261960803251
2009,Saxony-Anhalt,Urban regions,Yes,0.006756756756756757,21983,0.005673803919674864,0.00783970959383865
2009,Saxony-Anhalt,Rural regions,No,0.998389694041868,21983,0.9978596440453696,0.9989197440383663
2009,Saxony-Anhalt,Rural regions,Yes,0.001610305958132045,21983,0.0010802559616337544,0.0021403559546303358
2009,Thuringa,Urban regions,No,0.9959349593495935,21983,0.9950938343783111,0.9967760843208759
2009,Thuringa,Urban regions,Yes,0.0040650406504065045,21983,0.003223915679124059,0.00490616562168895
2009,Thuringa,Rural regions,No,0.9948006932409013,21983,0.9938499716610523,0.9957514148207502
2009,Thuringa,Rural regions,Yes,0.005199306759098787,21983,0.004248585179249793,0.006150028338947781
2011,Schleswig-Holstein,Urban regions,No,1.0,41903,1.0,1.0
2011,Schleswig-Holstein,Rural regions,No,0.9955156950672646,41903,0.9948759526646047,0.9961554374699244
2011,Schleswig-Holstein,Rural regions,Yes,0.004484304932735426,41903,0.003844562530075615,0.005124047335395236
2011,Hamburg,Urban regions,No,1.0,41903,1.0,1.0
2011,Lower Saxony,Urban regions,No,0.9965156794425087,41903,0.9959514774276945,0.997079881457323
2011,Lower Saxony,Urban regions,Yes,0.003484320557491289,41903,0.002920118542677096,0.004048522572305482
2011,Lower Saxony,Rural regions,No,0.9990448901623686,41903,0.9987491211484059,0.9993406591763314
2011,Lower Saxony,Rural regions,Yes,0.0009551098376313276,41903,0.0006593408236685101,0.001250878851594145
2011,Bremen,Urban regions,No,0.9920634920634921,41903,0.9912138852741224,0.9929130988528618
2011,Bremen,Urban regions,Yes,0.007936507936507936,41903,0.00708690114713821,0.008786114725877661
2011,North Rhine-Westphalia,Urban regions,No,0.997997997997998,41903,0.9975700109743157,0.9984259850216803
2011,North Rhine-Westphalia,Urban regions,Yes,0.002002002002002002,41903,0.0015740149783197393,0.0024299890256842646
2011,North Rhine-Westphalia,Rural regions,No,0.9851851851851852,41903,0.9840284323763895,0.9863419379939808
2011,North Rhine-Westphalia,Rural regions,Yes,0.014814814814814815,41903,0.013658062006019085,0.015971567623610544
2011,Hesse,Urban regions,No,0.9956784788245462,41903,0.9950504039856017,0.9963065536634906
2011,Hesse,Urban regions,Yes,0.00432152117545376,41903,0.0036934463365092753,0.004949596014398245
2011,Hesse,Rural regions,No,1.0,41903,1.0,1.0
2011,"Rhineland-Palatinate, Saarland",Urban regions,No,0.9977220956719818,41903,0.9972656321804384,0.9981785591635252
2011,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.002277904328018223,41903,0.001821440836474875,0.002734367819561571
2011,"Rhineland-Palatinate, Saarland",Rural regions,No,1.0,41903,1.0,1.0
2011,Baden-Wuerttemberg,Urban regions,No,0.9968736042876284,41903,0.9963390700415307,0.9974081385337261
2011,Baden-Wuerttemberg,Urban regions,Yes,0.0031263957123715946,41903,0.0025918614662738585,0.0036609299584693306
2011,Baden-Wuerttemberg,Rural regions,No,1.0,41903,1.0,1.0
2011,Bavaria,Urban regions,No,0.9966577540106952,41903,0.9961051350989706,0.9972103729224199
2011,Bavaria,Urban regions,Yes,0.0033422459893048127,41903,0.002789627077580111,0.0038948649010295145
2011,Bavaria,Rural regions,No,0.9958530805687204,41903,0.9952377706054928,0.9964683905319479
2011,Bavaria,Rural regions,Yes,0.004146919431279621,41903,0.0035316094680521094,0.0047622293945071325
2011,Berlin,Urban regions,No,0.9974391805377721,41903,0.9969552687451854,0.9979230923303589
2011,Berlin,Urban regions,Yes,0.002560819462227913,41903,0.0020769076696411488,0.003044731254814677
2011,Brandenburg,Urban regions,No,1.0,41903,1.0,1.0
2011,Brandenburg,Rural regions,No,0.995079950799508,41903,0.9944099933450553,0.9957499082539606
2011,Brandenburg,Rural regions,Yes,0.004920049200492005,41903,0.004250091746039336,0.005590006654944674
2011,Mecklenburg-Western Pomerania,Urban regions,No,1.0,41903,1.0,1.0
2011,Mecklenburg-Western Pomerania,Rural regions,No,0.997872340425532,41903,0.9974311540662765,0.9983135267847875
2011,Mecklenburg-Western Pomerania,Rural regions,Yes,0.002127659574468085,41903,0.0016864732152125689,0.0025688459337236016
2011,Saxony,Urban regions,No,0.9972375690607734,41903,0.9967350199101424,0.9977401182114045
2011,Saxony,Urban regions,Yes,0.0027624309392265192,41903,0.0022598817885954177,0.0032649800898576207
2011,Saxony,Rural regions,No,0.9955817378497791,41903,0.9949467027740047,0.9962167729255536
2011,Saxony,Rural regions,Yes,0.004418262150220913,41903,0.0037832270744464257,0.0050532972259954
2011,Saxony-Anhalt,Urban regions,No,0.9951219512195122,41903,0.9944548453903145,0.9957890570487099
2011,Saxony-Anhalt,Urban regions,Yes,0.004878048780487805,41903,0.004210942951290045,0.005545154609685565
2011,Saxony-Anhalt,Rural regions,No,0.9984894259818731,41903,0.9981175687318987,0.9988612832318474
2011,Saxony-Anhalt,Rural regions,Yes,0.0015105740181268882,41903,0.0011387167681525465,0.00188243126810123
2011,Thuringa,Urban regions,No,0.9962406015037594,41903,0.9956546322710897,0.996826570736429
2011,Thuringa,Urban regions,Yes,0.0037593984962406013,41903,0.003173429263570984,0.004345367728910219
2011,Thuringa,Rural regions,No,1.0,41903,1.0,1.0
2013,Schleswig-Holstein,Urban regions,No,1.0,44486,1.0,1.0
2013,Schleswig-Holstein,Rural regions,No,1.0,44486,1.0,1.0
2013,Hamburg,Urban regions,No,1.0,44486,1.0,1.0
2013,Lower Saxony,Urban regions,No,1.0,44486,1.0,1.0
2013,Lower Saxony,Rural regions,No,0.996135265700483,44486,0.995558680659072,0.9967118507418941
2013,Lower Saxony,Rural regions,Yes,0.003864734299516908,44486,0.0032881492581059613,0.0044413193409278545
2013,Bremen,Urban regions,No,1.0,44486,1.0,1.0
2013,North Rhine-Westphalia,Urban regions,No,0.9972345132743363,44486,0.9967465031500549,0.9977225233986178
2013,North Rhine-Westphalia,Urban regions,Yes,0.0027654867256637168,44486,0.0022774766013822054,0.003253496849945228
2013,North Rhine-Westphalia,Rural regions,No,1.0,44486,1.0,1.0
2013,Hesse,Urban regions,No,0.9961722488038277,44486,0.9955984185223569,0.9967460790852986
2013,Hesse,Urban regions,Yes,0.003827751196172249,44486,0.00325392091470146,0.004401581477643038
2013,Hesse,Rural regions,No,1.0,44486,1.0,1.0
2013,"Rhineland-Palatinate, Saarland",Urban regions,No,0.9939098660170523,44486,0.9931868776374937,0.994632854396611
2013,"Rhineland-Palatinate, Saarland",Urban regions,Yes,0.0060901339829476245,44486,0.005367145603389029,0.00681312236250622
2013,"Rhineland-Palatinate, Saarland",Rural regions,No,0.9963898916967509,44486,0.9958325530425617,0.99694723035094
2013,"Rhineland-Palatinate, Saarland",Rural regions,Yes,0.0036101083032490976,44486,0.00305276964905993,0.004167446957438266
2013,Baden-Wuerttemberg,Urban regions,No,0.9994764397905759,44486,0.9992638639086429,0.9996890156725089
2013,Baden-Wuerttemberg,Urban regions,Yes,0.0005235602094240838,44486,0.0003109843274910509,0.0007361360913571167
2013,Baden-Wuerttemberg,Rural regions,No,0.9953051643192489,44486,0.9946699318044702,0.9959403968340276
2013,Baden-Wuerttemberg,Rural regions,Yes,0.004694835680751174,44486,0.004059603165972493,0.005330068195529855
2013,Bavaria,Urban regions,No,0.9956076134699854,44486,0.9949930895777043,0.9962221373622665
2013,Bavaria,Urban regions,Yes,0.004392386530014641,44486,0.0037778626377335733,0.0050069104222957095
2013,Bavaria,Rural regions,No,0.9955724225173941,44486,0.9949554527168606,0.9961893923179276
2013,Bavaria,Rural regions,Yes,0.004427577482605946,44486,0.003810607682072483,0.005044547283139409
2013,Berlin,Urban regions,No,0.99609375,44486,0.9955140884183422,0.9966734115816578
2013,Berlin,Urban regions,Yes,0.00390625,44486,0.0033265884183421805,0.0044859115816578195
2013,Brandenburg,Urban regions,No,1.0,44486,1.0,1.0
2013,Brandenburg,Rural regions,No,0.9985955056179775,44486,0.9982474896273703,0.9989435216085847
2013,Brandenburg,Rural regions,Yes,0.0014044943820224719,44486,0.0010564783914152674,0.0017525103726296763
2013,Mecklenburg-Western Pomerania,Urban regions,No,1.0,44486,1.0,1.0
2013,Mecklenburg-Western Pomerania,Rural regions,No,0.9951807228915662,44486,0.9945371669273204,0.995824278855812
2013,Mecklenburg-Western Pomerania,Rural regions,Yes,0.004819277108433735,44486,0.0041757211441878885,0.005462833072679582
2013,Saxony,Urban regions,No,0.9940298507462687,44486,0.9933139765638112,0.9947457249287263
2013,Saxony,Urban regions,Yes,0.005970149253731343,44486,0.00525427507127375,0.006686023436188937
2013,Saxony,Rural regions,No,0.9939849624060151,44486,0.9932664182315928,0.9947035065804374
2013,Saxony,Rural regions,Yes,0.006015037593984963,44486,0.0052964934195626895,0.006733581768407236
2013,Saxony-Anhalt,Urban regions,No,0.9887640449438202,44486,0.9877845646067207,0.9897435252809197
2013,Saxony-Anhalt,Urban regions,Yes,0.011235955056179775,44486,0.010256474719080312,0.012215435393279237
2013,Saxony-Anhalt,Rural regions,No,1.0,44486,1.0,1.0
2013,Thuringa,Urban regions,No,0.9956709956709957,44486,0.9950609022655116,0.9962810890764798
2013,Thuringa,Urban regions,Yes,0.004329004329004329,44486,0.0037189109235201516,0.004939097734488506
2013,Thuringa,Rural regions,No,0.9964788732394366,44486,0.9959284214722725,0.9970293250066008
2013,Thuringa,Rural regions,Yes,0.0035211267605633804,44486,0.0029706749933992417,0.004071578527727519
2015,Schleswig-Holstein,Urban regions,No,0.991701244813278,38036,0.9907895372497458,0.9926129523768102
2015,Schleswig-Holstein,Urban regions,Yes,0.008298755186721992,38036,0.007387047623189812,0.009210462750254172
2015,Schleswig-Holstein,Rural regions,No,1.0,38036,1.0,1.0
2015,Hamburg,Urban regions,No,0.9906103286384976,38036,0.9896410798339363,0.9915795774430589
2015,Hamburg,Urban regions,Yes,0.009389671361502348,38036,0.00842042255694105,0.010358920166063646
2015,Lower Saxony,Urban regions,No,0.9979550102249489,38036,0.9975010061991826,0.9984090142507153
2015,Lower Saxony,Urban regions,Yes,0.002044989775051125,38036,0.0015909857492848029,0.0024989938008174468
2015,Lower Saxony,Rural regions,No,0.9986139986139986,38036,0.9982401125230442,0.9989878847049529
2015,Lower Saxony,Rural regions,Yes,0.001386001386001386,38036,0.0010121152950470767,0.0017598874769556953
2015,Bremen,Urban regions,No,1.0,38036,1.0,1.0
2015,North Rhine-Westphalia,Urban regions,No,0.998220640569395,38036,0.9977970914656821,0.9986441896731079
2015,North Rhine-Westphalia,Urban regions,Yes,0.0017793594306049821,38036,0.001355810326892111,0.002202908534317853
2015,North Rhine-Westphalia,Rural regions,No,1.0,38036,1.0,1.0
2015,Hesse,Urban regions,No,0.9978213507625272,38036,0.9973527762031615,0.9982899253218929
2015,Hesse,Urban regions,Yes,0.002178649237472767,38036,0.001710074678107121,0.002647223796838413
2015,Hesse,Rural regions,No,0.9969512195121951,38036,0.9963971571049047,0.9975052819194855
2015,Hesse,Rural regions,Yes,0.003048780487804878,38036,0.0024947180805144926,0.0036028428950952637
