year,age_gr,regtyp,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,30-45 y.,Urban regions,No,0.99941,3083,3083,0.99855,1.00027
2009,30-45 y.,Rural regions,No,0.99961,1590,1590,0.99865,1.00058
2009,46-65 y.,Urban regions,No,0.99710,4045,4045,0.99544,0.99876
2009,46-65 y.,Rural regions,No,0.99795,2274,2274,0.99609,0.99981
2009,66 and older,Urban regions,No,0.98824,2679,2679,0.98416,0.99233
2009,66 and older,Rural regions,No,0.99210,1444,1444,0.98753,0.99667
2011,30-45 y.,Urban regions,No,0.99933,3196,3196,0.99843,1.00023
2011,46-65 y.,Urban regions,No,0.99869,4866,4866,0.99767,0.99970
2011,46-65 y.,Rural regions,No,0.99939,2902,2902,0.99849,1.00029
2011,66 and older,Urban regions,Yes,0.01139,31,3312,0.00778,0.01501
2011,66 and older,Urban regions,No,0.98861,3281,3312,0.98499,0.99222
2011,66 and older,Rural regions,No,0.98934,1789,1789,0.98458,0.99410
2013,17-29 y.,Urban regions,No,0.99912,1719,1719,0.99771,1.00052
2013,30-45 y.,Rural regions,No,0.99805,1399,1399,0.99573,1.00036
2013,46-65 y.,Urban regions,No,0.99738,4492,4492,0.99589,0.99888
2013,46-65 y.,Rural regions,No,0.99949,2816,2816,0.99865,1.00032
2013,66 and older,Urban regions,No,0.99120,3153,3153,0.98794,0.99446
2013,66 and older,Rural regions,No,0.98911,1740,1740,0.98424,0.99399
2015,17-29 y.,Urban regions,No,0.99989,2642,2642,0.99950,1.00029
2015,30-45 y.,Urban regions,No,0.99967,4823,4823,0.99916,1.00018
2015,30-45 y.,Rural regions,No,0.99589,2527,2527,0.99339,0.99838
2015,46-65 y.,Urban regions,No,0.99781,5636,5636,0.99659,0.99903
2015,46-65 y.,Rural regions,No,0.99848,3232,3232,0.99713,0.99982
2015,66 and older,Urban regions,Yes,0.01121,32,3089,0.00749,0.01492
2015,66 and older,Urban regions,No,0.98879,3057,3089,0.98508,0.99251
2015,66 and older,Rural regions,No,0.98968,1779,1779,0.98498,0.99438
2017,17-29 y.,Urban regions,No,0.99944,2943,2943,0.99859,1.00029
2017,17-29 y.,Rural regions,No,0.99820,1412,1412,0.99598,1.00041
2017,30-45 y.,Rural regions,No,0.99725,2413,2413,0.99517,0.99934
2017,46-65 y.,Urban regions,No,0.99894,6279,6279,0.99813,0.99974
2017,46-65 y.,Rural regions,No,0.99889,3682,3682,0.99782,0.99997
2017,66 and older,Urban regions,Yes,0.01385,35,3107,0.00974,0.01796
2017,66 and older,Urban regions,No,0.98615,3072,3107,0.98204,0.99026
2017,66 and older,Rural regions,No,0.98988,1843,1843,0.98531,0.99445
2019,17-29 y.,No answer / don't know,No,0.99130,118,118,0.97447,1.00813
2019,17-29 y.,Rural regions,No,0.99636,1153,1153,0.99288,0.99984
2019,30-45 y.,Urban regions,No,0.99975,4061,4061,0.99927,1.00024
2019,30-45 y.,Rural regions,No,0.99809,2064,2064,0.99621,0.99997
2019,46-65 y.,Urban regions,No,0.99889,6528,6528,0.99809,0.99970
2019,46-65 y.,Rural regions,No,0.99836,3678,3678,0.99706,0.99967
2019,66 and older,No answer / don't know,No,0.98530,80,80,0.95876,1.01184
2019,66 and older,Urban regions,Yes,0.01203,39,3223,0.00827,0.01580
2019,66 and older,Urban regions,No,0.98797,3184,3223,0.98420,0.99173
2019,66 and older,Rural regions,No,0.99028,1856,1856,0.98582,0.99475
2021,30-45 y.,Urban regions,No,0.99997,3668,3668,0.99979,1.00015
2021,30-45 y.,Rural regions,No,0.99934,1530,1530,0.99805,1.00063
2021,46-65 y.,Urban regions,No,0.99844,4768,4768,0.99733,0.99956
2021,46-65 y.,Rural regions,No,0.99708,2435,2435,0.99493,0.99922
2021,66 and older,Urban regions,No,0.99488,2231,2231,0.99192,0.99784
2021,66 and older,Rural regions,No,0.98847,1307,1307,0.98268,0.99426
