year,bula_h,pgisced97,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,Upper Secondary Level,No,0.99810,276,276,0.99294,1.00325
2009,Lower Saxony,Lower Secondary Level,No,0.99880,186,186,0.99381,1.00379
2009,Lower Saxony,Upper Secondary Level,No,0.99861,864,864,0.99613,1.00110
2009,Lower Saxony,Post-secondary Non-tertiary Level,No,0.98490,97,97,0.96051,1.00930
2009,Lower Saxony,Second Stage of Tertiary Education,No,0.99826,305,305,0.99358,1.00294
2009,North Rhine-Westphalia,Lower Secondary Level,No,0.98906,408,408,0.97896,0.99917
2009,North Rhine-Westphalia,Upper Secondary Level,No,0.99924,1752,1752,0.99795,1.00053
2009,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.99841,740,740,0.99553,1.00128
2009,Hesse,Lower Secondary Level,No,0.96205,117,117,0.92728,0.99682
2009,Hesse,Upper Secondary Level,No,0.99461,571,571,0.98860,1.00062
2009,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.99110,158,158,0.97641,1.00579
2009,"Rhineland-Palatinate, Saarland",Upper Secondary Level,No,0.99980,517,517,0.99859,1.00102
2009,Baden-Wuerttemberg,Primary Level,No,0.91618,33,33,0.82016,1.01219
2009,Baden-Wuerttemberg,Lower Secondary Level,No,0.96915,267,267,0.94837,0.98993
2009,Baden-Wuerttemberg,Upper Secondary Level,No,0.99883,1004,1004,0.99672,1.00095
2009,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.99667,442,442,0.99129,1.00205
2009,Bavaria,Upper Secondary Level,No,0.99829,1364,1364,0.99609,1.00048
2009,Bavaria,First Stage of Tertiary Education,No,0.99821,202,202,0.99236,1.00405
2009,Berlin,Lower Secondary Level,No,0.95737,43,43,0.89627,1.01847
2009,Berlin,Upper Secondary Level,No,0.99425,266,266,0.98515,1.00335
2009,Brandenburg,Lower Secondary Level,No,0.95070,50,50,0.89009,1.01132
2009,Brandenburg,Upper Secondary Level,No,0.99522,382,382,0.98829,1.00215
2009,Mecklenburg-Western Pomerania,Upper Secondary Level,No,0.99676,238,238,0.98953,1.00400
2009,Saxony,Upper Secondary Level,No,0.99803,748,748,0.99485,1.00121
2009,Saxony-Anhalt,Upper Secondary Level,No,0.99320,397,397,0.98511,1.00129
2009,Saxony-Anhalt,First Stage of Tertiary Education,No,0.99091,69,69,0.96835,1.01347
2009,Thuringa,Lower Secondary Level,No,0.97660,51,51,0.93470,1.01850
2009,Thuringa,Upper Secondary Level,No,0.99795,489,489,0.99394,1.00196
2011,Schleswig-Holstein,Upper Secondary Level,No,0.99062,356,356,0.98060,1.00065
2011,Lower Saxony,Lower Secondary Level,No,0.99861,229,229,0.99376,1.00345
2011,Lower Saxony,Upper Secondary Level,No,0.99866,1028,1028,0.99641,1.00090
2011,Lower Saxony,Second Stage of Tertiary Education,No,0.99985,345,345,0.99856,1.00114
2011,North Rhine-Westphalia,Lower Secondary Level,No,0.99213,473,473,0.98416,1.00010
2011,North Rhine-Westphalia,Upper Secondary Level,No,0.99876,1993,1993,0.99721,1.00031
2011,North Rhine-Westphalia,Second Stage of Tertiary Education,No,0.99898,834,834,0.99681,1.00115
2011,Hesse,Lower Secondary Level,No,0.95646,149,149,0.92359,0.98934
2011,Hesse,Upper Secondary Level,No,0.99515,615,615,0.98966,1.00065
2011,"Rhineland-Palatinate, Saarland",Lower Secondary Level,No,0.99115,198,198,0.97806,1.00423
2011,Baden-Wuerttemberg,Lower Secondary Level,No,0.97277,332,332,0.95523,0.99030
2011,Baden-Wuerttemberg,Second Stage of Tertiary Education,No,0.99456,527,527,0.98828,1.00085
2011,Bavaria,Lower Secondary Level,No,0.99034,343,343,0.97998,1.00071
2011,Bavaria,Upper Secondary Level,No,0.99515,1685,1685,0.99183,0.99847
2011,Bavaria,Second Stage of Tertiary Education,No,0.99611,644,644,0.99130,1.00092
2011,Berlin,Upper Secondary Level,No,0.99446,310,310,0.98618,1.00274
2011,Brandenburg,Lower Secondary Level,No,0.96551,72,72,0.92306,1.00796
2011,Brandenburg,Upper Secondary Level,No,0.99449,436,436,0.98754,1.00145
2011,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,No,0.98190,48,48,0.94379,1.02001
2011,Saxony,Upper Secondary Level,No,0.99498,781,781,0.99002,0.99994
