year,pgisced97,sampreg,ple0020,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,West,No,0.99598,243,243,0.98801,1.00395
2009,Primary Level,West,No,0.96277,148,148,0.93217,0.99338
2009,Lower Secondary Level,West,No,0.98727,1511,1511,0.98162,0.99293
2009,Lower Secondary Level,East,No,0.97458,258,258,0.95533,0.99382
2009,Upper Secondary Level,West,No,0.99827,6656,6656,0.99727,0.99927
2009,Upper Secondary Level,East,No,0.99684,2387,2387,0.99459,0.99909
2009,Post-secondary Non-tertiary Level,West,No,0.99846,843,843,0.99582,1.00111
2009,First Stage of Tertiary Education,West,No,0.99964,958,958,0.99843,1.00085
2009,First Stage of Tertiary Education,East,No,0.99827,371,371,0.99404,1.00250
2009,Second Stage of Tertiary Education,West,No,0.99883,2825,2825,0.99757,1.00009
2011,No answer / don't know,West,No,0.99769,262,262,0.99186,1.00352
2011,Primary Level,West,No,0.98847,200,200,0.97363,1.00330
2011,Lower Secondary Level,West,No,0.98622,1849,1849,0.98090,0.99154
2011,Lower Secondary Level,East,No,0.99129,293,293,0.98064,1.00195
2011,Upper Secondary Level,West,No,0.99746,7845,7845,0.99635,0.99858
2011,Upper Secondary Level,East,No,0.99749,2623,2623,0.99557,0.99940
2011,First Stage of Tertiary Education,East,No,0.99620,399,399,0.99016,1.00225
2011,Second Stage of Tertiary Education,West,No,0.99812,3294,3294,0.99664,0.99960
2011,Second Stage of Tertiary Education,East,No,0.99845,1286,1286,0.99629,1.00060
2013,Primary Level,West,No,0.97243,159,159,0.94690,0.99796
2013,Lower Secondary Level,West,No,0.98982,1594,1594,0.98489,0.99475
2013,Lower Secondary Level,East,No,0.98395,242,242,0.96809,0.99982
2013,Upper Secondary Level,West,No,0.99693,7030,7030,0.99564,0.99822
2013,Upper Secondary Level,East,No,0.99775,2349,2349,0.99583,0.99966
2013,First Stage of Tertiary Education,West,No,0.99872,949,949,0.99645,1.00100
2013,First Stage of Tertiary Education,East,No,0.98616,367,367,0.97419,0.99813
2013,Second Stage of Tertiary Education,West,No,0.99893,3257,3257,0.99781,1.00005
2013,Second Stage of Tertiary Education,East,No,0.99602,1203,1203,0.99246,0.99958
2015,Primary Level,West,No,0.98579,358,358,0.97351,0.99807
2015,Primary Level,East,No,0.99892,47,47,0.98943,1.00841
2015,Lower Secondary Level,West,No,0.98797,2320,2320,0.98353,0.99241
2015,Lower Secondary Level,East,No,0.99033,337,337,0.97986,1.00079
2015,Upper Secondary Level,West,No,0.99685,8938,8938,0.99569,0.99801
2015,Upper Secondary Level,East,No,0.99509,2680,2680,0.99244,0.99774
2015,First Stage of Tertiary Education,West,No,0.99810,1120,1120,0.99555,1.00065
2015,First Stage of Tertiary Education,East,No,0.99610,394,394,0.98995,1.00226
2015,Second Stage of Tertiary Education,West,No,0.99825,4502,4502,0.99703,0.99947
2015,Second Stage of Tertiary Education,East,No,0.99620,1363,1363,0.99293,0.99947
2017,Pre-primary Level,West,No,0.99973,344,344,0.99798,1.00148
2017,Primary Level,West,No,0.98263,399,399,0.96980,0.99547
2017,Primary Level,East,No,0.96153,50,50,0.90769,1.01538
2017,Lower Secondary Level,West,No,0.99358,2360,2360,0.99036,0.99680
2017,Lower Secondary Level,East,No,0.97766,372,372,0.96262,0.99270
2017,Upper Secondary Level,West,No,0.99593,9200,9200,0.99463,0.99723
2017,Upper Secondary Level,East,No,0.99279,2838,2838,0.98968,0.99590
2017,First Stage of Tertiary Education,West,No,0.99809,1129,1129,0.99554,1.00064
2017,First Stage of Tertiary Education,East,No,0.99951,395,395,0.99732,1.00170
2017,Second Stage of Tertiary Education,West,No,0.99912,5078,5078,0.99831,0.99994
2017,Second Stage of Tertiary Education,East,No,0.99764,1430,1430,0.99513,1.00016
2019,No answer / don't know,East,No,0.99113,114,114,0.97385,1.00842
2019,Primary Level,West,No,0.99255,340,340,0.98339,1.00170
2019,Primary Level,East,No,0.95957,45,45,0.90137,1.01777
2019,Lower Secondary Level,West,No,0.99358,2038,2038,0.99011,0.99705
2019,Lower Secondary Level,East,No,0.99787,374,374,0.99318,1.00255
2019,Upper Secondary Level,West,No,0.99628,8483,8483,0.99498,0.99757
2019,Upper Secondary Level,East,No,0.99717,2603,2603,0.99513,0.99921
2019,Post-secondary Non-tertiary Level,West,No,0.99905,1841,1841,0.99764,1.00046
2019,First Stage of Tertiary Education,West,No,0.99750,1212,1212,0.99469,1.00031
2019,First Stage of Tertiary Education,East,No,0.98469,434,434,0.97312,0.99625
2019,Second Stage of Tertiary Education,West,No,0.99769,5392,5392,0.99640,0.99897
2019,Second Stage of Tertiary Education,East,No,0.99399,1578,1578,0.99018,0.99781
2021,No answer / don't know,West,No,0.99907,671,671,0.99676,1.00138
2021,Primary Level,West,No,0.99703,804,804,0.99326,1.00079
2021,Primary Level,East,No,0.99740,118,118,0.98818,1.00662
2021,Lower Secondary Level,West,No,0.98994,1480,1480,0.98485,0.99502
2021,Upper Secondary Level,West,No,0.99766,5626,5626,0.99639,0.99892
2021,Upper Secondary Level,East,No,0.99855,1659,1659,0.99672,1.00038
2021,Post-secondary Non-tertiary Level,West,No,0.99972,1364,1364,0.99882,1.00061
2021,Post-secondary Non-tertiary Level,East,No,0.99988,220,220,0.99842,1.00134
2021,First Stage of Tertiary Education,West,No,0.99916,729,729,0.99706,1.00126
