year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,West,,,,,,,,,,,,
1984,17-29 y.,West,3322,5.160766507488169,5.004428616624863,5.317104398351474,0.0,8.0,9.0,0.0,22.5,8.0,8.0,8.0
1984,30-45 y.,West,3880,6.427207261396071,6.289460330299349,6.564954192492793,0.0,8.0,10.0,0.0,24.0,8.0,8.0,8.0
1984,46-65 y.,West,3538,4.801867895586122,4.6465938060379575,4.957141985134287,0.0,5.0,9.0,0.0,19.0,5.0,5.0,6.0
1984,66 and older,West,1266,0.24398671426947582,0.17226350640385021,0.3157099221351014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,0-16 y.,West,,,,,,,,,,,,
1985,17-29 y.,West,3112,5.279507360222118,5.115449499243371,5.443565221200864,0.0,8.0,9.0,0.0,20.0,8.0,8.0,8.0
1985,30-45 y.,West,3452,6.5025707904613865,6.35566306439931,6.649478516523463,0.0,8.0,10.0,0.0,18.0,8.0,7.0,8.0
1985,46-65 y.,West,3286,4.7490142149184456,4.58733481403611,4.910693615800781,0.0,5.0,9.0,0.0,22.0,5.0,5.0,7.0
1985,66 and older,West,1106,0.2012562021468496,0.12963308954504202,0.27287931474865723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,0-16 y.,West,,,,,,,,,,,,
1986,17-29 y.,West,3009,5.640991889535706,5.4757084629638575,5.806275316107555,0.0,8.0,10.0,0.0,16.0,8.0,8.0,8.0
1986,30-45 y.,West,3247,6.551290510683972,6.398317427360654,6.7042635940072905,0.0,8.0,10.0,0.0,18.0,8.0,7.0,8.0
1986,46-65 y.,West,3207,4.836670676455117,4.671442349562016,5.001899003348218,0.0,5.0,9.0,0.0,22.5,5.0,5.0,6.0
1986,66 and older,West,1030,0.15031405801885986,0.08818972462728801,0.2124383914104317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,0-16 y.,West,,,,,,,,,,,,
1987,17-29 y.,West,2947,5.911408497478339,5.744983001742554,6.077833993214124,0.0,8.0,10.0,0.0,20.0,8.0,8.0,8.0
1987,30-45 y.,West,3138,6.716289635074429,6.561634950353202,6.870944319795656,2.0,9.0,10.0,0.0,22.0,9.0,9.0,10.0
1987,46-65 y.,West,3181,4.9447216510569545,4.780895186729755,5.108548115384154,0.0,5.0,9.0,0.0,20.0,5.0,4.0,6.0
1987,66 and older,West,1064,0.15964745748990125,0.09759042583725472,0.22170448914254778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,0-16 y.,West,,,,,,,,,,,,
1988,17-29 y.,West,2820,5.731234588858754,5.559906418071752,5.902562759645757,0.0,8.0,10.0,0.0,18.0,8.0,8.0,8.0
1988,30-45 y.,West,2915,6.727032542319669,6.5681941380183915,6.885870946620946,2.0,9.0,10.0,0.0,22.0,9.0,9.0,10.0
1988,46-65 y.,West,3085,5.030574837198155,4.863721840977331,5.1974278334189785,0.0,5.0,9.0,0.0,22.5,5.0,4.0,5.0249999999999995
1988,66 and older,West,1032,0.18006946349536496,0.10834754913984544,0.25179137785088446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,0-16 y.,West,,,,,,,,,,,,
1989,17-29 y.,West,2782,5.901954959660767,5.730237823935195,6.073672095386338,0.0,8.0,10.0,0.0,20.0,8.0,8.0,8.0
1989,30-45 y.,West,2818,6.858203786909225,6.701328559693481,7.01507901412497,3.0,9.0,10.0,0.0,20.0,9.0,9.0,9.0
1989,46-65 y.,West,2964,4.993395651946774,4.822682674550717,5.164108629342832,0.0,5.0,9.0,0.0,22.5,5.0,4.0,6.0
1989,66 and older,West,1009,0.17152314654309503,0.10088563821130943,0.24216065487488064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,0-16 y.,West,,,,,,,,,,,,
1990,0-16 y.,East,,,,,,,,,,,,
1990,17-29 y.,West,2715,0.45340300030519964,0.3881361596981487,0.5186698409122505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,17-29 y.,East,1108,7.53166488003966,7.298810997018005,7.764518763061315,8.0,9.0,10.0,5.0,13.0,9.0,9.0,9.0
1990,30-45 y.,West,2791,0.3480942221088338,0.29640516606818273,0.39978327814948483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,30-45 y.,East,1507,8.863364810528273,8.726427521380504,9.000302099676041,8.0,9.0,10.0,5.0,13.0,9.0,9.0,9.0
1990,46-65 y.,West,2914,0.2625516574197553,0.22106329045689083,0.30404002438261973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,46-65 y.,East,1334,7.106149290567788,6.8796722334266995,7.332626347708876,5.0,9.0,10.0,0.0,16.0,9.0,9.0,9.0
1990,66 and older,West,1040,0.060149669735784894,0.01906671891723486,0.10123262055433493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990,66 and older,East,417,0.2763769504505393,0.14395617333983368,0.4087977275612449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,0-16 y.,West,,,,,,,,,,,,
1991,0-16 y.,East,,,,,,,,,,,,
1991,17-29 y.,West,2509,6.426465834843005,6.255933706353436,6.596997963332574,0.0,8.0,10.0,0.0,17.0,8.0,7.0,8.0
1991,17-29 y.,East,903,6.199748800883451,5.905612695992569,6.493884905774332,0.0,8.0,10.0,0.0,16.0,8.0,8.0,8.0
1991,30-45 y.,West,2703,7.053603471914518,6.9029000536978415,7.204306890131194,4.0,9.0,10.0,0.0,18.0,9.0,9.0,10.0
1991,30-45 y.,East,1427,7.6355065228397345,7.433925205273848,7.837087840405621,7.0,9.0,10.0,2.5,14.5,9.0,9.0,9.0
1991,46-65 y.,West,2741,5.223767012181694,5.052527217991014,5.395006806372375,0.0,6.0,9.0,0.0,16.0,6.0,5.0,6.0
1991,46-65 y.,East,1230,5.200028739744655,4.938992998266817,5.461064481222494,0.0,8.0,9.0,0.0,15.0,8.0,8.0,10.0
1991,66 and older,West,1030,0.12101072643160071,0.06470495280219862,0.1773165000610028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,66 and older,East,386,0.07952854872238178,0.006034920214446321,0.15302217723031725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,0-16 y.,West,,,,,,,,,,,,
1992,0-16 y.,East,,,,,,,,,,,,
1992,17-29 y.,West,2439,6.360853858910485,6.18730663807776,6.534401079743209,0.0,8.0,10.0,0.0,16.0,8.0,8.0,8.0
1992,17-29 y.,East,839,6.343412911208562,6.03984050959845,6.646985312818673,0.0,8.0,10.0,0.0,16.0,8.0,7.0,8.0
1992,30-45 y.,West,2727,6.983153537659691,6.831492902756051,7.13481417256333,4.0,8.0,10.0,0.0,18.0,8.0,7.0,8.0
1992,30-45 y.,East,1397,7.614828314252226,7.409509997371847,7.820146631132605,7.516573781535258,9.0,10.0,3.791434453838145,13.725139327697113,9.0,9.0,9.0
1992,46-65 y.,West,2683,5.255308578172348,5.080089589465877,5.430527566878818,0.0,7.0,9.0,0.0,18.0,7.0,6.0,8.0
1992,46-65 y.,East,1214,4.745193288532774,4.468290791472217,5.022095785593331,0.0,2.042391286919576,10.0,0.0,16.0,2.0,-3.0,4.0
1992,66 and older,West,1039,0.10576166377936022,0.05683324532149817,0.15469008223722228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,66 and older,East,387,0.11516985573855473,0.0143405904573915,0.21599912101971797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,0-16 y.,West,,,,,,,,,,,,
1993,0-16 y.,East,,,,,,,,,,,,
1993,17-29 y.,West,2429,6.18539441768731,6.010710809456538,6.3600780259180825,0.0,8.0,10.0,0.0,15.0,8.0,8.0,8.0
1993,17-29 y.,East,793,6.868478812736779,6.55261914145328,7.1843384840202775,0.0,9.0,10.0,0.0,18.0,9.0,9.0,10.0
