year,age_gr,migback,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,46-65 J.,kein Migrationshintergrund,Verheiratet,0.18434732383519445,16099,0.17835731210915884,0.19033733556123006
1984,30-45 J.,kein Migrationshintergrund,Verheiratet,0.17914901809780515,16099,0.1732252779655011,0.18507275823010919
1984,18-29 J.,kein Migrationshintergrund,Ledig,0.12033115132845591,16099,0.11530535061591338,0.12535695204099845
1984,30-45 J.,direkter Migrationshintergrund,Verheiratet,0.10377358490566038,16099,0.09906263049862542,0.10848453931269535
1984,46-65 J.,direkter Migrationshintergrund,Verheiratet,0.0673854447439353,16099,0.06351295063923097,0.07125793884863964
1984,18-29 J.,kein Migrationshintergrund,Verheiratet,0.06083943011166731,16099,0.057146941919751226,0.06453191830358339
1984,66 und älter,kein Migrationshintergrund,Verheiratet,0.04899884482094725,16099,0.04566427308998544,0.052333416551909054
1984,66 und älter,kein Migrationshintergrund,Verwitwet,0.038313438582980364,16099,0.03534827293318864,0.04127860423277209
1984,18-29 J.,direkter Migrationshintergrund,Ledig,0.03513669618790913,16099,0.03229243170868644,0.037980960667131816
1984,18-29 J.,direkter Migrationshintergrund,Verheiratet,0.03436657681940701,16099,0.03155253269143218,0.037180620947381844
1984,30-45 J.,kein Migrationshintergrund,Ledig,0.01973430881786677,16099,0.017585788412943504,0.021882829222790036
1984,46-65 J.,kein Migrationshintergrund,Verwitwet,0.016750096264921063,16099,0.014767669141262967,0.01873252338857916
1984,30-45 J.,kein Migrationshintergrund,Geschieden,0.012706969580284944,16099,0.010976752273128809,0.014437186887441078
1984,46-65 J.,kein Migrationshintergrund,Geschieden,0.009433962264150943,16099,0.00794066797080238,0.010927256557499506
1984,46-65 J.,kein Migrationshintergrund,Ledig,0.009048902579899884,16099,0.007586116937549271,0.010511688222250497
1984,66 und älter,kein Migrationshintergrund,Ledig,0.005775895263765884,16099,0.0046052955326291636,0.006946494994902604
1984,18-29 J.,indirekter Migrationshintergrund,Ledig,0.005390835579514825,16099,0.004259709820974164,0.006521961338055486
1984,30-45 J.,direkter Migrationshintergrund,Ledig,0.0041393916056988835,16099,0.003147591487987606,0.005131191723410161
1984,30-45 J.,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.0041393916056988835,16099,0.003147591487987606,0.005131191723410161
1984,46-65 J.,direkter Migrationshintergrund,Verwitwet,0.0034655371582595304,16099,0.002557741581614148,0.004373332734904913
1984,30-45 J.,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.0033692722371967657,16099,0.0024741304954246186,0.004264413978968913
1984,30-45 J.,kein Migrationshintergrund,Verwitwet,0.0033692722371967657,16099,0.0024741304954246186,0.004264413978968913
1984,46-65 J.,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.003176742395071236,16099,0.0023074683716568655,0.004046016418485607
1984,18-29 J.,kein Migrationshintergrund,Geschieden,0.0029842125529457066,16099,0.002141610495486719,0.0038268146104046942
1984,30-45 J.,direkter Migrationshintergrund,Geschieden,0.0026954177897574125,16099,0.0018945080527824104,0.0034963275267324147
1984,66 und älter,kein Migrationshintergrund,Geschieden,0.0022140931844435888,16099,0.0014880319471169213,0.0029401544217702563
1984,18-29 J.,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.002117828263380824,16099,0.0014076921107946056,0.0028279644159670426
1984,46-65 J.,direkter Migrationshintergrund,Geschieden,0.0020215633423180594,16099,0.0013277208764410227,0.002715405808195096
1984,46-65 J.,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.0020215633423180594,16099,0.0013277208764410227,0.002715405808195096
1984,46-65 J.,direkter Migrationshintergrund,Ledig,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,18-29 J.,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,66 und älter,direkter Migrationshintergrund,Verwitwet,0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,30-45 J.,indirekter Migrationshintergrund,Verheiratet,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,66 und älter,direkter Migrationshintergrund,Verheiratet,0.0011551790527531767,16099,0.000630455830590156,0.0016799022749161975
1984,30-45 J.,direkter Migrationshintergrund,Verwitwet,0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,46-65 J.,indirekter Migrationshintergrund,Verheiratet,0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,18-29 J.,direkter Migrationshintergrund,Geschieden,0.0006738544474393531,16099,0.0002729939179984475,0.0010747149768802588
1984,66 und älter,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,18-29 J.,indirekter Migrationshintergrund,Verheiratet,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,18-29 J.,kein Migrationshintergrund,Verwitwet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,30-45 J.,indirekter Migrationshintergrund,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,66 und älter,direkter Migrationshintergrund,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,18-29 J.,direkter Migrationshintergrund,Verwitwet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,46-65 J.,indirekter Migrationshintergrund,Ledig,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,66 und älter,direkter Migrationshintergrund,Ledig,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,46-65 J.,indirekter Migrationshintergrund,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,66 und älter,indirekter Migrationshintergrund,Ledig,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,66 und älter,indirekter Migrationshintergrund,Verheiratet,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,46-65 J.,indirekter Migrationshintergrund,Geschieden,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,66 und älter,indirekter Migrationshintergrund,Verwitwet,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1985,46-65 J.,kein Migrationshintergrund,Verheiratet,0.18304879280735428,14443,0.17674199570077245,0.1893555899139361
1985,30-45 J.,kein Migrationshintergrund,Verheiratet,0.17385594504495402,14443,0.1676750690614875,0.18003682102842056
1985,18-29 J.,kein Migrationshintergrund,Ledig,0.134862107283564,14443,0.1292913401632793,0.14043287440384866
1985,30-45 J.,direkter Migrationshintergrund,Verheiratet,0.09970704111526417,14443,0.09482071772113972,0.10459336450938862
1985,46-65 J.,direkter Migrationshintergrund,Verheiratet,0.0696029902010304,14443,0.06545272864466962,0.07375325175739118
1985,18-29 J.,kein Migrationshintergrund,Verheiratet,0.052025457116880496,14443,0.048403580466367356,0.055647333767393635
1985,66 und älter,kein Migrationshintergrund,Verheiratet,0.0468734215577331,14443,0.04342622550322659,0.05032061761223961
1985,66 und älter,kein Migrationshintergrund,Verwitwet,0.040004040812203254,14443,0.036807987617271165,0.04320009400713534
1985,18-29 J.,direkter Migrationshintergrund,Ledig,0.03606424891403172,14443,0.0330234349172302,0.03910506291083324
1985,18-29 J.,direkter Migrationshintergrund,Verheiratet,0.030508132134559045,14443,0.02770329750750294,0.03331296676161515
1985,30-45 J.,kein Migrationshintergrund,Ledig,0.02161834528740277,14443,0.01924646513667188,0.023990225438133658
1985,46-65 J.,kein Migrationshintergrund,Verwitwet,0.016971411253661986,14443,0.014864872667642585,0.019077949839681387
1985,30-45 J.,kein Migrationshintergrund,Geschieden,0.013031619355490454,14443,0.01118201781485162,0.01488122089612929
1985,46-65 J.,kein Migrationshintergrund,Geschieden,0.010102030508132135,14443,0.008471132056857863,0.011732928959406407
1985,46-65 J.,kein Migrationshintergrund,Ledig,0.009394888372562886,14443,0.007821545198774376,0.010968231546351395
1985,18-29 J.,indirekter Migrationshintergrund,Ledig,0.007071421355692494,14443,0.0057048266653364045,0.008438016046048585
1985,66 und älter,kein Migrationshintergrund,Ledig,0.005758157389635317,14443,0.00452415741813922,0.0069921573611314135
1985,30-45 J.,direkter Migrationshintergrund,Ledig,0.004343873118496818,14443,0.0032713155380002116,0.005416430698993425
1985,30-45 J.,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.003939791898171533,14443,0.002918130928407271,0.004961452867935794
1985,30-45 J.,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.003535710677846247,14443,0.002567663338946278,0.0045037580167462165
1985,46-65 J.,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.0033336700676836043,14443,0.002393592765389043,0.004273747369978166
1985,46-65 J.,direkter Migrationshintergrund,Verwitwet,0.0033336700676836043,14443,0.002393592765389043,0.004273747369978166
1985,46-65 J.,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.003232649762602283,14443,0.0023068787147229796,0.004158420810481587
1985,18-29 J.,kein Migrationshintergrund,Geschieden,0.002929588847358319,14443,0.0020481470983866735,0.003811030596329964
1985,30-45 J.,kein Migrationshintergrund,Verwitwet,0.0028285685422769977,14443,0.001962413509664185,0.0036947235748898103
1985,18-29 J.,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.0027275482371956765,14443,0.0018769577978931537,0.0035781386764981993
1985,30-45 J.,direkter Migrationshintergrund,Geschieden,0.002424487321951712,14443,0.0016224211229991545,0.00322655352090427
1985,66 und älter,kein Migrationshintergrund,Geschieden,0.0022224467117890694,14443,0.0014544490305911815,0.0029904443929869573
1985,46-65 J.,direkter Migrationshintergrund,Geschieden,0.002020406101626427,14443,0.0012880749101313173,0.002752737293121537
1985,18-29 J.,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.0018183654914637841,14443,0.0011235447990285722,0.002513186183898996
1985,66 und älter,direkter Migrationshintergrund,Verwitwet,0.001717345186382463,14443,0.001042066679565485,0.002392623693199441
1985,46-65 J.,direkter Migrationshintergrund,Ledig,0.001717345186382463,14443,0.001042066679565485,0.002392623693199441
1985,66 und älter,direkter Migrationshintergrund,Verheiratet,0.0014142842711384988,14443,0.0008013860002160688,0.002027182542060929
1985,30-45 J.,indirekter Migrationshintergrund,Verheiratet,0.0013132639660571775,14443,0.0007226305412320074,0.0019038973908823476
1985,18-29 J.,indirekter Migrationshintergrund,Verheiratet,0.0007071421355692494,14443,0.00027360418992929093,0.001140680081209208
1985,30-45 J.,direkter Migrationshintergrund,Verwitwet,0.0007071421355692494,14443,0.00027360418992929093,0.001140680081209208
1985,18-29 J.,direkter Migrationshintergrund,Geschieden,0.000606121830487928,14443,0.00020472339889527025,0.0010075202620805858
1985,46-65 J.,indirekter Migrationshintergrund,Verheiratet,0.0005051015254066068,14443,0.00013865804725148658,0.0008715450035617269
1985,66 und älter,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.0005051015254066068,14443,0.00013865804725148658,0.0008715450035617269
1985,18-29 J.,kein Migrationshintergrund,Verwitwet,0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1985,66 und älter,direkter Migrationshintergrund,Geschieden,0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1985,66 und älter,direkter Migrationshintergrund,Ledig,0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1985,18-29 J.,direkter Migrationshintergrund,Verwitwet,0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1985,30-45 J.,indirekter Migrationshintergrund,Geschieden,0.0002020406101626427,14443,-2.9753728436965083e-05,0.0004338349487622505
1985,46-65 J.,indirekter Migrationshintergrund,Ledig,0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1985,30-45 J.,indirekter Migrationshintergrund,"Verheiratet, getrennt lebend",0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1985,66 und älter,indirekter Migrationshintergrund,Ledig,0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1985,46-65 J.,indirekter Migrationshintergrund,"Verheiratet, getrennt lebend",0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1985,66 und älter,indirekter Migrationshintergrund,Verwitwet,0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1985,46-65 J.,indirekter Migrationshintergrund,Geschieden,0.00010102030508132135,14443,-6.289132383008816e-05,0.00026493193399273085
1986,46-65 J.,kein Migrationshintergrund,Verheiratet,0.18882011985460262,13742,0.1822765639242086,0.19536367578499664
1986,30-45 J.,kein Migrationshintergrund,Verheiratet,0.16710875331564987,13742,0.1608710480857162,0.17334645854558353
1986,18-29 J.,kein Migrationshintergrund,Ledig,0.13370665094803025,13742,0.12801628633751808,0.13939701555854242
1986,30-45 J.,direkter Migrationshintergrund,Verheiratet,0.0926417133313685,13742,0.0877941466322377,0.09748928003049931
1986,46-65 J.,direkter Migrationshintergrund,Verheiratet,0.0724039689556931,13742,0.06807093864682957,0.07673699926455661
1986,18-29 J.,kein Migrationshintergrund,Verheiratet,0.05285391492288044,13742,0.04911299713410412,0.05659483271165676
1986,66 und älter,kein Migrationshintergrund,Verheiratet,0.04892425582080755,13742,0.0453176326679552,0.05253087897365989
1986,18-29 J.,direkter Migrationshintergrund,Ledig,0.03723351999214068,13742,0.03406790111004587,0.04039913887423549
1986,66 und älter,kein Migrationshintergrund,Verwitwet,0.03693879555948521,13742,0.033785247828754104,0.04009234329021632
1986,18-29 J.,direkter Migrationshintergrund,Verheiratet,0.028195304057373024,13742,0.025427667955083437,0.03096294015966261
1986,30-45 J.,kein Migrationshintergrund,Ledig,0.022399056881815503,13742,0.01992490263475679,0.024873211128874216
1986,46-65 J.,kein Migrationshintergrund,Verwitwet,0.016308085273602516,13742,0.014190396486960596,0.018425774060244433
1986,30-45 J.,kein Migrationshintergrund,Geschieden,0.013066116514392377,13742,0.011167451306278948,0.014964781722505805
1986,46-65 J.,kein Migrationshintergrund,Geschieden,0.010511838098044995,13742,0.008806636494881979,0.01221703970120801
1986,18-29 J.,indirekter Migrationshintergrund,Ledig,0.009627664800078593,13742,0.007995023305709923,0.011260306294447263
1986,46-65 J.,kein Migrationshintergrund,Ledig,0.008841732979664015,13742,0.007276527712769809,0.010406938246558221
1986,66 und älter,kein Migrationshintergrund,Ledig,0.005698005698005698,13742,0.004439510119421623,0.006956501276589774
1986,30-45 J.,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.005501522742902053,13742,0.004264793537419494,0.006738251948384613
1986,30-45 J.,direkter Migrationshintergrund,Ledig,0.004715590922487474,13742,0.003570149824821236,0.005861032020153712
