year,age_gr,regtyp,pgfamstd,proportion,n,lower_confidence,upper_confidence
1985,30-45 J.,Urban regions,1.0,0.21067139200630045,11026,0.20305974251207576,0.21828304150052513
1985,46-65 J.,Urban regions,1.0,0.19492025989367986,11026,0.18752599479124882,0.2023145249961109
1985,17-29 J.,Urban regions,3.0,0.15554242961212839,11026,0.14877754437792728,0.1623073148463295
1985,17-29 J.,Urban regions,1.0,0.06448119708604055,11026,0.059896719186926434,0.06906567498515467
1985,30-45 J.,Rural regions,1.0,0.05719629848395354,11026,0.05286177182171721,0.06153082514618986
1985,46-65 J.,Rural regions,1.0,0.0517818468202402,11026,0.0476457568437845,0.055917936796695905
1985,17-29 J.,Rural regions,3.0,0.04331561330970664,11026,0.03951587528979337,0.04711535132961991
1985,66 und älter,Urban regions,1.0,0.034258712344949795,11026,0.030863530855468713,0.03765389383443087
1985,66 und älter,Urban regions,5.0,0.031108485922425676,11026,0.027867895900379056,0.0343490759444723
1985,30-45 J.,Urban regions,3.0,0.02165780665485332,11026,0.018940743673787154,0.024374869635919484
1985,17-29 J.,Rural regions,1.0,0.01673557786965938,11026,0.014341145382322344,0.019130010356996418
1985,46-65 J.,Urban regions,5.0,0.014077574325654657,11026,0.011878538198215924,0.01627661045309339
1985,66 und älter,Rural regions,1.0,0.012797794841504234,11026,0.010699735789984758,0.01489585389302371
1985,30-45 J.,Urban regions,4.0,0.011813349084465446,11026,0.009796594339143767,0.013830103829787124
1985,46-65 J.,Urban regions,4.0,0.010336680448907265,11026,0.008448770132730507,0.012224590765084023
1985,66 und älter,Rural regions,5.0,0.009647568418980115,11026,0.00782303888819358,0.01147209794976665
1985,46-65 J.,Urban regions,3.0,0.008860011813349085,11026,0.007110842994267225,0.010609180632430945
1985,30-45 J.,Urban regions,2.0,0.006398897420752117,11026,0.004910545323591271,0.007887249517912963
1985,46-65 J.,Rural regions,5.0,0.0057097853908249655,11026,0.00430337018751988,0.007116200594130051
1985,46-65 J.,Urban regions,2.0,0.005119117936601693,11026,0.0037870383054139996,0.006451197567789387
1985,66 und älter,Urban regions,3.0,0.004134672179562906,11026,0.002936917367539823,0.005332426991585989
1985,17-29 J.,Urban regions,2.0,0.0036424493010435125,11026,0.0025179700576737117,0.004766928544413313
1985,30-45 J.,Rural regions,3.0,0.0036424493010435125,11026,0.0025179700576737117,0.004766928544413313
1985,30-45 J.,Rural regions,4.0,0.003445560149635755,11026,0.0023517863667208306,0.0045393339325506795
1985,17-29 J.,Urban regions,4.0,0.003150226422524119,11026,0.0021042236889976416,0.004196229156050596
1985,30-45 J.,Urban regions,5.0,0.0026580035440047253,11026,0.0016969514959602485,0.003619055592049202
1985,66 und älter,Urban regions,4.0,0.002067336089781453,11026,0.001219516905626487,0.002915155273936419
1985,46-65 J.,Rural regions,3.0,0.002067336089781453,11026,0.001219516905626487,0.002915155273936419
1985,66 und älter,Rural regions,3.0,0.0017720023626698169,11026,0.000986958181619543,0.002557046543720091
1985,46-65 J.,Rural regions,4.0,0.0015751132112620594,11026,0.0008348934701490442,0.0023153329523750744
1985,46-65 J.,Rural regions,2.0,0.001378224059854302,11026,0.0006857436259193156,0.0020707044937892886
1985,30-45 J.,Rural regions,2.0,0.0009844457570387872,11026,0.0003990775943991916,0.0015698139196783827
1985,30-45 J.,Rural regions,5.0,0.0007875566056310297,11026,0.00026393581342358074,0.0013111773978384787
1985,17-29 J.,Rural regions,2.0,0.0007875566056310297,11026,0.00026393581342358074,0.0013111773978384787
1985,66 und älter,Urban regions,2.0,0.00039377830281551486,11026,2.3449540251371185e-05,0.0007641070653796585
1985,17-29 J.,Urban regions,5.0,0.00029533372711163615,11026,-2.539618113344929e-05,0.0006160636353567216
1985,17-29 J.,Rural regions,4.0,0.00029533372711163615,11026,-2.539618113344929e-05,0.0006160636353567216
1985,66 und älter,Rural regions,4.0,0.00029533372711163615,11026,-2.539618113344929e-05,0.0006160636353567216
1985,66 und älter,Rural regions,2.0,9.844457570387872e-05,11026,-8.674715697270686e-05,0.00028363630838046426
1985,17-29 J.,Rural regions,5.0,9.844457570387872e-05,11026,-8.674715697270686e-05,0.00028363630838046426
1986,46-65 J.,Urban regions,1.0,0.20228384991843393,10583,0.1946304136356087,0.20993728620125915
1986,30-45 J.,Urban regions,1.0,0.2002686882256981,10583,0.19264385673845882,0.20789351971293737
1986,17-29 J.,Urban regions,3.0,0.15603109106611648,10583,0.1491172328374391,0.16294494929479386
1986,17-29 J.,Urban regions,1.0,0.06371749352269455,10583,0.05906394261157255,0.06837104443381656
1986,30-45 J.,Rural regions,1.0,0.05488916610689953,10583,0.05054969940220236,0.059228632811596696
1986,46-65 J.,Rural regions,1.0,0.05354572497840898,10583,0.04925664748054766,0.057834802476270306
