year,quintil_oecd,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,1. Quintil,Verheiratet,0.39824797843665766,16099,0.3906858823718126,0.4058100745015027
1984,2. Quintil,Verheiratet,0.1708702348864074,16099,0.16505588607063368,0.17668458370218112
1984,1. Quintil,Ledig,0.11484405082787832,16099,0.1099188860062283,0.11976921564952835
1984,3. Quintil,Verheiratet,0.06950327300731614,16099,0.06557486421488626,0.07343168179974602
1984,2. Quintil,Ledig,0.05602618405852907,16099,0.05247370016978,0.05957866794727814
1984,1. Quintil,Verwitwet,0.04437812860993454,16099,0.04119697856547477,0.04755927865439431
1984,4. Quintil,Verheiratet,0.03195995379283789,16099,0.029242849213577192,0.03467705837209859
1984,3. Quintil,Ledig,0.02223719676549865,16099,0.01995940826336371,0.024514985267633592
1984,1. Quintil,Geschieden,0.019060454370427415,16099,0.016948208997885548,0.021172699742969283
1984,2. Quintil,Verwitwet,0.012995764343473238,16099,0.011246251870282043,0.014745276816664432
1984,5. Quintil,Verheiratet,0.01222564497497112,16099,0.010528099628147476,0.013923190321794765
1984,1. Quintil,"Verheiratet, getrennt lebend",0.00895263765883712,16099,0.007497582925793073,0.010407692391881166
1984,2. Quintil,Geschieden,0.00876010781671159,16099,0.007320644065978113,0.010199571567445068
1984,4. Quintil,Ledig,0.007508663842895649,16099,0.00617513837542793,0.008842189310363367
1984,3. Quintil,Verwitwet,0.0047169811320754715,16099,0.0036585515050859005,0.0057754107590650425
1984,2. Quintil,"Verheiratet, getrennt lebend",0.004524451289949942,16099,0.0034877470416261594,0.005561155538273725
1984,3. Quintil,Geschieden,0.0037543319214478244,16099,0.0028096052484806984,0.00469905859441495
1984,3. Quintil,"Verheiratet, getrennt lebend",0.002406623026569118,16099,0.0016497248942069665,0.00316352115893127
1984,4. Quintil,Verwitwet,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,5. Quintil,Ledig,0.0011551790527531767,16099,0.000630455830590156,0.0016799022749161975
1984,4. Quintil,Geschieden,0.0011551790527531767,16099,0.000630455830590156,0.0016799022749161975
1984,4. Quintil,"Verheiratet, getrennt lebend",0.001058914131690412,16099,0.0005565056863504135,0.0015613225770304106
1984,5. Quintil,Verwitwet,0.0007701193685021178,16099,0.00034160207776479573,0.0011986366592394398
1984,5. Quintil,Geschieden,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,5. Quintil,"Verheiratet, getrennt lebend",0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1985,1. Quintil,Verheiratet,0.3685220729366603,14443,0.36065454659338786,0.3763895992799327
1985,2. Quintil,Verheiratet,0.16920901101121325,14443,0.16309417241700241,0.17532384960542408
1985,1. Quintil,Ledig,0.11819375694514597,14443,0.11292860123872513,0.12345891265156682
1985,3. Quintil,Verheiratet,0.07869481765834933,14443,0.07430342582910952,0.08308620948758914
1985,2. Quintil,Ledig,0.06515809677745227,14443,0.061132959965316765,0.06918323358958776
1985,1. Quintil,Verwitwet,0.043034649964642895,14443,0.03972498060243936,0.04634431932684643
1985,4. Quintil,Verheiratet,0.03151833518537226,14443,0.02866892677280149,0.034367743597943035
1985,3. Quintil,Ledig,0.028285685422769977,14443,0.02558185145615852,0.030989519389381433
1985,1. Quintil,Geschieden,0.01959793918577634,14443,0.017337282172018055,0.021858596199534626
1985,2. Quintil,Verwitwet,0.013839781796141024,14443,0.011934471445767135,0.01574509214651491
1985,5. Quintil,Verheiratet,0.011617335084351955,14443,0.009869730466270637,0.013364939702433274
1985,1. Quintil,"Verheiratet, getrennt lebend",0.009394888372562886,14443,0.007821545198774376,0.010968231546351395
1985,4. Quintil,Ledig,0.00828366501666835,14443,0.006805467857967188,0.009761862175369512
1985,2. Quintil,Geschieden,0.007980604101424387,14443,0.006529477407981019,0.009431730794867754
1985,3. Quintil,Verwitwet,0.005960197999797959,14443,0.004704863118432637,0.007215532881163281
1985,2. Quintil,"Verheiratet, getrennt lebend",0.005354076169310031,14443,0.004163920164881751,0.006544232173738312
1985,3. Quintil,Geschieden,0.004040812203252854,14443,0.0030061883890615065,0.0050754360174442015
1985,3. Quintil,"Verheiratet, getrennt lebend",0.002929588847358319,14443,0.0020481470983866735,0.003811030596329964
1985,4. Quintil,Verwitwet,0.002424487321951712,14443,0.0016224211229991545,0.00322655352090427
1985,4. Quintil,Geschieden,0.0015153045762198202,14443,0.0008809266843440505,0.00214968246809559
1985,5. Quintil,Ledig,0.0013132639660571775,14443,0.0007226305412320074,0.0019038973908823476
1985,4. Quintil,"Verheiratet, getrennt lebend",0.0011112233558945347,14443,0.000567864671203787,0.0016545820405852825
1985,5. Quintil,Verwitwet,0.0008081624406505708,14443,0.00034471430875614617,0.0012716105725449954
1985,5. Quintil,Geschieden,0.0007071421355692494,14443,0.00027360418992929093,0.001140680081209208
1985,5. Quintil,"Verheiratet, getrennt lebend",0.0005051015254066068,14443,0.00013865804725148658,0.0008715450035617269
1986,1. Quintil,Verheiratet,0.34689065723548484,13742,0.33893235645556896,0.35484895801540073
1986,2. Quintil,Verheiratet,0.1737891737891738,13742,0.1674535716139467,0.1801247759644009
1986,1. Quintil,Ledig,0.10944100599273013,13742,0.10422122256123376,0.1146607894242265
1986,3. Quintil,Verheiratet,0.08890853718439926,13742,0.08414988656229934,0.09366718780649917
1986,2. Quintil,Ledig,0.06984969053934571,13742,0.06558792150144213,0.0741114595772493
1986,1. Quintil,Verwitwet,0.040180764318695356,13742,0.036897280194814086,0.043464248442576625
1986,4. Quintil,Verheiratet,0.03389330975537872,13742,0.030867785531924312,0.03691883397883313
1986,3. Quintil,Ledig,0.03153551429413498,13742,0.02861356343344614,0.03445746515482382
1986,1. Quintil,Geschieden,0.016995775616465272,13742,0.014834653610038693,0.019156897622891852
1986,2. Quintil,Verwitwet,0.012967875036840553,13742,0.011076266995228057,0.01485948307845305
1986,5. Quintil,Verheiratet,0.012181943216425975,13742,0.010347822716744896,0.014016063716107054
1986,1. Quintil,"Verheiratet, getrennt lebend",0.01198546026132233,13742,0.010166010261413245,0.013804910261231415
1986,4. Quintil,Ledig,0.011494252873563218,13742,0.009712033861478423,0.013276471885648013
1986,2. Quintil,Geschieden,0.010118872187837705,13742,0.008445514910954034,0.011792229464721376
1986,2. Quintil,"Verheiratet, getrennt lebend",0.0075645937714903235,13742,0.006115905214940712,0.009013282328039935
1986,3. Quintil,Verwitwet,0.00618921308576481,13742,0.004877917286491679,0.007500508885037941
1986,3. Quintil,Geschieden,0.004224383534728362,13742,0.0031399735352329234,0.0053087935342238015
1986,3. Quintil,"Verheiratet, getrennt lebend",0.0030454858041064937,13742,0.002124194310940407,0.003966777297272581
1986,4. Quintil,Geschieden,0.002357795461243737,13742,0.0015468874899038484,0.0031687034325836253
1986,5. Quintil,Ledig,0.0021613125061400924,13742,0.001384850782749396,0.0029377742295307887
1986,4. Quintil,Verwitwet,0.0017683465959328027,13742,0.0010658722588835611,0.0024708209329820444
