year,migback,pgisced97,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,kein Migrationshintergrund,middle vocational,Verheiratet,0.27137081247593375,16099,0.2645018448302167,0.2782397801216508
1984,kein Migrationshintergrund,general elemantary,Verheiratet,0.1088756257219869,16099,0.10406400801394476,0.11368724343002905
1984,kein Migrationshintergrund,middle vocational,Ledig,0.07903350019252985,16099,0.07486591826807958,0.08320108211698012
1984,direkter Migrationshintergrund,general elemantary,Verheiratet,0.061609549480169425,16099,0.057895288401158526,0.06532381055918032
1984,direkter Migrationshintergrund,middle vocational,Verheiratet,0.0614170196380439,16099,0.05770818622039694,0.06512585305569087
1984,direkter Migrationshintergrund,inadequately,Verheiratet,0.06103195995379284,16099,0.05733401293388476,0.06472990697370093
1984,kein Migrationshintergrund,higher education,Verheiratet,0.0431266846361186,16099,0.03998865616635034,0.04626471310588686
1984,kein Migrationshintergrund,general elemantary,Ledig,0.04091259145167501,16099,0.03785264229516877,0.043972540608181246
1984,kein Migrationshintergrund,higher vocational,Verheiratet,0.038987293030419715,16099,0.03599721358614172,0.04197737247469771
1984,kein Migrationshintergrund,general elemantary,Verwitwet,0.02830188679245283,16099,0.025740176603678926,0.030863596981226735
1984,kein Migrationshintergrund,middle vocational,Verwitwet,0.02464381979206777,16099,0.0222488929396192,0.02703874664451634
1984,kein Migrationshintergrund,middle vocational,Geschieden,0.017135155949172122,16099,0.015130464433209192,0.01913984746513505
1984,direkter Migrationshintergrund,middle vocational,Ledig,0.016942626107046593,16099,0.014949033487520467,0.01893621872657272
1984,direkter Migrationshintergrund,general elemantary,Ledig,0.01549865229110512,16099,0.013590505654354258,0.017406798927855984
1984,kein Migrationshintergrund,higher education,Ledig,0.011070465922217944,16099,0.009454164911744192,0.012686766932691697
1984,kein Migrationshintergrund,vocational + Abi,Verheiratet,0.008471313053523296,16099,0.007055569383105172,0.00988705672394142
1984,direkter Migrationshintergrund,higher education,Verheiratet,0.008278783211397767,16099,0.006879084126709121,0.009678482296086413
1984,kein Migrationshintergrund,higher vocational,Ledig,0.007701193685021178,16099,0.00635081094412442,0.009051576425917935
1984,direkter Migrationshintergrund,vocational + Abi,Verheiratet,0.007316134000770119,16099,0.005999688366727783,0.008632579634812456
1984,kein Migrationshintergrund,in school,Ledig,0.006738544474393531,16099,0.0054747645214003725,0.00800232442738669
1984,kein Migrationshintergrund,vocational + Abi,Ledig,0.006064690026954178,16099,0.0048653564704597575,0.007264023583448598
1984,kein Migrationshintergrund,general elemantary,Geschieden,0.005679630342703119,16099,0.004518770401867253,0.006840490283538985
1984,direkter Migrationshintergrund,inadequately,Ledig,0.004524451289949942,16099,0.0034877470416261594,0.005561155538273725
1984,kein Migrationshintergrund,middle vocational,"Verheiratet, getrennt lebend",0.004235656526761648,16099,0.0032324386223818937,0.005238874431141403
1984,direkter Migrationshintergrund,-1,Verheiratet,0.0036580670003850597,16099,0.0027254858064114447,0.004590648194358674
1984,direkter Migrationshintergrund,higher vocational,Verheiratet,0.0033692722371967657,16099,0.0024741304954246186,0.004264413978968913
1984,direkter Migrationshintergrund,middle vocational,"Verheiratet, getrennt lebend",0.0032730073161340006,16099,0.002390703375231792,0.004155311257036209
1984,kein Migrationshintergrund,inadequately,Ledig,0.0032730073161340006,16099,0.002390703375231792,0.004155311257036209
1984,kein Migrationshintergrund,higher vocational,Verwitwet,0.0029842125529457066,16099,0.002141610495486719,0.0038268146104046942
1984,direkter Migrationshintergrund,general elemantary,Verwitwet,0.002791682710820177,16099,0.001976635818784997,0.0036067296028553576
1984,direkter Migrationshintergrund,inadequately,"Verheiratet, getrennt lebend",0.0025028879476318828,16099,0.001731037521668458,0.0032747383735953076
1984,indirekter Migrationshintergrund,middle vocational,Ledig,0.0025028879476318828,16099,0.001731037521668458,0.0032747383735953076
1984,indirekter Migrationshintergrund,general elemantary,Ledig,0.0023103581055063534,16099,0.0015687166403296482,0.0030519995706830587
1984,direkter Migrationshintergrund,general elemantary,"Verheiratet, getrennt lebend",0.0020215633423180594,16099,0.0013277208764410227,0.002715405808195096
1984,kein Migrationshintergrund,higher education,Geschieden,0.0020215633423180594,16099,0.0013277208764410227,0.002715405808195096
1984,direkter Migrationshintergrund,general elemantary,Geschieden,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,direkter Migrationshintergrund,inadequately,Verwitwet,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,kein Migrationshintergrund,inadequately,Verheiratet,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,kein Migrationshintergrund,general elemantary,"Verheiratet, getrennt lebend",0.0017327685791297652,16099,0.001090302339951471,0.0023752348183080593
1984,direkter Migrationshintergrund,higher education,Ledig,0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,kein Migrationshintergrund,higher education,Verwitwet,0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,direkter Migrationshintergrund,inadequately,Geschieden,0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,indirekter Migrationshintergrund,middle vocational,Verheiratet,0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,direkter Migrationshintergrund,vocational + Abi,Ledig,0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,kein Migrationshintergrund,higher vocational,Geschieden,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,direkter Migrationshintergrund,middle vocational,Geschieden,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,kein Migrationshintergrund,higher education,"Verheiratet, getrennt lebend",0.0011551790527531767,16099,0.000630455830590156,0.0016799022749161975
1984,direkter Migrationshintergrund,middle vocational,Verwitwet,0.001058914131690412,16099,0.0005565056863504135,0.0015613225770304106
1984,indirekter Migrationshintergrund,general elemantary,Verheiratet,0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,kein Migrationshintergrund,higher vocational,"Verheiratet, getrennt lebend",0.0008663842895648826,16099,0.0004118949604923394,0.0013208736186374258
1984,kein Migrationshintergrund,-1,Verheiratet,0.0006738544474393531,16099,0.0002729939179984475,0.0010747149768802588
1984,direkter Migrationshintergrund,higher education,"Verheiratet, getrennt lebend",0.0006738544474393531,16099,0.0002729939179984475,0.0010747149768802588
1984,kein Migrationshintergrund,vocational + Abi,Verwitwet,0.0006738544474393531,16099,0.0002729939179984475,0.0010747149768802588
1984,kein Migrationshintergrund,vocational + Abi,Geschieden,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,direkter Migrationshintergrund,in school,Ledig,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,kein Migrationshintergrund,inadequately,Geschieden,0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,direkter Migrationshintergrund,vocational + Abi,"Verheiratet, getrennt lebend",0.00048132460531382363,16099,0.00014250298938967297,0.0008201462212379742
1984,direkter Migrationshintergrund,higher vocational,Ledig,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,indirekter Migrationshintergrund,in school,Ledig,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,direkter Migrationshintergrund,-1,Ledig,0.0003850596842510589,16099,8.199382479395388e-05,0.0006881255437081639
1984,kein Migrationshintergrund,inadequately,Verwitwet,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,direkter Migrationshintergrund,higher education,Geschieden,0.0002887947631882942,16099,2.6319392339448598e-05,0.0005512701340371398
1984,direkter Migrationshintergrund,higher vocational,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,indirekter Migrationshintergrund,higher vocational,Ledig,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,indirekter Migrationshintergrund,higher vocational,Verheiratet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,direkter Migrationshintergrund,vocational + Abi,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,direkter Migrationshintergrund,higher vocational,Verwitwet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,kein Migrationshintergrund,-1,Verwitwet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,direkter Migrationshintergrund,higher vocational,"Verheiratet, getrennt lebend",0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,indirekter Migrationshintergrund,inadequately,Verheiratet,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,kein Migrationshintergrund,-1,Ledig,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,direkter Migrationshintergrund,higher education,Verwitwet,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,indirekter Migrationshintergrund,higher education,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,indirekter Migrationshintergrund,middle vocational,Geschieden,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,indirekter Migrationshintergrund,general elemantary,Geschieden,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,indirekter Migrationshintergrund,middle vocational,Verwitwet,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,kein Migrationshintergrund,inadequately,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,indirekter Migrationshintergrund,inadequately,Ledig,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
