year,bula_h,sex,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,Nordrhein-Westfalen,maennlich,Verheiratet,0.09164420485175202,16099,0.08718726143516582,0.09610114826833822
1984,Nordrhein-Westfalen,weiblich,Verheiratet,0.09135541008856372,16099,0.08690478738048386,0.09580603279664358
1984,Baden-Württemberg,maennlich,Verheiratet,0.06372737774355025,16099,0.05995408233140671,0.06750067315569379
1984,Baden-Württemberg,weiblich,Verheiratet,0.06314978821717367,16099,0.05939247283890514,0.06690710359544219
1984,Bayern,weiblich,Verheiratet,0.06083943011166731,16099,0.057146941919751226,0.06453191830358339
1984,Bayern,maennlich,Verheiratet,0.060550635348479015,16099,0.05686635506518092,0.06423491563177712
1984,Hessen,weiblich,Verheiratet,0.03600308047747401,16099,0.0331252561811829,0.03888090477376512
1984,Hessen,maennlich,Verheiratet,0.035906815556411245,16099,0.033032697699773864,0.03878093341304863
1984,Niedersachsen,weiblich,Verheiratet,0.034270311898344244,16099,0.03146007170519087,0.03708055209149762
1984,Niedersachsen,maennlich,Verheiratet,0.03417404697728148,16099,0.03136761666287449,0.03698047729168846
1984,Nordrhein-Westfalen,maennlich,Ledig,0.032537543319214476,16099,0.0297968145332681,0.03527827210516085
1984,Nordrhein-Westfalen,weiblich,Ledig,0.023873700423565652,16099,0.021515560895727263,0.026231839951404042
1984,"Rheinland-Pfalz,Saarland",maennlich,Verheiratet,0.02358490566037736,16099,0.021240725774759654,0.025929085545995066
1984,"Rheinland-Pfalz,Saarland",weiblich,Verheiratet,0.023296110897189064,16099,0.02096598282432266,0.02562623897005547
1984,Baden-Württemberg,maennlich,Ledig,0.021467077396996534,16099,0.019228197466946324,0.023705957327046744
1984,Bayern,maennlich,Ledig,0.018386599922988064,16099,0.016311315752318443,0.020461884093657685
1984,Bayern,weiblich,Ledig,0.016750096264921063,16099,0.014767669141262967,0.01873252338857916
1984,Baden-Württemberg,weiblich,Ledig,0.013958413554100886,16099,0.012146146198008042,0.01577068091019373
