year,migback,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,No migration background,1.0,0.46242828928806545,12164,0.45356778855288815,0.47128879002324275
1984,Direct migration background,1.0,0.20201260227593343,12164,0.19487741931866986,0.209147785233197
1984,No migration background,3.0,0.16712122637073262,12164,0.1604910578124515,0.17375139492901376
1984,No migration background,5.0,0.05727452271231073,12164,0.053145082077373194,0.06140396334724827
1984,Direct migration background,3.0,0.04580080880278379,12164,0.042085679263640194,0.049515938341927385
1984,No migration background,4.0,0.02670930123201354,12164,0.02384399915076524,0.02957460331326184
1984,Direct migration background,2.0,0.009122543026427161,12164,0.007432935638452036,0.010812150414402286
1984,No migration background,2.0,0.007899934167215274,12164,0.006326649388546693,0.009473218945883854
1984,Indirect migration background,3.0,0.00695946581397536,12164,0.005482095709500578,0.008436835918450142
1984,Direct migration background,5.0,0.005924950625411455,12164,0.004561090538198814,0.007288810712624097
1984,Direct migration background,4.0,0.005454716448791498,12164,0.00414578700660073,0.006763645890982266
1984,Indirect migration background,1.0,0.0028214050597197404,12164,0.0018787841705661273,0.0037640259488733534
1984,Indirect migration background,4.0,0.00028214050597197407,12164,-1.632167716815534e-05,0.0005806026891121035
1984,Indirect migration background,5.0,9.404683532399135e-05,12164,-7.828659615547934e-05,0.000266380266803462
1984,Indirect migration background,2.0,9.404683532399135e-05,12164,-7.828659615547934e-05,0.000266380266803462
1985,No migration background,1.0,0.44418192557590075,11026,0.43490735412859083,0.45345649702321067
1985,Direct migration background,1.0,0.1962000393778303,11026,0.18878743856882452,0.20361264018683606
1985,No migration background,3.0,0.18468202402047648,11026,0.17743895041013655,0.19192509763081642
1985,No migration background,5.0,0.05847607796810396,11026,0.054096302214549925,0.062855853721658
1985,Direct migration background,3.0,0.04646583973223076,11026,0.04253683908399835,0.050394840380463164
1985,No migration background,4.0,0.02756448119708604,11026,0.024508487913802404,0.030620474480369676
1985,Indirect migration background,3.0,0.009844457570387872,11026,0.00800158763743812,0.011687327503337622
1985,No migration background,2.0,0.009844457570387872,11026,0.00800158763743812,0.011687327503337622
1985,Direct migration background,2.0,0.008761567237645205,11026,0.007022056785823575,0.010501077689466835
1985,Direct migration background,5.0,0.005808229966528845,11026,0.004389812532190954,0.007226647400866735
1985,Direct migration background,4.0,0.005119117936601693,11026,0.0037870383054139996,0.006451197567789387
1985,Indirect migration background,1.0,0.002461114392596968,11026,0.0015362503512064462,0.0033859784339874896
1985,Indirect migration background,4.0,0.00029533372711163615,11026,-2.539618113344929e-05,0.0006160636353567216
1985,Indirect migration background,2.0,0.00019688915140775743,11026,-6.499861564661049e-05,0.00045877691846212535
