year,migback,sex,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,kein Migrationshintergrund,weiblich,Verheiratet,0.23758182518290336,16099,0.23100736879672404,0.24415628156908267
1984,kein Migrationshintergrund,maennlich,Verheiratet,0.23575279168271082,16099,0.2291958401461191,0.24230974321930254
1984,direkter Migrationshintergrund,maennlich,Verheiratet,0.1056026184058529,16099,0.10085518125486079,0.11035005555684502
1984,direkter Migrationshintergrund,weiblich,Verheiratet,0.10107816711590296,16099,0.0964218101745054,0.10573452405730052
1984,kein Migrationshintergrund,maennlich,Ledig,0.08500192529842125,16099,0.08069387175270769,0.08930997884413482
1984,kein Migrationshintergrund,weiblich,Ledig,0.06988833269156719,16099,0.06594987207389255,0.07382679330924183
1984,kein Migrationshintergrund,weiblich,Verwitwet,0.04928763958413554,16099,0.045943763298642575,0.052631515869628505
1984,direkter Migrationshintergrund,maennlich,Ledig,0.027435502502887947,16099,0.024912182754166366,0.029958822251609528
1984,kein Migrationshintergrund,weiblich,Geschieden,0.017038891028109356,16099,0.015039740704919521,0.01903804135129919
1984,direkter Migrationshintergrund,weiblich,Ledig,0.013862148633038121,16099,0.012056053130544806,0.015668244135531438
1984,kein Migrationshintergrund,maennlich,Geschieden,0.010300346553715827,16099,0.008740671059143773,0.01186002204828788
1984,kein Migrationshintergrund,maennlich,Verwitwet,0.009337697343088178,16099,0.007851969246260498,0.010823425439915858
1984,direkter Migrationshintergrund,maennlich,"Verheiratet, getrennt lebend",0.007219869079707355,16099,0.005912049542857827,0.008527688616556882
1984,direkter Migrationshintergrund,weiblich,Verwitwet,0.0050057758952637655,16099,0.003915584870325971,0.00609596692020156
1984,kein Migrationshintergrund,weiblich,"Verheiratet, getrennt lebend",0.0044281863688871775,16099,0.003402520596733137,0.005453852141041218
1984,kein Migrationshintergrund,maennlich,"Verheiratet, getrennt lebend",0.0036580670003850597,16099,0.0027254858064114447,0.004590648194358674
1984,direkter Migrationshintergrund,weiblich,Geschieden,0.0034655371582595304,16099,0.002557741581614148,0.004373332734904913
1984,indirekter Migrationshintergrund,maennlich,Ledig,0.0033692722371967657,16099,0.0024741304954246186,0.004264413978968913
1984,indirekter Migrationshintergrund,weiblich,Ledig,0.0022140931844435888,16099,0.0014880319471169213,0.0029401544217702563
1984,indirekter Migrationshintergrund,weiblich,Verheiratet,0.0022140931844435888,16099,0.0014880319471169213,0.0029401544217702563
1984,direkter Migrationshintergrund,maennlich,Geschieden,0.002117828263380824,16099,0.0014076921107946056,0.0028279644159670426
1984,direkter Migrationshintergrund,weiblich,"Verheiratet, getrennt lebend",0.0020215633423180594,16099,0.0013277208764410227,0.002715405808195096
1984,direkter Migrationshintergrund,maennlich,Verwitwet,0.001058914131690412,16099,0.0005565056863504135,0.0015613225770304106
1984,indirekter Migrationshintergrund,maennlich,Verheiratet,0.0005775895263765884,16099,0.00020644691625323457,0.0009487321364999421
1984,indirekter Migrationshintergrund,maennlich,Geschieden,0.00019252984212552945,16099,-2.1790718761074415e-05,0.0004068504030121333
1984,indirekter Migrationshintergrund,weiblich,"Verheiratet, getrennt lebend",9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,indirekter Migrationshintergrund,weiblich,Verwitwet,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1984,indirekter Migrationshintergrund,weiblich,Geschieden,9.626492106276473e-05,16099,-5.528989647202081e-05,0.00024781973859755023
1985,kein Migrationshintergrund,weiblich,Verheiratet,0.22891201131427416,14443,0.2220600701453929,0.23576395248315543
1985,kein Migrationshintergrund,maennlich,Verheiratet,0.22689160521264773,14443,0.2200610379218988,0.23372217250339666
