year,bula_h,migback,pgfamstd,proportion,n,lower_confidence,upper_confidence
1984,Nordrhein-Westfalen,kein Migrationshintergrund,Verheiratet,0.12620331151328457,16099,0.12107354977684318,0.13133307324972596
1984,Bayern,kein Migrationshintergrund,Verheiratet,0.09116288024643819,16099,0.08671647882237177,0.09560928167050461
1984,Baden-Wuerttemberg,kein Migrationshintergrund,Verheiratet,0.07075471698113207,16099,0.06679376568048906,0.07471566828177509
1984,Niedersachsen,kein Migrationshintergrund,Verheiratet,0.05698883326915672,16099,0.05340778708727126,0.06056987945104218
1984,Nordrhein-Westfalen,direkter Migrationshintergrund,Verheiratet,0.05573738929534078,16099,0.052193531151214126,0.05928124743946743
1984,Baden-Wuerttemberg,direkter Migrationshintergrund,Verheiratet,0.055448594532152486,16099,0.051913388808575905,0.058983800255729066
1984,Hessen,kein Migrationshintergrund,Verheiratet,0.042067770504428184,16099,0.038966791956892614,0.045168749051963754
1984,Nordrhein-Westfalen,kein Migrationshintergrund,Ledig,0.04187524066230266,16099,0.03878105541793386,0.044969425906671454
1984,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,Verheiratet,0.038313438582980364,16099,0.03534827293318864,0.04127860423277209
1984,Bayern,kein Migrationshintergrund,Ledig,0.029842125529457066,16099,0.027213717990829528,0.0324705330680846
1984,Hessen,direkter Migrationshintergrund,Verheiratet,0.029649595687331536,16099,0.02702942065147517,0.0322697707231879
1984,Bayern,direkter Migrationshintergrund,Verheiratet,0.029649595687331536,16099,0.02702942065147517,0.0322697707231879
1984,Baden-Wuerttemberg,kein Migrationshintergrund,Ledig,0.023199845976126298,16099,0.020874422611661076,0.02552526934059152
1984,Schleswig-Holstein,kein Migrationshintergrund,Verheiratet,0.019156719291490182,16099,0.017039250590818105,0.02127418799216226
1984,Niedersachsen,kein Migrationshintergrund,Ledig,0.018386599922988064,16099,0.016311315752318443,0.020461884093657685
1984,Nordrhein-Westfalen,kein Migrationshintergrund,Verwitwet,0.01443973815941471,16099,0.012596939564921339,0.016282536753908082
1984,Hessen,kein Migrationshintergrund,Ledig,0.013573353869849827,16099,0.011785909210308294,0.01536079852939136
1984,Berlin,kein Migrationshintergrund,Verheiratet,0.013477088948787063,16099,0.011695907117917077,0.015258270779657048
1984,Nordrhein-Westfalen,direkter Migrationshintergrund,Ledig,0.012706969580284944,16099,0.010976752273128809,0.014437186887441078
1984,Niedersachsen,direkter Migrationshintergrund,Verheiratet,0.011359260685406238,16099,0.00972225229391661,0.012996269076895866
1984,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,Ledig,0.011166730843280709,16099,0.009543496658638193,0.012789965027923225
1984,Baden-Wuerttemberg,direkter Migrationshintergrund,Ledig,0.010877936080092415,16099,0.009275595552882442,0.012480276607302387
1984,Hamburg,kein Migrationshintergrund,Verheiratet,0.010396611474778591,16099,0.008829740934165803,0.01196348201539138
1984,Bayern,kein Migrationshintergrund,Verwitwet,0.009337697343088178,16099,0.007851969246260498,0.010823425439915858
1984,Baden-Wuerttemberg,kein Migrationshintergrund,Verwitwet,0.008856372737774355,16099,0.007409091737338222,0.010303653738210489
1984,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,Verheiratet,0.008567577974586061,16099,0.0071438821458612335,0.009991273803310888
1984,Nordrhein-Westfalen,kein Migrationshintergrund,Geschieden,0.007701193685021178,16099,0.00635081094412442,0.009051576425917935
1984,Niedersachsen,kein Migrationshintergrund,Verwitwet,0.006642279553330767,16099,0.005387498270612524,0.007897060836049009
1984,Berlin,direkter Migrationshintergrund,Verheiratet,0.006546014632268001,16099,0.005300298796808152,0.0077917304677278506
1984,Hessen,direkter Migrationshintergrund,Ledig,0.006257219869079707,16099,0.005039116001267905,0.0074753237368915095
1984,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,Verwitwet,0.0061609549480169425,16099,0.004952198885957917,0.007369711010075968
1984,Berlin,kein Migrationshintergrund,Ledig,0.005679630342703119,16099,0.004518770401867253,0.006840490283538985
1984,Schleswig-Holstein,kein Migrationshintergrund,Ledig,0.005679630342703119,16099,0.004518770401867253,0.006840490283538985
1984,Hamburg,direkter Migrationshintergrund,Verheiratet,0.00529457065845206,16099,0.004173535483774096,0.006415605833130025
1984,Hessen,kein Migrationshintergrund,Verwitwet,0.004909510974201001,16099,0.0038298012161562924,0.005989220732245709
1984,Bremen,kein Migrationshintergrund,Verheiratet,0.004813246053138236,16099,0.003744122379393355,0.005882369726883117
1984,Baden-Wuerttemberg,kein Migrationshintergrund,Geschieden,0.0041393916056988835,16099,0.003147591487987606,0.005131191723410161
1984,Bayern,direkter Migrationshintergrund,Ledig,0.004043126684636119,16099,0.0030628795929807315,0.005023373776291506
1984,Hamburg,kein Migrationshintergrund,Ledig,0.0036580670003850597,16099,0.0027254858064114447,0.004590648194358674
1984,Bayern,kein Migrationshintergrund,Geschieden,0.003561802079322295,16099,0.002641529045123359,0.004482075113521231
1984,Baden-Wuerttemberg,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.0029842125529457066,16099,0.002141610495486719,0.0038268146104046942
1984,Berlin,kein Migrationshintergrund,Verwitwet,0.0026954177897574125,16099,0.0018945080527824104,0.0034963275267324147
1984,Niedersachsen,direkter Migrationshintergrund,Ledig,0.002599152868694648,16099,0.001812637163365586,0.0033856685740237097
1984,Nordrhein-Westfalen,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.002406623026569118,16099,0.0016497248942069665,0.00316352115893127
1984,Niedersachsen,kein Migrationshintergrund,Geschieden,0.002406623026569118,16099,0.0016497248942069665,0.00316352115893127
1984,Schleswig-Holstein,kein Migrationshintergrund,Verwitwet,0.0023103581055063534,16099,0.0015687166403296482,0.0030519995706830587
1984,Schleswig-Holstein,direkter Migrationshintergrund,Verheiratet,0.0023103581055063534,16099,0.0015687166403296482,0.0030519995706830587
1984,Nordrhein-Westfalen,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.0022140931844435888,16099,0.0014880319471169213,0.0029401544217702563
1984,Hamburg,kein Migrationshintergrund,Geschieden,0.002117828263380824,16099,0.0014076921107946056,0.0028279644159670426
1984,Berlin,kein Migrationshintergrund,Geschieden,0.002117828263380824,16099,0.0014076921107946056,0.0028279644159670426
1984,Bremen,direkter Migrationshintergrund,Verheiratet,0.002117828263380824,16099,0.0014076921107946056,0.0028279644159670426
1984,"Rheinland-Pfalz,Saarland",kein Migrationshintergrund,Geschieden,0.0020215633423180594,16099,0.0013277208764410227,0.002715405808195096
1984,"Rheinland-Pfalz,Saarland",direkter Migrationshintergrund,Ledig,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,Baden-Wuerttemberg,direkter Migrationshintergrund,Verwitwet,0.0019252984212552945,16099,0.0012481448514637438,0.0026024519910468453
1984,Nordrhein-Westfalen,indirekter Migrationshintergrund,Ledig,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,Nordrhein-Westfalen,direkter Migrationshintergrund,Geschieden,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,Hamburg,kein Migrationshintergrund,Verwitwet,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,Bremen,kein Migrationshintergrund,Ledig,0.0018290335001925298,16099,0.0011689940134257922,0.0024890729869592675
1984,Hessen,kein Migrationshintergrund,Geschieden,0.0017327685791297652,16099,0.001090302339951471,0.0023752348183080593
1984,Hessen,direkter Migrationshintergrund,"Verheiratet, getrennt lebend",0.0015402387370042356,16099,0.0009344573495241167,0.0021460201244843545
1984,Nordrhein-Westfalen,direkter Migrationshintergrund,Verwitwet,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,Bremen,kein Migrationshintergrund,Verwitwet,0.001443973815941471,16099,0.0008574002349150383,0.0020305473969679036
1984,Baden-Wuerttemberg,kein Migrationshintergrund,"Verheiratet, getrennt lebend",0.0013477088948787063,16099,0.0007809976634020819,0.0019144201263553307
1984,Berlin,direkter Migrationshintergrund,Ledig,0.0013477088948787063,16099,0.0007809976634020819,0.0019144201263553307
1984,Schleswig-Holstein,kein Migrationshintergrund,Geschieden,0.0013477088948787063,16099,0.0007809976634020819,0.0019144201263553307
