year,age_gr,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Very important,0.23667,599,1843,0.21726,0.25608
1990,17-29 y.,Important,0.37794,985,1843,0.35579,0.40008
1990,17-29 y.,Less important,0.09750,259,1843,0.08395,0.11104
1990,30-45 y.,Very important,0.14883,402,2057,0.13345,0.16422
1990,30-45 y.,Important,0.43773,1220,2057,0.41629,0.45918
1990,30-45 y.,Less important,0.13849,400,2057,0.12356,0.15342
1990,30-45 y.,Unimportant,0.01189,35,2057,0.00720,0.01657
1990,46-65 y.,Very important,0.09407,261,2154,0.08174,0.10640
1990,46-65 y.,Important,0.37772,1106,2154,0.35724,0.39820
1990,46-65 y.,Less important,0.23107,669,2154,0.21326,0.24887
1990,46-65 y.,Unimportant,0.04198,118,2154,0.03351,0.05046
1990,66 and older,Very important,0.04108,57,997,0.02875,0.05341
1990,66 and older,Important,0.34027,417,997,0.31084,0.36969
1990,66 and older,Less important,0.30575,379,997,0.27714,0.33437
1990,66 and older,Unimportant,0.11334,144,997,0.09365,0.13303
1992,17-29 y.,Very important,0.28084,864,2665,0.26378,0.29791
1992,17-29 y.,Important,0.49852,1467,2665,0.47953,0.51751
1992,17-29 y.,Less important,0.11314,334,2665,0.10111,0.12517
1992,30-45 y.,Very important,0.21966,848,3593,0.20612,0.23320
1992,30-45 y.,Important,0.50985,1986,3593,0.49350,0.52620
1992,30-45 y.,Less important,0.18684,708,3593,0.17409,0.19959
1992,30-45 y.,Unimportant,0.01420,51,3593,0.01033,0.01807
1992,46-65 y.,Very important,0.11709,426,3227,0.10599,0.12818
1992,46-65 y.,Important,0.45395,1640,3227,0.43677,0.47113
1992,46-65 y.,Less important,0.28130,962,3227,0.26578,0.29682
1992,46-65 y.,Unimportant,0.06290,199,3227,0.05452,0.07128
1992,66 and older,Very important,0.05332,82,1359,0.04137,0.06527
1992,66 and older,Important,0.35279,507,1359,0.32737,0.37820
1992,66 and older,Less important,0.34811,502,1359,0.32278,0.37345
1992,66 and older,Unimportant,0.19613,268,1359,0.17501,0.21725
1995,17-29 y.,Very important,0.31222,913,2590,0.29437,0.33007
1995,17-29 y.,Important,0.49220,1426,2590,0.47294,0.51146
1995,17-29 y.,Less important,0.09113,251,2590,0.08004,0.10222
1995,30-45 y.,Very important,0.21026,842,3879,0.19743,0.22308
1995,30-45 y.,Important,0.54244,2268,3879,0.52676,0.55812
1995,30-45 y.,Less important,0.18005,711,3879,0.16796,0.19214
1995,30-45 y.,Unimportant,0.01354,58,3879,0.00990,0.01718
1995,46-65 y.,Very important,0.12313,433,3215,0.11177,0.13450
1995,46-65 y.,Important,0.47590,1743,3215,0.45863,0.49316
1995,46-65 y.,Less important,0.27006,886,3215,0.25471,0.28541
1995,46-65 y.,Unimportant,0.05426,153,3215,0.04643,0.06209
1995,66 and older,Very important,0.06293,92,1425,0.05032,0.07554
1995,66 and older,Important,0.38699,588,1425,0.36169,0.41229
1995,66 and older,Less important,0.34582,520,1425,0.32112,0.37052
1995,66 and older,Unimportant,0.16258,225,1425,0.14342,0.18175
2004,17-29 y.,Very important,0.36335,1410,3910,0.34827,0.37843
2004,17-29 y.,Important,0.52197,2109,3910,0.50631,0.53763
2004,17-29 y.,Less important,0.09879,391,3910,0.08943,0.10814
2004,30-45 y.,Very important,0.19020,1207,6497,0.18066,0.19975
2004,30-45 y.,Important,0.57074,3770,6497,0.55871,0.58278
2004,30-45 y.,Less important,0.21894,1434,6497,0.20888,0.22899
2004,30-45 y.,Unimportant,0.01476,86,6497,0.01183,0.01769
2004,46-65 y.,Very important,0.11637,880,7302,0.10901,0.12373
2004,46-65 y.,Important,0.52829,3880,7302,0.51684,0.53974
2004,46-65 y.,Less important,0.30695,2277,7302,0.29637,0.31753
2004,46-65 y.,Unimportant,0.03791,265,7302,0.03353,0.04229
2004,66 and older,Very important,0.07385,298,3672,0.06539,0.08231
2004,66 and older,Important,0.40376,1564,3672,0.38789,0.41963
2004,66 and older,Less important,0.36077,1366,3672,0.34523,0.37630
2004,66 and older,Unimportant,0.13069,444,3672,0.11978,0.14159
2008,17-29 y.,Very important,0.30871,1046,3125,0.29251,0.32491
2008,17-29 y.,Important,0.50331,1721,3125,0.48578,0.52084
2008,17-29 y.,Less important,0.10487,358,3125,0.09413,0.11562
2008,30-45 y.,Very important,0.16679,860,5149,0.15661,0.17697
2008,30-45 y.,Important,0.57382,3006,5149,0.56031,0.58733
2008,30-45 y.,Less important,0.23472,1209,5149,0.22314,0.24629
2008,30-45 y.,Unimportant,0.01887,74,5149,0.01515,0.02259
2008,46-65 y.,Very important,0.11354,761,6655,0.10592,0.12116
2008,46-65 y.,Important,0.52417,3543,6655,0.51217,0.53617
2008,46-65 y.,Less important,0.31093,2083,6655,0.29980,0.32205
2008,46-65 y.,Unimportant,0.04488,268,6655,0.03991,0.04986
2008,66 and older,Very important,0.05713,254,4227,0.05013,0.06412
2008,66 and older,Important,0.35121,1594,4227,0.33681,0.36560
2008,66 and older,Less important,0.39575,1739,4227,0.38101,0.41050
2008,66 and older,Unimportant,0.17271,640,4227,0.16131,0.18411
2012,17-29 y.,Very important,0.34738,1452,3946,0.33252,0.36224
2012,17-29 y.,Important,0.49059,2140,3946,0.47499,0.50619
2012,17-29 y.,Less important,0.08657,354,3946,0.07780,0.09535
2012,30-45 y.,Very important,0.21251,1805,9051,0.20408,0.22094
2012,30-45 y.,Important,0.56820,5206,9051,0.55799,0.57840
2012,30-45 y.,Less important,0.20676,1950,9051,0.19842,0.21510
2012,30-45 y.,Unimportant,0.01025,90,9051,0.00817,0.01232
2012,46-65 y.,Very important,0.13380,1324,9337,0.12690,0.14071
2012,46-65 y.,Important,0.54722,5167,9337,0.53713,0.55732
2012,46-65 y.,Less important,0.28261,2594,9337,0.27347,0.29174
2012,46-65 y.,Unimportant,0.03058,252,9337,0.02709,0.03407
2012,66 and older,Very important,0.07736,411,5107,0.07003,0.08468
2012,66 and older,Important,0.41249,2238,5107,0.39899,0.42600
2012,66 and older,Less important,0.37830,1914,5107,0.36500,0.39160
2012,66 and older,Unimportant,0.11058,544,5107,0.10198,0.11918
2016,17-29 y.,Very important,0.32453,1377,3819,0.30968,0.33939
2016,17-29 y.,Important,0.48686,2025,3819,0.47101,0.50272
2016,17-29 y.,Less important,0.09810,417,3819,0.08866,0.10753
2016,30-45 y.,Very important,0.20976,1439,7067,0.20027,0.21925
2016,30-45 y.,Important,0.56784,4054,7067,0.55629,0.57939
2016,30-45 y.,Less important,0.20232,1489,7067,0.19296,0.21169
2016,30-45 y.,Unimportant,0.00950,85,7067,0.00724,0.01176
2016,46-65 y.,Very important,0.13036,1178,8556,0.12322,0.13749
2016,46-65 y.,Important,0.54335,4634,8556,0.53279,0.55390
2016,46-65 y.,Less important,0.29577,2537,8556,0.28610,0.30544
2016,46-65 y.,Unimportant,0.02290,207,8556,0.01973,0.02607
2016,66 and older,Very important,0.08449,353,4657,0.07650,0.09247
2016,66 and older,Important,0.42133,2078,4657,0.40715,0.43551
2016,66 and older,Less important,0.38610,1823,4657,0.37211,0.40008
2016,66 and older,Unimportant,0.09441,403,4657,0.08601,0.10281
2021,17-29 y.,Very important,0.30964,1007,2678,0.29212,0.32715
2021,17-29 y.,Important,0.48074,1385,2678,0.46181,0.49967
2021,17-29 y.,Less important,0.10915,286,2678,0.09734,0.12096
2021,30-45 y.,Very important,0.20915,923,4114,0.19673,0.22158
2021,30-45 y.,Important,0.58226,2365,4114,0.56719,0.59733
2021,30-45 y.,Less important,0.17437,788,4114,0.16277,0.18596
2021,30-45 y.,Unimportant,0.00932,38,4114,0.00638,0.01226
2021,46-65 y.,Very important,0.11970,917,6763,0.11196,0.12744
2021,46-65 y.,Important,0.54557,3672,6763,0.53370,0.55743
2021,46-65 y.,Less important,0.30260,2034,6763,0.29165,0.31355
2021,46-65 y.,Unimportant,0.02354,140,6763,0.01993,0.02716
2021,66 and older,Very important,0.08293,304,3482,0.07377,0.09209
2021,66 and older,Important,0.42539,1586,3482,0.40897,0.44182
2021,66 and older,Less important,0.38070,1338,3482,0.36457,0.39683
2021,66 and older,Unimportant,0.08425,254,3482,0.07503,0.09348
