year,age_gr,regtyp,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Very important,0.26997,463,1379,0.24653,0.29341
1990,17-29 y.,Urban regions,Important,0.41699,726,1379,0.39096,0.44303
1990,17-29 y.,Urban regions,Less important,0.10735,190,1379,0.09100,0.12369
1990,17-29 y.,Rural regions,Very important,0.16891,136,464,0.13479,0.20304
1990,17-29 y.,Rural regions,Important,0.29961,259,464,0.25788,0.34134
1990,17-29 y.,Rural regions,Less important,0.07776,69,464,0.05337,0.10215
1990,30-45 y.,Urban regions,Very important,0.16695,318,1585,0.14859,0.18532
1990,30-45 y.,Urban regions,Important,0.48661,950,1585,0.46199,0.51122
1990,30-45 y.,Urban regions,Less important,0.15464,317,1585,0.13684,0.17245
1990,30-45 y.,Rural regions,Very important,0.10761,84,437,0.07852,0.13670
1990,30-45 y.,Rural regions,Important,0.32712,270,437,0.28308,0.37116
1990,30-45 y.,Rural regions,Less important,0.10183,83,437,0.07345,0.13022
1990,46-65 y.,Urban regions,Very important,0.10994,207,1642,0.09480,0.12507
1990,46-65 y.,Urban regions,Important,0.41554,832,1642,0.39170,0.43939
1990,46-65 y.,Urban regions,Less important,0.25942,520,1642,0.23821,0.28063
1990,46-65 y.,Urban regions,Unimportant,0.04186,83,1642,0.03217,0.05156
1990,46-65 y.,Rural regions,Very important,0.06062,54,512,0.03993,0.08131
1990,46-65 y.,Rural regions,Important,0.29965,274,512,0.25993,0.33937
1990,46-65 y.,Rural regions,Less important,0.17197,149,512,0.13925,0.20468
1990,46-65 y.,Rural regions,Unimportant,0.04270,35,512,0.02517,0.06023
1990,66 and older,Urban regions,Very important,0.05237,49,744,0.03635,0.06839
1990,66 and older,Urban regions,Important,0.36763,300,744,0.33296,0.40230
1990,66 and older,Urban regions,Less important,0.34336,291,744,0.30921,0.37750
1990,66 and older,Urban regions,Unimportant,0.12021,104,744,0.09682,0.14359
1990,66 and older,Rural regions,Important,0.28497,117,245,0.22833,0.34161
1990,66 and older,Rural regions,Less important,0.22898,88,245,0.17626,0.28170
1990,66 and older,Rural regions,Unimportant,0.09961,40,245,0.06203,0.13718
1992,17-29 y.,Urban regions,Very important,0.27293,502,1568,0.25088,0.29499
1992,17-29 y.,Urban regions,Important,0.50035,889,1568,0.47559,0.52511
1992,17-29 y.,Urban regions,Less important,0.09233,177,1568,0.07800,0.10667
1992,17-29 y.,Rural regions,Very important,0.29493,350,1060,0.26747,0.32240
1992,17-29 y.,Rural regions,Important,0.49554,560,1060,0.46542,0.52565
1992,17-29 y.,Rural regions,Less important,0.15419,150,1060,0.13244,0.17594
1992,30-45 y.,Urban regions,Very important,0.21105,501,2145,0.19378,0.22832
1992,30-45 y.,Urban regions,Important,0.50805,1178,2145,0.48689,0.52921
1992,30-45 y.,Urban regions,Less important,0.17929,433,2145,0.16305,0.19552
1992,30-45 y.,Urban regions,Unimportant,0.01379,33,2145,0.00886,0.01873
1992,30-45 y.,Rural regions,Very important,0.23576,329,1380,0.21335,0.25816
1992,30-45 y.,Rural regions,Important,0.51713,785,1380,0.49076,0.54351
1992,30-45 y.,Rural regions,Less important,0.20483,266,1380,0.18353,0.22614
1992,46-65 y.,Urban regions,Very important,0.11238,253,1954,0.09838,0.12639
1992,46-65 y.,Urban regions,Important,0.44196,968,1954,0.41993,0.46398
1992,46-65 y.,Urban regions,Less important,0.27603,598,1954,0.25621,0.29586
1992,46-65 y.,Urban regions,Unimportant,0.06393,135,1954,0.05308,0.07478
1992,46-65 y.,Rural regions,Very important,0.12748,171,1249,0.10898,0.14598
1992,46-65 y.,Rural regions,Important,0.47805,659,1249,0.45033,0.50576
1992,46-65 y.,Rural regions,Less important,0.29212,357,1249,0.26689,0.31734
1992,46-65 y.,Rural regions,Unimportant,0.06096,62,1249,0.04769,0.07424
1992,66 and older,Urban regions,Very important,0.04930,50,858,0.03481,0.06380
1992,66 and older,Urban regions,Important,0.35284,318,858,0.32085,0.38483
1992,66 and older,Urban regions,Less important,0.34772,318,858,0.31584,0.37961
1992,66 and older,Urban regions,Unimportant,0.19730,172,858,0.17066,0.22395
1992,66 and older,Rural regions,Very important,0.06135,31,494,0.04017,0.08253
1992,66 and older,Rural regions,Important,0.35062,185,494,0.30850,0.39274
1992,66 and older,Rural regions,Less important,0.35057,183,494,0.30845,0.39269
1992,66 and older,Rural regions,Unimportant,0.19405,95,494,0.15914,0.22896
1995,17-29 y.,Urban regions,Very important,0.30216,546,1574,0.27947,0.32485
1995,17-29 y.,Urban regions,Important,0.48318,876,1574,0.45849,0.50788
1995,17-29 y.,Urban regions,Less important,0.08620,152,1574,0.07233,0.10007
1995,17-29 y.,Rural regions,Very important,0.33360,367,1016,0.30459,0.36260
1995,17-29 y.,Rural regions,Important,0.51135,550,1016,0.48060,0.54211
1995,17-29 y.,Rural regions,Less important,0.10161,99,1016,0.08302,0.12020
1995,30-45 y.,Urban regions,Very important,0.22000,541,2390,0.20339,0.23661
1995,30-45 y.,Urban regions,Important,0.52636,1372,2390,0.50634,0.54638
1995,30-45 y.,Urban regions,Less important,0.17167,442,2390,0.15655,0.18679
1995,30-45 y.,Urban regions,Unimportant,0.01232,35,2390,0.00790,0.01675
1995,30-45 y.,Rural regions,Very important,0.18830,301,1466,0.16828,0.20832
1995,30-45 y.,Rural regions,Important,0.57866,896,1466,0.55338,0.60395
1995,30-45 y.,Rural regions,Less important,0.19894,269,1466,0.17850,0.21938
1995,46-65 y.,Urban regions,Very important,0.11931,266,1949,0.10491,0.13370
1995,46-65 y.,Urban regions,Important,0.44117,982,1949,0.41912,0.46322
1995,46-65 y.,Urban regions,Less important,0.28674,596,1949,0.26666,0.30683
1995,46-65 y.,Urban regions,Unimportant,0.05487,105,1949,0.04475,0.06498
1995,46-65 y.,Rural regions,Very important,0.13113,167,1266,0.11253,0.14973
1995,46-65 y.,Rural regions,Important,0.54848,761,1266,0.52106,0.57591
1995,46-65 y.,Rural regions,Less important,0.23518,290,1266,0.21181,0.25855
1995,46-65 y.,Rural regions,Unimportant,0.05299,48,1266,0.04065,0.06534
1995,66 and older,Urban regions,Very important,0.06521,58,927,0.04931,0.08111
1995,66 and older,Urban regions,Important,0.39184,395,927,0.36040,0.42328
1995,66 and older,Urban regions,Less important,0.34299,336,927,0.31241,0.37356
1995,66 and older,Urban regions,Unimportant,0.15155,138,927,0.12845,0.17465
1995,66 and older,Rural regions,Very important,0.05792,34,498,0.03739,0.07846
1995,66 and older,Rural regions,Important,0.37636,193,498,0.33376,0.41895
1995,66 and older,Rural regions,Less important,0.35203,184,498,0.31004,0.39402
1995,66 and older,Rural regions,Unimportant,0.18677,87,498,0.15251,0.22104
2004,17-29 y.,Urban regions,Very important,0.36199,926,2550,0.34333,0.38064
2004,17-29 y.,Urban regions,Important,0.51306,1351,2550,0.49365,0.53246
2004,17-29 y.,Urban regions,Less important,0.10723,273,2550,0.09521,0.11924
2004,17-29 y.,Rural regions,Very important,0.36614,484,1360,0.34053,0.39175
2004,17-29 y.,Rural regions,Important,0.54024,758,1360,0.51375,0.56674
2004,17-29 y.,Rural regions,Less important,0.08150,118,1360,0.06695,0.09604
2004,30-45 y.,Urban regions,Very important,0.18966,821,4410,0.17809,0.20123
2004,30-45 y.,Urban regions,Important,0.57039,2534,4410,0.55578,0.58501
2004,30-45 y.,Urban regions,Less important,0.21856,990,4410,0.20636,0.23076
2004,30-45 y.,Urban regions,Unimportant,0.01531,65,4410,0.01169,0.01894
2004,30-45 y.,Rural regions,Very important,0.19149,386,2066,0.17451,0.20846
2004,30-45 y.,Rural regions,Important,0.57156,1236,2066,0.55022,0.59291
2004,30-45 y.,Rural regions,Less important,0.21983,444,2066,0.20196,0.23769
2004,46-65 y.,Urban regions,Very important,0.11308,590,4821,0.10414,0.12202
2004,46-65 y.,Urban regions,Important,0.51883,2496,4821,0.50472,0.53293
2004,46-65 y.,Urban regions,Less important,0.31688,1553,4821,0.30374,0.33001
2004,46-65 y.,Urban regions,Unimportant,0.03786,182,4821,0.03247,0.04325
2004,46-65 y.,Rural regions,Very important,0.12324,290,2481,0.11031,0.13618
2004,46-65 y.,Rural regions,Important,0.54808,1384,2481,0.52850,0.56767
2004,46-65 y.,Rural regions,Less important,0.28618,724,2481,0.26839,0.30397
2004,46-65 y.,Rural regions,Unimportant,0.03800,83,2481,0.03048,0.04553
2004,66 and older,Urban regions,Very important,0.06826,178,2416,0.05820,0.07832
2004,66 and older,Urban regions,Important,0.40259,1012,2416,0.38303,0.42215
2004,66 and older,Urban regions,Less important,0.36166,907,2416,0.34250,0.38083
2004,66 and older,Urban regions,Unimportant,0.14029,319,2416,0.12643,0.15414
2004,66 and older,Rural regions,Very important,0.08557,120,1256,0.07009,0.10105
2004,66 and older,Rural regions,Important,0.40621,552,1256,0.37904,0.43339
2004,66 and older,Rural regions,Less important,0.35890,459,1256,0.33236,0.38543
2004,66 and older,Rural regions,Unimportant,0.11054,125,1256,0.09319,0.12789
2008,17-29 y.,Urban regions,Very important,0.30694,695,2065,0.28704,0.32683
2008,17-29 y.,Urban regions,Important,0.50591,1137,2065,0.48434,0.52748
2008,17-29 y.,Urban regions,Less important,0.10255,233,2065,0.08946,0.11564
2008,17-29 y.,Rural regions,Very important,0.31233,351,1060,0.28441,0.34024
2008,17-29 y.,Rural regions,Important,0.49799,584,1060,0.46788,0.52810
2008,17-29 y.,Rural regions,Less important,0.10962,125,1060,0.09081,0.12844
2008,30-45 y.,Urban regions,Very important,0.17653,607,3435,0.16378,0.18928
2008,30-45 y.,Urban regions,Important,0.56365,1957,3435,0.54706,0.58024
2008,30-45 y.,Urban regions,Less important,0.23505,814,3435,0.22087,0.24923
2008,30-45 y.,Urban regions,Unimportant,0.02029,57,3435,0.01557,0.02500
2008,30-45 y.,Rural regions,Very important,0.14414,253,1697,0.12743,0.16086
2008,30-45 y.,Rural regions,Important,0.59746,1049,1697,0.57412,0.62080
2008,30-45 y.,Rural regions,Less important,0.23394,395,1697,0.21379,0.25409
2008,46-65 y.,Urban regions,Very important,0.10921,453,4307,0.09989,0.11852
2008,46-65 y.,Urban regions,Important,0.51095,2241,4307,0.49602,0.52589
2008,46-65 y.,Urban regions,Less important,0.32532,1415,4307,0.31133,0.33932
2008,46-65 y.,Urban regions,Unimportant,0.04967,198,4307,0.04318,0.05616
2008,46-65 y.,Rural regions,Very important,0.12223,308,2348,0.10898,0.13548
2008,46-65 y.,Rural regions,Important,0.55066,1302,2348,0.53053,0.57078
2008,46-65 y.,Rural regions,Less important,0.28205,668,2348,0.26385,0.30026
2008,46-65 y.,Rural regions,Unimportant,0.03528,70,2348,0.02782,0.04275
2008,66 and older,Urban regions,Very important,0.05374,154,2752,0.04531,0.06217
2008,66 and older,Urban regions,Important,0.34012,993,2752,0.32242,0.35783
2008,66 and older,Urban regions,Less important,0.38911,1137,2752,0.37089,0.40733
2008,66 and older,Urban regions,Unimportant,0.19173,468,2752,0.17702,0.20644
2008,66 and older,Rural regions,Very important,0.06416,100,1475,0.05165,0.07667
2008,66 and older,Rural regions,Important,0.37423,601,1475,0.34953,0.39894
2008,66 and older,Rural regions,Less important,0.40957,602,1475,0.38446,0.43467
2008,66 and older,Rural regions,Unimportant,0.13320,172,1475,0.11585,0.15054
2012,17-29 y.,Urban regions,Very important,0.36553,984,2539,0.34679,0.38426
2012,17-29 y.,Urban regions,Important,0.47193,1323,2539,0.45251,0.49135
2012,17-29 y.,Urban regions,Less important,0.08478,232,2539,0.07394,0.09561
2012,17-29 y.,Rural regions,Very important,0.30882,468,1407,0.28467,0.33297
2012,17-29 y.,Rural regions,Important,0.53024,817,1407,0.50416,0.55633
2012,17-29 y.,Rural regions,Less important,0.09040,122,1407,0.07541,0.10538
2012,30-45 y.,Urban regions,Very important,0.21731,1191,5821,0.20671,0.22790
2012,30-45 y.,Urban regions,Important,0.55691,3280,5821,0.54414,0.56967
2012,30-45 y.,Urban regions,Less important,0.21306,1289,5821,0.20254,0.22358
2012,30-45 y.,Urban regions,Unimportant,0.01010,61,5821,0.00753,0.01266
2012,30-45 y.,Rural regions,Very important,0.20112,614,3201,0.18723,0.21501
2012,30-45 y.,Rural regions,Important,0.59502,1926,3201,0.57801,0.61203
2012,30-45 y.,Rural regions,Less important,0.19181,661,3201,0.17817,0.20545
2012,46-65 y.,Urban regions,Very important,0.14085,848,5761,0.13186,0.14983
2012,46-65 y.,Urban regions,Important,0.53156,3092,5761,0.51867,0.54445
2012,46-65 y.,Urban regions,Less important,0.29425,1664,5761,0.28248,0.30602
2012,46-65 y.,Urban regions,Unimportant,0.02892,157,5761,0.02459,0.03325
2012,46-65 y.,Rural regions,Very important,0.12108,476,3576,0.11038,0.13177
2012,46-65 y.,Rural regions,Important,0.57553,2075,3576,0.55933,0.59173
2012,46-65 y.,Rural regions,Less important,0.26157,930,3576,0.24716,0.27597
2012,46-65 y.,Rural regions,Unimportant,0.03358,95,3576,0.02768,0.03949
2012,66 and older,Urban regions,Very important,0.08135,276,3242,0.07194,0.09076
2012,66 and older,Urban regions,Important,0.39641,1361,3242,0.37957,0.41325
2012,66 and older,Urban regions,Less important,0.38045,1232,3242,0.36374,0.39717
2012,66 and older,Urban regions,Unimportant,0.11824,373,3242,0.10713,0.12936
2012,66 and older,Rural regions,Very important,0.06918,135,1865,0.05766,0.08070
2012,66 and older,Rural regions,Important,0.44540,877,1865,0.42284,0.46796
2012,66 and older,Rural regions,Less important,0.37390,682,1865,0.35194,0.39587
2012,66 and older,Rural regions,Unimportant,0.09490,171,1865,0.08160,0.10821
2016,17-29 y.,Urban regions,Very important,0.32999,951,2589,0.31187,0.34811
2016,17-29 y.,Urban regions,Important,0.47993,1353,2589,0.46068,0.49918
2016,17-29 y.,Urban regions,Less important,0.10104,285,2589,0.08943,0.11265
2016,17-29 y.,Rural regions,Very important,0.31085,426,1230,0.28498,0.33673
2016,17-29 y.,Rural regions,Important,0.50425,672,1230,0.47629,0.53220
2016,17-29 y.,Rural regions,Less important,0.09072,132,1230,0.07466,0.10678
2016,30-45 y.,Urban regions,Very important,0.22454,975,4688,0.21259,0.23648
2016,30-45 y.,Urban regions,Important,0.54587,2653,4688,0.53161,0.56012
2016,30-45 y.,Urban regions,Less important,0.20761,999,4688,0.19599,0.21922
2016,30-45 y.,Urban regions,Unimportant,0.01163,61,4688,0.00856,0.01470
2016,30-45 y.,Rural regions,Very important,0.17483,464,2355,0.15949,0.19018
2016,30-45 y.,Rural regions,Important,0.61979,1401,2355,0.60018,0.63940
2016,30-45 y.,Rural regions,Less important,0.18983,490,2355,0.17399,0.20568
2016,46-65 y.,Urban regions,Very important,0.12439,731,5421,0.11560,0.13317
2016,46-65 y.,Urban regions,Important,0.53982,2894,5421,0.52655,0.55308
2016,46-65 y.,Urban regions,Less important,0.30215,1659,5421,0.28992,0.31437
2016,46-65 y.,Urban regions,Unimportant,0.02476,137,5421,0.02062,0.02889
2016,46-65 y.,Rural regions,Very important,0.14136,447,3135,0.12917,0.15356
2016,46-65 y.,Rural regions,Important,0.54986,1740,3135,0.53244,0.56728
2016,46-65 y.,Rural regions,Less important,0.28401,878,3135,0.26822,0.29980
2016,46-65 y.,Rural regions,Unimportant,0.01948,70,3135,0.01464,0.02432
2016,66 and older,Urban regions,Very important,0.07859,210,2934,0.06885,0.08833
2016,66 and older,Urban regions,Important,0.41788,1266,2934,0.40003,0.43573
2016,66 and older,Urban regions,Less important,0.38873,1178,2934,0.37109,0.40637
2016,66 and older,Urban regions,Unimportant,0.10107,280,2934,0.09016,0.11198
2016,66 and older,Rural regions,Very important,0.09667,143,1723,0.08271,0.11062
2016,66 and older,Rural regions,Important,0.42846,812,1723,0.40508,0.45183
2016,66 and older,Rural regions,Less important,0.38066,645,1723,0.35773,0.40359
2016,66 and older,Rural regions,Unimportant,0.08066,123,1723,0.06780,0.09352
2021,17-29 y.,Urban regions,Very important,0.32453,747,1910,0.30353,0.34554
2021,17-29 y.,Urban regions,Important,0.46928,963,1910,0.44689,0.49166
2021,17-29 y.,Urban regions,Less important,0.10493,200,1910,0.09118,0.11868
2021,17-29 y.,Rural regions,Very important,0.27215,260,768,0.24065,0.30365
2021,17-29 y.,Rural regions,Important,0.50958,422,768,0.47420,0.54496
2021,17-29 y.,Rural regions,Less important,0.11976,86,768,0.09678,0.14274
2021,30-45 y.,Urban regions,Very important,0.22301,666,2774,0.20751,0.23850
2021,30-45 y.,Urban regions,Important,0.57318,1590,2774,0.55477,0.59159
2021,30-45 y.,Urban regions,Less important,0.17260,518,2774,0.15853,0.18666
2021,30-45 y.,Rural regions,Very important,0.17652,257,1302,0.15580,0.19724
2021,30-45 y.,Rural regions,Important,0.60364,775,1302,0.57706,0.63022
2021,30-45 y.,Rural regions,Less important,0.17853,270,1302,0.15772,0.19934
2021,46-65 y.,Urban regions,Very important,0.12478,641,4408,0.11503,0.13454
2021,46-65 y.,Urban regions,Important,0.53791,2342,4408,0.52319,0.55263
2021,46-65 y.,Urban regions,Less important,0.30148,1340,4408,0.28793,0.31503
2021,46-65 y.,Urban regions,Unimportant,0.02557,85,4408,0.02091,0.03023
2021,46-65 y.,Rural regions,Very important,0.11006,276,2354,0.09742,0.12271
2021,46-65 y.,Rural regions,Important,0.55949,1329,2354,0.53943,0.57955
2021,46-65 y.,Rural regions,Less important,0.30541,694,2354,0.28680,0.32403
2021,46-65 y.,Rural regions,Unimportant,0.01965,55,2354,0.01404,0.02525
2021,66 and older,Urban regions,Very important,0.08349,202,2191,0.07190,0.09507
2021,66 and older,Urban regions,Important,0.41802,981,2191,0.39736,0.43868
2021,66 and older,Urban regions,Less important,0.38027,839,2191,0.35994,0.40061
2021,66 and older,Urban regions,Unimportant,0.09150,169,2191,0.07943,0.10358
2021,66 and older,Rural regions,Very important,0.08185,102,1291,0.06689,0.09681
2021,66 and older,Rural regions,Important,0.43964,605,1291,0.41255,0.46672
2021,66 and older,Rural regions,Less important,0.38153,499,1291,0.35502,0.40803
2021,66 and older,Rural regions,Unimportant,0.07024,85,1291,0.05630,0.08419
