year,pgisced97,plh0106,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Pre-primary Level,Very important,0.34371,46,99,0.24967,0.43774
1990,Pre-primary Level,Important,0.40262,53,99,0.30552,0.49972
1990,Primary Level,Important,0.20328,38,38,0.07360,0.33295
1990,Lower Secondary Level,Very important,0.11263,242,1603,0.09714,0.12811
1990,Lower Secondary Level,Important,0.37269,789,1603,0.34901,0.39637
1990,Lower Secondary Level,Less important,0.23450,451,1603,0.21375,0.25525
1990,Lower Secondary Level,Unimportant,0.06858,121,1603,0.05620,0.08095
1990,Upper Secondary Level,Very important,0.13014,697,3850,0.11951,0.14077
1990,Upper Secondary Level,Important,0.40365,2079,3850,0.38815,0.41915
1990,Upper Secondary Level,Less important,0.19317,935,3850,0.18070,0.20564
1990,Upper Secondary Level,Unimportant,0.03053,139,3850,0.02510,0.03597
1990,Post-secondary Non-tertiary Level,Very important,0.23574,54,199,0.17662,0.29486
1990,Post-secondary Non-tertiary Level,Important,0.38400,103,199,0.31625,0.45175
1990,Post-secondary Non-tertiary Level,Less important,0.15089,42,199,0.10103,0.20074
1990,First Stage of Tertiary Education,Very important,0.13328,82,477,0.10275,0.16382
1990,First Stage of Tertiary Education,Important,0.44756,279,477,0.40289,0.49223
1990,First Stage of Tertiary Education,Less important,0.18749,116,477,0.15242,0.22255
1990,Second Stage of Tertiary Education,Very important,0.14931,164,633,0.12152,0.17710
1990,Second Stage of Tertiary Education,Important,0.33694,347,633,0.30008,0.37379
1990,Second Stage of Tertiary Education,Less important,0.10730,122,633,0.08317,0.13143
1992,Pre-primary Level,Very important,0.30504,52,122,0.22300,0.38708
1992,Pre-primary Level,Important,0.46051,70,122,0.37170,0.54932
1992,Primary Level,Important,0.20092,53,53,0.09201,0.30983
1992,Lower Secondary Level,Very important,0.10874,292,1917,0.09480,0.12268
1992,Lower Secondary Level,Important,0.40625,913,1917,0.38426,0.42824
1992,Lower Secondary Level,Less important,0.26110,531,1917,0.24143,0.28077
1992,Lower Secondary Level,Unimportant,0.09895,181,1917,0.08558,0.11232
1992,Upper Secondary Level,Very important,0.16927,1152,5971,0.15976,0.17878
1992,Upper Secondary Level,Important,0.48600,3147,5971,0.47332,0.49868
1992,Upper Secondary Level,Less important,0.24065,1419,5971,0.22980,0.25149
1992,Upper Secondary Level,Unimportant,0.05275,253,5971,0.04708,0.05842
1992,Post-secondary Non-tertiary Level,Very important,0.29388,94,279,0.24033,0.34743
1992,Post-secondary Non-tertiary Level,Important,0.41154,139,279,0.35370,0.46939
1992,Post-secondary Non-tertiary Level,Less important,0.14787,46,279,0.10614,0.18959
1992,First Stage of Tertiary Education,Very important,0.18383,161,742,0.15594,0.21172
1992,First Stage of Tertiary Education,Important,0.48659,378,742,0.45060,0.52258
1992,First Stage of Tertiary Education,Less important,0.23279,161,742,0.20236,0.26322
1992,First Stage of Tertiary Education,Unimportant,0.07872,42,742,0.05933,0.09811
1992,Second Stage of Tertiary Education,Very important,0.24935,424,1604,0.22817,0.27053
1992,Second Stage of Tertiary Education,Important,0.50608,848,1604,0.48160,0.53055
