year,age_gr,regtyp,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Urban regions,Very important,0.22669,339,1384,0.20462,0.24875
1990,17-29 y.,Urban regions,Important,0.65914,906,1384,0.63416,0.68412
1990,17-29 y.,Urban regions,Less important,0.10620,139,1384,0.08997,0.12244
1990,17-29 y.,Rural regions,Very important,0.23077,109,467,0.19251,0.26902
1990,17-29 y.,Rural regions,Important,0.65160,307,467,0.60834,0.69486
1990,17-29 y.,Rural regions,Less important,0.11570,51,467,0.08666,0.14475
1990,30-45 y.,Urban regions,Very important,0.20953,356,1603,0.18960,0.22945
1990,30-45 y.,Urban regions,Important,0.67754,1083,1603,0.65465,0.70042
1990,30-45 y.,Urban regions,Less important,0.10799,164,1603,0.09279,0.12319
1990,30-45 y.,Rural regions,Very important,0.16429,70,439,0.12959,0.19899
1990,30-45 y.,Rural regions,Important,0.73968,332,439,0.69858,0.78077
1990,30-45 y.,Rural regions,Less important,0.08671,37,439,0.06035,0.11306
1990,46-65 y.,Urban regions,Very important,0.21150,347,1648,0.19178,0.23122
1990,46-65 y.,Urban regions,Important,0.68741,1150,1648,0.66502,0.70979
1990,46-65 y.,Urban regions,Less important,0.09642,151,1648,0.08217,0.11068
1990,46-65 y.,Rural regions,Very important,0.20953,108,511,0.17421,0.24485
1990,46-65 y.,Rural regions,Important,0.68904,358,511,0.64887,0.72921
1990,46-65 y.,Rural regions,Less important,0.09331,45,511,0.06807,0.11856
1990,66 and older,Urban regions,Very important,0.24086,190,753,0.21030,0.27143
1990,66 and older,Urban regions,Important,0.63887,488,753,0.60454,0.67320
1990,66 and older,Urban regions,Less important,0.10145,75,753,0.07987,0.12303
1990,66 and older,Rural regions,Very important,0.19194,49,240,0.14201,0.24186
1990,66 and older,Rural regions,Important,0.61755,157,240,0.55593,0.67916
1990,66 and older,Rural regions,Less important,0.14848,34,240,0.10340,0.19356
1992,17-29 y.,Urban regions,Very important,0.30991,498,1578,0.28709,0.33274
1992,17-29 y.,Urban regions,Important,0.60060,945,1578,0.57643,0.62478
