"plh0105","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","34","0.208959669123252","0.145565385767905","0.272353952478598"
"Sehr wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Sehr wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","Hauptschule","kein Migrationshintergrund","801","0.20875707666942","0.195850290132509","0.22166386320633"
"Sehr wichtig","1990","Hauptschule","direkter Migrationshintergrund","63","0.244675736550303","0.191598293778929","0.297753179321678"
"Sehr wichtig","1990","Hauptschule","indirekter Migrationshintergrund","12","","",""
"Sehr wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","Realschule","kein Migrationshintergrund","342","0.22782176541625","0.206060081953692","0.249583448878807"
"Sehr wichtig","1990","Realschule","direkter Migrationshintergrund","24","","",""
"Sehr wichtig","1990","Realschule","indirekter Migrationshintergrund","","","",""
"Sehr wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","126","0.240295965569434","0.203537288904692","0.277054642234177"
"Sehr wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","12","","",""
"Sehr wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Sehr wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr wichtig","1990","AkademikerIn","kein Migrationshintergrund","111","0.17952555416129","0.148892866513626","0.210158241808954"
"Sehr wichtig","1990","AkademikerIn","direkter Migrationshintergrund","8","","",""
"Sehr wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Sehr wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","102","0.650569726890218","0.5762255878255","0.724913865954937"
"Wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","4","","",""
"Wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","Hauptschule","kein Migrationshintergrund","2600","0.675721094489014","0.66085538325557","0.690586805722458"
"Wichtig","1990","Hauptschule","direkter Migrationshintergrund","172","0.674468876555983","0.616615989569325","0.732321763542642"
"Wichtig","1990","Hauptschule","indirekter Migrationshintergrund","14","","",""
"Wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","Realschule","kein Migrationshintergrund","954","0.671406009113786","0.647035841009233","0.695776177218339"
"Wichtig","1990","Realschule","direkter Migrationshintergrund","53","0.611851436069528","0.51117013480225","0.712532737336806"
"Wichtig","1990","Realschule","indirekter Migrationshintergrund","6","","",""
"Wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","341","0.657788084689619","0.616969778724519","0.698606390654719"
"Wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","5","","",""
"Wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Wichtig","1990","AkademikerIn","kein Migrationshintergrund","411","0.689284283509114","0.652346550860295","0.726222016157933"
"Wichtig","1990","AkademikerIn","direkter Migrationshintergrund","35","0.727052432464917","0.603575574742275","0.85052929018756"
"Wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Wichtig","1990","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","kein Migrationshintergrund","18","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","1","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Weniger wichtig","1990","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","Hauptschule","kein Migrationshintergrund","370","0.103354572939541","0.0936869918829144","0.113022153996167"
"Weniger wichtig","1990","Hauptschule","direkter Migrationshintergrund","15","","",""
"Weniger wichtig","1990","Hauptschule","indirekter Migrationshintergrund","1","","",""
"Weniger wichtig","1990","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","Realschule","kein Migrationshintergrund","126","0.0972998527502438","0.0819231240258705","0.112676581474617"
"Weniger wichtig","1990","Realschule","direkter Migrationshintergrund","13","","",""
"Weniger wichtig","1990","Realschule","indirekter Migrationshintergrund","1","","",""
"Weniger wichtig","1990","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","(Fach-)Abitur","kein Migrationshintergrund","49","0.0963674793247352","0.0709796489542119","0.121755309695258"
"Weniger wichtig","1990","(Fach-)Abitur","direkter Migrationshintergrund","2","","",""
"Weniger wichtig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","1","","",""
"Weniger wichtig","1990","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Weniger wichtig","1990","AkademikerIn","kein Migrationshintergrund","76","0.121422824468531","0.0953535131318304","0.147492135805232"
"Weniger wichtig","1990","AkademikerIn","direkter Migrationshintergrund","7","","",""
"Weniger wichtig","1990","AkademikerIn","indirekter Migrationshintergrund","","","",""
