year,bula_h,regtyp,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,Schleswig-Holstein,Urban regions,Important,0.76059,90,90,0.67193,0.84924
1990,Schleswig-Holstein,Rural regions,Very important,0.25693,35,128,0.18093,0.33292
1990,Schleswig-Holstein,Rural regions,Important,0.65884,93,128,0.57639,0.74130
1990,Hamburg,Urban regions,Important,0.71678,89,89,0.62264,0.81092
1990,Lower Saxony,Urban regions,Very important,0.19298,84,385,0.15350,0.23245
1990,Lower Saxony,Urban regions,Important,0.69798,261,385,0.65206,0.74390
1990,Lower Saxony,Urban regions,Less important,0.10348,40,385,0.07301,0.13394
1990,Lower Saxony,Rural regions,Very important,0.20697,92,450,0.16950,0.24444
1990,Lower Saxony,Rural regions,Important,0.69204,319,450,0.64934,0.73474
1990,Lower Saxony,Rural regions,Less important,0.09257,39,450,0.06576,0.11938
1990,Bremen,Urban regions,Important,0.65257,58,58,0.52896,0.77619
1990,North Rhine-Westphalia,Urban regions,Very important,0.20955,404,1838,0.19093,0.22816
1990,North Rhine-Westphalia,Urban regions,Important,0.68386,1250,1838,0.66260,0.70512
1990,North Rhine-Westphalia,Urban regions,Less important,0.10245,184,1838,0.08858,0.11631
1990,North Rhine-Westphalia,Rural regions,Important,0.71304,52,52,0.58889,0.83719
1990,Hesse,Urban regions,Very important,0.24813,133,554,0.21213,0.28413
1990,Hesse,Urban regions,Important,0.65776,371,554,0.61821,0.69730
1990,Hesse,Urban regions,Less important,0.08987,50,554,0.06603,0.11371
1990,Hesse,Rural regions,Very important,0.27013,31,101,0.18310,0.35716
1990,Hesse,Rural regions,Important,0.61917,70,101,0.52400,0.71435
1990,"Rhineland-Palatinate, Saarland",Urban regions,Very important,0.22046,103,443,0.18181,0.25910
1990,"Rhineland-Palatinate, Saarland",Urban regions,Important,0.65579,297,443,0.61150,0.70008
1990,"Rhineland-Palatinate, Saarland",Urban regions,Less important,0.10795,43,443,0.07902,0.13688
1990,"Rhineland-Palatinate, Saarland",Rural regions,Important,0.75739,83,83,0.66461,0.85018
1990,Baden-Wuerttemberg,Urban regions,Very important,0.26579,270,978,0.23809,0.29349
1990,Baden-Wuerttemberg,Urban regions,Important,0.62322,622,978,0.59284,0.65361
1990,Baden-Wuerttemberg,Urban regions,Less important,0.09896,86,978,0.08024,0.11769
1990,Baden-Wuerttemberg,Rural regions,Very important,0.23455,39,145,0.16534,0.30376
1990,Baden-Wuerttemberg,Rural regions,Important,0.65542,106,145,0.57780,0.73304
1990,Bavaria,Urban regions,Very important,0.19916,122,635,0.16807,0.23025
1990,Bavaria,Urban regions,Important,0.67518,438,635,0.63872,0.71163
1990,Bavaria,Urban regions,Less important,0.11564,75,635,0.09075,0.14053
1990,Bavaria,Rural regions,Very important,0.16519,109,623,0.13601,0.19437
1990,Bavaria,Rural regions,Important,0.67536,431,623,0.63856,0.71216
1990,Bavaria,Rural regions,Less important,0.14153,83,623,0.11413,0.16892
1990,Berlin,Urban regions,Very important,0.22446,54,205,0.16721,0.28172
1990,Berlin,Urban regions,Important,0.65213,151,205,0.58677,0.71749
1992,Schleswig-Holstein,Urban regions,Important,0.62685,71,71,0.51355,0.74015
1992,Schleswig-Holstein,Rural regions,Important,0.70990,90,90,0.61562,0.80419
1992,Hamburg,Urban regions,Very important,0.33920,39,108,0.24950,0.42891
1992,Hamburg,Urban regions,Important,0.59411,69,108,0.50107,0.68716
1992,Lower Saxony,Urban regions,Very important,0.20619,87,342,0.16324,0.24913
1992,Lower Saxony,Urban regions,Important,0.70909,255,342,0.66088,0.75730
1992,Lower Saxony,Rural regions,Very important,0.23965,115,452,0.20026,0.27905
1992,Lower Saxony,Rural regions,Important,0.63820,291,452,0.59385,0.68255
1992,Lower Saxony,Rural regions,Less important,0.10817,46,452,0.07950,0.13683
1992,Bremen,Urban regions,Important,0.66441,57,57,0.54074,0.78809
1992,North Rhine-Westphalia,Urban regions,Very important,0.24362,463,1808,0.22382,0.26341
1992,North Rhine-Westphalia,Urban regions,Important,0.65339,1170,1808,0.63145,0.67533
1992,North Rhine-Westphalia,Urban regions,Less important,0.09535,175,1808,0.08181,0.10889
1992,North Rhine-Westphalia,Rural regions,Important,0.71609,48,48,0.58718,0.84500
1992,Hesse,Urban regions,Very important,0.23229,127,531,0.19633,0.26824
1992,Hesse,Urban regions,Important,0.63532,353,531,0.59434,0.67630
1992,Hesse,Urban regions,Less important,0.11594,51,531,0.08868,0.14319
1992,Hesse,Rural regions,Very important,0.29306,35,96,0.20153,0.38459
1992,Hesse,Rural regions,Important,0.58213,61,96,0.48295,0.68131
1992,"Rhineland-Palatinate, Saarland",Urban regions,Very important,0.28576,130,427,0.24286,0.32866
1992,"Rhineland-Palatinate, Saarland",Urban regions,Important,0.61580,265,427,0.56961,0.66199
1992,"Rhineland-Palatinate, Saarland",Urban regions,Less important,0.08256,32,427,0.05642,0.10870
1992,"Rhineland-Palatinate, Saarland",Rural regions,Important,0.74459,82,82,0.64962,0.83956
1992,Baden-Wuerttemberg,Urban regions,Very important,0.21525,221,945,0.18904,0.24147
1992,Baden-Wuerttemberg,Urban regions,Important,0.64602,608,945,0.61552,0.67653
1992,Baden-Wuerttemberg,Urban regions,Less important,0.12468,116,945,0.10361,0.14575
1992,Baden-Wuerttemberg,Rural regions,Important,0.64752,97,97,0.55195,0.74309
1992,Bavaria,Urban regions,Very important,0.18693,132,640,0.15671,0.21716
1992,Bavaria,Urban regions,Important,0.68561,434,640,0.64962,0.72161
1992,Bavaria,Urban regions,Less important,0.12111,74,640,0.09581,0.14640
1992,Bavaria,Rural regions,Very important,0.18563,126,653,0.15578,0.21547
1992,Bavaria,Rural regions,Important,0.64061,439,653,0.60378,0.67744
1992,Bavaria,Rural regions,Less important,0.15071,88,653,0.12325,0.17818
1992,Berlin,Urban regions,Very important,0.28304,126,480,0.24270,0.32338
1992,Berlin,Urban regions,Important,0.61477,314,480,0.57119,0.65835
1992,Berlin,Urban regions,Less important,0.08712,40,480,0.06187,0.11238
1992,Brandenburg,Urban regions,Important,0.49549,35,35,0.32743,0.66356
1992,Brandenburg,Rural regions,Very important,0.18995,122,577,0.15791,0.22198
1992,Brandenburg,Rural regions,Important,0.68234,388,577,0.64432,0.72036
1992,Brandenburg,Rural regions,Less important,0.12180,67,577,0.09509,0.14851
1992,Mecklenburg-Western Pomerania,Urban regions,Important,0.55848,31,31,0.38078,0.73617
1992,Mecklenburg-Western Pomerania,Rural regions,Very important,0.25010,86,357,0.20511,0.29509
1992,Mecklenburg-Western Pomerania,Rural regions,Important,0.63088,236,357,0.58075,0.68100
1992,Mecklenburg-Western Pomerania,Rural regions,Less important,0.11411,35,357,0.08108,0.14713
1992,Saxony,Urban regions,Very important,0.23892,145,574,0.20401,0.27384
1992,Saxony,Urban regions,Important,0.66645,391,574,0.62785,0.70505
1992,Saxony,Urban regions,Less important,0.07490,38,574,0.05335,0.09645
1992,Saxony,Rural regions,Very important,0.20401,117,543,0.17008,0.23794
1992,Saxony,Rural regions,Important,0.67823,371,543,0.63890,0.71756
1992,Saxony,Rural regions,Less important,0.11240,55,543,0.08581,0.13899
1992,Saxony-Anhalt,Urban regions,Very important,0.19360,35,149,0.12995,0.25726
1992,Saxony-Anhalt,Urban regions,Important,0.65402,114,149,0.57739,0.73066
1992,Saxony-Anhalt,Rural regions,Very important,0.26450,150,580,0.22857,0.30043
1992,Saxony-Anhalt,Rural regions,Important,0.60567,355,580,0.56586,0.64547
1992,Saxony-Anhalt,Rural regions,Less important,0.12279,75,580,0.09606,0.14952
1992,Thuringa,Urban regions,Very important,0.25710,45,166,0.19041,0.32378
1992,Thuringa,Urban regions,Important,0.67529,121,166,0.60384,0.74674
1992,Thuringa,Rural regions,Very important,0.27643,132,473,0.23609,0.31678
1992,Thuringa,Rural regions,Important,0.59534,292,473,0.55105,0.63962
1992,Thuringa,Rural regions,Less important,0.11494,49,473,0.08616,0.14371
1995,Schleswig-Holstein,Urban regions,Very important,0.27281,36,114,0.19069,0.35494
1995,Schleswig-Holstein,Urban regions,Important,0.67286,78,114,0.58635,0.75937
