year,migback,sex,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,male,Very important,0.15604,502,3149,0.14337,0.16872
1990,No migration background,male,Important,0.70093,2241,3149,0.68493,0.71692
1990,No migration background,male,Less important,0.13239,406,3149,0.12055,0.14423
1990,No migration background,female,Very important,0.26448,936,3405,0.24966,0.27930
1990,No migration background,female,Important,0.64774,2223,3405,0.63169,0.66379
1990,No migration background,female,Less important,0.07881,246,3405,0.06976,0.08787
1990,Direct migration background,male,Very important,0.18906,41,179,0.13154,0.24659
1990,Direct migration background,male,Important,0.66719,138,179,0.59797,0.73642
1990,Direct migration background,female,Very important,0.29830,73,223,0.23812,0.35849
1990,Direct migration background,female,Important,0.64069,150,223,0.57757,0.70381
1992,No migration background,male,Very important,0.18023,917,4906,0.16948,0.19099
1992,No migration background,male,Important,0.67098,3310,4906,0.65783,0.68413
1992,No migration background,male,Less important,0.13903,636,4906,0.12934,0.14871
1992,No migration background,male,Unimportant,0.00976,43,4906,0.00701,0.01251
1992,No migration background,female,Very important,0.27594,1551,5393,0.26401,0.28787
1992,No migration background,female,Important,0.63303,3395,5393,0.62016,0.64589
1992,No migration background,female,Less important,0.07952,402,5393,0.07230,0.08674
1992,No migration background,female,Unimportant,0.01151,45,5393,0.00866,0.01436
1992,Direct migration background,male,Very important,0.21173,50,258,0.16178,0.26167
1992,Direct migration background,male,Important,0.64007,173,258,0.58139,0.69876
1992,Direct migration background,male,Less important,0.13493,35,258,0.09316,0.17670
1992,Direct migration background,female,Very important,0.32152,103,295,0.26814,0.37491
1992,Direct migration background,female,Important,0.61045,192,295,0.55471,0.66619
1995,No migration background,male,Very important,0.18699,942,4721,0.17587,0.19811
1995,No migration background,male,Important,0.68976,3238,4721,0.67657,0.70296
1995,No migration background,male,Less important,0.11705,510,4721,0.10788,0.12622
1995,No migration background,male,Unimportant,0.00619,31,4721,0.00395,0.00843
1995,No migration background,female,Very important,0.29780,1654,5201,0.28537,0.31023
1995,No migration background,female,Important,0.63553,3229,5201,0.62245,0.64861
1995,No migration background,female,Less important,0.05804,285,5201,0.05168,0.06439
1995,No migration background,female,Unimportant,0.00864,33,5201,0.00612,0.01115
1995,Direct migration background,male,Very important,0.25526,140,522,0.21782,0.29270
1995,Direct migration background,male,Important,0.61476,343,522,0.57297,0.65655
1995,Direct migration background,male,Less important,0.09646,39,522,0.07111,0.12181
1995,Direct migration background,female,Very important,0.37155,226,559,0.33146,0.41165
1995,Direct migration background,female,Important,0.55678,333,559,0.51556,0.59799
1995,Indirect migration background,male,Important,0.44612,32,32,0.27113,0.62110
1995,Indirect migration background,female,Important,0.52952,39,39,0.37082,0.68822
2004,No migration background,male,Very important,0.19016,1664,8757,0.18194,0.19838
2004,No migration background,male,Important,0.68882,6085,8757,0.67912,0.69852
2004,No migration background,male,Less important,0.11410,956,8757,0.10744,0.12076
2004,No migration background,male,Unimportant,0.00692,52,8757,0.00518,0.00865
2004,No migration background,female,Very important,0.29811,2946,9454,0.28889,0.30733
2004,No migration background,female,Important,0.63568,5953,9454,0.62598,0.64538
2004,No migration background,female,Less important,0.06111,516,9454,0.05628,0.06594
2004,No migration background,female,Unimportant,0.00510,39,9454,0.00367,0.00654
2004,Direct migration background,male,Very important,0.25010,295,1206,0.22565,0.27455
2004,Direct migration background,male,Important,0.63198,789,1206,0.60475,0.65921
2004,Direct migration background,male,Less important,0.11266,122,1206,0.09481,0.13051
2004,Direct migration background,female,Very important,0.36931,493,1302,0.34308,0.39553
2004,Direct migration background,female,Important,0.56381,739,1302,0.53686,0.59076
2004,Direct migration background,female,Less important,0.06061,70,1302,0.04764,0.07357
2004,Indirect migration background,male,Very important,0.23365,81,376,0.19082,0.27648
2004,Indirect migration background,male,Important,0.64531,253,376,0.59689,0.69373
2004,Indirect migration background,male,Less important,0.11580,42,376,0.08341,0.14818
2004,Indirect migration background,female,Very important,0.39239,170,395,0.34418,0.44061
2004,Indirect migration background,female,Important,0.57434,225,395,0.52552,0.62316
2008,No migration background,male,Very important,0.18126,1429,7935,0.17279,0.18974
2008,No migration background,male,Important,0.69814,5618,7935,0.68803,0.70824
2008,No migration background,male,Less important,0.11363,848,7935,0.10665,0.12062
2008,No migration background,male,Unimportant,0.00697,40,7935,0.00514,0.00880
2008,No migration background,female,Very important,0.29182,2635,8661,0.28225,0.30140
2008,No migration background,female,Important,0.65051,5588,8661,0.64047,0.66055
2008,No migration background,female,Less important,0.05237,405,8661,0.04767,0.05706
2008,No migration background,female,Unimportant,0.00530,33,8661,0.00377,0.00683
2008,Direct migration background,male,Very important,0.22684,221,870,0.19900,0.25469
2008,Direct migration background,male,Important,0.65418,560,870,0.62256,0.68581
2008,Direct migration background,male,Less important,0.10774,89,870,0.08712,0.12835
2008,Direct migration background,female,Very important,0.37126,390,1016,0.34154,0.40099
2008,Direct migration background,female,Important,0.57020,573,1016,0.53974,0.60066
2008,Direct migration background,female,Less important,0.05618,53,1016,0.04202,0.07035
2008,Indirect migration background,male,Very important,0.23981,104,364,0.19589,0.28374
2008,Indirect migration background,male,Important,0.65490,227,364,0.60600,0.70381
2008,Indirect migration background,male,Less important,0.10198,33,364,0.07085,0.13311
2008,Indirect migration background,female,Very important,0.44689,167,379,0.39677,0.49701
2008,Indirect migration background,female,Important,0.49792,212,379,0.44751,0.54832
2012,No migration background,male,Very important,0.25243,2822,10570,0.24415,0.26072
2012,No migration background,male,Important,0.66325,6986,10570,0.65424,0.67226
2012,No migration background,male,Less important,0.07938,718,10570,0.07423,0.08454
2012,No migration background,male,Unimportant,0.00494,44,10570,0.00360,0.00628
2012,No migration background,female,Very important,0.36177,4975,12610,0.35339,0.37016
2012,No migration background,female,Important,0.59544,7232,12610,0.58688,0.60401
2012,No migration background,female,Less important,0.03767,356,12610,0.03435,0.04099
2012,No migration background,female,Unimportant,0.00511,47,12610,0.00387,0.00636
2012,Direct migration background,male,Very important,0.25827,430,1397,0.23531,0.28123
2012,Direct migration background,male,Important,0.65429,880,1397,0.62934,0.67924
2012,Direct migration background,male,Less important,0.07701,87,1397,0.06302,0.09099
2012,Direct migration background,female,Very important,0.41242,817,1778,0.38954,0.43531
2012,Direct migration background,female,Important,0.53414,894,1778,0.51095,0.55734
2012,Direct migration background,female,Less important,0.04938,67,1778,0.03931,0.05946
2012,Indirect migration background,male,Very important,0.33904,205,517,0.29819,0.37989
2012,Indirect migration background,male,Important,0.55565,312,517,0.51278,0.59853
2012,Indirect migration background,female,Very important,0.53032,335,632,0.49138,0.56926
2012,Indirect migration background,female,Important,0.44231,297,632,0.40355,0.48106
2016,No migration background,male,Very important,0.26113,2190,8152,0.25159,0.27066
2016,No migration background,male,Important,0.65960,5375,8152,0.64931,0.66988
2016,No migration background,male,Less important,0.07589,549,8152,0.07014,0.08164
2016,No migration background,male,Unimportant,0.00338,38,8152,0.00212,0.00464
2016,No migration background,female,Very important,0.39438,3965,9584,0.38460,0.40417
2016,No migration background,female,Important,0.56628,5314,9584,0.55636,0.57621
2016,No migration background,female,Less important,0.03565,272,9584,0.03194,0.03936
2016,No migration background,female,Unimportant,0.00368,33,9584,0.00247,0.00490
2016,Direct migration background,male,Very important,0.30980,745,2252,0.29070,0.32890
2016,Direct migration background,male,Important,0.62245,1386,2252,0.60242,0.64248
2016,Direct migration background,male,Less important,0.05892,121,2252,0.04919,0.06865
2016,Direct migration background,female,Very important,0.43668,1261,2754,0.41815,0.45520
2016,Direct migration background,female,Important,0.52242,1402,2754,0.50376,0.54108
2016,Direct migration background,female,Less important,0.03527,91,2754,0.02838,0.04216
2016,Indirect migration background,male,Very important,0.32914,259,686,0.29395,0.36433
2016,Indirect migration background,male,Important,0.59025,381,686,0.55342,0.62708
2016,Indirect migration background,male,Less important,0.08007,46,686,0.05975,0.10040
2016,Indirect migration background,female,Very important,0.49235,428,773,0.45708,0.52762
2016,Indirect migration background,female,Important,0.48341,345,773,0.44816,0.51866
2021,No migration background,male,Very important,0.28834,1927,6182,0.27704,0.29963
2021,No migration background,male,Important,0.64054,3895,6182,0.62858,0.65250
2021,No migration background,male,Less important,0.06632,360,6182,0.06012,0.07252
2021,No migration background,female,Very important,0.43144,3139,6921,0.41977,0.44311
2021,No migration background,female,Important,0.53384,3595,6921,0.52209,0.54560
2021,No migration background,female,Less important,0.03137,187,6921,0.02726,0.03548
2021,Direct migration background,male,Very important,0.32106,485,1416,0.29674,0.34539
2021,Direct migration background,male,Important,0.59285,814,1416,0.56725,0.61845
2021,Direct migration background,male,Less important,0.07976,117,1416,0.06565,0.09388
2021,Direct migration background,female,Very important,0.44840,699,1665,0.42450,0.47230
2021,Direct migration background,female,Important,0.50294,874,1665,0.47892,0.52697
2021,Direct migration background,female,Less important,0.04721,92,1665,0.03702,0.05740
2021,Indirect migration background,male,Very important,0.33391,169,419,0.28870,0.37912
2021,Indirect migration background,male,Important,0.59977,250,419,0.55281,0.64674
2021,Indirect migration background,female,Very important,0.48609,260,464,0.44056,0.53161
2021,Indirect migration background,female,Important,0.43415,204,464,0.38901,0.47930
