year,quintil_oecd,regtyp,plh0105,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,1st Quintile,Urban regions,Very important,0.25081,204,771,0.22020,0.28143
1990,1st Quintile,Urban regions,Important,0.63483,503,771,0.60082,0.66884
1990,1st Quintile,Urban regions,Less important,0.09561,64,771,0.07484,0.11638
1990,1st Quintile,Rural regions,Very important,0.21645,69,315,0.17090,0.26200
1990,1st Quintile,Rural regions,Important,0.64280,211,315,0.58980,0.69580
1990,1st Quintile,Rural regions,Less important,0.11384,35,315,0.07871,0.14897
1990,2nd Quintile,Urban regions,Very important,0.23713,245,987,0.21058,0.26368
1990,2nd Quintile,Urban regions,Important,0.65930,650,987,0.62972,0.68889
1990,2nd Quintile,Urban regions,Less important,0.09487,92,987,0.07658,0.11316
1990,2nd Quintile,Rural regions,Very important,0.20140,73,323,0.15759,0.24520
1990,2nd Quintile,Rural regions,Important,0.71801,250,323,0.66886,0.76716
1990,3rd Quintile,Urban regions,Very important,0.18955,218,1089,0.16626,0.21284
1990,3rd Quintile,Urban regions,Important,0.71246,775,1089,0.68557,0.73936
1990,3rd Quintile,Urban regions,Less important,0.08979,96,1089,0.07281,0.10678
1990,3rd Quintile,Rural regions,Very important,0.23800,69,271,0.18720,0.28880
1990,3rd Quintile,Rural regions,Important,0.65971,202,271,0.60319,0.71623
1990,4th Quintile,Urban regions,Very important,0.21220,259,1177,0.18883,0.23557
1990,4th Quintile,Urban regions,Important,0.68269,802,1177,0.65609,0.70929
1990,4th Quintile,Urban regions,Less important,0.10287,116,1177,0.08551,0.12023
1990,4th Quintile,Rural regions,Very important,0.16532,68,401,0.12891,0.20172
1990,4th Quintile,Rural regions,Important,0.69473,285,401,0.64959,0.73986
1990,4th Quintile,Rural regions,Less important,0.13244,48,401,0.09922,0.16565
1990,5th Quintile,Urban regions,Very important,0.21865,306,1361,0.19668,0.24061
1990,5th Quintile,Urban regions,Important,0.65195,894,1361,0.62663,0.67727
1990,5th Quintile,Urban regions,Less important,0.12367,161,1361,0.10617,0.14117
1990,5th Quintile,Rural regions,Very important,0.18648,57,299,0.14226,0.23071
1990,5th Quintile,Rural regions,Important,0.67621,206,299,0.62308,0.72934
1990,5th Quintile,Rural regions,Less important,0.12565,36,299,0.08801,0.16328
1992,1st Quintile,No answer / don't know,Important,0.60359,31,31,0.42855,0.77863
1992,1st Quintile,Urban regions,Very important,0.26762,267,962,0.23963,0.29561
1992,1st Quintile,Urban regions,Important,0.60397,599,962,0.57305,0.63489
1992,1st Quintile,Urban regions,Less important,0.10755,96,962,0.08796,0.12713
1992,1st Quintile,Rural regions,Very important,0.22138,293,1228,0.19815,0.24461
