"plh0105","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","55","0.310578530625659","0.241223470407383","0.379933590843935"
"Sehr wichtig","1995","(noch) kein Abschluss","2","23","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","3","21","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","4","10","","",""
"Sehr wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Sehr wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","530","0.252380685897108","0.233409841044615","0.2713515307496"
"Sehr wichtig","1995","Hauptschule","2","368","0.222210953271035","0.201640196841633","0.242781709700438"
"Sehr wichtig","1995","Hauptschule","3","191","0.217348644140402","0.189390548195373","0.24530674008543"
"Sehr wichtig","1995","Hauptschule","4","130","0.242173143752083","0.204433875309948","0.279912412194218"
"Sehr wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","33","0.186757709828062","0.127826860905951","0.245688558750173"
"Sehr wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","321","0.309164286090243","0.281022590328709","0.337305981851778"
"Sehr wichtig","1995","Realschule","2","253","0.278592513696449","0.248785858328764","0.308399169064134"
"Sehr wichtig","1995","Realschule","3","133","0.227550832590418","0.191688163538464","0.263413501642373"
"Sehr wichtig","1995","Realschule","4","110","0.262022612675997","0.21727683608824","0.306768389263754"
"Sehr wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","51","0.25305691813078","0.189187795279605","0.316926040981955"
"Sehr wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","98","0.354036604141895","0.298709851507157","0.409363356776634"
"Sehr wichtig","1995","(Fach-)Abitur","2","75","0.296697732566357","0.238663033745243","0.354732431387472"
"Sehr wichtig","1995","(Fach-)Abitur","3","47","0.316394039337678","0.244778436716029","0.388009641959327"
"Sehr wichtig","1995","(Fach-)Abitur","4","24","","",""
"Sehr wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","19","","",""
"Sehr wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","117","0.330971152607121","0.281672895878549","0.380269409335692"
"Sehr wichtig","1995","AkademikerIn","2","118","0.258321060547045","0.217329078599057","0.299313042495033"
"Sehr wichtig","1995","AkademikerIn","3","100","0.263329453856578","0.218083080853214","0.308575826859943"
"Sehr wichtig","1995","AkademikerIn","4","68","0.218604302973007","0.17229670666873","0.264911899277284"
"Sehr wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","49","0.196067517269239","0.146655240687531","0.245479793850946"
"Wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","101","0.584333880184637","0.510466468189077","0.658201292180198"
"Wichtig","1995","(noch) kein Abschluss","2","49","0.61224401496676","0.505475149810433","0.719012880123087"
"Wichtig","1995","(noch) kein Abschluss","3","34","0.596839384172551","0.471672375885202","0.722006392459899"
"Wichtig","1995","(noch) kein Abschluss","4","16","","",""
"Wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","5","","",""
"Wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","1276","0.633519999406396","0.612476223788685","0.654563775024108"
"Wichtig","1995","Hauptschule","2","1057","0.68025980874672","0.657183165255061","0.703336452238378"
"Wichtig","1995","Hauptschule","3","546","0.66552903716554","0.633546886359869","0.697511187971212"
"Wichtig","1995","Hauptschule","4","324","0.662755677351442","0.621107639685265","0.704403715017618"
"Wichtig","1995","Hauptschule","5 Einkommensstärkstes Quintil","116","0.709249064866527","0.640581223340518","0.777916906392536"
"Wichtig","1995","Realschule","1 Einkommensschwächstes Quintil","628","0.611547401701213","0.581868194803482","0.641226608598944"
"Wichtig","1995","Realschule","2","564","0.654122764357285","0.622497888879537","0.685747639835032"
"Wichtig","1995","Realschule","3","357","0.712984514488512","0.67428895302386","0.751680075953165"
"Wichtig","1995","Realschule","4","231","0.660675936152814","0.612496389364608","0.708855482941021"
"Wichtig","1995","Realschule","5 Einkommensstärkstes Quintil","122","0.731611732643812","0.666514851146395","0.796708614141229"
"Wichtig","1995","(Fach-)Abitur","1 Einkommensschwächstes Quintil","175","0.593463700221408","0.536636810368121","0.650290590074694"
"Wichtig","1995","(Fach-)Abitur","2","156","0.66961511724125","0.609859006832086","0.729371227650415"
"Wichtig","1995","(Fach-)Abitur","3","106","0.627293528226779","0.552835856084234","0.701751200369324"
"Wichtig","1995","(Fach-)Abitur","4","86","0.732119344906922","0.651874567345472","0.812364122468372"
"Wichtig","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","48","0.601454522622422","0.491381311812631","0.711527733432213"
"Wichtig","1995","AkademikerIn","1 Einkommensschwächstes Quintil","208","0.596899132234543","0.545509985213498","0.648288279255589"
"Wichtig","1995","AkademikerIn","2","289","0.639152794969092","0.594177392864866","0.684128197073317"
"Wichtig","1995","AkademikerIn","3","243","0.672620859197159","0.624414085445546","0.720827632948772"
"Wichtig","1995","AkademikerIn","4","202","0.640594221206472","0.586832716691792","0.694355725721151"
"Wichtig","1995","AkademikerIn","5 Einkommensstärkstes Quintil","170","0.654203120173236","0.595007565913701","0.713398674432771"
"Weniger wichtig","1995","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","2","7","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","3","4","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","4","4","","",""
"Weniger wichtig","1995","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Weniger wichtig","1995","Hauptschule","1 Einkommensschwächstes Quintil","187","0.100714415118388","0.0875708557433898","0.113857974493386"
"Weniger wichtig","1995","Hauptschule","2","130","0.0892754413125393","0.0751664441521176","0.103384438472961"
"Weniger wichtig","1995","Hauptschule","3","91","0.10901599420025","0.0878896176522935","0.130142370748206"
"Weniger wichtig","1995","Hauptschule","4","35","0.0799388627894543","0.0560479458839387","0.10382977969497"
