year,pgisced97,regtyp,pli0080,proportion,n,lower_confidence,upper_confidence
1990,middle vocational,Staedtischer Raum,Min 1x pro Woche,0.1623839343554308,18165,0.15702063053764698,0.16774723817321463
1990,middle vocational,Staedtischer Raum,Min 1x pro Monat,0.1136903476570935,18165,0.10907405953634661,0.1183066357778404
1990,general elemantary,Staedtischer Raum,Min 1x pro Woche,0.0897214424530339,18165,0.08556546052740412,0.09387742437866368
1990,middle vocational,Staedtischer Raum,Seltener,0.07482185273159145,18165,0.07099567374418782,0.07864803171899508
1990,general elemantary,Staedtischer Raum,Min 1x pro Monat,0.046426257827683004,18165,0.04336642745256927,0.049486088202796735
1990,middle vocational,Laendlicher Raum,Min 1x pro Woche,0.04016411142301879,18165,0.03730878381827303,0.04301943902776455
1990,general elemantary,Staedtischer Raum,Seltener,0.037788814510904774,18165,0.035015780445644386,0.04056184857616516
1990,middle vocational,Laendlicher Raum,Min 1x pro Monat,0.03681710213776722,18165,0.03407857182318976,0.039555632452344676
1990,inadequately,Staedtischer Raum,Min 1x pro Woche,0.03260634852083783,18165,0.03002354678323798,0.03518915025843768
1990,higher education,Staedtischer Raum,Min 1x pro Woche,0.028503562945368172,18165,0.026083600917383827,0.030923524973352517
1990,middle vocational,Laendlicher Raum,Seltener,0.026128266033254157,18165,0.023808498075508715,0.0284480339909996
1990,higher education,Staedtischer Raum,Min 1x pro Monat,0.02180954437486504,18165,0.01968545211119566,0.023933636638534418
1990,general elemantary,Laendlicher Raum,Min 1x pro Woche,0.021161736126106674,18165,0.019068734881277794,0.023254737370935554
1990,general elemantary,Staedtischer Raum,Taeglich,0.019110343338371843,18165,0.01711929092564985,0.021101395751093835
1990,middle vocational,Staedtischer Raum,Taeglich,0.01824659900669402,18165,0.01630020597344366,0.020192992039944378
1990,general elemantary,Laendlicher Raum,Min 1x pro Monat,0.01651911034333837,18165,0.01466551615104954,0.018372704535627202
1990,higher vocational,Staedtischer Raum,Min 1x pro Woche,0.016195206218959188,18165,0.014359572280366804,0.018030840157551572
1990,higher vocational,Staedtischer Raum,Min 1x pro Monat,0.014791621679982726,18165,0.013036083359862236,0.016547160000103218
1990,vocational + Abi,Staedtischer Raum,Min 1x pro Woche,0.014143813431224358,18165,0.012426583645450837,0.01586104321699788
1990,general elemantary,Laendlicher Raum,Seltener,0.013388037141006262,18165,0.011716677106819354,0.015059397175193171
1990,inadequately,Staedtischer Raum,Min 1x pro Monat,0.010796804145972791,18165,0.009293908807787488,0.012299699484158095
1990,higher education,Staedtischer Raum,Seltener,0.010688836104513063,18165,0.009193392519215028,0.012184279689811098
1990,higher vocational,Staedtischer Raum,Seltener,0.010041027855754697,18165,0.008591134518144748,0.011490921193364647
1990,middle vocational,Staedtischer Raum,Nie,0.008745411358237962,18165,0.007391403774768457,0.010099418941707466
1990,general elemantary,Staedtischer Raum,Nie,0.008097603109479594,18165,0.0067942830382371295,0.009400923180722057
1990,-1,Staedtischer Raum,Min 1x pro Woche,0.007341826819261499,18165,0.006100345183814204,0.008583308454708794
1990,vocational + Abi,Staedtischer Raum,Min 1x pro Monat,0.006801986611962859,18165,0.005606694158000903,0.007997279065924815
1990,inadequately,Staedtischer Raum,Seltener,0.006262146404664219,18165,0.005114954970953791,0.007409337838374648
1990,inadequately,Staedtischer Raum,Taeglich,0.006154178363204491,18165,0.005016857730804467,0.007291498995604516
1990,middle vocational,Laendlicher Raum,Taeglich,0.004966529907147485,18165,0.00394421723894436,0.0059888425753506095
1990,in school,Staedtischer Raum,Min 1x pro Woche,0.004534657741308573,18165,0.003557592194903251,0.005511723287713894
1990,higher education,Laendlicher Raum,Min 1x pro Monat,0.004318721658389117,18165,0.003365099907509595,0.005272343409268639
1990,higher education,Laendlicher Raum,Min 1x pro Woche,0.004318721658389117,18165,0.003365099907509595,0.005272343409268639
1990,higher vocational,Laendlicher Raum,Min 1x pro Monat,0.004210753616929389,18165,0.0032690765338570103,0.005152430700001767
1990,higher vocational,Laendlicher Raum,Min 1x pro Woche,0.004210753616929389,18165,0.0032690765338570103,0.005152430700001767
1990,vocational + Abi,Staedtischer Raum,Seltener,0.003994817534009933,18165,0.003077504333876945,0.004912130734142921
