year,migback,sex,pli0080,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1990,No migration background,male,Daily,0.01964438119442235,148,9332,0.01960653624279742,0.01968222614604728
1990,No migration background,male,At least once per week,0.15605566840496612,1196,9332,0.15595670066992487,0.15615463614000738
1990,No migration background,male,At least once per month,0.13138909811605165,1017,9332,0.13129697062148943,0.13148122561061387
1990,No migration background,male,Seldom,0.09985677210111006,748,9332,0.09977501197970001,0.09993853222252011
1990,No migration background,male,Never,0.01046055144952542,74,9332,0.010432806061499489,0.010488296837551352
1990,No migration background,female,Daily,0.019696342742454007,149,9332,0.019658448776136945,0.01973423670877107
1990,No migration background,female,At least once per week,0.1883169353096278,1416,9332,0.18821031624009452,0.18842355437916106
1990,No migration background,female,At least once per month,0.1406301403302495,1053,9332,0.14053533642647897,0.14072494423402004
1990,No migration background,female,Seldom,0.09799596361542645,726,9332,0.09791488519275038,0.09807704203810252
1990,No migration background,female,Never,0.01456390346666614,90,9332,0.01453123339509619,0.01459657353823609
1990,Direct migration background,male,Daily,0.005013658186529677,151,9332,0.004994397007080064,0.00503291936597929
1990,Direct migration background,male,At least once per week,0.02500195884975234,679,9332,0.02495938079202626,0.025044536907478418
1990,Direct migration background,male,At least once per month,0.015038402723242531,288,9332,0.01500521270727608,0.015071592739208982
1990,Direct migration background,male,Seldom,0.0114797613853219,169,9332,0.011450710714185961,0.011508812056457837
1990,Direct migration background,male,Never,0.0023850592726979963,39,9332,0.0023717569335109058,0.0023983616118850868
1990,Direct migration background,female,Daily,0.004190089593596363,106,9332,0.00417247401820228,0.004207705168990447
1990,Direct migration background,female,At least once per week,0.02492268492241246,637,9332,0.02488017269142581,0.024965197153399107
1990,Direct migration background,female,At least once per month,0.015348265348566332,269,9332,0.015314740414573367,0.015381790282559296
1990,Direct migration background,female,Seldom,0.009118276278921138,146,9332,0.009092354533600522,0.009144198024241754
1990,Direct migration background,female,Never,0.0027253353873363845,38,9332,0.002711118178998901,0.002739552595673868
1990,Indirect migration background,male,Daily,0.0007707792562514775,37,9332,0.0007632110226464572,0.0007783474898564978
1990,Indirect migration background,male,At least once per week,0.0024539773239731603,71,9332,0.0024404846290708836,0.002467470018875437
1990,Indirect migration background,female,At least once per week,0.002941994740898801,85,9332,0.0029272248218432943,0.0029567646599543075
1995,No migration background,male,Daily,0.019818596916903984,230,13158,0.019784925586203473,0.019852268247604495
1995,No migration background,male,At least once per week,0.14589784287242805,1698,13158,0.1458125623321005,0.1459831234127556
1995,No migration background,male,At least once per month,0.12730991068746253,1523,13158,0.12722938550320145,0.1273904358717236
1995,No migration background,male,Seldom,0.09534528589650303,1148,13158,0.09527433438749505,0.095416237405511
1995,No migration background,male,Never,0.012879883033467843,127,13158,0.012852642753963105,0.012907123312972581
1995,No migration background,female,Daily,0.02508066936316499,279,13158,0.025042892621100273,0.02511844610522971
1995,No migration background,female,At least once per week,0.17934672169590116,2058,13158,0.1792540393166155,0.17943940407518683
1995,No migration background,female,At least once per month,0.1325837231329459,1611,13158,0.13250179567354547,0.1326656505923463
1995,No migration background,female,Seldom,0.08991863392960067,1114,13158,0.08984952477826041,0.08998774308094093
1995,No migration background,female,Never,0.015128037963681748,163,13158,0.015098549524343098,0.015157526403020398
1995,Direct migration background,male,Daily,0.005621274643107818,131,13158,0.005603212723171942,0.005639336563043693
1995,Direct migration background,male,At least once per week,0.03064742878244944,706,13158,0.03060578899498658,0.030689068569912298
1995,Direct migration background,male,At least once per month,0.020649689654863898,343,13158,0.020615334145198033,0.020684045164529763
1995,Direct migration background,male,Seldom,0.011370084342665732,184,13158,0.011344470819768103,0.01139569786556336
1995,Direct migration background,male,Never,0.003270346901325713,41,13158,0.003256553981893365,0.0032841398207580615
1995,Direct migration background,female,Daily,0.004744581484486845,107,13158,0.004727980385896124,0.004761182583077566
1995,Direct migration background,female,At least once per week,0.03346876564531984,716,13158,0.03342531478368873,0.033512216506950944
1995,Direct migration background,female,At least once per month,0.01915823696323476,341,13158,0.019125120203019867,0.019191353723449656
1995,Direct migration background,female,Seldom,0.010027870095761117,163,13158,0.01000379952256067,0.010051940668961564
1995,Direct migration background,female,Never,0.002478528125953529,39,13158,0.002466515757335638,0.00249054049457142
1995,Indirect migration background,male,Daily,0.002692525181205612,75,13158,0.0026800063142952196,0.0027050440481160044
1995,Indirect migration background,male,At least once per week,0.00474797852599589,132,13158,0.004731371513755091,0.004764585538236689
1995,Indirect migration background,female,Daily,0.0013956407766558103,42,13158,0.0013866218645970753,0.0014046596887145452
1995,Indirect migration background,female,At least once per week,0.004715247970286272,148,13158,0.004698698025764773,0.004731797914807771
1995,Indirect migration background,female,At least once per month,0.0017024954146278696,39,13158,0.001692535776324503,0.0017124550529312363
1998,No migration background,male,Daily,0.021420789357826504,291,14122,0.02138595012891684,0.021455628586736167
1998,No migration background,male,At least once per week,0.15637569279674937,2044,14122,0.15628829268819636,0.1564630929053024
1998,No migration background,male,At least once per month,0.12394760845588845,1690,14122,0.12386831507748612,0.12402690183429078
1998,No migration background,male,Seldom,0.09298077187231808,1217,14122,0.09291089111114027,0.09305065263349589
1998,No migration background,male,Never,0.008783503336003699,101,14122,0.008761050513023963,0.008805956158983434
1998,No migration background,female,Daily,0.022528047662582994,304,14122,0.022492339563035715,0.022563755762130273
1998,No migration background,female,At least once per week,0.1846355300587875,2400,14122,0.1845421645782936,0.1847288955392814
1998,No migration background,female,At least once per month,0.12924278759053628,1793,14122,0.12916206325017293,0.12932351193089964
1998,No migration background,female,Seldom,0.09154234807791245,1220,14122,0.09147295499630802,0.09161174115951688
1998,No migration background,female,Never,0.010671743916207805,125,14122,0.010647018665123952,0.010696469167291658
1998,Direct migration background,male,Daily,0.0056988388360393535,124,14122,0.005680725227936902,0.005716952444141805
1998,Direct migration background,male,At least once per week,0.030293776043116675,590,14122,0.0302525331043709,0.03033501898186245
1998,Direct migration background,male,At least once per month,0.01761840185024414,298,14122,0.017586744382615527,0.017650059317872755
1998,Direct migration background,male,Seldom,0.012814130321707404,181,14122,0.012787066019152214,0.012841194624262593
1998,Direct migration background,female,Daily,0.004525741104320598,103,14122,0.004509589611196496,0.0045418925974447
1998,Direct migration background,female,At least once per week,0.0321697081880612,609,14122,0.032127248580821874,0.03221216779530052
1998,Direct migration background,female,At least once per month,0.01757900264845859,283,14122,0.017547379963585324,0.017610625333331853
1998,Direct migration background,female,Seldom,0.010476435305427615,157,14122,0.010451934935337406,0.010500935675517823
1998,Direct migration background,female,Never,0.0023698921405050527,31,14122,0.0023581917092189452,0.00238159257179116
1998,Indirect migration background,male,Daily,0.0038934904274892618,82,14122,0.003878504789013609,0.003908476065964914
1998,Indirect migration background,male,At least once per week,0.007390134051869297,166,14122,0.007369524513779391,0.007410743589959202
1998,Indirect migration background,male,At least once per month,0.0019350925199447195,46,14122,0.001924517454434815,0.001945667585454624
1998,Indirect migration background,female,Daily,0.0031451161603535775,71,14122,0.003131642452640117,0.0031585898680670382
1998,Indirect migration background,female,At least once per week,0.006454622582240561,155,14122,0.006435352565742344,0.0064738925987387775
1998,Indirect migration background,female,At least once per month,0.0015067946954088465,41,14122,0.0014974610262108634,0.0015161283646068296
