"pli0080","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Täglich","1990","(noch) kein Abschluss","männlich","71","0.178944004620845","0.140404932237843","0.217483077003846"
"Täglich","1990","(noch) kein Abschluss","weiblich","47","0.11607039955365","0.0868627451176297","0.145278053989669"
"Täglich","1990","Hauptschule","männlich","179","0.0477051404178827","0.0395499428833766","0.0558603379523887"
"Täglich","1990","Hauptschule","weiblich","145","0.0420345105405009","0.0344738084833457","0.0495952125976561"
"Täglich","1990","Realschule","männlich","34","0.0440741962480848","0.0282946065782415","0.0598537859179282"
"Täglich","1990","Realschule","weiblich","44","0.0376695625755176","0.025687829961561","0.0496512951894741"
"Täglich","1990","(Fach-)Abitur","männlich","28","","",""
"Täglich","1990","(Fach-)Abitur","weiblich","23","","",""
"Täglich","1990","AkademikerIn","männlich","12","","",""
"Täglich","1990","AkademikerIn","weiblich","11","","",""
"Min 1x pro Woche","1990","(noch) kein Abschluss","männlich","190","0.478143870348061","0.427919906756544","0.528367833939578"
"Min 1x pro Woche","1990","(noch) kein Abschluss","weiblich","261","0.560070547660263","0.514807896333041","0.605333198987485"
"Min 1x pro Woche","1990","Hauptschule","männlich","1008","0.334294908576701","0.316245125120657","0.352344692032744"
"Min 1x pro Woche","1990","Hauptschule","weiblich","1077","0.371942300806562","0.35373180570365","0.390152795909474"
"Min 1x pro Woche","1990","Realschule","männlich","277","0.402137137175352","0.364442523878288","0.439831750472417"
"Min 1x pro Woche","1990","Realschule","weiblich","453","0.446586634791256","0.415301364866155","0.477871904716356"
"Min 1x pro Woche","1990","(Fach-)Abitur","männlich","229","0.525312435168674","0.478386144028327","0.572238726309021"
"Min 1x pro Woche","1990","(Fach-)Abitur","weiblich","177","0.52735420946833","0.471867751488686","0.582840667447975"
"Min 1x pro Woche","1990","AkademikerIn","männlich","193","0.407654264082292","0.363181379682676","0.452127148481908"
"Min 1x pro Woche","1990","AkademikerIn","weiblich","111","0.502909147750317","0.438009353385246","0.567808942115388"
"Min 1x pro Monat","1990","(noch) kein Abschluss","männlich","63","0.170574200360109","0.132755923683734","0.208392477036484"
"Min 1x pro Monat","1990","(noch) kein Abschluss","weiblich","92","0.157961646068022","0.124705733829778","0.191217558306266"
"Min 1x pro Monat","1990","Hauptschule","männlich","762","0.313948515905179","0.296191346131015","0.331705685679342"
"Min 1x pro Monat","1990","Hauptschule","weiblich","807","0.313774390005917","0.29629096951538","0.331257810496454"
"Min 1x pro Monat","1990","Realschule","männlich","211","0.321903096863773","0.285986112087176","0.35782008164037"
"Min 1x pro Monat","1990","Realschule","weiblich","277","0.28843120221414","0.259921558365842","0.316940846062437"
"Min 1x pro Monat","1990","(Fach-)Abitur","männlich","99","0.231946772999897","0.192283067120084","0.271610478879711"
"Min 1x pro Monat","1990","(Fach-)Abitur","weiblich","76","0.282080389910262","0.232066313612317","0.332094466208208"
"Min 1x pro Monat","1990","AkademikerIn","männlich","169","0.362903762726452","0.319386664807047","0.406420860645858"
"Min 1x pro Monat","1990","AkademikerIn","weiblich","73","0.328066333308386","0.267123211009779","0.389009455606992"
"Seltener","1990","(noch) kein Abschluss","männlich","45","0.139381896319083","0.104559013941513","0.174204778696652"
"Seltener","1990","(noch) kein Abschluss","weiblich","46","0.108045738674382","0.0797381929772138","0.13635328437155"
"Seltener","1990","Hauptschule","männlich","595","0.271365739829041","0.254352051298446","0.288379428359636"
"Seltener","1990","Hauptschule","weiblich","580","0.228588385088862","0.212766640789949","0.244410129387775"
"Seltener","1990","Realschule","männlich","116","0.209849593788342","0.178545555723044","0.241153631853639"
"Seltener","1990","Realschule","weiblich","186","0.212382231822452","0.18664397876523","0.238120484879673"
"Seltener","1990","(Fach-)Abitur","männlich","70","0.164635002764663","0.129785010412826","0.199484995116501"
"Seltener","1990","(Fach-)Abitur","weiblich","30","0.0842130297719535","0.053348847662909","0.115077211880998"
"Seltener","1990","AkademikerIn","männlich","89","0.179786892197163","0.145032953156667","0.214540831237659"
"Seltener","1990","AkademikerIn","weiblich","31","0.130350162223967","0.0866474223067105","0.174052902141224"
"Nie","1990","(noch) kein Abschluss","männlich","11","","",""
"Nie","1990","(noch) kein Abschluss","weiblich","16","","",""
"Nie","1990","Hauptschule","männlich","80","0.0326856952711972","0.0258822507997285","0.0394891397426659"
"Nie","1990","Hauptschule","weiblich","97","0.0436604135581579","0.0359614159617991","0.0513594111545166"
"Nie","1990","Realschule","männlich","12","","",""
"Nie","1990","Realschule","weiblich","10","","",""
"Nie","1990","(Fach-)Abitur","männlich","9","","",""
"Nie","1990","(Fach-)Abitur","weiblich","5","","",""
"Nie","1990","AkademikerIn","männlich","6","","",""
"Nie","1990","AkademikerIn","weiblich","2","","",""
"Täglich","1991","(noch) kein Abschluss","männlich","","","",""
"Täglich","1991","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1991","Hauptschule","männlich","","","",""
"Täglich","1991","Hauptschule","weiblich","","","",""
"Täglich","1991","Realschule","männlich","","","",""
"Täglich","1991","Realschule","weiblich","","","",""
"Täglich","1991","(Fach-)Abitur","männlich","","","",""
"Täglich","1991","(Fach-)Abitur","weiblich","","","",""
"Täglich","1991","AkademikerIn","männlich","","","",""
"Täglich","1991","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Woche","1991","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1991","Hauptschule","männlich","","","",""
"Min 1x pro Woche","1991","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1991","Realschule","männlich","","","",""
"Min 1x pro Woche","1991","Realschule","weiblich","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Woche","1991","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1991","AkademikerIn","männlich","","","",""
"Min 1x pro Woche","1991","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Monat","1991","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1991","Hauptschule","männlich","","","",""
"Min 1x pro Monat","1991","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1991","Realschule","männlich","","","",""
"Min 1x pro Monat","1991","Realschule","weiblich","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Monat","1991","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1991","AkademikerIn","männlich","","","",""
"Min 1x pro Monat","1991","AkademikerIn","weiblich","","","",""
"Seltener","1991","(noch) kein Abschluss","männlich","","","",""
"Seltener","1991","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1991","Hauptschule","männlich","","","",""
"Seltener","1991","Hauptschule","weiblich","","","",""
"Seltener","1991","Realschule","männlich","","","",""
"Seltener","1991","Realschule","weiblich","","","",""
"Seltener","1991","(Fach-)Abitur","männlich","","","",""
"Seltener","1991","(Fach-)Abitur","weiblich","","","",""
"Seltener","1991","AkademikerIn","männlich","","","",""
"Seltener","1991","AkademikerIn","weiblich","","","",""
"Nie","1991","(noch) kein Abschluss","männlich","","","",""
"Nie","1991","(noch) kein Abschluss","weiblich","","","",""
"Nie","1991","Hauptschule","männlich","","","",""
"Nie","1991","Hauptschule","weiblich","","","",""
"Nie","1991","Realschule","männlich","","","",""
"Nie","1991","Realschule","weiblich","","","",""
"Nie","1991","(Fach-)Abitur","männlich","","","",""
"Nie","1991","(Fach-)Abitur","weiblich","","","",""
"Nie","1991","AkademikerIn","männlich","","","",""
"Nie","1991","AkademikerIn","weiblich","","","",""
"Täglich","1992","(noch) kein Abschluss","männlich","","","",""
"Täglich","1992","(noch) kein Abschluss","weiblich","","","",""
"Täglich","1992","Hauptschule","männlich","","","",""
"Täglich","1992","Hauptschule","weiblich","","","",""
"Täglich","1992","Realschule","männlich","","","",""
"Täglich","1992","Realschule","weiblich","","","",""
"Täglich","1992","(Fach-)Abitur","männlich","","","",""
"Täglich","1992","(Fach-)Abitur","weiblich","","","",""
"Täglich","1992","AkademikerIn","männlich","","","",""
"Täglich","1992","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","männlich","","","",""
"Min 1x pro Woche","1992","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1992","Hauptschule","männlich","","","",""
"Min 1x pro Woche","1992","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1992","Realschule","männlich","","","",""
"Min 1x pro Woche","1992","Realschule","weiblich","","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","männlich","","","",""
"Min 1x pro Woche","1992","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1992","AkademikerIn","männlich","","","",""
"Min 1x pro Woche","1992","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1992","(noch) kein Abschluss","männlich","","","",""
