"hlf0186","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","1-Pers.- Haushalt","2","535","0.77161974076361","0.740588340422166","0.802651141105054"
"Ja","2001","1-Pers.- Haushalt","3","440","0.806602121746607","0.773713267718884","0.83949097577433"
"Ja","2001","1-Pers.- Haushalt","4","405","0.844893383239633","0.812708934612083","0.877077831867183"
"Ja","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","(Ehe-)Paar ohne Kind(er)","2","1176","0.845964363278477","0.827028198669078","0.864900527887877"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","3","1568","0.892687704037162","0.878203060350668","0.907172347723657"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","4","1510","0.931446713045169","0.919209450125932","0.943683975964406"
"Ja","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Alleinerziehende","2","270","0.64118821957715","0.595746754980092","0.686629684174207"
"Ja","2001","Alleinerziehende","3","217","0.7077313988382","0.656437001468714","0.759025796207686"
"Ja","2001","Alleinerziehende","4","128","0.781193240011971","0.717131651191532","0.845254828832409"
"Ja","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Paar mit Kind(ern)","2","3516","0.719966223081411","0.707199743790584","0.732732702372237"
"Ja","2001","Paar mit Kind(ern)","3","2905","0.848371197391904","0.836408376173538","0.86033401861027"
"Ja","2001","Paar mit Kind(ern)","4","1957","0.880531842648498","0.866957231720288","0.894106453576707"
"Ja","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2001","Sonstige","2","258","0.913194093589143","0.881281016453884","0.945107170724402"
"Ja","2001","Sonstige","3","182","0.901541593259693","0.860250880564359","0.942832305955027"
"Ja","2001","Sonstige","4","132","0.921970999411428","0.877541571038799","0.966400427784057"
"Ja","2001","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","1-Pers.- Haushalt","2","168","0.22838025923639","0.197348858894946","0.259411659577834"
"Nein","2001","1-Pers.- Haushalt","3","114","0.193397878253393","0.16050902422567","0.226286732281116"
"Nein","2001","1-Pers.- Haushalt","4","81","0.155106616760367","0.122922168132817","0.187291065387917"
"Nein","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","(Ehe-)Paar ohne Kind(er)","2","220","0.154035636721523","0.135099472112123","0.172971801330922"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","3","186","0.107312295962838","0.0928276522763428","0.121796939649332"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","4","128","0.0685532869548309","0.0563160240355935","0.0807905498740684"
"Nein","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Alleinerziehende","2","158","0.35881178042285","0.313370315825792","0.404253245019908"
"Nein","2001","Alleinerziehende","3","85","0.2922686011618","0.240974203792314","0.343562998531287"
"Nein","2001","Alleinerziehende","4","32","0.218806759988029","0.154745171167591","0.282868348808468"
"Nein","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Paar mit Kind(ern)","2","1236","0.280033776918589","0.267267297627763","0.292800256209416"
"Nein","2001","Paar mit Kind(ern)","3","548","0.151628802608096","0.13966598138973","0.163591623826462"
"Nein","2001","Paar mit Kind(ern)","4","236","0.119468157351502","0.105893546423293","0.133042768279712"
"Nein","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2001","Sonstige","2","41","0.0868059064108572","0.054892829275598","0.118718983546116"
"Nein","2001","Sonstige","3","18","","",""
"Nein","2001","Sonstige","4","8","","",""
"Nein","2001","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","1-Pers.- Haushalt","2","","","",""
"Ja","2002","1-Pers.- Haushalt","3","","","",""
"Ja","2002","1-Pers.- Haushalt","4","","","",""
"Ja","2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Alleinerziehende","2","","","",""
"Ja","2002","Alleinerziehende","3","","","",""
"Ja","2002","Alleinerziehende","4","","","",""
"Ja","2002","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Paar mit Kind(ern)","2","","","",""
"Ja","2002","Paar mit Kind(ern)","3","","","",""
"Ja","2002","Paar mit Kind(ern)","4","","","",""
"Ja","2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Sonstige","2","","","",""
"Ja","2002","Sonstige","3","","","",""
"Ja","2002","Sonstige","4","","","",""
"Ja","2002","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","1-Pers.- Haushalt","2","","","",""
"Nein","2002","1-Pers.- Haushalt","3","","","",""
"Nein","2002","1-Pers.- Haushalt","4","","","",""
"Nein","2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","(Ehe-)Paar ohne Kind(er)","2","","","",""
"Nein","2002","(Ehe-)Paar ohne Kind(er)","3","","","",""
"Nein","2002","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Nein","2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Alleinerziehende","2","","","",""
"Nein","2002","Alleinerziehende","3","","","",""
"Nein","2002","Alleinerziehende","4","","","",""
"Nein","2002","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Paar mit Kind(ern)","2","","","",""
"Nein","2002","Paar mit Kind(ern)","3","","","",""
"Nein","2002","Paar mit Kind(ern)","4","","","",""
"Nein","2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Sonstige","2","","","",""
"Nein","2002","Sonstige","3","","","",""
"Nein","2002","Sonstige","4","","","",""
"Nein","2002","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","1-Pers.- Haushalt","2","396","0.695988333346044","0.658455937383322","0.733520729308767"
"Ja","2003","1-Pers.- Haushalt","3","421","0.748796864135886","0.712875847936914","0.784717880334858"
"Ja","2003","1-Pers.- Haushalt","4","489","0.793766398924693","0.761969924625171","0.825562873224216"
"Ja","2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","(Ehe-)Paar ohne Kind(er)","2","1020","0.803961002743377","0.782075159622044","0.82584684586471"
"Ja","2003","(Ehe-)Paar ohne Kind(er)","3","1350","0.83981658680175","0.82190078915157","0.857732384451929"
"Ja","2003","(Ehe-)Paar ohne Kind(er)","4","1544","0.844126182288632","0.827479566891126","0.860772797686138"
"Ja","2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
