year,hhtyp,rentown,hlf0186,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2001,Single-person household,Owner,Yes,0.8756544502617801,11680,0.8696701117369712,0.8816387887865891
2001,Single-person household,Owner,No,0.1243455497382199,11680,0.11836121121341091,0.1303298882630289
2001,Single-person household,Tenant,Yes,0.6992022524636321,11680,0.6908851251545186,0.7075193797727456
2001,Single-person household,Tenant,No,0.3007977475363679,11680,0.2924806202272544,0.3091148748454814
2001,Couple without children,Owner,Yes,0.9325779036827195,11680,0.9280303447447813,0.9371254626206578
2001,Couple without children,Owner,No,0.06742209631728045,11680,0.06287453737934225,0.07196965525521866
2001,Couple without children,Tenant,Yes,0.796883695047301,11680,0.7895873642754287,0.8041800258191734
2001,Couple without children,Tenant,No,0.20311630495269895,11680,0.1958199741808267,0.2104126357245712
2001,Single parent,Owner,Yes,0.7696335078534031,11680,0.7619971497130019,0.7772698659938043
2001,Single parent,Owner,No,0.23036649214659685,11680,0.22273013400619562,0.23800285028699808
2001,Single parent,Tenant,No,0.5372549019607843,11680,0.5282122512284877,0.5462975526930809
2001,Single parent,Tenant,Yes,0.4627450980392157,11680,0.4537024473069191,0.4717877487715123
2001,Couple with children,Owner,Yes,0.8267818574514039,11680,0.8199186550362692,0.8336450598665386
2001,Couple with children,Owner,No,0.1732181425485961,11680,0.16635494013346144,0.18008134496373077
2001,Couple with children,Tenant,Yes,0.6510989010989011,11680,0.6424550097399094,0.6597427924578928
2001,Couple with children,Tenant,No,0.3489010989010989,11680,0.34025720754210714,0.3575449902600906
2001,Multi-generational household,Owner,Yes,0.8362068965517241,11680,0.8294950915821788,0.8429187015212694
2001,Multi-generational household,Owner,No,0.16379310344827586,11680,0.1570812984787306,0.17050490841782112
2001,Multi-generational household,Tenant,No,0.5813953488372093,11680,0.5724484515557254,0.5903422461186932
2001,Multi-generational household,Tenant,Yes,0.4186046511627907,11680,0.4096577538813068,0.4275515484442746
2001,Other Combinations,Owner,Yes,0.9230769230769231,11680,0.918244311157993,0.9279095349958533
2001,Other Combinations,Owner,No,0.07692307692307693,11680,0.07209046500414684,0.08175568884200701
2001,Other Combinations,Tenant,Yes,0.5714285714285714,11680,0.562453720721987,0.5804034221351558
2001,Other Combinations,Tenant,No,0.42857142857142855,11680,0.4195965778648441,0.437546279278013
2003,Single-person household,Owner,Yes,0.8390804597701149,11804,0.832451465155107,0.8457094543851228
2003,Single-person household,Owner,No,0.16091954022988506,11804,0.1542905456148772,0.1675485348448929
2003,Single-person household,Tenant,Yes,0.6405508072174739,11804,0.6318944131508758,0.649207201284072
2003,Single-person household,Tenant,No,0.35944919278252613,11804,0.35079279871592794,0.3681055868491243
2003,Couple without children,Owner,Yes,0.8996023856858847,11804,0.8941807732760216,0.9050239980957477
2003,Couple without children,Owner,No,0.10039761431411531,11804,0.09497600190425232,0.10581922672397831
2003,Couple without children,Tenant,Yes,0.7465025181869054,11804,0.7386547903292451,0.7543502460445657
2003,Couple without children,Tenant,No,0.25349748181309456,11804,0.24564975395543429,0.26134520967075486
2003,Single parent,Owner,Yes,0.746031746031746,11804,0.7381792117370877,0.7538842803264044
2003,Single parent,Owner,No,0.25396825396825395,11804,0.2461157196735956,0.2618207882629123
2003,Single parent,Tenant,No,0.6316831683168317,11804,0.6229815123969569,0.6403848242367065
2003,Single parent,Tenant,Yes,0.3683168316831683,11804,0.35961517576329344,0.3770184876030432
2003,Couple with children,Owner,Yes,0.7890719164323021,11804,0.7817121002472006,0.7964317326174036
2003,Couple with children,Owner,No,0.21092808356769788,11804,0.20356826738259634,0.2182878997527994
2003,Couple with children,Tenant,Yes,0.5900621118012422,11804,0.5811895432122609,0.5989346803902236
2003,Couple with children,Tenant,No,0.40993788819875776,11804,0.4010653196097764,0.4188104567877391
2003,Multi-generational household,Owner,Yes,0.8148148148148148,11804,0.807807138244415,0.8218224913852146
2003,Multi-generational household,Owner,No,0.18518518518518517,11804,0.1781775086147854,0.19219286175558495
2003,Multi-generational household,Tenant,No,0.5263157894736842,11804,0.5173081888003319,0.5353233901470364
2003,Multi-generational household,Tenant,Yes,0.47368421052631576,11804,0.4646766098529635,0.48269181119966803
2003,Other Combinations,Owner,Yes,0.8524590163934426,11804,0.8460611588980199,0.8588568738888652
2003,Other Combinations,Owner,No,0.14754098360655737,11804,0.1411431261111347,0.15393884110198006
2003,Other Combinations,Tenant,Yes,0.6415094339622641,11804,0.6328581242393787,0.6501607436851495
2003,Other Combinations,Tenant,No,0.3584905660377358,11804,0.3498392563148504,0.36714187576062124
2005,Single-person household,Owner,Yes,0.8343711083437111,11199,0.8274859469394548,0.8412562697479674
2005,Single-person household,Owner,No,0.1656288916562889,11199,0.1587437302520326,0.17251405306054524
2005,Single-person household,Tenant,Yes,0.6195286195286195,11199,0.6105365815405778,0.6285206575166612
2005,Single-person household,Tenant,No,0.38047138047138046,11199,0.37147934248333875,0.3894634184594222
2005,Couple without children,Owner,Yes,0.9012787723785166,11199,0.895754166593587,0.9068033781634462
2005,Couple without children,Owner,No,0.09872122762148337,11199,0.09319662183655368,0.10424583340641307
2005,Couple without children,Tenant,Yes,0.722027972027972,11199,0.7137305341757483,0.7303254098801957
2005,Couple without children,Tenant,No,0.27797202797202797,11199,0.2696745901198042,0.2862694658242517
2005,Single parent,Owner,Yes,0.6836734693877551,11199,0.6750603866001171,0.692286552175393
2005,Single parent,Owner,No,0.3163265306122449,11199,0.3077134478246069,0.3249396133998829
2005,Single parent,Tenant,No,0.6518218623481782,11199,0.6429985498832976,0.6606451748130587
2005,Single parent,Tenant,Yes,0.3481781376518219,11199,0.3393548251869414,0.35700145011670237
2005,Couple with children,Owner,Yes,0.764783759929391,11199,0.7569283395807683,0.7726391802780136
2005,Couple with children,Owner,No,0.235216240070609,11199,0.22736081972198638,0.24307166041923164
2005,Couple with children,Tenant,Yes,0.5497866287339972,11199,0.5405721084515847,0.5590011490164097
2005,Couple with children,Tenant,No,0.45021337126600286,11199,0.44099885098359026,0.45942789154841546
2005,Multi-generational household,Owner,Yes,0.7162162162162162,11199,0.7078662962755986,0.7245661361568339
2005,Multi-generational household,Owner,No,0.28378378378378377,11199,0.2754338638431661,0.29213370372440145
2005,Multi-generational household,Tenant,No,0.6129032258064516,11199,0.6038818623813734,0.6219245892315298
2005,Multi-generational household,Tenant,Yes,0.3870967741935484,11199,0.3780754107684701,0.39611813761862663
2005,Other Combinations,Owner,Yes,0.9019607843137255,11199,0.8964532122174563,0.9074683564099947
2005,Other Combinations,Owner,No,0.09803921568627451,11199,0.09253164359000535,0.10354678778254367
2005,Other Combinations,Tenant,Yes,0.6458333333333334,11199,0.6369754385099878,0.6546912281566789
2005,Other Combinations,Tenant,No,0.3541666666666667,11199,0.34530877184332115,0.3630245614900122
2007,Single-person household,Owner,Yes,0.8322072072072072,11453,0.825363383267182,0.8390510311472325
2007,Single-person household,Owner,No,0.1677927927927928,11453,0.16094896885276755,0.17463661673281805
2007,Single-person household,Tenant,Yes,0.5954441913439635,11453,0.5864552987103351,0.604433083977592
2007,Single-person household,Tenant,No,0.40455580865603646,11453,0.395566916022408,0.4135447012896649
2007,Couple without children,Owner,Yes,0.8780148423005566,11453,0.8720210613694857,0.8840086232316275
2007,Couple without children,Owner,No,0.12198515769944342,11453,0.11599137676837248,0.12797893863051435
2007,Couple without children,Tenant,Yes,0.7136953955135773,11453,0.7054166019235855,0.7219741891035691
2007,Couple without children,Tenant,No,0.28630460448642264,11453,0.27802581089643075,0.29458339807641454
2007,Single parent,Owner,Yes,0.6619047619047619,11453,0.6532408561235553,0.6705686676859685
2007,Single parent,Owner,No,0.3380952380952381,11453,0.32943133231403154,0.3467591438764447
2007,Single parent,Tenant,No,0.69,11453,0.6815296406914652,0.6984703593085347
2007,Single parent,Tenant,Yes,0.31,11453,0.30152964069146526,0.31847035930853473
2007,Couple with children,Owner,Yes,0.763026733121885,11453,0.7552389114946941,0.7708145547490758
2007,Couple with children,Owner,No,0.2369732668781151,11453,0.22918544525092432,0.24476108850530587
2007,Couple with children,Tenant,Yes,0.5279225614296351,11453,0.5187795729013056,0.5370655499579646
2007,Couple with children,Tenant,No,0.4720774385703649,11453,0.46293445004203543,0.48122042709869434
