year,bula_h,migback,plh0195,proportion,n,lower_confidence,upper_confidence
2003,Nordrhein-Westfalen,No migration background,2.0,0.09449035812672177,22166,0.09063954278013156,0.09834117347331198
2003,Nordrhein-Westfalen,No migration background,1.0,0.07373737373737374,22166,0.07029685988943604,0.07717788758531144
2003,Bayern,No migration background,2.0,0.06345270890725437,22166,0.060243467797968686,0.06666195001654004
2003,Bayern,No migration background,1.0,0.05472910927456382,22166,0.051734778740362454,0.05772343980876519
2003,Baden-Wuerttemberg,No migration background,2.0,0.051836547291092744,22166,0.048917964309176366,0.05475513027300912
2003,Niedersachsen,No migration background,2.0,0.04191919191919192,22166,0.03928091773248906,0.044557466105894776
2003,Sachsen,No migration background,1.0,0.03581267217630854,22166,0.033366362235021714,0.03825898211759537
2003,Sachsen,No migration background,2.0,0.03558310376492195,22166,0.03314435689117054,0.03802185063867336
2003,Baden-Wuerttemberg,No migration background,1.0,0.03452708907254362,22166,0.03212348774086048,0.03693069040422676
2003,Niedersachsen,No migration background,1.0,0.032874196510560144,22166,0.030526826965637407,0.03522156605548288
2003,Hessen,No migration background,2.0,0.029522497704315885,22166,0.027294156496160654,0.031750838912471116
2003,"Rheinland-Pfalz,Saarland",No migration background,2.0,0.028282828282828285,22166,0.026100380990402804,0.030465275575253765
2003,Brandenburg,No migration background,1.0,0.024609733700642792,22166,0.02257008641058675,0.026649380990698832
2003,Thueringen,No migration background,1.0,0.024471992653810837,22166,0.022437917734141253,0.02650606757348042
2003,Hessen,No migration background,1.0,0.023921028466483012,22166,0.021909413727071003,0.02593264320589502
2003,Sachsen-Anhalt,No migration background,1.0,0.023461891643709827,22166,0.02146920726069253,0.025454576026727124
2003,"Rheinland-Pfalz,Saarland",No migration background,1.0,0.02231404958677686,22166,0.02036957939020394,0.024258519783349777
2003,Thueringen,No migration background,2.0,0.017998163452708906,22166,0.01624798371049201,0.019748343194925803
2003,Sachsen-Anhalt,No migration background,2.0,0.017630853994490357,22166,0.01589830135582352,0.019363406633157193
2003,Brandenburg,No migration background,2.0,0.01712580348943985,22166,0.01541780747900046,0.018833799499879244
