year,age_gr,pgisced97,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,No answer / don't know,Most people would exploit you if they had the opportunity,0.43375,90,200,0.36490,0.50261
2003,17-29 y.,No answer / don't know,Most people would try to be fair,0.56625,110,200,0.49739,0.63510
2003,17-29 y.,Pre-primary Level,Most people would exploit you if they had the opportunity,0.32729,201,601,0.28974,0.36484
2003,17-29 y.,Pre-primary Level,Most people would try to be fair,0.67271,400,601,0.63516,0.71026
2003,17-29 y.,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.56860,438,809,0.53445,0.60275
2003,17-29 y.,Lower Secondary Level,Most people would try to be fair,0.43140,371,809,0.39725,0.46555
2003,17-29 y.,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.48380,839,1729,0.46024,0.50736
2003,17-29 y.,Upper Secondary Level,Most people would try to be fair,0.51620,890,1729,0.49264,0.53976
2003,17-29 y.,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.39710,120,269,0.33852,0.45568
2003,17-29 y.,Post-secondary Non-tertiary Level,Most people would try to be fair,0.60290,149,269,0.54432,0.66148
2003,17-29 y.,First Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.44464,47,93,0.34310,0.54618
2003,17-29 y.,First Stage of Tertiary Education,Most people would try to be fair,0.55536,46,93,0.45382,0.65690
2003,17-29 y.,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.42039,80,199,0.35164,0.48915
2003,17-29 y.,Second Stage of Tertiary Education,Most people would try to be fair,0.57961,119,199,0.51085,0.64836
2003,30-45 y.,Primary Level,Most people would exploit you if they had the opportunity,0.74060,55,55,0.62370,0.85751
2003,30-45 y.,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.57565,234,420,0.52833,0.62298
2003,30-45 y.,Lower Secondary Level,Most people would try to be fair,0.42435,186,420,0.37702,0.47167
2003,30-45 y.,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.53001,1851,3532,0.51355,0.54647
2003,30-45 y.,Upper Secondary Level,Most people would try to be fair,0.46999,1681,3532,0.45353,0.48645
2003,30-45 y.,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.45295,236,533,0.41065,0.49525
2003,30-45 y.,Post-secondary Non-tertiary Level,Most people would try to be fair,0.54705,297,533,0.50475,0.58935
2003,30-45 y.,First Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.52038,355,694,0.48318,0.55758
2003,30-45 y.,First Stage of Tertiary Education,Most people would try to be fair,0.47962,339,694,0.44242,0.51682
2003,30-45 y.,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.40539,619,1553,0.38096,0.42982
2003,30-45 y.,Second Stage of Tertiary Education,Most people would try to be fair,0.59461,934,1553,0.57018,0.61904
2003,46-65 y.,Primary Level,Most people would exploit you if they had the opportunity,0.71783,54,90,0.62433,0.81134
2003,46-65 y.,Primary Level,Most people would try to be fair,0.28217,36,90,0.18866,0.37567
2003,46-65 y.,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.55061,370,678,0.51314,0.58809
2003,46-65 y.,Lower Secondary Level,Most people would try to be fair,0.44939,308,678,0.41191,0.48686
2003,46-65 y.,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.54708,2059,3830,0.53131,0.56284
2003,46-65 y.,Upper Secondary Level,Most people would try to be fair,0.45292,1771,3830,0.43716,0.46869
2003,46-65 y.,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.48217,113,232,0.41774,0.54661
2003,46-65 y.,Post-secondary Non-tertiary Level,Most people would try to be fair,0.51783,119,232,0.45339,0.58226
2003,46-65 y.,First Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.53190,324,635,0.49306,0.57074
2003,46-65 y.,First Stage of Tertiary Education,Most people would try to be fair,0.46810,311,635,0.42926,0.50694
2003,46-65 y.,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.41871,786,1969,0.39691,0.44050
2003,46-65 y.,Second Stage of Tertiary Education,Most people would try to be fair,0.58129,1183,1969,0.55950,0.60309
2003,66 and older,Primary Level,Most people would try to be fair,0.58799,32,32,0.41472,0.76126
2003,66 and older,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.36727,310,771,0.33323,0.40132
2003,66 and older,Lower Secondary Level,Most people would try to be fair,0.63273,461,771,0.59868,0.66677
2003,66 and older,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.38867,728,1839,0.36639,0.41096
2003,66 and older,Upper Secondary Level,Most people would try to be fair,0.61133,1111,1839,0.58904,0.63361
2003,66 and older,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.43110,40,93,0.32990,0.53230
2003,66 and older,Post-secondary Non-tertiary Level,Most people would try to be fair,0.56890,53,93,0.46770,0.67010
2003,66 and older,First Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.42875,96,243,0.36640,0.49110
2003,66 and older,First Stage of Tertiary Education,Most people would try to be fair,0.57125,147,243,0.50890,0.63360
2003,66 and older,Second Stage of Tertiary Education,Most people would exploit you if they had the opportunity,0.42129,230,568,0.38064,0.46193
2003,66 and older,Second Stage of Tertiary Education,Most people would try to be fair,0.57871,338,568,0.53807,0.61936
2008,17-29 y.,No answer / don't know,Most people would exploit you if they had the opportunity,0.43265,138,305,0.37696,0.48834
2008,17-29 y.,No answer / don't know,Most people would try to be fair,0.56735,167,305,0.51166,0.62304
2008,17-29 y.,Pre-primary Level,Most people would exploit you if they had the opportunity,0.36055,125,353,0.31039,0.41071
2008,17-29 y.,Pre-primary Level,Most people would try to be fair,0.63945,228,353,0.58929,0.68961
2008,17-29 y.,Lower Secondary Level,Most people would exploit you if they had the opportunity,0.53114,269,529,0.48857,0.57370
2008,17-29 y.,Lower Secondary Level,Most people would try to be fair,0.46886,260,529,0.42630,0.51143
2008,17-29 y.,Upper Secondary Level,Most people would exploit you if they had the opportunity,0.51048,666,1400,0.48428,0.53667
2008,17-29 y.,Upper Secondary Level,Most people would try to be fair,0.48952,734,1400,0.46333,0.51572
2008,17-29 y.,Post-secondary Non-tertiary Level,Most people would exploit you if they had the opportunity,0.41968,100,222,0.35461,0.48474
2008,17-29 y.,Post-secondary Non-tertiary Level,Most people would try to be fair,0.58032,122,222,0.51526,0.64539
