year,quintil_oecd,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,Most people would exploit you if they had the opportunity,0.54668,1838,3322,0.52975,0.56361
2003,1st Quintile,Most people would try to be fair,0.45332,1484,3322,0.43639,0.47025
2003,2nd Quintile,Most people would exploit you if they had the opportunity,0.49778,1927,3782,0.48185,0.51372
2003,2nd Quintile,Most people would try to be fair,0.50222,1855,3782,0.48628,0.51815
2003,3rd Quintile,Most people would exploit you if they had the opportunity,0.47178,1932,4008,0.45632,0.48723
2003,3rd Quintile,Most people would try to be fair,0.52822,2076,4008,0.51277,0.54368
2003,4th Quintile,Most people would exploit you if they had the opportunity,0.46535,2073,4410,0.45062,0.48007
2003,4th Quintile,Most people would try to be fair,0.53465,2337,4410,0.51993,0.54938
2003,5th Quintile,Most people would exploit you if they had the opportunity,0.42911,2561,6254,0.41685,0.44138
2003,5th Quintile,Most people would try to be fair,0.57089,3693,6254,0.55862,0.58315
2008,1st Quintile,Most people would exploit you if they had the opportunity,0.55169,1613,2912,0.53363,0.56976
2008,1st Quintile,Most people would try to be fair,0.44831,1299,2912,0.43024,0.46637
2008,2nd Quintile,Most people would exploit you if they had the opportunity,0.50887,1701,3320,0.49187,0.52588
2008,2nd Quintile,Most people would try to be fair,0.49113,1619,3320,0.47412,0.50813
2008,3rd Quintile,Most people would exploit you if they had the opportunity,0.49606,1821,3765,0.48009,0.51204
2008,3rd Quintile,Most people would try to be fair,0.50394,1944,3765,0.48796,0.51991
2008,4th Quintile,Most people would exploit you if they had the opportunity,0.47031,1714,3814,0.45447,0.48615
2008,4th Quintile,Most people would try to be fair,0.52969,2100,3814,0.51385,0.54553
2008,5th Quintile,Most people would exploit you if they had the opportunity,0.38041,1920,5179,0.36719,0.39363
2008,5th Quintile,Most people would try to be fair,0.61959,3259,5179,0.60637,0.63281
2013,1st Quintile,Most people would exploit you if they had the opportunity,0.50269,2555,4960,0.48877,0.51660
2013,1st Quintile,Most people would try to be fair,0.49731,2405,4960,0.48340,0.51123
2013,2nd Quintile,Most people would exploit you if they had the opportunity,0.44704,2264,5059,0.43334,0.46075
2013,2nd Quintile,Most people would try to be fair,0.55296,2795,5059,0.53925,0.56666
2013,3rd Quintile,Most people would exploit you if they had the opportunity,0.43600,1904,4768,0.42192,0.45008
2013,3rd Quintile,Most people would try to be fair,0.56400,2864,4768,0.54992,0.57808
2013,4th Quintile,Most people would exploit you if they had the opportunity,0.39269,1765,4743,0.37879,0.40659
2013,4th Quintile,Most people would try to be fair,0.60731,2978,4743,0.59341,0.62121
2013,5th Quintile,Most people would exploit you if they had the opportunity,0.33522,1668,5376,0.32260,0.34784
2013,5th Quintile,Most people would try to be fair,0.66478,3708,5376,0.65216,0.67740
2018,1st Quintile,Most people would exploit you if they had the opportunity,0.49143,3226,6792,0.47954,0.50332
2018,1st Quintile,Most people would try to be fair,0.50857,3566,6792,0.49668,0.52046
2018,2nd Quintile,Most people would exploit you if they had the opportunity,0.43085,2276,5151,0.41733,0.44438
2018,2nd Quintile,Most people would try to be fair,0.56915,2875,5151,0.55562,0.58267
2018,3rd Quintile,Most people would exploit you if they had the opportunity,0.38599,1799,4716,0.37209,0.39988
2018,3rd Quintile,Most people would try to be fair,0.61401,2917,4716,0.60012,0.62791
2018,4th Quintile,Most people would exploit you if they had the opportunity,0.34400,1567,4648,0.33035,0.35766
2018,4th Quintile,Most people would try to be fair,0.65600,3081,4648,0.64234,0.66965
2018,5th Quintile,Most people would exploit you if they had the opportunity,0.32052,1416,4980,0.30756,0.33348
2018,5th Quintile,Most people would try to be fair,0.67948,3564,4980,0.66652,0.69244
