year,age_gr,sex,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,male,Most people would exploit you if they had the opportunity,0.47858,897,1904,0.45614,0.50103
2003,17-29 y.,male,Most people would try to be fair,0.52142,1007,1904,0.49897,0.54386
2003,17-29 y.,female,Most people would exploit you if they had the opportunity,0.46766,943,2036,0.44598,0.48934
2003,17-29 y.,female,Most people would try to be fair,0.53234,1093,2036,0.51066,0.55402
2003,30-45 y.,male,Most people would exploit you if they had the opportunity,0.53030,1713,3282,0.51322,0.54738
2003,30-45 y.,male,Most people would try to be fair,0.46970,1569,3282,0.45262,0.48678
2003,30-45 y.,female,Most people would exploit you if they had the opportunity,0.47402,1647,3544,0.45758,0.49046
2003,30-45 y.,female,Most people would try to be fair,0.52598,1897,3544,0.50954,0.54242
2003,46-65 y.,male,Most people would exploit you if they had the opportunity,0.55087,1938,3693,0.53482,0.56691
2003,46-65 y.,male,Most people would try to be fair,0.44913,1755,3693,0.43309,0.46518
2003,46-65 y.,female,Most people would exploit you if they had the opportunity,0.49236,1773,3753,0.47636,0.50836
2003,46-65 y.,female,Most people would try to be fair,0.50764,1980,3753,0.49164,0.52364
2003,66 and older,male,Most people would exploit you if they had the opportunity,0.42155,690,1633,0.39759,0.44551
2003,66 and older,male,Most people would try to be fair,0.57845,943,1633,0.55449,0.60241
2003,66 and older,female,Most people would exploit you if they had the opportunity,0.37052,733,1935,0.34899,0.39204
2003,66 and older,female,Most people would try to be fair,0.62948,1202,1935,0.60796,0.65101
2008,17-29 y.,male,Most people would exploit you if they had the opportunity,0.46990,680,1493,0.44457,0.49522
2008,17-29 y.,male,Most people would try to be fair,0.53010,813,1493,0.50478,0.55543
2008,17-29 y.,female,Most people would exploit you if they had the opportunity,0.48574,732,1626,0.46144,0.51005
2008,17-29 y.,female,Most people would try to be fair,0.51426,894,1626,0.48995,0.53856
2008,30-45 y.,male,Most people would exploit you if they had the opportunity,0.55024,1279,2427,0.53044,0.57003
2008,30-45 y.,male,Most people would try to be fair,0.44976,1148,2427,0.42997,0.46956
2008,30-45 y.,female,Most people would exploit you if they had the opportunity,0.46824,1212,2656,0.44926,0.48722
2008,30-45 y.,female,Most people would try to be fair,0.53176,1444,2656,0.51278,0.55074
2008,46-65 y.,male,Most people would exploit you if they had the opportunity,0.52581,1591,3151,0.50837,0.54325
2008,46-65 y.,male,Most people would try to be fair,0.47419,1560,3151,0.45675,0.49163
2008,46-65 y.,female,Most people would exploit you if they had the opportunity,0.47503,1540,3439,0.45834,0.49173
2008,46-65 y.,female,Most people would try to be fair,0.52497,1899,3439,0.50827,0.54166
2008,66 and older,male,Most people would exploit you if they had the opportunity,0.44760,874,1995,0.42577,0.46942
2008,66 and older,male,Most people would try to be fair,0.55240,1121,1995,0.53058,0.57423
2008,66 and older,female,Most people would exploit you if they had the opportunity,0.38899,862,2205,0.36864,0.40935
2008,66 and older,female,Most people would try to be fair,0.61101,1343,2205,0.59065,0.63136
2013,17-29 y.,male,Most people would exploit you if they had the opportunity,0.40270,675,1630,0.37889,0.42652
2013,17-29 y.,male,Most people would try to be fair,0.59730,955,1630,0.57348,0.62111
2013,17-29 y.,female,Most people would exploit you if they had the opportunity,0.42303,774,1873,0.40065,0.44541
2013,17-29 y.,female,Most people would try to be fair,0.57697,1099,1873,0.55459,0.59935
2013,30-45 y.,male,Most people would exploit you if they had the opportunity,0.44677,1472,3227,0.42962,0.46393
2013,30-45 y.,male,Most people would try to be fair,0.55323,1755,3227,0.53607,0.57038
2013,30-45 y.,female,Most people would exploit you if they had the opportunity,0.40367,1789,4597,0.38949,0.41786
2013,30-45 y.,female,Most people would try to be fair,0.59633,2808,4597,0.58214,0.61051
2013,46-65 y.,male,Most people would exploit you if they had the opportunity,0.49704,1877,4080,0.48169,0.51238
2013,46-65 y.,male,Most people would try to be fair,0.50296,2203,4080,0.48762,0.51831
2013,46-65 y.,female,Most people would exploit you if they had the opportunity,0.42973,1908,4695,0.41557,0.44390
2013,46-65 y.,female,Most people would try to be fair,0.57027,2787,4695,0.55610,0.58443
2013,66 and older,male,Most people would exploit you if they had the opportunity,0.38063,869,2328,0.36090,0.40036
2013,66 and older,male,Most people would try to be fair,0.61937,1459,2328,0.59964,0.63910
2013,66 and older,female,Most people would exploit you if they had the opportunity,0.32776,794,2480,0.30928,0.34624
2013,66 and older,female,Most people would try to be fair,0.67224,1686,2480,0.65376,0.69072
2018,17-29 y.,male,Most people would exploit you if they had the opportunity,0.44263,1141,2618,0.42360,0.46166
2018,17-29 y.,male,Most people would try to be fair,0.55737,1477,2618,0.53834,0.57640
