"plh0195","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Leute nutzen aus","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","138","0.539576465872724","0.479790711018621","0.599362220726828"
"Leute nutzen aus","2003","(noch) kein Abschluss","2","87","0.490407597627577","0.423740540806581","0.557074654448573"
"Leute nutzen aus","2003","(noch) kein Abschluss","3","54","0.339972360960742","0.262059924525767","0.417884797395718"
"Leute nutzen aus","2003","(noch) kein Abschluss","4","48","0.413975279638725","0.328647925625947","0.499302633651502"
"Leute nutzen aus","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","35","0.352692429198803","0.264982436016069","0.440402422381538"
"Leute nutzen aus","2003","Hauptschule","1 Einkommensschwächstes Quintil","1178","0.553258563323864","0.531918915297181","0.574598211350548"
"Leute nutzen aus","2003","Hauptschule","2","1264","0.506668671250899","0.486887947147883","0.526449395353914"
"Leute nutzen aus","2003","Hauptschule","3","847","0.470334730756686","0.446916469409639","0.493752992103733"
"Leute nutzen aus","2003","Hauptschule","4","668","0.487072728998012","0.460585907515749","0.513559550480275"
"Leute nutzen aus","2003","Hauptschule","5 Einkommensstärkstes Quintil","299","0.490497861545092","0.451767667868669","0.529228055221514"
"Leute nutzen aus","2003","Realschule","1 Einkommensschwächstes Quintil","648","0.571621327585148","0.542081575712754","0.601161079457541"
"Leute nutzen aus","2003","Realschule","2","698","0.511752118700798","0.485166411681148","0.538337825720448"
"Leute nutzen aus","2003","Realschule","3","611","0.488739436892905","0.460747052985357","0.516731820800453"
"Leute nutzen aus","2003","Realschule","4","589","0.495146624424953","0.466558958305521","0.523734290544385"
"Leute nutzen aus","2003","Realschule","5 Einkommensstärkstes Quintil","346","0.407539614350896","0.375055709701861","0.440023518999931"
"Leute nutzen aus","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","198","0.471727201619747","0.424155083150742","0.519299320088752"
"Leute nutzen aus","2003","(Fach-)Abitur","2","207","0.426269434482757","0.381027846692887","0.471511022272627"
"Leute nutzen aus","2003","(Fach-)Abitur","3","208","0.43157346526534","0.387218231419995","0.475928699110686"
"Leute nutzen aus","2003","(Fach-)Abitur","4","203","0.378927140698419","0.336782890477688","0.421071390919151"
"Leute nutzen aus","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","178","0.364391935416115","0.321953076872642","0.406830793959589"
"Leute nutzen aus","2003","AkademikerIn","1 Einkommensschwächstes Quintil","165","0.536659059847926","0.479267416221087","0.594050703474766"
"Leute nutzen aus","2003","AkademikerIn","2","225","0.49785042024068","0.451908580396284","0.543792260085076"
"Leute nutzen aus","2003","AkademikerIn","3","278","0.423521315704075","0.385447604266457","0.461595027141693"
"Leute nutzen aus","2003","AkademikerIn","4","410","0.388012510386046","0.358593915759226","0.417431105012865"
"Leute nutzen aus","2003","AkademikerIn","5 Einkommensstärkstes Quintil","637","0.361250301840381","0.339319481017046","0.383181122663715"
"Leute sind fair","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","129","0.460423534127275","0.400637779273172","0.520209288981379"
"Leute sind fair","2003","(noch) kein Abschluss","2","129","0.509592402372423","0.442925345551427","0.576259459193419"
"Leute sind fair","2003","(noch) kein Abschluss","3","88","0.660027639039258","0.582115202604282","0.737940075474233"
"Leute sind fair","2003","(noch) kein Abschluss","4","80","0.586024720361275","0.500697366348498","0.671352074374053"
"Leute sind fair","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","79","0.647307570801197","0.559597577618462","0.735017563983931"
"Leute sind fair","2003","Hauptschule","1 Einkommensschwächstes Quintil","907","0.446741436676136","0.425401788649452","0.46808108470282"
"Leute sind fair","2003","Hauptschule","2","1190","0.493331328749102","0.473550604646086","0.513112052852117"
"Leute sind fair","2003","Hauptschule","3","898","0.529665269243314","0.506247007896267","0.553083530590361"
"Leute sind fair","2003","Hauptschule","4","700","0.512927271001988","0.486440449519725","0.539414092484252"
"Leute sind fair","2003","Hauptschule","5 Einkommensstärkstes Quintil","341","0.509502138454908","0.470771944778486","0.548232332131331"
"Leute sind fair","2003","Realschule","1 Einkommensschwächstes Quintil","430","0.428378672414852","0.398838920542459","0.457918424287246"
"Leute sind fair","2003","Realschule","2","660","0.488247881299202","0.461662174279552","0.514833588318852"
"Leute sind fair","2003","Realschule","3","614","0.511260563107095","0.483268179199547","0.539252947014642"
"Leute sind fair","2003","Realschule","4","586","0.504853375575047","0.476265709455614","0.533441041694479"
"Leute sind fair","2003","Realschule","5 Einkommensstärkstes Quintil","533","0.592460385649104","0.559976481000069","0.624944290298139"
"Leute sind fair","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","225","0.528272798380253","0.480700679911248","0.575844916849258"
"Leute sind fair","2003","(Fach-)Abitur","2","252","0.573730565517243","0.528488977727373","0.618972153307113"
"Leute sind fair","2003","(Fach-)Abitur","3","271","0.56842653473466","0.524071300889315","0.612781768580005"
"Leute sind fair","2003","(Fach-)Abitur","4","306","0.621072859301581","0.578928609080849","0.663217109522312"
"Leute sind fair","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","316","0.635608064583885","0.593169206040412","0.678046923127358"
"Leute sind fair","2003","AkademikerIn","1 Einkommensschwächstes Quintil","125","0.463340940152074","0.405949296525234","0.520732583778913"
"Leute sind fair","2003","AkademikerIn","2","230","0.50214957975932","0.456207739914924","0.548091419603716"
"Leute sind fair","2003","AkademikerIn","3","369","0.576478684295925","0.538404972858308","0.614552395733543"
"Leute sind fair","2003","AkademikerIn","4","644","0.611987489613954","0.582568894987135","0.641406084240774"
"Leute sind fair","2003","AkademikerIn","5 Einkommensstärkstes Quintil","1206","0.638749698159619","0.616818877336285","0.660680518982954"
"Leute nutzen aus","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Leute nutzen aus","2004","(noch) kein Abschluss","2","","","",""
"Leute nutzen aus","2004","(noch) kein Abschluss","3","","","",""
"Leute nutzen aus","2004","(noch) kein Abschluss","4","","","",""
"Leute nutzen aus","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Leute nutzen aus","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Leute nutzen aus","2004","Hauptschule","2","","","",""
"Leute nutzen aus","2004","Hauptschule","3","","","",""
"Leute nutzen aus","2004","Hauptschule","4","","","",""
"Leute nutzen aus","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Leute nutzen aus","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Leute nutzen aus","2004","Realschule","2","","","",""
"Leute nutzen aus","2004","Realschule","3","","","",""
"Leute nutzen aus","2004","Realschule","4","","","",""
"Leute nutzen aus","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Leute nutzen aus","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Leute nutzen aus","2004","(Fach-)Abitur","2","","","",""
"Leute nutzen aus","2004","(Fach-)Abitur","3","","","",""
"Leute nutzen aus","2004","(Fach-)Abitur","4","","","",""
"Leute nutzen aus","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Leute nutzen aus","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Leute nutzen aus","2004","AkademikerIn","2","","","",""
"Leute nutzen aus","2004","AkademikerIn","3","","","",""
"Leute nutzen aus","2004","AkademikerIn","4","","","",""
"Leute nutzen aus","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Leute sind fair","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Leute sind fair","2004","(noch) kein Abschluss","2","","","",""
"Leute sind fair","2004","(noch) kein Abschluss","3","","","",""
"Leute sind fair","2004","(noch) kein Abschluss","4","","","",""
"Leute sind fair","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Leute sind fair","2004","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Leute sind fair","2004","Hauptschule","2","","","",""
"Leute sind fair","2004","Hauptschule","3","","","",""
"Leute sind fair","2004","Hauptschule","4","","","",""
"Leute sind fair","2004","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Leute sind fair","2004","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Leute sind fair","2004","Realschule","2","","","",""
"Leute sind fair","2004","Realschule","3","","","",""
"Leute sind fair","2004","Realschule","4","","","",""
"Leute sind fair","2004","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Leute sind fair","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Leute sind fair","2004","(Fach-)Abitur","2","","","",""
"Leute sind fair","2004","(Fach-)Abitur","3","","","",""
"Leute sind fair","2004","(Fach-)Abitur","4","","","",""
"Leute sind fair","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Leute sind fair","2004","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Leute sind fair","2004","AkademikerIn","2","","","",""
"Leute sind fair","2004","AkademikerIn","3","","","",""
"Leute sind fair","2004","AkademikerIn","4","","","",""
"Leute sind fair","2004","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
