year,age_gr,sampreg,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,17-29 y.,West,Most people would exploit you if they had the opportunity,0.45403,1263,2881,0.43584,0.47221
2003,17-29 y.,West,Most people would try to be fair,0.54597,1618,2881,0.52779,0.56416
2003,17-29 y.,East,Most people would exploit you if they had the opportunity,0.55138,577,1059,0.52141,0.58135
2003,17-29 y.,East,Most people would try to be fair,0.44862,482,1059,0.41865,0.47859
2003,30-45 y.,West,Most people would exploit you if they had the opportunity,0.48492,2544,5361,0.47154,0.49830
2003,30-45 y.,West,Most people would try to be fair,0.51508,2817,5361,0.50170,0.52846
2003,30-45 y.,East,Most people would exploit you if they had the opportunity,0.58940,816,1465,0.56420,0.61460
2003,30-45 y.,East,Most people would try to be fair,0.41060,649,1465,0.38540,0.43580
2003,46-65 y.,West,Most people would exploit you if they had the opportunity,0.50335,2621,5588,0.49024,0.51646
2003,46-65 y.,West,Most people would try to be fair,0.49665,2967,5588,0.48354,0.50976
2003,46-65 y.,East,Most people would exploit you if they had the opportunity,0.59605,1090,1858,0.57373,0.61836
2003,46-65 y.,East,Most people would try to be fair,0.40395,768,1858,0.38164,0.42627
2003,66 and older,West,Most people would exploit you if they had the opportunity,0.37565,1015,2675,0.35729,0.39400
2003,66 and older,West,Most people would try to be fair,0.62435,1660,2675,0.60600,0.64271
2003,66 and older,East,Most people would exploit you if they had the opportunity,0.45676,408,893,0.42407,0.48945
2003,66 and older,East,Most people would try to be fair,0.54324,485,893,0.51055,0.57593
2008,17-29 y.,West,Most people would exploit you if they had the opportunity,0.46781,1011,2304,0.44743,0.48818
2008,17-29 y.,West,Most people would try to be fair,0.53219,1293,2304,0.51182,0.55257
2008,17-29 y.,East,Most people would exploit you if they had the opportunity,0.51773,401,815,0.48340,0.55205
2008,17-29 y.,East,Most people would try to be fair,0.48227,414,815,0.44795,0.51660
2008,30-45 y.,West,Most people would exploit you if they had the opportunity,0.50137,1897,3947,0.48577,0.51697
2008,30-45 y.,West,Most people would try to be fair,0.49863,2050,3947,0.48303,0.51423
2008,30-45 y.,East,Most people would exploit you if they had the opportunity,0.55397,594,1136,0.52505,0.58289
2008,30-45 y.,East,Most people would try to be fair,0.44603,542,1136,0.41711,0.47495
2008,46-65 y.,West,Most people would exploit you if they had the opportunity,0.48429,2235,4938,0.47035,0.49824
2008,46-65 y.,West,Most people would try to be fair,0.51571,2703,4938,0.50176,0.52965
2008,46-65 y.,East,Most people would exploit you if they had the opportunity,0.56983,896,1652,0.54595,0.59371
2008,46-65 y.,East,Most people would try to be fair,0.43017,756,1652,0.40629,0.45405
2008,66 and older,West,Most people would exploit you if they had the opportunity,0.39818,1215,3101,0.38095,0.41542
2008,66 and older,West,Most people would try to be fair,0.60182,1886,3101,0.58458,0.61905
2008,66 and older,East,Most people would exploit you if they had the opportunity,0.47836,521,1099,0.44881,0.50790
2008,66 and older,East,Most people would try to be fair,0.52164,578,1099,0.49210,0.55119
2013,17-29 y.,West,Most people would exploit you if they had the opportunity,0.40312,1131,2810,0.38498,0.42126
2013,17-29 y.,West,Most people would try to be fair,0.59688,1679,2810,0.57874,0.61502
2013,17-29 y.,East,Most people would exploit you if they had the opportunity,0.45576,318,693,0.41865,0.49287
2013,17-29 y.,East,Most people would try to be fair,0.54424,375,693,0.50713,0.58135
2013,30-45 y.,West,Most people would exploit you if they had the opportunity,0.41178,2457,6145,0.39947,0.42409
2013,30-45 y.,West,Most people would try to be fair,0.58822,3688,6145,0.57591,0.60053
2013,30-45 y.,East,Most people would exploit you if they had the opportunity,0.48483,804,1679,0.46091,0.50874
2013,30-45 y.,East,Most people would try to be fair,0.51517,875,1679,0.49126,0.53909
2013,46-65 y.,West,Most people would exploit you if they had the opportunity,0.44479,2744,6742,0.43292,0.45665
2013,46-65 y.,West,Most people would try to be fair,0.55521,3998,6742,0.54335,0.56708
2013,46-65 y.,East,Most people would exploit you if they had the opportunity,0.53253,1041,2033,0.51083,0.55422
2013,46-65 y.,East,Most people would try to be fair,0.46747,992,2033,0.44578,0.48917
2013,66 and older,West,Most people would exploit you if they had the opportunity,0.33579,1171,3607,0.32037,0.35120
2013,66 and older,West,Most people would try to be fair,0.66421,2436,3607,0.64880,0.67963
2013,66 and older,East,Most people would exploit you if they had the opportunity,0.41677,492,1201,0.38887,0.44466
2013,66 and older,East,Most people would try to be fair,0.58323,709,1201,0.55534,0.61113
2018,17-29 y.,West,Most people would exploit you if they had the opportunity,0.43387,1839,4276,0.41901,0.44873
2018,17-29 y.,West,Most people would try to be fair,0.56613,2437,4276,0.55127,0.58099
2018,17-29 y.,East,Most people would exploit you if they had the opportunity,0.48533,389,842,0.45155,0.51911
2018,17-29 y.,East,Most people would try to be fair,0.51467,453,842,0.48089,0.54845
2018,30-45 y.,West,Most people would exploit you if they had the opportunity,0.40592,2608,6392,0.39388,0.41796
2018,30-45 y.,West,Most people would try to be fair,0.59408,3784,6392,0.58204,0.60612
2018,30-45 y.,East,Most people would exploit you if they had the opportunity,0.39994,699,1602,0.37595,0.42394
2018,30-45 y.,East,Most people would try to be fair,0.60006,903,1602,0.57606,0.62405
2018,46-65 y.,West,Most people would exploit you if they had the opportunity,0.40526,2966,7765,0.39434,0.41618
2018,46-65 y.,West,Most people would try to be fair,0.59474,4799,7765,0.58382,0.60566
2018,46-65 y.,East,Most people would exploit you if they had the opportunity,0.46439,958,2124,0.44317,0.48560
2018,46-65 y.,East,Most people would try to be fair,0.53561,1166,2124,0.51440,0.55683
2018,66 and older,West,Most people would exploit you if they had the opportunity,0.30493,1061,3674,0.29004,0.31982
2018,66 and older,West,Most people would try to be fair,0.69507,2613,3674,0.68018,0.70996
2018,66 and older,East,Most people would exploit you if they had the opportunity,0.34789,431,1204,0.32098,0.37481
2018,66 and older,East,Most people would try to be fair,0.65211,773,1204,0.62519,0.67902
