year,quintil_oecd,sampreg,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,West,Most people would exploit you if they had the opportunity,0.52810,1212,2309,0.50773,0.54847
2003,1st Quintile,West,Most people would try to be fair,0.47190,1097,2309,0.45153,0.49227
2003,1st Quintile,East,Most people would exploit you if they had the opportunity,0.60690,626,1013,0.57681,0.63700
2003,1st Quintile,East,Most people would try to be fair,0.39310,387,1013,0.36300,0.42319
2003,2nd Quintile,West,Most people would exploit you if they had the opportunity,0.47493,1197,2499,0.45535,0.49452
2003,2nd Quintile,West,Most people would try to be fair,0.52507,1302,2499,0.50548,0.54465
2003,2nd Quintile,East,Most people would exploit you if they had the opportunity,0.56444,730,1283,0.53729,0.59158
2003,2nd Quintile,East,Most people would try to be fair,0.43556,553,1283,0.40842,0.46271
2003,3rd Quintile,West,Most people would exploit you if they had the opportunity,0.45533,1308,2821,0.43695,0.47371
2003,3rd Quintile,West,Most people would try to be fair,0.54467,1513,2821,0.52629,0.56305
2003,3rd Quintile,East,Most people would exploit you if they had the opportunity,0.52959,624,1187,0.50119,0.55800
2003,3rd Quintile,East,Most people would try to be fair,0.47041,563,1187,0.44200,0.49881
2003,4th Quintile,West,Most people would exploit you if they had the opportunity,0.44983,1542,3426,0.43317,0.46649
2003,4th Quintile,West,Most people would try to be fair,0.55017,1884,3426,0.53351,0.56683
2003,4th Quintile,East,Most people would exploit you if they had the opportunity,0.54513,531,984,0.51400,0.57626
2003,4th Quintile,East,Most people would try to be fair,0.45487,453,984,0.42374,0.48600
2003,5th Quintile,West,Most people would exploit you if they had the opportunity,0.42335,2181,5446,0.41022,0.43647
2003,5th Quintile,West,Most people would try to be fair,0.57665,3265,5446,0.56353,0.58978
2003,5th Quintile,East,Most people would exploit you if they had the opportunity,0.48902,380,808,0.45453,0.52351
2003,5th Quintile,East,Most people would try to be fair,0.51098,428,808,0.47649,0.54547
2008,1st Quintile,West,Most people would exploit you if they had the opportunity,0.54795,1090,1997,0.52612,0.56979
2008,1st Quintile,West,Most people would try to be fair,0.45205,907,1997,0.43021,0.47388
2008,1st Quintile,East,Most people would exploit you if they had the opportunity,0.56350,523,915,0.53135,0.59565
2008,1st Quintile,East,Most people would try to be fair,0.43650,392,915,0.40435,0.46865
2008,2nd Quintile,West,Most people would exploit you if they had the opportunity,0.48877,1120,2248,0.46810,0.50944
2008,2nd Quintile,West,Most people would try to be fair,0.51123,1128,2248,0.49056,0.53190
2008,2nd Quintile,East,Most people would exploit you if they had the opportunity,0.57397,581,1072,0.54436,0.60359
2008,2nd Quintile,East,Most people would try to be fair,0.42603,491,1072,0.39641,0.45564
2008,3rd Quintile,West,Most people would exploit you if they had the opportunity,0.48571,1216,2569,0.46638,0.50504
2008,3rd Quintile,West,Most people would try to be fair,0.51429,1353,2569,0.49496,0.53362
2008,3rd Quintile,East,Most people would exploit you if they had the opportunity,0.53061,605,1196,0.50232,0.55891
2008,3rd Quintile,East,Most people would try to be fair,0.46939,591,1196,0.44109,0.49768
2008,4th Quintile,West,Most people would exploit you if they had the opportunity,0.47054,1327,3008,0.45270,0.48838
2008,4th Quintile,West,Most people would try to be fair,0.52946,1681,3008,0.51162,0.54730
2008,4th Quintile,East,Most people would exploit you if they had the opportunity,0.46889,387,806,0.43442,0.50337
2008,4th Quintile,East,Most people would try to be fair,0.53111,419,806,0.49663,0.56558
2008,5th Quintile,West,Most people would exploit you if they had the opportunity,0.37040,1604,4466,0.35623,0.38456
2008,5th Quintile,West,Most people would try to be fair,0.62960,2862,4466,0.61544,0.64377
2008,5th Quintile,East,Most people would exploit you if they had the opportunity,0.47348,316,713,0.43680,0.51016
2008,5th Quintile,East,Most people would try to be fair,0.52652,397,713,0.48984,0.56320
2013,1st Quintile,West,Most people would exploit you if they had the opportunity,0.48564,1715,3456,0.46897,0.50230
2013,1st Quintile,West,Most people would try to be fair,0.51436,1741,3456,0.49770,0.53103
2013,1st Quintile,East,Most people would exploit you if they had the opportunity,0.54382,840,1504,0.51863,0.56900
2013,1st Quintile,East,Most people would try to be fair,0.45618,664,1504,0.43100,0.48137
2013,2nd Quintile,West,Most people would exploit you if they had the opportunity,0.44216,1596,3600,0.42593,0.45838
2013,2nd Quintile,West,Most people would try to be fair,0.55784,2004,3600,0.54162,0.57407
2013,2nd Quintile,East,Most people would exploit you if they had the opportunity,0.46209,668,1459,0.43649,0.48768
2013,2nd Quintile,East,Most people would try to be fair,0.53791,791,1459,0.51232,0.56351
2013,3rd Quintile,West,Most people would exploit you if they had the opportunity,0.42032,1382,3636,0.40427,0.43637
2013,3rd Quintile,West,Most people would try to be fair,0.57968,2254,3636,0.56363,0.59573
2013,3rd Quintile,East,Most people would exploit you if they had the opportunity,0.49342,522,1132,0.46428,0.52256
2013,3rd Quintile,East,Most people would try to be fair,0.50658,610,1132,0.47744,0.53572
2013,4th Quintile,West,Most people would exploit you if they had the opportunity,0.38262,1379,3870,0.36731,0.39794
2013,4th Quintile,West,Most people would try to be fair,0.61738,2491,3870,0.60206,0.63269
2013,4th Quintile,East,Most people would exploit you if they had the opportunity,0.44866,386,873,0.41565,0.48167
2013,4th Quintile,East,Most people would try to be fair,0.55134,487,873,0.51833,0.58435
2013,5th Quintile,West,Most people would exploit you if they had the opportunity,0.32772,1429,4738,0.31436,0.34109
2013,5th Quintile,West,Most people would try to be fair,0.67228,3309,4738,0.65891,0.68564
2013,5th Quintile,East,Most people would exploit you if they had the opportunity,0.40811,239,638,0.36994,0.44627
2013,5th Quintile,East,Most people would try to be fair,0.59189,399,638,0.55373,0.63006
2018,1st Quintile,West,Most people would exploit you if they had the opportunity,0.47783,2402,5232,0.46429,0.49136
2018,1st Quintile,West,Most people would try to be fair,0.52217,2830,5232,0.50864,0.53571
2018,1st Quintile,East,Most people would exploit you if they had the opportunity,0.53245,824,1560,0.50768,0.55722
2018,1st Quintile,East,Most people would try to be fair,0.46755,736,1560,0.44278,0.49232
2018,2nd Quintile,West,Most people would exploit you if they had the opportunity,0.43409,1657,3738,0.41820,0.44998
2018,2nd Quintile,West,Most people would try to be fair,0.56591,2081,3738,0.55002,0.58180
2018,2nd Quintile,East,Most people would exploit you if they had the opportunity,0.41968,619,1413,0.39394,0.44542
2018,2nd Quintile,East,Most people would try to be fair,0.58032,794,1413,0.55458,0.60606
2018,3rd Quintile,West,Most people would exploit you if they had the opportunity,0.38265,1397,3661,0.36690,0.39840
2018,3rd Quintile,West,Most people would try to be fair,0.61735,2264,3661,0.60160,0.63310
2018,3rd Quintile,East,Most people would exploit you if they had the opportunity,0.40107,402,1055,0.37148,0.43066
2018,3rd Quintile,East,Most people would try to be fair,0.59893,653,1055,0.56934,0.62852
2018,4th Quintile,West,Most people would exploit you if they had the opportunity,0.34593,1272,3841,0.33089,0.36098
2018,4th Quintile,West,Most people would try to be fair,0.65407,2569,3841,0.63902,0.66911
2018,4th Quintile,East,Most people would exploit you if they had the opportunity,0.33238,295,807,0.29986,0.36490
2018,4th Quintile,East,Most people would try to be fair,0.66762,512,807,0.63510,0.70014
2018,5th Quintile,West,Most people would exploit you if they had the opportunity,0.31895,1236,4384,0.30516,0.33275
2018,5th Quintile,West,Most people would try to be fair,0.68105,3148,4384,0.66725,0.69484
2018,5th Quintile,East,Most people would exploit you if they had the opportunity,0.33846,180,596,0.30044,0.37648
2018,5th Quintile,East,Most people would try to be fair,0.66154,416,596,0.62352,0.69956
