year,migback,quintil_oecd,plh0195,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,No migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.54758,1343,2390,0.52762,0.56754
2003,No migration background,1st Quintile,Most people would try to be fair,0.45242,1047,2390,0.43246,0.47238
2003,No migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.49035,1546,3042,0.47258,0.50812
2003,No migration background,2nd Quintile,Most people would try to be fair,0.50965,1496,3042,0.49188,0.52742
2003,No migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.46945,1639,3413,0.45271,0.48620
2003,No migration background,3rd Quintile,Most people would try to be fair,0.53055,1774,3413,0.51380,0.54729
2003,No migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.45527,1782,3872,0.43958,0.47095
2003,No migration background,4th Quintile,Most people would try to be fair,0.54473,2090,3872,0.52905,0.56042
2003,No migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.42897,2348,5768,0.41619,0.44174
2003,No migration background,5th Quintile,Most people would try to be fair,0.57103,3420,5768,0.55826,0.58381
2003,Direct migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.53292,400,754,0.49728,0.56855
2003,Direct migration background,1st Quintile,Most people would try to be fair,0.46708,354,754,0.43145,0.50272
2003,Direct migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.53271,305,590,0.49242,0.57301
2003,Direct migration background,2nd Quintile,Most people would try to be fair,0.46729,285,590,0.42699,0.50758
2003,Direct migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.49625,224,444,0.44969,0.54281
2003,Direct migration background,3rd Quintile,Most people would try to be fair,0.50375,220,444,0.45719,0.55031
2003,Direct migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.54450,228,401,0.49569,0.59330
2003,Direct migration background,4th Quintile,Most people would try to be fair,0.45550,173,401,0.40670,0.50431
2003,Direct migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.37892,136,342,0.32743,0.43041
2003,Direct migration background,5th Quintile,Most people would try to be fair,0.62108,206,342,0.56959,0.67257
2003,Indirect migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.60270,95,178,0.53061,0.67479
2003,Indirect migration background,1st Quintile,Most people would try to be fair,0.39730,83,178,0.32521,0.46939
2003,Indirect migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.50581,76,150,0.42553,0.58609
2003,Indirect migration background,2nd Quintile,Most people would try to be fair,0.49419,74,150,0.41391,0.57447
2003,Indirect migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.45385,69,151,0.37417,0.53352
2003,Indirect migration background,3rd Quintile,Most people would try to be fair,0.54615,82,151,0.46648,0.62583
2003,Indirect migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.51713,63,137,0.43314,0.60111
2003,Indirect migration background,4th Quintile,Most people would try to be fair,0.48287,74,137,0.39889,0.56686
2003,Indirect migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.57594,77,144,0.49494,0.65694
2003,Indirect migration background,5th Quintile,Most people would try to be fair,0.42406,67,144,0.34306,0.50506
2008,No migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.53605,1159,2139,0.51492,0.55719
2008,No migration background,1st Quintile,Most people would try to be fair,0.46395,980,2139,0.44281,0.48508
2008,No migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.49767,1401,2779,0.47908,0.51626
2008,No migration background,2nd Quintile,Most people would try to be fair,0.50233,1378,2779,0.48374,0.52092
2008,No migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.48333,1533,3239,0.46612,0.50054
2008,No migration background,3rd Quintile,Most people would try to be fair,0.51667,1706,3239,0.49946,0.53388
2008,No migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.45941,1526,3412,0.44268,0.47613
2008,No migration background,4th Quintile,Most people would try to be fair,0.54059,1886,3412,0.52387,0.55732
2008,No migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.37439,1764,4799,0.36069,0.38808
2008,No migration background,5th Quintile,Most people would try to be fair,0.62561,3035,4799,0.61192,0.63931
2008,Direct migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.59194,353,587,0.55215,0.63173
2008,Direct migration background,1st Quintile,Most people would try to be fair,0.40806,234,587,0.36827,0.44785
2008,Direct migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.54224,215,400,0.49335,0.59112
2008,Direct migration background,2nd Quintile,Most people would try to be fair,0.45776,185,400,0.40888,0.50665
2008,Direct migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.56633,199,362,0.51520,0.61745
2008,Direct migration background,3rd Quintile,Most people would try to be fair,0.43367,163,362,0.38255,0.48480
2008,Direct migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.55479,131,279,0.49637,0.61321
2008,Direct migration background,4th Quintile,Most people would try to be fair,0.44521,148,279,0.38679,0.50363
2008,Direct migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.44485,111,241,0.38198,0.50772
2008,Direct migration background,5th Quintile,Most people would try to be fair,0.55515,130,241,0.49228,0.61802
2008,Indirect migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.56690,101,186,0.49550,0.63831
2008,Indirect migration background,1st Quintile,Most people would try to be fair,0.43310,85,186,0.36169,0.50450
2008,Indirect migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.58589,85,141,0.50430,0.66749
2008,Indirect migration background,2nd Quintile,Most people would try to be fair,0.41411,56,141,0.33251,0.49570
2008,Indirect migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.53370,89,164,0.45711,0.61028
2008,Indirect migration background,3rd Quintile,Most people would try to be fair,0.46630,75,164,0.38972,0.54289
2008,Indirect migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.54033,57,123,0.45189,0.62876
2008,Indirect migration background,4th Quintile,Most people would try to be fair,0.45967,66,123,0.37124,0.54811
2008,Indirect migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.44383,45,139,0.36094,0.52673
2008,Indirect migration background,5th Quintile,Most people would try to be fair,0.55617,94,139,0.47327,0.63906
2013,No migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.50237,1924,3739,0.48635,0.51840
2013,No migration background,1st Quintile,Most people would try to be fair,0.49763,1815,3739,0.48160,0.51365
2013,No migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.42877,1773,4136,0.41369,0.44386
2013,No migration background,2nd Quintile,Most people would try to be fair,0.57123,2363,4136,0.55614,0.58631
2013,No migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.43046,1617,4116,0.41533,0.44559
2013,No migration background,3rd Quintile,Most people would try to be fair,0.56954,2499,4116,0.55441,0.58467
2013,No migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.38936,1572,4255,0.37470,0.40401
2013,No migration background,4th Quintile,Most people would try to be fair,0.61064,2683,4255,0.59599,0.62530
2013,No migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.33152,1498,4873,0.31830,0.34473
2013,No migration background,5th Quintile,Most people would try to be fair,0.66848,3375,4873,0.65527,0.68170
2013,Direct migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.49627,468,918,0.46391,0.52864
2013,Direct migration background,1st Quintile,Most people would try to be fair,0.50373,450,918,0.47136,0.53609
2013,Direct migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.56139,366,681,0.52409,0.59868
2013,Direct migration background,2nd Quintile,Most people would try to be fair,0.43861,315,681,0.40132,0.47591
2013,Direct migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.44635,202,456,0.40067,0.49203
2013,Direct migration background,3rd Quintile,Most people would try to be fair,0.55365,254,456,0.50797,0.59933
2013,Direct migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.43981,122,319,0.38526,0.49437
2013,Direct migration background,4th Quintile,Most people would try to be fair,0.56019,197,319,0.50563,0.61474
2013,Direct migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.35975,101,322,0.30725,0.41226
2013,Direct migration background,5th Quintile,Most people would try to be fair,0.64025,221,322,0.58774,0.69275
2013,Indirect migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.53672,163,303,0.48048,0.59296
2013,Indirect migration background,1st Quintile,Most people would try to be fair,0.46328,140,303,0.40704,0.51952
2013,Indirect migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.56818,125,242,0.50564,0.63072
2013,Indirect migration background,2nd Quintile,Most people would try to be fair,0.43182,117,242,0.36928,0.49436
2013,Indirect migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.56356,85,196,0.49395,0.63317
2013,Indirect migration background,3rd Quintile,Most people would try to be fair,0.43644,111,196,0.36683,0.50605
2013,Indirect migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.40670,71,169,0.33242,0.48098
2013,Indirect migration background,4th Quintile,Most people would try to be fair,0.59330,98,169,0.51902,0.66758
2013,Indirect migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.40599,69,181,0.33425,0.47773
2013,Indirect migration background,5th Quintile,Most people would try to be fair,0.59401,112,181,0.52227,0.66575
2018,No migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.48505,1418,2772,0.46644,0.50366
2018,No migration background,1st Quintile,Most people would try to be fair,0.51495,1354,2772,0.49634,0.53356
2018,No migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.39462,1465,3571,0.37859,0.41065
2018,No migration background,2nd Quintile,Most people would try to be fair,0.60538,2106,3571,0.58935,0.62141
2018,No migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.38470,1333,3617,0.36884,0.40055
2018,No migration background,3rd Quintile,Most people would try to be fair,0.61530,2284,3617,0.59945,0.63116
2018,No migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.33166,1284,3938,0.31695,0.34636
2018,No migration background,4th Quintile,Most people would try to be fair,0.66834,2654,3938,0.65364,0.68305
2018,No migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.31979,1218,4350,0.30593,0.33365
2018,No migration background,5th Quintile,Most people would try to be fair,0.68021,3132,4350,0.66635,0.69407
2018,Direct migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.51256,1585,3606,0.49625,0.52888
2018,Direct migration background,1st Quintile,Most people would try to be fair,0.48744,2021,3606,0.47112,0.50375
2018,Direct migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.54467,632,1206,0.51655,0.57279
2018,Direct migration background,2nd Quintile,Most people would try to be fair,0.45533,574,1206,0.42721,0.48345
2018,Direct migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.35742,327,808,0.32435,0.39048
2018,Direct migration background,3rd Quintile,Most people would try to be fair,0.64258,481,808,0.60952,0.67565
2018,Direct migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.45397,220,521,0.41118,0.49676
2018,Direct migration background,4th Quintile,Most people would try to be fair,0.54603,301,521,0.50324,0.58882
2018,Direct migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.29331,129,424,0.24993,0.33670
2018,Direct migration background,5th Quintile,Most people would try to be fair,0.70669,295,424,0.66330,0.75007
2018,Indirect migration background,1st Quintile,Most people would exploit you if they had the opportunity,0.47472,223,414,0.42656,0.52288
2018,Indirect migration background,1st Quintile,Most people would try to be fair,0.52528,191,414,0.47712,0.57344
2018,Indirect migration background,2nd Quintile,Most people would exploit you if they had the opportunity,0.51963,179,374,0.46893,0.57034
2018,Indirect migration background,2nd Quintile,Most people would try to be fair,0.48037,195,374,0.42966,0.53107
2018,Indirect migration background,3rd Quintile,Most people would exploit you if they had the opportunity,0.46515,139,291,0.40775,0.52256
2018,Indirect migration background,3rd Quintile,Most people would try to be fair,0.53485,152,291,0.47744,0.59225
2018,Indirect migration background,4th Quintile,Most people would exploit you if they had the opportunity,0.33434,63,189,0.26690,0.40178
2018,Indirect migration background,4th Quintile,Most people would try to be fair,0.66566,126,189,0.59822,0.73310
2018,Indirect migration background,5th Quintile,Most people would exploit you if they had the opportunity,0.39246,69,206,0.32562,0.45931
2018,Indirect migration background,5th Quintile,Most people would try to be fair,0.60754,137,206,0.54069,0.67438
